split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,2.8528072834014893,-2.100266456604004,-4.794857978820801,0.30707088112831116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0854098796844482,1.5644861459732056,-4.260182857513428,-3.234901189804077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.320448875427246,2.7202999591827393,2.2651374340057373,-0.03260781615972519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.859442234039307,-3.918464183807373,2.430555582046509,1.9718735218048096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.537543773651123,0.04744872823357582,1.6863340139389038,0.024806760251522064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.7051358222961426,0.46893906593322754,-8.907607078552246,0.5994358658790588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3374693393707275,0.32765135169029236,-2.2450990676879883,-1.0041459798812866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2995429039001465,-0.04385802894830704,0.08524785935878754,0.2283877581357956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7883926630020142,-1.1446033716201782,-4.361496448516846,0.4752139747142792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8731669783592224,1.600109577178955,-1.6283292770385742,2.4903833866119385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.484635829925537,2.699833631515503,-0.08541763573884964,-1.3541724681854248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.102464199066162,0.7135257720947266,-2.8544983863830566,-2.4779491424560547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.3202083110809326,-0.07902445644140244,-3.9206972122192383,4.160528182983398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.0266542434692383,-0.5390418171882629,1.3092145919799805,-6.580824375152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.004692554473877,-2.096007823944092,2.9073028564453125,4.4559855461120605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7298086881637573,0.9712011218070984,-1.177802562713623,-0.2545928955078125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2266924381256104,-0.8635029792785645,-2.384702444076538,0.19340839982032776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5187747478485107,-1.596968173980713,-1.9045764207839966,1.9109352827072144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5660520195960999,-2.008690595626831,-4.180894374847412,0.3843231201171875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.215043544769287,-0.042535774409770966,1.9561573266983032,3.08172607421875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.77861487865448,1.8371623754501343,-7.2816548347473145,-1.554502248764038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5729787349700928,5.145089149475098,-2.15950345993042,2.189457893371582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.5506720542907715,1.6432921886444092,-4.795320510864258,0.2434440702199936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.897339344024658,0.2605651617050171,-2.0606019496917725,8.492378234863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3932790756225586,-0.15013472735881805,-1.2269723415374756,-0.5781280994415283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6512742042541504,1.7308030128479004,-0.9983904361724854,-0.14934848248958588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5239218473434448,0.858441948890686,-3.896501064300537,1.7448738813400269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.524036884307861,0.797095537185669,-1.6494196653366089,2.5131168365478516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9816062450408936,4.924850940704346,-2.03136944770813,0.46126478910446167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8003259897232056,-3.6948163509368896,2.1807010173797607,-2.6139333248138428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.946245193481445,2.142500638961792,-2.3633110523223877,-1.0906444787979126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4609265327453613,4.777675628662109,3.2270140647888184,3.926496744155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.949771404266357,5.517539978027344,-2.3194663524627686,4.690075874328613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0863741636276245,0.4730168282985687,-1.0467555522918701,-0.44358882308006287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.942486584186554,-1.6003936529159546,-1.324764370918274,-0.6650828719139099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6861227750778198,3.07948637008667,-1.214499592781067,-0.6164355874061584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.572319984436035,0.9729865193367004,-2.7619378566741943,-2.6633872985839844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.505731582641602,-2.6320621967315674,1.1409250497817993,-1.1693328619003296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7162387371063232,1.1316710710525513,-7.407536506652832,-1.9711772203445435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.507216930389404,-1.488086462020874,1.6994807720184326,0.44690844416618347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.705530643463135,1.815933108329773,0.6398379802703857,-4.609095096588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0334277153015137,-7.0340962409973145,-5.253561973571777,1.5832794904708862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3371220827102661,0.14641141891479492,-1.0957787036895752,0.44780004024505615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.307641863822937,1.4951696395874023,-0.7185866832733154,-1.2219938039779663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0322893857955933,2.242960214614868,-0.21288874745368958,1.135297179222107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.170577049255371,3.022218942642212,-4.472517967224121,-0.5846641659736633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1313230991363525,0.039482537657022476,1.3475425243377686,0.6970424652099609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.644032955169678,-4.345882892608643,-1.963615894317627,-0.2372971624135971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5066256523132324,4.982217311859131,3.2703351974487305,-0.8882102370262146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.586206436157227,1.327871322631836,-7.017945766448975,-0.34807533025741577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5512529611587524,-1.9898743629455566,-1.240108847618103,-8.876827239990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.098372220993042,0.5502214431762695,-0.9696677923202515,0.016080478206276894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.031903028488159,1.8802615404129028,-1.0109131336212158,0.3663293421268463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9390231370925903,0.6726764440536499,-1.9935877323150635,-1.5687849521636963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9530894756317139,2.23036789894104,-3.0509982109069824,-1.9740149974822998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,6.2581377029418945,-0.022812699899077415,0.2500584125518799,-0.10920432209968567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.873843193054199,4.408232688903809,-1.9364404678344727,0.3129527270793915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.005158424377441,5.373525619506836,-0.06516369432210922,0.240721195936203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.17376229166984558,3.6465530395507812,-2.9229896068573,-7.1639485359191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1085944175720215,-4.961154460906982,-0.8206920027732849,5.345859050750732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0535106658935547,-0.5796267986297607,-1.183135747909546,-0.2266881912946701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4061108827590942,-1.0033445358276367,-2.9966135025024414,0.7926321029663086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5425925254821777,-0.5625627636909485,-1.7379953861236572,-2.465094804763794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7435916066169739,0.7038766741752625,-0.6434564590454102,2.706725597381592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7565338611602783,0.46469947695732117,-3.5904414653778076,3.9246299266815186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.757671594619751,-4.933953285217285,-4.376379489898682,1.211746096611023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.534006595611572,3.9260010719299316,-1.9379510879516602,0.46921733021736145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.05198335647583,-0.029896728694438934,-8.313047409057617,-1.5683331489562988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.16153348982334137,3.444458246231079,-1.244849681854248,-8.380423545837402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4577195644378662,1.0445033311843872,-1.3696011304855347,-0.11715240776538849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0604076385498047,-1.711933970451355,-1.3946679830551147,-0.1504039168357849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1930725574493408,0.22036653757095337,-2.0460805892944336,2.720252275466919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.8752477169036865,0.8252914547920227,1.0053616762161255,1.5463171005249023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.1851372718811035,0.9709169864654541,-1.105316400527954,-0.7094760537147522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.2967028617858887,0.9783164858818054,0.09260337799787521,3.7878315448760986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.49956613779067993,-4.995137691497803,-1.145286202430725,-4.391223907470703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.86447811126709,6.127757549285889,0.33663633465766907,-3.9420320987701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.07775117456912994,-5.817079544067383,-0.20116648077964783,6.1294941902160645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5843546390533447,0.7018152475357056,-1.8765106201171875,0.5972369909286499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.4657440185546875,0.5335302948951721,-2.3307671546936035,-0.8034135103225708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7535232901573181,1.1272387504577637,-4.106869220733643,-1.5067178010940552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.942061424255371,0.07146316766738892,-3.9300289154052734,0.5584567785263062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.14654278755188,-3.2024967670440674,0.1675082892179489,-3.360326051712036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.8013246059417725,5.519718647003174,-2.0978403091430664,1.3864103555679321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.46832531690597534,2.4590048789978027,-8.22990608215332,0.27145037055015564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8690073490142822,-2.106945753097534,-3.851715087890625,7.154082775115967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.358608245849609,0.44901037216186523,3.3650338649749756,-4.49718713760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8351895809173584,0.5139257311820984,-2.061861515045166,-0.466471403837204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.709560215473175,-1.0892574787139893,-0.6349272131919861,-0.7378633618354797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5006015300750732,-2.4601316452026367,-2.166475772857666,-1.624704360961914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.02835708297789097,-2.178903579711914,-2.192324638366699,2.5034048557281494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.134825229644775,0.3956052362918854,-4.480783462524414,-3.6112780570983887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8297849893569946,4.056707859039307,-6.2326340675354,0.5918392539024353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.032264232635498,-6.637430667877197,-3.404966354370117,-0.09124373644590378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.4637436866760254,-1.36708664894104,-0.988013505935669,6.403156757354736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6943371295928955,4.632261276245117,-5.911650657653809,-6.752108573913574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3950369358062744,-0.11419842392206192,-1.104944109916687,-0.24292883276939392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1377387046813965,-0.34919095039367676,-2.9290504455566406,-0.7122103571891785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1881778240203857,1.6227731704711914,-4.310041904449463,-0.02621261589229107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03194858506321907,0.5547857284545898,1.7340675592422485,-1.0940476655960083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.539926528930664,0.47688648104667664,0.6534805297851562,-2.2789700031280518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.464148044586182,2.803450584411621,-3.9689888954162598,0.8644359707832336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.71134090423584,-0.6235901117324829,-1.4885187149047852,4.162910461425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2439320087432861,-4.375490188598633,3.278076648712158,2.8791146278381348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5104105472564697,1.989477276802063,5.874984264373779,4.109421730041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1071152687072754,0.6931269764900208,-1.150284767150879,-0.08778104186058044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.167574167251587,0.5733050107955933,-0.8132082223892212,-1.8697398900985718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.2236480712890625,0.8631143569946289,-1.8803173303604126,1.1955064535140991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5776376724243164,-2.006377696990967,1.4064024686813354,0.15378990769386292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.5595831871032715,-2.1569321155548096,-0.9709358811378479,-2.2261364459991455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.593759536743164,3.1682446002960205,-5.467213153839111,-2.3746871948242188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3065948486328125,2.325573444366455,-6.471669673919678,-2.6946465969085693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.915938377380371,4.396465301513672,0.31813105940818787,1.4625580310821533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.360285758972168,-0.05850324407219887,-4.665985584259033,-3.016596555709839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8971441388130188,0.41702863574028015,-1.825493335723877,0.33318182826042175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.762101173400879,0.8061192035675049,-0.5505253672599792,0.7575353980064392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.1067094802856445,-0.5414274334907532,-3.2821717262268066,-0.7622417211532593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2711827754974365,-2.8083245754241943,-3.0248804092407227,2.0678563117980957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.723557472229004,2.8819289207458496,-0.26187267899513245,-3.566256284713745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.108020782470703,-3.4209206104278564,-2.9284420013427734,-1.7196851968765259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.281909942626953,-4.80836296081543,0.9617551565170288,3.5769832134246826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.68894100189209,6.932689666748047,0.8655427098274231,-1.692264199256897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.702714443206787,-5.230234622955322,2.638648509979248,5.128164768218994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5197407007217407,-0.32279160618782043,-2.0569727420806885,0.5838623642921448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3399752378463745,-1.4237780570983887,-2.4727747440338135,0.7103432416915894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1371444463729858,-1.403672456741333,-0.8054581880569458,-2.544403553009033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7074402570724487,-0.5442850589752197,0.20562267303466797,0.22315189242362976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4435518980026245,0.8113324046134949,0.5674099326133728,-4.598659038543701,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0876107215881348,-3.4879746437072754,1.9065171480178833,2.491633892059326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.31101655960083,-5.280147075653076,0.1873202621936798,1.3674721717834473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.129970073699951,-3.430271863937378,-7.969854354858398,0.5428127646446228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1251246929168701,-5.700342178344727,-0.11445897817611694,5.789912700653076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9273853302001953,-0.09478536248207092,-2.6535427570343018,-0.476462185382843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2454617023468018,-0.8777751922607422,-3.363175392150879,-0.3620489239692688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5311195850372314,1.8855246305465698,-1.5668375492095947,-2.5146429538726807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2417129278182983,-3.6102964878082275,-1.3630938529968262,-1.4431850910186768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.31217885017395,2.824794292449951,-2.716732978820801,3.8422532081604004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.4879801273345947,-1.5476404428482056,-2.2284939289093018,-4.160778522491455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4036980867385864,2.578798532485962,-6.6911492347717285,2.809474229812622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.35368847846984863,-6.073373794555664,-6.1666131019592285,1.766344666481018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.454293251037598,0.6632281541824341,-6.672595500946045,2.144069194793701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4718847274780273,-0.19319650530815125,-1.4220149517059326,-1.0770601034164429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0263514518737793,0.21978376805782318,-0.3160516321659088,-0.5787800550460815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.520493745803833,1.4397796392440796,-0.4581787586212158,2.1523656845092773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.141129970550537,0.9666312336921692,1.275579571723938,-0.5781269073486328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.173736810684204,-2.239494800567627,2.103909730911255,1.2518519163131714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3574414253234863,0.8192853331565857,-7.375044345855713,-2.180772304534912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.682953417301178,-5.146804332733154,-0.9353904128074646,-4.610502243041992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7202717065811157,-0.3883616626262665,5.385812282562256,-3.6656417846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.085578441619873,-0.0992540568113327,3.0535619258880615,-3.697155237197876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1861984729766846,0.9277836084365845,-1.4934955835342407,0.05799988657236099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1117913722991943,0.3095150589942932,-0.003834117902442813,-1.0824040174484253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7811890244483948,1.407872200012207,-1.0127252340316772,-1.129677176475525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.242222547531128,1.954459309577942,0.09646792709827423,-2.8524186611175537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.654009997844696,-3.871075391769409,-0.5687335133552551,2.294478178024292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0236825942993164,1.3780041933059692,-6.189968585968018,-1.2616970539093018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.0566651821136475,-0.9015505313873291,-6.582133769989014,-4.984338760375977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1607635021209717,6.649744033813477,-5.934471130371094,1.231349229812622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.06819243729114532,-8.57072639465332,-2.7044565677642822,-1.1779729127883911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4429072141647339,-0.3798893690109253,-1.3673325777053833,0.49023663997650146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.305545449256897,-1.1225861310958862,-1.4599323272705078,1.2399383783340454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9143588542938232,-1.1911062002182007,-3.2408030033111572,-2.082080364227295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6716031432151794,-1.7889342308044434,-0.6500511169433594,2.11586594581604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.188293695449829,0.2643280327320099,-6.483703136444092,-0.7914528250694275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2716524600982666,-3.427065849304199,0.38837090134620667,-3.3672802448272705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2682817578315735,6.3768086433410645,0.1721595674753189,1.9161298274993896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.469968795776367,0.5668628215789795,-4.417294025421143,4.1216254234313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.094144344329834,3.6332104206085205,-6.2465105056762695,1.4448822736740112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7881171703338623,0.5127226114273071,-1.6321872472763062,0.020193567499518394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6415586471557617,1.5855973958969116,-3.137021064758301,-0.39559465646743774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6241897344589233,-1.8401541709899902,-3.727581024169922,-0.19636057317256927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6993393898010254,-0.3066263496875763,1.2386025190353394,-1.3111534118652344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4360717833042145,-2.875523567199707,-3.0913383960723877,2.864957571029663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.11667421460151672,1.3003687858581543,0.1230693832039833,-5.510214805603027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.513291358947754,-2.9538159370422363,-6.285740852355957,3.7029755115509033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.844854474067688,2.452747344970703,4.650421142578125,2.0779294967651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.46277111768722534,-4.386983394622803,4.584221839904785,3.730687379837036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.633551001548767,-0.12510378658771515,-2.3964099884033203,0.4854322671890259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.434508800506592,0.6977005004882812,-2.1802055835723877,0.44355300068855286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8965738415718079,-1.5985223054885864,-3.7219042778015137,0.9715290069580078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9865344762802124,-0.9100964665412903,-1.7875432968139648,0.9651421308517456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.626676321029663,3.77756667137146,-0.18834267556667328,2.1509084701538086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.9843926429748535,3.195009708404541,0.2563849091529846,0.7528804540634155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.192095756530762,1.6733452081680298,-4.241430282592773,2.2246594429016113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.010605319403111935,3.0175886154174805,0.15510864555835724,6.797320365905762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1619696617126465,-0.09464309364557266,-0.8145074248313904,-9.159053802490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
