split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-1.1066014766693115,-2.0050361156463623,-0.8392858505249023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4129934310913086,-0.5269033312797546,0.45196837186813354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.243414878845215,-2.2329068183898926,-3.1284902095794678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.376581072807312,-2.585172176361084,-6.543106555938721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.921719789505005,2.2707064151763916,-4.925064563751221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.072689056396484,2.4078662395477295,-0.1998654156923294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6856517791748047,6.492711067199707,-2.086515426635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.736004829406738,-1.2117869853973389,4.663698196411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.25012949109077454,-1.653594970703125,-1.2356775999069214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.099015712738037,-0.9978562593460083,-2.9735469818115234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2779898643493652,-1.6864631175994873,-0.46442487835884094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.613561749458313,0.5709896683692932,1.5102884769439697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3671985864639282,0.4178658127784729,2.8353660106658936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.94938850402832,-0.22796094417572021,0.2580205202102661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.383232116699219,-0.7661332488059998,-0.24200327694416046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.849689483642578,5.674918174743652,-0.3790270984172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.054141998291016,-7.828162670135498,1.4145323038101196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.10723111033439636,-1.2636815309524536,-1.0356501340866089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3840783834457397,-3.0337138175964355,-2.615656614303589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.08966686576604843,-0.09778404980897903,0.9006987810134888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.6342079639434814,-2.29948353767395,0.6816180944442749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5036712288856506,-1.8175655603408813,-6.729859828948975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.139106273651123,-3.0288476943969727,-2.6015372276306152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.407771348953247,-6.142619609832764,-5.037785053253174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.760392665863037,-6.028175354003906,0.3927445113658905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.250005722045898,-7.309267044067383,3.987250804901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.20028841495513916,-0.8070935010910034,-1.6258628368377686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12308653444051743,-3.1775121688842773,-2.401423454284668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.644927978515625,0.5910765528678894,-1.7725852727890015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5603041648864746,1.5866522789001465,-3.2849738597869873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.2496166229248047,-4.599120616912842,-2.2547037601470947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.324384927749634,-2.6272573471069336,-6.85716438293457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.378355979919434,1.9877902269363403,-6.5341925621032715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.3670690059661865,1.7391629219055176,5.340332984924316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.470707893371582,-0.30323031544685364,-2.56579327583313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.07757727801799774,-0.622639000415802,-2.075731039047241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8651238083839417,-0.8976237773895264,-0.46522510051727295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9353220462799072,-2.9759256839752197,-3.9247570037841797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1759641468524933,-5.141454696655273,-0.32794421911239624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1799285411834717,2.2430739402770996,1.6003645658493042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.30032205581665,-0.2362871766090393,-1.5640878677368164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2487335205078125,-7.947098731994629,-3.6553268432617188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.17104798555374146,-9.328041076660156,-2.7197611331939697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.075162887573242,-8.24484634399414,-3.3270928859710693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3492876887321472,-2.3880300521850586,-1.618802547454834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2923275232315063,-2.0613834857940674,-2.0509989261627197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15082091093063354,-2.3817851543426514,-4.493556022644043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3653147220611572,-1.3970507383346558,-4.615180969238281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.703516721725464,1.1270806789398193,1.0336737632751465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4603829383850098,1.212915301322937,3.3047337532043457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.118683099746704,-4.114694595336914,4.126007556915283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.402320384979248,-1.8965857028961182,-1.454972743988037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9052071571350098,3.5017967224121094,4.933177471160889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.736335813999176,-2.4047951698303223,-1.6409093141555786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4123002290725708,-1.3105453252792358,-1.9031885862350464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1417250633239746,-0.44652748107910156,-4.001660346984863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.9280307292938232,-3.2545392513275146,-2.3381993770599365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3218672275543213,-5.062469005584717,-4.599646091461182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7852468490600586,-3.2004470825195312,2.893686056137085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.493419170379639,-1.5292631387710571,-2.8278706073760986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.06300869584083557,-7.140353202819824,3.812774658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.920009136199951,-7.995214462280273,-4.498043060302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5575735569000244,-1.6054524183273315,-1.6576703786849976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.536238670349121,-1.0290703773498535,-1.8532027006149292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7429885864257812,-3.0943682193756104,-2.650355339050293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0076487064361572,-5.37799596786499,-1.3295711278915405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3596577644348145,-5.373050689697266,-2.6206445693969727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2359049320220947,-3.555696725845337,3.611591339111328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.4303529262542725,-0.9596796035766602,3.9737517833709717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.678138732910156,1.2285308837890625,0.33077409863471985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.407025337219238,-9.489042282104492,-2.8772037029266357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5686570405960083,-0.5324493646621704,-2.200864553451538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5827207565307617,-1.074493646621704,-3.7154178619384766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8317007422447205,-2.8233025074005127,-4.387011528015137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.810396194458008,-4.4794392585754395,-0.4514492452144623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.194723129272461,1.0303114652633667,-4.175670146942139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4122406244277954,3.3199615478515625,-5.32501745223999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.145625114440918,4.996251583099365,-2.3572945594787598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.333230972290039,-3.486722946166992,3.233362913131714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1140366792678833,-9.400410652160645,-5.553403854370117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7341164350509644,-2.160407543182373,-2.403215169906616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.08661362528800964,0.39532867074012756,-2.2476541996002197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6050825715065002,-1.3955141305923462,1.010568618774414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.149747371673584,-1.8964824676513672,-4.773168087005615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3783961534500122,-5.643482685089111,0.08658037334680557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6981239914894104,4.172478675842285,-3.4957711696624756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3062167167663574,-0.5443880558013916,-8.652410507202148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.521160125732422,1.321702003479004,4.650937080383301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.7164788246154785,5.8358540534973145,-1.2221647500991821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5226441621780396,-1.3065539598464966,-1.438211441040039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42800259590148926,-0.18382352590560913,-2.950920581817627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7322182655334473,-2.896350383758545,-3.2258639335632324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2453240007162094,0.00178360880818218,-5.468808174133301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7622523307800293,2.32955265045166,-4.225762844085693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1409636735916138,4.500042915344238,-0.9704921841621399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.4691481590271,-5.093954086303711,-2.652791976928711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.201584339141846,-1.2253059148788452,-7.273525714874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.793503761291504,-5.098108768463135,-1.679333209991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.31750839948654175,-1.8265022039413452,-0.869018018245697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4641567468643188,-3.2088816165924072,-1.5852856636047363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.376248598098755,-0.9030988812446594,-1.7574717998504639,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22053056955337524,-1.122494101524353,-5.653893947601318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2277331352233887,-2.0116069316864014,-5.9453277587890625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.907592296600342,0.588515043258667,-3.109271287918091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4096360206604004,3.2482948303222656,3.1351428031921387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.275431632995605,-3.587693929672241,-2.008235454559326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.9757472276687622,5.940209865570068,3.237048864364624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2987034320831299,-1.790350317955017,-2.6330490112304688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1520636081695557,-2.51005482673645,-1.1615171432495117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5384039878845215,-1.006366491317749,-1.4920817613601685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7122340202331543,0.6283961534500122,1.6853103637695312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7986829280853271,-4.314360618591309,-5.061068058013916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.547515869140625,2.9818406105041504,-0.8276724219322205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.731668949127197,0.7373855113983154,0.37922483682632446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.2205116748809814,2.7753119468688965,3.9058151245117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.560653805732727,4.5301361083984375,-8.424012184143066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2075437307357788,-1.4171260595321655,-2.5232350826263428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.542885959148407,-3.207075357437134,-2.6491713523864746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7664176225662231,-2.273895502090454,0.8739842772483826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.2743449211120605,-2.8464150428771973,-2.3057968616485596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.654651641845703,-1.6457878351211548,2.7970340251922607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.08238664269447327,4.510654926300049,-2.342329502105713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.419000625610352,3.7456114292144775,0.9990108609199524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.201775550842285,-4.024133205413818,-5.401702880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0385947227478027,5.15778112411499,4.3762359619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.040405035018921,-0.6161084771156311,-2.1140921115875244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.863502860069275,-0.3666412830352783,-2.8562142848968506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.852940320968628,-0.28971409797668457,-0.40265804529190063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9636635184288025,2.29892897605896,-3.1598868370056152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.2014122009277344,-1.4682233333587646,2.4098143577575684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.062126636505127,2.5635783672332764,-1.8021665811538696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.173319339752197,-7.216187477111816,-3.3317997455596924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.227067232131958,-9.018793106079102,0.6793811321258545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.978751182556152,-4.489070892333984,-0.7300772070884705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3395801782608032,-1.9664767980575562,-2.099726438522339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7149373292922974,-0.168164923787117,-0.1946219950914383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12241845577955246,-4.337057590484619,-1.615638017654419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.336477756500244,-2.2803092002868652,-0.6776612997055054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.10853856801986694,2.747926712036133,-4.416568756103516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8021409511566162,3.7019286155700684,1.124139428138733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.5194549560546875,-0.2015184760093689,2.893007755279541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5132603049278259,-7.90836763381958,2.8089776039123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.4884562492370605,2.0007565021514893,5.991742134094238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4556928277015686,-1.7171448469161987,-2.693862199783325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.413748860359192,-2.7945775985717773,-2.9379770755767822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5155049562454224,-0.344972163438797,-4.544939994812012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.190481185913086,-1.799688696861267,-3.4224793910980225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6970999240875244,-4.652403831481934,-4.92116641998291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.473357677459717,-2.0906262397766113,-0.8498992919921875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.240309238433838,-1.251573920249939,-3.3197407722473145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.482744216918945,-6.9956536293029785,-5.953245162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.918934345245361,2.805579900741577,1.2929190397262573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7776298522949219,-0.7859658002853394,-1.001355767250061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6912558078765869,-0.34953323006629944,-0.06227023899555206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4035857915878296,-4.307089328765869,-1.7742823362350464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0788705348968506,-1.4060307741165161,-5.453861713409424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.600233316421509,2.185117721557617,-3.116560697555542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3728576898574829,-6.701663017272949,0.9429558515548706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.924672603607178,-4.986634731292725,-4.198988914489746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.686212062835693,4.670381546020508,-2.6296422481536865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3222585916519165,2.9544379711151123,-9.376614570617676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4756704568862915,-0.610970675945282,-1.1714504957199097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.223193645477295,-2.4596667289733887,-1.2772778272628784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.646415114402771,-0.8233631253242493,-3.667194366455078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.420772075653076,-1.8703659772872925,-2.7636425495147705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.29457953572273254,-1.9549611806869507,3.1483685970306396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1394542455673218,-0.1940837949514389,-7.361976146697998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.14247550070285797,-5.260269641876221,-7.584259986877441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.729287624359131,0.33287331461906433,-7.609869956970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.605102062225342,-2.4465720653533936,-9.72958755493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0628845691680908,-1.5176678895950317,-0.8763881325721741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3738394975662231,-3.192030668258667,-2.233447313308716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.605117917060852,0.9365953207015991,-0.20387057960033417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8627456426620483,-0.04114026576280594,-5.273176193237305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7311816215515137,0.8611977696418762,-4.883243560791016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.9161272048950195,-3.901946544647217,-0.5786660313606262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3746669292449951,-8.015008926391602,0.5999331474304199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.749027252197266,-3.5066030025482178,3.9917962551116943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.986849308013916,-8.383779525756836,3.4256532192230225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2335379272699356,-0.9748372435569763,-2.570812463760376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7635801434516907,-2.873581886291504,-1.4378687143325806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.592055082321167,-2.4692890644073486,0.8765017986297607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6985220909118652,-2.611149787902832,-5.397509574890137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.638559877872467,-1.2957595586776733,3.101971387863159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.2674031257629395,-5.242142677307129,1.9030414819717407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3881921768188477,5.335897922515869,-1.9514904022216797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7190349102020264,5.683197021484375,-4.7326340675354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.188859939575195,-0.21430033445358276,-3.3816487789154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8033271431922913,-0.47087520360946655,-1.5388739109039307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6039023995399475,-1.319612741470337,-3.7431788444519043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.42083415389060974,0.090034119784832,0.8397203683853149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1731009483337402,1.3315744400024414,-0.8283696174621582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.4132349491119385,1.359557032585144,-2.8970491886138916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1200718879699707,-7.168525218963623,-3.3876800537109375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.335281848907471,-6.422133445739746,-2.9206814765930176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0273900032043457,-7.763001918792725,2.4737119674682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.924406051635742,-5.888484001159668,4.74789571762085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7284054160118103,-2.226412773132324,-2.3221678733825684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.304262399673462,-2.7671144008636475,-0.45516133308410645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.54854154586792,-1.0057264566421509,-1.8078967332839966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.562796115875244,-0.7496153116226196,-4.129257678985596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2273489236831665,-6.080310821533203,-1.525547742843628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.49831876158714294,-7.37050724029541,-0.9584000110626221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.00226354598999,-4.007506370544434,3.7854325771331787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8743345141410828,-8.895902633666992,-4.204659461975098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6761046648025513,-9.944808006286621,0.0693802759051323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1756302118301392,-0.8268747329711914,-1.209429144859314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6392549276351929,-1.4107623100280762,0.253020316362381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1038771867752075,-4.369744300842285,-1.9467747211456299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.49803945422172546,-0.13424426317214966,2.0398473739624023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6286062598228455,-4.304044246673584,2.3401639461517334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.393701076507568,-4.895713806152344,-0.8786420822143555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
