split,feature_0,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7941205501556396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7941205501556396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2058794498443604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.794120788574219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7941205501556396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.205879211425781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.205879211425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7941205501556396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2058794498443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2058794498443604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.205879211425781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.794120788574219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.205879211425781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.794120788574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
