split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5
test,3.564518451690674,-0.06926780194044113,-2.83125638961792,1.8553180694580078,0.0,0.0,0.0,1.0,0.0,0.0
test,5.238434791564941,0.5389991402626038,1.364691138267517,-2.04451322555542,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7102701663970947,3.2701218128204346,-2.171290159225464,2.5335195064544678,0.0,0.0,0.0,0.0,0.0,1.0
test,1.30172860622406,0.3764536380767822,0.02875407226383686,0.5635277628898621,1.0,0.0,0.0,0.0,0.0,0.0
test,1.393367886543274,-0.779047429561615,-1.4518470764160156,-1.6604499816894531,0.0,1.0,0.0,0.0,0.0,0.0
test,2.012711524963379,2.275148868560791,0.2442525327205658,-1.3852242231369019,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9056181907653809,-1.0222114324569702,-2.1519992351531982,-3.4943087100982666,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6308422088623047,1.7445368766784668,-1.264792561531067,-4.354659557342529,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6756675243377686,0.5379723906517029,5.0828118324279785,-1.7225373983383179,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8354390859603882,0.09425404667854309,-1.0468999147415161,0.595633864402771,1.0,0.0,0.0,0.0,0.0,0.0
test,0.300683856010437,-1.1328026056289673,-1.052811861038208,1.352035641670227,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.014294314198195934,-0.0888957530260086,-2.9858884811401367,-1.2171605825424194,0.0,0.0,1.0,0.0,0.0,0.0
test,3.9025514125823975,-1.681683897972107,-2.2866172790527344,-1.5394859313964844,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.800794839859009,0.9852187633514404,1.8331489562988281,1.8463897705078125,0.0,0.0,0.0,0.0,1.0,0.0
test,4.313134670257568,-4.547732353210449,1.3916904926300049,1.6132670640945435,0.0,0.0,0.0,0.0,0.0,1.0
test,0.800649106502533,-0.2004411667585373,-1.3824007511138916,-0.09050312638282776,1.0,0.0,0.0,0.0,0.0,0.0
test,2.38315749168396,-0.19641925394535065,1.0101189613342285,0.33785077929496765,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1681461334228516,-1.9558789730072021,-1.8834669589996338,-1.6507060527801514,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9009695053100586,-2.794781446456909,1.1269327402114868,-1.920180320739746,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.588429570198059,-3.2749106884002686,-2.2043468952178955,2.1819849014282227,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7688390016555786,0.3711570203304291,4.384027481079102,3.3880012035369873,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1846483945846558,-0.5983526110649109,0.024844525381922722,0.6791437864303589,1.0,0.0,0.0,0.0,0.0,0.0
test,0.41713443398475647,-1.1900193691253662,-0.6623920202255249,1.4818202257156372,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9480677247047424,-2.298980474472046,-1.1084673404693604,-0.05724917724728584,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.777580738067627,1.9665471315383911,0.19005760550498962,1.6530498266220093,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3305022716522217,-0.4173642098903656,-0.20651519298553467,-2.489853858947754,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2932703495025635,-2.6515755653381348,-5.307410717010498,-0.7464739680290222,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6916455030441284,-0.10634756088256836,-1.0967199802398682,-0.4425942599773407,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0310370922088623,0.1818033903837204,0.6755878329277039,-1.4125937223434448,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.20329312980175018,1.7071136236190796,1.4045222997665405,0.6708683967590332,0.0,0.0,1.0,0.0,0.0,0.0
test,3.9200432300567627,2.1034367084503174,0.40873807668685913,1.281239628791809,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1604363918304443,-1.5911422967910767,2.391417980194092,-3.98555326461792,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8273718953132629,1.1918586492538452,-4.471674919128418,-3.8622689247131348,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2799866497516632,-0.633418083190918,-0.6649291515350342,-0.46268710494041443,1.0,0.0,0.0,0.0,0.0,0.0
test,2.325838565826416,0.2564520537853241,-1.6382712125778198,-0.9300572872161865,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9852100610733032,-2.997825860977173,-0.11312711238861084,-0.311715304851532,0.0,0.0,1.0,0.0,0.0,0.0
test,4.407040119171143,-2.208030939102173,0.34573984146118164,-0.12642396986484528,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8308663368225098,-2.4716920852661133,2.265181064605713,-3.1583497524261475,0.0,0.0,0.0,0.0,1.0,0.0
test,4.7911057472229,1.3874731063842773,-2.0251314640045166,4.02034330368042,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6531543731689453,-0.907672643661499,-0.24558021128177643,-0.35449838638305664,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9376268982887268,0.018788181245326996,-0.5227983593940735,-0.037853918969631195,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9130871295928955,-1.9890440702438354,1.016538143157959,0.31929445266723633,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4810984134674072,1.5980312824249268,1.7050446271896362,2.4157826900482178,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6918225288391113,0.9288983345031738,-4.271274089813232,2.8158562183380127,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.15048150718212128,-0.27668431401252747,-6.171513557434082,1.0851430892944336,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4587602615356445,-0.25207239389419556,-1.3060797452926636,-0.27476897835731506,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1672866344451904,0.8998664021492004,0.2579933702945709,1.4451284408569336,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2722318172454834,-0.953499972820282,-0.735474705696106,2.5060479640960693,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1831843852996826,1.9002575874328613,-0.014188585802912712,-3.303210496902466,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6300040483474731,3.296794891357422,-0.7658619284629822,-3.2663161754608154,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.082448959350586,-0.0813508927822113,-0.4404626190662384,-3.207010269165039,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3229156732559204,0.7651503086090088,-0.6196097731590271,-0.0230714064091444,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7436838746070862,-1.8135160207748413,-0.6299113035202026,0.9790070056915283,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5484652519226074,0.9644922614097595,2.316141366958618,-0.02710171602666378,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.37820127606391907,0.675281822681427,-2.284970760345459,-3.221498966217041,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.70180344581604,2.8418447971343994,2.083444356918335,1.3537266254425049,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9570534229278564,-1.6184076070785522,4.928623676300049,1.2118440866470337,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9356423616409302,0.013829527422785759,-0.7820013165473938,-0.3119078278541565,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5800139904022217,-1.3957557678222656,-1.310624599456787,1.0902940034866333,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8964176177978516,-2.0828378200531006,0.7631222009658813,0.6410014033317566,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2647096812725067,-3.6983578205108643,-1.754381775856018,-1.1716914176940918,0.0,0.0,0.0,1.0,0.0,0.0
test,4.892959117889404,0.4045620858669281,-2.34096622467041,2.386915445327759,0.0,0.0,0.0,0.0,1.0,0.0
test,6.216804027557373,-2.2135698795318604,0.09719163179397583,-2.3055429458618164,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8047918677330017,0.7791246771812439,-0.5666163563728333,0.016243785619735718,1.0,0.0,0.0,0.0,0.0,0.0
test,2.479135036468506,-1.081601858139038,0.592767596244812,0.2367487996816635,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5148985385894775,-0.534224271774292,-3.260442018508911,0.594732940196991,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.26036834716796875,-3.183014392852783,-1.990322470664978,-1.752266526222229,0.0,0.0,0.0,1.0,0.0,0.0
test,4.425848960876465,2.056431531906128,-2.389005184173584,2.0767226219177246,0.0,0.0,0.0,0.0,1.0,0.0
test,4.531075477600098,-4.4323811531066895,1.8234280347824097,-0.9450253248214722,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7270914316177368,-0.10428430885076523,0.19642499089241028,-0.5036861896514893,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6717090606689453,-0.8241532444953918,0.1535043716430664,0.6874604821205139,0.0,1.0,0.0,0.0,0.0,0.0
test,1.475771427154541,0.9249914288520813,-0.5917203426361084,-2.853703260421753,0.0,0.0,1.0,0.0,0.0,0.0
test,3.42356276512146,1.9496937990188599,-0.27879956364631653,-2.5174975395202637,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8362503051757812,-1.120194911956787,-4.519587993621826,-2.1130502223968506,0.0,0.0,0.0,0.0,1.0,0.0
test,5.812546253204346,-0.3998722434043884,-4.022850513458252,0.3887344300746918,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9496791362762451,-0.13426753878593445,-0.4082503318786621,0.3339698314666748,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.29698753356933594,0.8679601550102234,-1.2153953313827515,-0.7817592620849609,0.0,1.0,0.0,0.0,0.0,0.0
test,0.0006047854549251497,0.5778675675392151,-0.6055878400802612,2.6025404930114746,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8415632247924805,1.9220540523529053,0.138985738158226,-3.456477403640747,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6818153858184814,-0.011236420832574368,2.6724376678466797,2.8186450004577637,0.0,0.0,0.0,0.0,1.0,0.0
test,4.28740930557251,0.3127545416355133,-2.768005609512329,-4.542760848999023,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5466753840446472,-0.46700334548950195,-0.9157506823539734,-0.7388010025024414,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5704044103622437,0.14605817198753357,-1.2890362739562988,-1.7916094064712524,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7623458504676819,0.41443324089050293,2.056546926498413,-1.6710740327835083,0.0,0.0,1.0,0.0,0.0,0.0
test,1.597192406654358,2.5376882553100586,1.5593328475952148,2.013458013534546,0.0,0.0,0.0,1.0,0.0,0.0
test,0.958580493927002,-4.33200216293335,-1.7585084438323975,2.3240365982055664,0.0,0.0,0.0,0.0,1.0,0.0
test,4.7418437004089355,-3.3763699531555176,0.169542133808136,3.328604221343994,0.0,0.0,0.0,0.0,0.0,1.0
test,0.293024480342865,-0.08762386441230774,0.21245309710502625,-0.2672059237957001,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8537774682044983,-1.4511276483535767,-1.383529782295227,1.0770435333251953,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0263514518737793,-2.738713264465332,-0.664214015007019,1.431985855102539,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2702012360095978,0.6065598726272583,-2.9764153957366943,2.7679293155670166,0.0,0.0,0.0,1.0,0.0,0.0
test,1.179567575454712,-0.15591882169246674,2.3974010944366455,-4.232132434844971,0.0,0.0,0.0,0.0,1.0,0.0
test,5.801301002502441,-1.3355554342269897,0.9658578038215637,3.08767032623291,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8392689228057861,0.21436873078346252,0.36692383885383606,-0.5431880950927734,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5135278701782227,-0.5730589628219604,-1.5241848230361938,0.30547377467155457,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6599472165107727,0.7228872179985046,1.7495859861373901,-0.8716641664505005,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.559903144836426,1.3191519975662231,-1.1358743906021118,-0.5798495411872864,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2226420640945435,1.0782808065414429,-1.2975265979766846,4.657218933105469,0.0,0.0,0.0,0.0,1.0,0.0
test,4.850836277008057,4.1354451179504395,-1.0206985473632812,-1.7220913171768188,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7270666360855103,0.03269142657518387,0.49665141105651855,-0.25652948021888733,1.0,0.0,0.0,0.0,0.0,0.0
test,2.494488477706909,-0.7765796780586243,-0.5280267000198364,1.1382683515548706,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3486977517604828,0.25965824723243713,1.9380124807357788,-1.2512575387954712,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4260047674179077,-2.1865861415863037,-0.2956339418888092,3.332976818084717,0.0,0.0,0.0,1.0,0.0,0.0
test,1.882924199104309,-1.7685483694076538,-4.571814060211182,-2.2138171195983887,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.96115779876709,0.09483218193054199,-2.254523277282715,3.9571890830993652,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1031177043914795,0.16913636028766632,0.17716515064239502,0.6292114853858948,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4432224035263062,0.19415071606636047,1.2086758613586426,-1.1375571489334106,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1460132598876953,-0.2665046155452728,2.3232944011688232,0.4424394965171814,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4512301683425903,-1.5190922021865845,1.1175050735473633,2.2634117603302,0.0,0.0,0.0,1.0,0.0,0.0
test,5.200817584991455,-2.85341739654541,0.34134986996650696,-0.13841524720191956,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6532803773880005,-3.1500463485717773,-2.0053765773773193,-5.022247791290283,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7096824049949646,-0.8343689441680908,-1.0057306289672852,0.20905040204524994,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1687003374099731,-2.0534963607788086,-0.17058178782463074,0.5201112627983093,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1814192533493042,2.609246253967285,-1.5149332284927368,0.09802066534757614,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1801540851593018,-3.240417718887329,-2.6143698692321777,-1.4126545190811157,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8501484394073486,2.4669973850250244,-2.644099235534668,2.0588948726654053,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.286686897277832,1.9537252187728882,-3.404179573059082,1.8349665403366089,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8179103136062622,0.6766529083251953,-0.8909536004066467,-0.09985391050577164,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9332695007324219,1.280380368232727,-1.7158383131027222,0.3302108347415924,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9957560896873474,-0.0050199395045638084,-1.905104398727417,1.5025690793991089,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6950968503952026,-1.2753549814224243,3.3715014457702637,0.07928357273340225,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.1903364658355713,1.5521223545074463,1.5934189558029175,0.052529677748680115,0.0,0.0,0.0,0.0,1.0,0.0
test,4.159788131713867,1.545941710472107,3.416261672973633,-3.0497398376464844,0.0,0.0,0.0,0.0,0.0,1.0
test,0.870834231376648,-0.33232244849205017,-1.308518648147583,-0.47733446955680847,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.19629275798797607,-0.005503885447978973,-1.9575361013412476,-0.2976783215999603,0.0,1.0,0.0,0.0,0.0,0.0
test,3.4890494346618652,1.0464098453521729,-0.04839859902858734,-1.2959526777267456,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3182342052459717,2.8765106201171875,-0.5857250094413757,0.9371834397315979,0.0,0.0,0.0,1.0,0.0,0.0
test,1.732401967048645,-3.3600656986236572,-3.9412548542022705,-1.4877362251281738,0.0,0.0,0.0,0.0,1.0,0.0
test,2.820648193359375,-5.199090957641602,-0.6426064372062683,-2.8443257808685303,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9264922738075256,-0.03138328716158867,0.38614848256111145,-0.6693844199180603,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1219515800476074,-0.7292076349258423,-1.1638765335083008,-1.8665361404418945,0.0,1.0,0.0,0.0,0.0,0.0
test,2.762080669403076,-0.9151692986488342,0.7937759160995483,1.9137803316116333,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6289777755737305,1.5964152812957764,-2.3082962036132812,2.892242670059204,0.0,0.0,0.0,1.0,0.0,0.0
test,0.40422162413597107,0.5491350889205933,-4.965822696685791,1.7301430702209473,0.0,0.0,0.0,0.0,1.0,0.0
test,1.102974534034729,-2.9617040157318115,1.8916164636611938,4.685096263885498,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9334197044372559,-0.5884467959403992,-0.4144980013370514,-0.3108179569244385,1.0,0.0,0.0,0.0,0.0,0.0
test,2.579773187637329,-0.269115149974823,-1.530848503112793,-0.7334969639778137,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8509869575500488,-0.5622053742408752,1.1746264696121216,-2.6063201427459717,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2642694115638733,0.28476160764694214,-3.1375558376312256,-2.678471326828003,0.0,0.0,0.0,1.0,0.0,0.0
test,4.664186954498291,-2.5282180309295654,0.38287514448165894,2.296816110610962,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.473142147064209,-0.4683942496776581,-3.0343596935272217,-4.178770542144775,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5208141207695007,-0.8102795481681824,-0.13180354237556458,-0.5820348858833313,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3860909938812256,-0.4926515817642212,-0.8718791604042053,-1.3751635551452637,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.26959866285324097,-0.2509724795818329,0.526153564453125,2.4240951538085938,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6178520321846008,-0.3878214657306671,-2.37516188621521,3.353137969970703,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6510190963745117,2.1756772994995117,0.6824604868888855,-3.4157140254974365,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8390436172485352,4.044094085693359,2.3029472827911377,1.4823760986328125,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8078020811080933,-0.9007360339164734,-0.5630493760108948,-0.7222710251808167,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3630683422088623,-1.4757468700408936,-1.0218675136566162,-0.5511812567710876,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.24472476541996002,-2.3060567378997803,-1.1168214082717896,-1.6080220937728882,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3114780783653259,-0.628345787525177,-3.6628360748291016,1.7405118942260742,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.7024590969085693,-1.1605256795883179,2.341317892074585,1.4338829517364502,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.704155445098877,2.5864412784576416,-1.17066490650177,3.6061244010925293,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2665131092071533,-0.9552281498908997,0.1412041038274765,-0.2726236879825592,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6955817937850952,-0.9456062316894531,-0.7988914251327515,0.35617780685424805,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9079744815826416,1.3509321212768555,-1.63591468334198,-2.3734781742095947,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9683024883270264,1.3372266292572021,0.2937179505825043,1.9291620254516602,0.0,0.0,0.0,1.0,0.0,0.0
test,0.13353873789310455,0.1467706263065338,3.345717668533325,-3.249635934829712,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9265835285186768,1.7817015647888184,-1.4521905183792114,3.81180477142334,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1681878566741943,-0.5409573316574097,-1.2767421007156372,0.2251775711774826,1.0,0.0,0.0,0.0,0.0,0.0
test,0.645510196685791,1.1866501569747925,0.3733293116092682,1.0717030763626099,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9625486135482788,0.6587308645248413,2.2540509700775146,-0.6970518231391907,0.0,0.0,1.0,0.0,0.0,0.0
test,0.33764854073524475,3.4567830562591553,-0.5876343250274658,1.4167324304580688,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.42889949679374695,0.8393408060073853,2.277437686920166,3.714435577392578,0.0,0.0,0.0,0.0,1.0,0.0
test,2.378817081451416,1.987797737121582,0.1749870926141739,5.306154727935791,0.0,0.0,0.0,0.0,0.0,1.0
test,1.384357213973999,0.6738402247428894,-0.7054834365844727,0.1978827714920044,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2454019784927368,0.22535887360572815,-2.1782608032226562,-0.9319238662719727,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5797218084335327,2.2257261276245117,-0.7458100914955139,-0.7995439171791077,0.0,0.0,1.0,0.0,0.0,0.0
test,0.516149640083313,0.2041923701763153,3.4896886348724365,0.477701872587204,0.0,0.0,0.0,1.0,0.0,0.0
test,4.381275177001953,-2.858537435531616,-2.433805227279663,1.512628436088562,0.0,0.0,0.0,0.0,1.0,0.0
test,0.07846610993146896,-3.359544515609741,-5.292618751525879,0.9468602538108826,0.0,0.0,0.0,0.0,0.0,1.0
test,0.45448553562164307,0.6293010711669922,-0.46966585516929626,-0.05641314387321472,1.0,0.0,0.0,0.0,0.0,0.0
test,2.10557222366333,0.4348007142543793,0.8090797662734985,0.9104078412055969,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9907180070877075,1.8456186056137085,0.44929563999176025,-0.253672331571579,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9534870386123657,-3.3911070823669434,-1.8193163871765137,-2.010281562805176,0.0,0.0,0.0,1.0,0.0,0.0
test,4.774266719818115,-3.2714426517486572,-1.5833191871643066,0.2857323884963989,0.0,0.0,0.0,0.0,1.0,0.0
test,1.954023003578186,0.5018885731697083,1.1413034200668335,-5.783731937408447,0.0,0.0,0.0,0.0,0.0,1.0
test,1.903185248374939,-0.6063915491104126,-0.6947381496429443,-0.04321618378162384,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7744264602661133,-0.9742581844329834,0.15652717649936676,-0.3317197561264038,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2411530017852783,1.5803006887435913,-0.6291627883911133,0.6995216012001038,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4095964431762695,0.01449095644056797,-3.7563865184783936,-1.8160159587860107,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6755562424659729,3.52718448638916,1.4070525169372559,-2.9038302898406982,0.0,0.0,0.0,0.0,1.0,0.0
test,5.332509994506836,3.904456377029419,-0.9892026782035828,0.7438721060752869,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5508681535720825,-0.9696255326271057,-0.55745929479599,-0.40117231011390686,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.16502495110034943,-1.3086029291152954,-0.7579538226127625,0.9557390213012695,0.0,1.0,0.0,0.0,0.0,0.0
test,0.41032516956329346,-0.6103254556655884,2.1066672801971436,1.3298728466033936,0.0,0.0,1.0,0.0,0.0,0.0
test,0.36419835686683655,-2.8750603199005127,-3.070378303527832,-1.1795659065246582,0.0,0.0,0.0,1.0,0.0,0.0
test,2.1156585216522217,3.942817211151123,1.9222698211669922,-1.3148086071014404,0.0,0.0,0.0,0.0,1.0,0.0
test,4.026961803436279,1.7765514850616455,-2.6202073097229004,-4.397764682769775,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1757127046585083,0.5534756779670715,-1.0768868923187256,0.040163397789001465,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7186881899833679,-0.30979713797569275,-2.0889453887939453,-1.1326833963394165,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.35507380962371826,-1.8874515295028687,0.7014782428741455,-1.7842473983764648,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8200867176055908,2.249652624130249,-0.9125049114227295,2.9492850303649902,0.0,0.0,0.0,1.0,0.0,0.0
test,0.0932115837931633,-2.423339605331421,3.4121181964874268,1.9914950132369995,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7238375544548035,-4.103831768035889,-4.877774715423584,-0.8121652007102966,0.0,0.0,0.0,0.0,0.0,1.0
test,0.20780718326568604,0.18354378640651703,-0.7465384006500244,0.13561280071735382,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2687400281429291,-0.36361435055732727,-0.691473662853241,1.3661844730377197,0.0,1.0,0.0,0.0,0.0,0.0
test,0.013215678744018078,-0.4935535788536072,-0.42727789282798767,2.697169780731201,0.0,0.0,1.0,0.0,0.0,0.0
test,3.7913589477539062,2.6012678146362305,0.3531569540500641,0.35285377502441406,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7813376188278198,-1.1047718524932861,2.637385845184326,-2.7079451084136963,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1150691509246826,2.952454090118408,-1.2266008853912354,2.7706594467163086,0.0,0.0,0.0,0.0,0.0,1.0
test,1.564882755279541,-0.3818778395652771,-1.070592999458313,-0.6088661551475525,1.0,0.0,0.0,0.0,0.0,0.0
test,1.93902587890625,-1.301917314529419,-1.0552582740783691,-1.3324496746063232,0.0,1.0,0.0,0.0,0.0,0.0
test,0.002099711447954178,-0.4830571711063385,-2.9722862243652344,1.0240654945373535,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7024011015892029,3.0687174797058105,-0.3321163058280945,1.457871675491333,0.0,0.0,0.0,1.0,0.0,0.0
test,2.898655652999878,0.9423002600669861,-1.651678204536438,-4.436593055725098,0.0,0.0,0.0,0.0,1.0,0.0
test,4.182589054107666,-3.2529823780059814,-4.480310440063477,0.29357096552848816,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9737400412559509,0.7540875673294067,-0.18096482753753662,0.18886755406856537,1.0,0.0,0.0,0.0,0.0,0.0
test,1.991269588470459,-0.8690120577812195,-1.8137328624725342,0.7175249457359314,0.0,1.0,0.0,0.0,0.0,0.0
test,3.017326593399048,-2.3782544136047363,-0.7718876600265503,-0.45918145775794983,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.15827515721321106,0.9860990047454834,3.1065011024475098,0.7978641986846924,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.0833539962768555,-4.677091121673584,-0.040251173079013824,-0.20177137851715088,0.0,0.0,0.0,0.0,1.0,0.0
test,4.563261032104492,3.8015472888946533,2.2681021690368652,-0.9199921488761902,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8187663555145264,0.7550048828125,-0.5710442662239075,0.15326450765132904,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4185422956943512,-0.37144091725349426,0.11664766818284988,1.1345163583755493,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9443022012710571,-1.3492592573165894,-0.42435452342033386,2.510240316390991,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7683053016662598,-2.3065621852874756,0.3147081136703491,-3.3906893730163574,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.4956934452056885,1.485708475112915,-3.428520679473877,-0.8748312592506409,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4665963649749756,-3.3135814666748047,3.718634843826294,1.5481669902801514,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.0493878068734546,-0.1714199973262608,-0.4143085696170147,-0.09968719913134572,,,,,,
