split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3
test,1.164778232574463,1.4263367652893066,-0.15851114690303802,-0.7619871497154236,-0.8852138519287109,1.016916275024414,1.0391227006912231,-1.6972050666809082,0.1890694946050644,0.0,1.0,0.0,0.0
test,0.525985062122345,0.7802738547325134,-0.9482020139694214,2.490607976913452,-2.387873888015747,1.3324775695800781,0.4998088777065277,0.6215497851371765,0.34213101863861084,0.0,0.0,1.0,0.0
test,-0.6063761711120605,3.1419215202331543,-0.9527546167373657,0.8654348254203796,-1.3096777200698853,-2.2643043994903564,0.272421270608902,-1.4729971885681152,-1.959433913230896,0.0,0.0,0.0,1.0
test,1.157210111618042,2.0747499465942383,-0.8567419052124023,-0.0362844318151474,-1.418569564819336,0.49413084983825684,0.6633318066596985,-0.33264267444610596,-0.17034108936786652,1.0,0.0,0.0,0.0
test,1.1124088764190674,2.3115296363830566,-1.4534372091293335,0.29567790031433105,-1.1590486764907837,0.07150271534919739,1.0751843452453613,-1.8644670248031616,-0.29285818338394165,0.0,1.0,0.0,0.0
test,1.4613373279571533,0.09297331422567368,0.8344877362251282,0.7761039733886719,-1.0830469131469727,1.6870737075805664,0.9020235538482666,-2.0412895679473877,0.7125093936920166,0.0,0.0,1.0,0.0
test,2.604609966278076,1.2819947004318237,1.6012974977493286,0.4085503816604614,0.6666542887687683,2.5909385681152344,0.8844499588012695,-0.9846160411834717,-0.09116993844509125,0.0,0.0,0.0,1.0
test,0.36512741446495056,1.6484549045562744,-0.27971363067626953,0.8047414422035217,-1.9167687892913818,0.532014787197113,0.5792231559753418,-0.9798297882080078,0.016536204144358635,1.0,0.0,0.0,0.0
test,0.7279850840568542,2.062763214111328,-0.608281672000885,-0.04256250336766243,-1.9329290390014648,1.8780248165130615,0.5318635106086731,-0.32910189032554626,-1.3141740560531616,0.0,1.0,0.0,0.0
test,-0.5707912445068359,0.9210916757583618,0.8566069006919861,1.4609349966049194,-1.5955594778060913,1.1655787229537964,1.7449864149093628,0.7176483869552612,0.45684054493904114,0.0,0.0,1.0,0.0
test,2.804006814956665,0.6750656366348267,-1.0569381713867188,0.8293508291244507,-2.2110719680786133,-0.03652520477771759,2.9342041015625,-0.18485625088214874,-2.553569793701172,0.0,0.0,0.0,1.0
test,1.1692436933517456,1.7214244604110718,-0.6310595273971558,0.28429052233695984,-2.0514652729034424,0.4353022873401642,0.129438117146492,-0.3832617402076721,-0.5441072583198547,1.0,0.0,0.0,0.0
test,0.14178049564361572,1.256523609161377,-0.9166776537895203,1.3522170782089233,-2.021357536315918,0.09007894992828369,-0.3981899619102478,-0.3681042790412903,0.3578127920627594,0.0,1.0,0.0,0.0
test,0.9214609265327454,2.0646677017211914,-0.2212243378162384,2.542340040206909,-0.3228510916233063,0.09398519992828369,0.5299198627471924,0.24178928136825562,-1.9479317665100098,0.0,0.0,1.0,0.0
test,1.44366455078125,3.3396503925323486,0.017743375152349472,-0.5168027877807617,-1.3532631397247314,-1.7880885601043701,-1.4585039615631104,0.7199658751487732,-1.0290415287017822,0.0,0.0,0.0,1.0
test,1.2308425903320312,1.4262549877166748,-0.7173360586166382,0.43656498193740845,-1.7943114042282104,-0.3009920120239258,0.6189208626747131,-0.4010050594806671,-0.27995115518569946,1.0,0.0,0.0,0.0
test,0.784622848033905,1.5881463289260864,-0.03326994925737381,0.9940573573112488,-0.21903610229492188,1.599125623703003,0.2967498004436493,-0.07457312196493149,0.2779482901096344,0.0,1.0,0.0,0.0
test,-0.20688702166080475,1.9706765413284302,0.17928296327590942,1.0199145078659058,-0.36557912826538086,-1.9582850933074951,0.6381894946098328,-0.9272394776344299,0.09422475844621658,0.0,0.0,1.0,0.0
test,0.8743815422058105,0.693268358707428,-0.7484691739082336,-1.190818428993225,-3.456601142883301,2.833173990249634,2.1515603065490723,-0.32983145117759705,-0.4696139693260193,0.0,0.0,0.0,1.0
test,1.5251598358154297,1.8502273559570312,0.11674739420413971,0.1090097576379776,-1.2787543535232544,0.5192683935165405,0.9588165879249573,-0.3362540304660797,-0.5800563097000122,1.0,0.0,0.0,0.0
test,2.2133383750915527,1.9209872484207153,-0.30827537178993225,0.839629054069519,-0.8424315452575684,1.3283244371414185,1.5415551662445068,-0.8131809234619141,-0.434616357088089,0.0,1.0,0.0,0.0
test,1.8679007291793823,1.6990306377410889,0.19309432804584503,0.6926093697547913,-0.9291506409645081,1.1012022495269775,-0.5336727499961853,-0.9318273663520813,-2.7137553691864014,0.0,0.0,1.0,0.0
test,0.8802980780601501,2.8487510681152344,0.7897403836250305,-1.237006664276123,1.0319656133651733,-0.6664737462997437,-1.0449259281158447,-0.8475772738456726,-0.6625024080276489,0.0,0.0,0.0,1.0
test,1.2907465696334839,1.7517951726913452,-0.3144519329071045,1.1187821626663208,-1.7784466743469238,0.4285041093826294,0.38290178775787354,-0.2447843849658966,-0.6301547884941101,1.0,0.0,0.0,0.0
test,1.3311878442764282,1.5612682104110718,-1.8629106283187866,0.3258626163005829,-1.0659693479537964,-0.03578757494688034,-0.28708887100219727,-0.8117837905883789,-0.1115969866514206,0.0,1.0,0.0,0.0
test,0.5533756613731384,2.4113950729370117,-1.1890451908111572,-0.0024026893079280853,-1.20518159866333,-0.8861183524131775,-1.572632908821106,-1.202384114265442,-0.46930310130119324,0.0,0.0,1.0,0.0
test,2.2760276794433594,1.9896522760391235,-0.25340309739112854,0.31332674622535706,-2.5487914085388184,-1.3746323585510254,3.326673746109009,0.8568434715270996,0.1421193778514862,0.0,0.0,0.0,1.0
test,0.8580572605133057,2.258028030395508,-0.47461313009262085,0.8344933390617371,-1.1734215021133423,0.7962290048599243,0.3408646881580353,-0.6602197885513306,-0.20178735256195068,1.0,0.0,0.0,0.0
test,1.376442551612854,2.2875373363494873,-0.910391628742218,0.7610054612159729,-2.302042007446289,0.5043878555297852,2.019334316253662,-0.7940376400947571,-0.059200167655944824,0.0,1.0,0.0,0.0
test,1.7578175067901611,1.7867066860198975,1.4198664426803589,-0.2198285609483719,-2.086066961288452,1.2421740293502808,1.361058235168457,0.34134572744369507,-1.8952537775039673,0.0,0.0,1.0,0.0
test,-0.6542949080467224,1.3990211486816406,-0.44606834650039673,1.5111345052719116,-1.2790390253067017,-2.6224117279052734,0.6975710391998291,0.9078729152679443,0.6447198987007141,0.0,0.0,0.0,1.0
test,0.713037371635437,0.9682589769363403,0.027120940387248993,0.2649994492530823,-1.678273320198059,0.7412344813346863,0.37807899713516235,-1.0115840435028076,-0.48627975583076477,1.0,0.0,0.0,0.0
test,1.1894707679748535,2.566579580307007,-0.6055434942245483,1.5318269729614258,-1.1810681819915771,1.1988418102264404,1.365946888923645,0.11657848209142685,-0.16202791035175323,0.0,1.0,0.0,0.0
test,0.8561276197433472,0.37654998898506165,-0.24170587956905365,2.3359529972076416,-1.114069938659668,-0.6491137742996216,0.23422138392925262,-0.7715122699737549,1.254331350326538,0.0,0.0,1.0,0.0
test,-0.4550296366214752,-0.863815188407898,-1.9233942031860352,1.8653593063354492,-2.1042585372924805,1.503669261932373,1.885275959968567,0.12683220207691193,-0.6931939721107483,0.0,0.0,0.0,1.0
test,0.2285623550415039,1.5179340839385986,-0.3399503529071808,0.13096573948860168,-1.262686014175415,0.04582012817263603,0.5819308757781982,-0.46527308225631714,0.13640053570270538,1.0,0.0,0.0,0.0
test,1.1233090162277222,3.0023696422576904,0.4373377561569214,0.7924227118492126,-1.347909688949585,0.8373020887374878,0.7510010600090027,-1.5700914859771729,-0.24624408781528473,0.0,1.0,0.0,0.0
test,0.813266396522522,0.7754377126693726,-0.1886075735092163,0.8688763976097107,-2.9654386043548584,0.5352724194526672,-1.4332599639892578,-1.4750287532806396,-1.1237504482269287,0.0,0.0,1.0,0.0
test,0.23450978100299835,0.666283369064331,-0.6734695434570312,0.6028388142585754,-4.3394646644592285,-0.4364345073699951,1.6253104209899902,-1.0365805625915527,-2.4225268363952637,0.0,0.0,0.0,1.0
test,1.2018381357192993,1.5371410846710205,-0.6802472472190857,0.0012007879558950663,-1.2437642812728882,-0.06281007826328278,1.1661605834960938,-0.5163266062736511,-0.19089201092720032,1.0,0.0,0.0,0.0
test,0.11753526329994202,2.0996458530426025,-1.7117868661880493,0.8435819745063782,-1.226547122001648,0.42912179231643677,0.5908890962600708,-0.3759515583515167,-1.3280410766601562,0.0,1.0,0.0,0.0
test,2.007277011871338,2.1210994720458984,-0.4199104905128479,1.1022523641586304,-3.274630308151245,0.6501146554946899,2.405266284942627,0.12191468477249146,-0.3149245083332062,0.0,0.0,1.0,0.0
test,0.028582308441400528,1.4612891674041748,-3.250922203063965,-1.7811431884765625,-1.4873301982879639,0.5472010970115662,1.4784207344055176,-0.7755258679389954,0.5008924007415771,0.0,0.0,0.0,1.0
test,1.552835464477539,1.1819725036621094,0.13894407451152802,0.14707212150096893,-1.5043777227401733,0.5614994168281555,0.540874183177948,-0.6820666193962097,-0.6346550583839417,1.0,0.0,0.0,0.0
test,0.23773466050624847,1.1535476446151733,-0.5380078554153442,0.45822635293006897,-1.291059136390686,-0.5777137875556946,0.5205681324005127,0.394700825214386,0.8063321709632874,0.0,1.0,0.0,0.0
test,1.2784620523452759,0.45471370220184326,-2.100846529006958,1.2050130367279053,-3.0839056968688965,0.25132256746292114,0.7398762702941895,-0.37534019351005554,0.6238154172897339,0.0,0.0,1.0,0.0
test,-2.2578067779541016,1.1669375896453857,-0.8189780712127686,-0.027164774015545845,-3.180785894393921,-0.43678298592567444,0.713242769241333,0.5260205268859863,-0.9672393202781677,0.0,0.0,0.0,1.0
test,1.471089243888855,1.412319540977478,-0.037175342440605164,0.029996294528245926,-1.696868658065796,0.489156037569046,0.9337670207023621,-0.09892229735851288,-0.3227172791957855,1.0,0.0,0.0,0.0
test,1.0623266696929932,0.9285300970077515,-0.9317026734352112,1.5404131412506104,-0.19511722028255463,0.221978098154068,0.2849646508693695,0.010433309711515903,-0.20227734744548798,0.0,1.0,0.0,0.0
test,-1.32944917678833,2.554856777191162,1.0920761823654175,0.5483128428459167,-0.8375362753868103,0.041889797896146774,1.11558198928833,-1.1582754850387573,-0.08276429772377014,0.0,0.0,1.0,0.0
test,1.089630365371704,1.4346946477890015,-1.1686375141143799,-0.008118041791021824,-4.128623008728027,1.188512921333313,2.6532092094421387,-2.3088338375091553,-0.23476295173168182,0.0,0.0,0.0,1.0
test,0.6402186751365662,2.0298736095428467,-0.2047465592622757,0.1201709657907486,-1.0381865501403809,0.6020085215568542,0.2886652648448944,-0.744859516620636,0.10716824233531952,1.0,0.0,0.0,0.0
test,1.8874484300613403,1.4894417524337769,-0.7568285465240479,-0.040619365870952606,-1.5233888626098633,1.0056049823760986,-0.13686828315258026,0.07097334414720535,0.68654865026474,0.0,1.0,0.0,0.0
test,1.2144792079925537,1.5880591869354248,-0.9983959794044495,1.679804801940918,-1.18193781375885,1.967350959777832,-0.45785850286483765,0.11503881216049194,-2.0366036891937256,0.0,0.0,1.0,0.0
test,-0.08675295114517212,-0.22218143939971924,-1.3704438209533691,-1.6394627094268799,-2.6243278980255127,0.031201327219605446,1.2851688861846924,1.4830042123794556,-0.10254014283418655,0.0,0.0,0.0,1.0
test,0.6934289932250977,1.5770972967147827,-0.4183041751384735,-0.0792258009314537,-1.6485317945480347,-0.27287915349006653,0.6581273674964905,-0.24353328347206116,-0.26740333437919617,1.0,0.0,0.0,0.0
test,0.5925068855285645,0.6773207783699036,-0.8618208765983582,-0.09108812361955643,-2.1304681301116943,1.812989592552185,0.7113405466079712,-0.6704535484313965,-0.21620705723762512,0.0,1.0,0.0,0.0
test,0.005735727958381176,0.02609267272055149,0.9220155477523804,0.8651993274688721,-2.639923334121704,-0.7775842547416687,0.4648970365524292,0.3944927752017975,0.17450952529907227,0.0,0.0,1.0,0.0
test,2.991527795791626,1.8111475706100464,-1.7083735466003418,1.519350528717041,-0.36181509494781494,-1.5312352180480957,-0.6651151776313782,-1.7089784145355225,-1.0846961736679077,0.0,0.0,0.0,1.0
test,0.7264584898948669,1.4347269535064697,-0.7311962842941284,0.11529993265867233,-0.819811999797821,0.9205349683761597,0.8140773177146912,-0.4401742219924927,-0.3233484625816345,1.0,0.0,0.0,0.0
test,0.8097259402275085,1.7663804292678833,0.06826643645763397,0.6610201001167297,-1.6333668231964111,0.8149645328521729,-0.8036399483680725,-0.9830215573310852,0.7352505326271057,0.0,1.0,0.0,0.0
test,0.25466427206993103,0.36268648505210876,1.6708678007125854,-0.5551835894584656,-2.231433629989624,0.31232085824012756,1.256380558013916,-1.4045435190200806,0.31807371973991394,0.0,0.0,1.0,0.0
test,1.8637571334838867,3.1564180850982666,0.14159494638442993,-1.3403844833374023,-3.128610134124756,1.252835988998413,0.1858888864517212,0.6423530578613281,1.5454161167144775,0.0,0.0,0.0,1.0
test,0.8185198307037354,1.7733099460601807,-0.6180731654167175,1.072060227394104,-1.0347442626953125,0.5398600101470947,1.0519338846206665,-0.18926464021205902,-0.5579241514205933,1.0,0.0,0.0,0.0
test,2.081740379333496,1.3154199123382568,-0.8094096779823303,0.08699461817741394,-1.0680230855941772,0.5025351643562317,0.19386334717273712,0.23788738250732422,0.6861128807067871,0.0,1.0,0.0,0.0
test,0.9279261231422424,2.139296054840088,1.3992592096328735,0.2109614759683609,-1.1540186405181885,-1.252863883972168,0.5690635442733765,0.984167218208313,0.2739614248275757,0.0,0.0,1.0,0.0
test,0.8670371770858765,2.245845317840576,-1.4265855550765991,-1.2424449920654297,-0.47006896138191223,3.5995278358459473,0.5179447531700134,-0.4547378420829773,-0.9007286429405212,0.0,0.0,0.0,1.0
test,1.6706910133361816,1.2976540327072144,-0.46612849831581116,0.3773247003555298,-1.1996196508407593,0.1851293295621872,0.8890442848205566,-0.7150764465332031,-0.7298996448516846,1.0,0.0,0.0,0.0
test,0.3651643693447113,1.686716079711914,-0.2945082187652588,1.071117639541626,-0.26391804218292236,-0.41832759976387024,0.18229597806930542,-0.08958582580089569,-1.3056474924087524,0.0,1.0,0.0,0.0
test,1.7802250385284424,0.5091265439987183,-0.16976289451122284,0.022623049095273018,-1.5489137172698975,-0.8001022934913635,-0.7305355668067932,-0.25340479612350464,1.4545629024505615,0.0,0.0,1.0,0.0
test,0.9944711327552795,3.6313652992248535,-0.18888460099697113,2.74385929107666,-0.44666722416877747,2.5732336044311523,1.500626802444458,-0.9864400029182434,-0.17879821360111237,0.0,0.0,0.0,1.0
test,1.2898987531661987,1.4535565376281738,-0.8828644752502441,0.33591893315315247,-1.1708840131759644,0.3710039258003235,0.7976274490356445,-0.721015453338623,0.23859308660030365,1.0,0.0,0.0,0.0
test,0.4571586847305298,0.4774805009365082,-1.4814566373825073,0.34664687514305115,-2.0979864597320557,-0.3067532479763031,0.9523542523384094,-0.5547296404838562,0.03083350509405136,0.0,1.0,0.0,0.0
test,3.0869832038879395,3.0495188236236572,0.6109158396720886,0.2715778052806854,-1.4501094818115234,0.7367395758628845,0.8489035964012146,-0.36816349625587463,0.5796151757240295,0.0,0.0,1.0,0.0
test,2.8804545402526855,2.530973434448242,-0.14680235087871552,-2.200202226638794,-2.01531720161438,0.5716511607170105,0.06774574518203735,1.1247953176498413,0.2152743935585022,0.0,0.0,0.0,1.0
test,0.2862056791782379,1.5347809791564941,-0.6289077997207642,0.43421828746795654,-1.5113657712936401,0.29402026534080505,1.2096805572509766,-0.9759525656700134,-0.5684760808944702,1.0,0.0,0.0,0.0
test,1.517588496208191,1.614340901374817,-0.7866008281707764,0.9056923389434814,-1.3096673488616943,0.8560511469841003,1.822498083114624,-1.7961058616638184,-0.010770049877464771,0.0,1.0,0.0,0.0
test,3.1898553371429443,1.4608690738677979,0.7882000207901001,1.5259116888046265,-2.0361595153808594,0.05563132092356682,-0.2540827691555023,-0.5506092309951782,-0.5928019285202026,0.0,0.0,1.0,0.0
test,2.939934015274048,-0.4193652868270874,1.461083173751831,-1.35178542137146,-0.9793077707290649,-0.31020718812942505,0.10499284416437149,-0.021407511085271835,0.0030071153305470943,0.0,0.0,0.0,1.0
test,0.7310401201248169,1.0031261444091797,-0.4623107612133026,0.6172723174095154,-1.6677616834640503,0.9213640689849854,0.13615253567695618,-0.5783640146255493,-0.2504640817642212,1.0,0.0,0.0,0.0
test,1.4344768524169922,0.9909784197807312,-0.05344933643937111,0.7075774073600769,-2.0250391960144043,0.587321937084198,-0.05179150775074959,-1.9556957483291626,-1.0285753011703491,0.0,1.0,0.0,0.0
test,2.130246639251709,2.3111252784729004,-0.4877719581127167,-0.32233908772468567,-1.350594401359558,0.03602975606918335,2.8754422664642334,-0.5865055918693542,-1.4788357019424438,0.0,0.0,1.0,0.0
test,1.7783575057983398,-0.4556463658809662,-0.6632214188575745,1.6491035223007202,0.05614367499947548,0.5491663813591003,-1.0137391090393066,-2.621375560760498,0.2787599265575409,0.0,0.0,0.0,1.0
test,0.3014146387577057,1.711803913116455,-0.3741470277309418,0.3633378744125366,-1.0996761322021484,0.22923237085342407,0.9982718825340271,-0.044828515499830246,-0.6779739856719971,1.0,0.0,0.0,0.0
test,0.24617847800254822,2.655510187149048,-1.5404657125473022,1.200514316558838,-1.5066723823547363,0.29435768723487854,0.8688121438026428,-1.0675417184829712,-0.3619239032268524,0.0,1.0,0.0,0.0
test,1.5559571981430054,0.8901399374008179,-0.3914061486721039,1.5776716470718384,-2.159634828567505,0.767566978931427,1.2251583337783813,0.4168787896633148,-2.592592239379883,0.0,0.0,1.0,0.0
test,1.9014568328857422,3.5103423595428467,-0.2964218556880951,-0.5299029350280762,-2.6012461185455322,-0.19298668205738068,2.028851270675659,1.0039472579956055,-2.3932266235351562,0.0,0.0,0.0,1.0
test,1.1584511995315552,2.09043550491333,-0.43982264399528503,0.04701653867959976,-2.0059616565704346,0.5081769227981567,0.5179508924484253,-0.43320438265800476,-0.603835940361023,1.0,0.0,0.0,0.0
test,0.36688074469566345,1.0017777681350708,-1.0532366037368774,0.9800536036491394,-2.1792337894439697,0.415640264749527,-0.2536759674549103,0.4857844114303589,-0.1650647670030594,0.0,1.0,0.0,0.0
test,0.5936995148658752,2.1939053535461426,0.9948525428771973,0.13463234901428223,-0.646252453327179,1.8063105344772339,0.6282920837402344,-0.7749106287956238,-2.41142201423645,0.0,0.0,1.0,0.0
test,2.4083433151245117,3.952266216278076,-1.4077666997909546,0.42804619669914246,-0.6330909729003906,0.8162096738815308,0.9700340628623962,-2.8570334911346436,0.4375193417072296,0.0,0.0,0.0,1.0
test,0.6779326796531677,1.0953763723373413,-0.3160592317581177,0.29798421263694763,-2.15640926361084,0.5519347786903381,0.9996327757835388,-0.7294875383377075,-0.36569371819496155,1.0,0.0,0.0,0.0
test,1.5158922672271729,1.5020098686218262,0.6738787293434143,0.7848009467124939,-1.813897967338562,-0.816585123538971,1.5523226261138916,-0.5700963735580444,-0.6756896376609802,0.0,1.0,0.0,0.0
test,1.0227246284484863,2.254379987716675,-2.1388444900512695,1.0812416076660156,-3.2721266746520996,0.7451456785202026,1.5455695390701294,-0.3707106411457062,0.23881012201309204,0.0,0.0,1.0,0.0
test,2.149651527404785,0.13261249661445618,0.6150947213172913,-0.15846844017505646,-0.9029616713523865,-2.485182046890259,0.19913321733474731,-0.7648057341575623,1.1149550676345825,0.0,0.0,0.0,1.0
test,1.1469217538833618,1.8822888135910034,-0.507045567035675,0.11643557995557785,-1.2428432703018188,1.0129238367080688,0.8295778036117554,-0.9665791392326355,-0.6848815679550171,1.0,0.0,0.0,0.0
test,0.037640396505594254,1.6175663471221924,0.637810230255127,0.15842369198799133,-2.2449681758880615,1.0711482763290405,1.578161597251892,-0.026054318994283676,-0.21042431890964508,0.0,1.0,0.0,0.0
test,0.06343584507703781,1.527167558670044,0.48665931820869446,0.5542503595352173,-3.1430466175079346,0.871971845626831,2.741332769393921,-0.8957921266555786,-0.6145411729812622,0.0,0.0,1.0,0.0
test,1.2391881942749023,4.26413106918335,-0.688610315322876,-0.7926886677742004,-0.9156434535980225,2.1079273223876953,1.0703792572021484,0.6518608927726746,1.0569747686386108,0.0,0.0,0.0,1.0
test,1.1685855388641357,0.9331836700439453,-0.8626158833503723,0.8646336197853088,-1.6453789472579956,0.46623584628105164,0.6531074047088623,-0.6281306147575378,-0.31189659237861633,1.0,0.0,0.0,0.0
test,-0.10973744094371796,0.8689268231391907,-0.7191123366355896,1.2162656784057617,-1.5052881240844727,-0.010729718953371048,1.730304479598999,-1.0688718557357788,-0.8355088233947754,0.0,1.0,0.0,0.0
test,1.2917476892471313,1.3311785459518433,-1.0485131740570068,-0.013816854916512966,-3.6225709915161133,-0.07290304452180862,-0.5962439775466919,-1.7048238515853882,-0.43403661251068115,0.0,0.0,1.0,0.0
test,1.917197346687317,1.4541462659835815,-0.8950331211090088,3.4994683265686035,-0.5071341395378113,1.3419139385223389,1.4695208072662354,-0.7762880325317383,-2.1193630695343018,0.0,0.0,0.0,1.0
test,0.9663365483283997,1.15481436252594,-0.23586468398571014,-0.22890549898147583,-1.3543952703475952,0.01667208783328533,0.6782683730125427,-0.317468523979187,-0.7160601615905762,1.0,0.0,0.0,0.0
test,0.17429248988628387,1.2682855129241943,-1.1501038074493408,1.3002804517745972,-1.7903908491134644,1.3576840162277222,0.4373202919960022,-0.34023982286453247,-1.3010936975479126,0.0,1.0,0.0,0.0
test,1.267424464225769,-1.2007468938827515,-0.3882804214954376,1.053524374961853,-1.2435407638549805,1.1529122591018677,0.8583414554595947,-0.39052653312683105,-0.8794717192649841,0.0,0.0,1.0,0.0
test,1.0691794157028198,1.6919894218444824,0.19748927652835846,1.7837032079696655,-0.8585785627365112,-1.9547626972198486,-1.155289888381958,-2.4003190994262695,0.7980216145515442,0.0,0.0,0.0,1.0
test,0.7500919103622437,1.8347193002700806,-0.18006694316864014,1.133933424949646,-1.0020087957382202,0.8244717121124268,0.3857479691505432,-0.4211972951889038,-0.4671466052532196,1.0,0.0,0.0,0.0
test,0.14285412430763245,2.1737430095672607,-0.41639819741249084,0.2670636773109436,-2.3333370685577393,-0.5545864701271057,0.18771332502365112,-0.6406263709068298,-1.3692069053649902,0.0,1.0,0.0,0.0
test,1.0790926218032837,-0.1126583144068718,-0.6442990899085999,0.6719545722007751,-1.7120028734207153,0.5107359886169434,0.28651121258735657,-2.8987696170806885,-0.9644343256950378,0.0,0.0,1.0,0.0
test,1.2478375434875488,2.9815316200256348,-0.5716928243637085,-2.003603219985962,-1.556947112083435,-0.13697856664657593,1.453991413116455,-0.9884927868843079,2.181501626968384,0.0,0.0,0.0,1.0
test,1.3030905723571777,1.7143456935882568,-0.3910861313343048,0.6508705019950867,-1.9419156312942505,0.8712416887283325,0.718685507774353,-0.20284312963485718,-0.7550076246261597,1.0,0.0,0.0,0.0
test,1.2516634464263916,2.3328065872192383,-0.6606462001800537,0.3573285639286041,-2.821183919906616,1.3562895059585571,0.8575627207756042,-0.8778305053710938,-0.012562922202050686,0.0,1.0,0.0,0.0
test,0.4259692430496216,-0.9967743158340454,-1.3757802248001099,0.27292194962501526,-1.1003215312957764,0.8597793579101562,1.3952480554580688,-0.5288160443305969,-0.8584504723548889,0.0,0.0,1.0,0.0
test,1.838449239730835,3.776482105255127,-0.6443214416503906,1.804055094718933,0.2976357936859131,0.768263578414917,-0.3699810802936554,0.727750837802887,1.200137972831726,0.0,0.0,0.0,1.0
test,0.747038722038269,2.240485906600952,-0.42930689454078674,0.7989494204521179,-1.6567996740341187,0.2531181275844574,0.9969121813774109,-0.12993885576725006,-0.35490915179252625,1.0,0.0,0.0,0.0
test,1.0127944946289062,1.2462102174758911,-1.2780992984771729,0.8955649733543396,-1.6657352447509766,-0.25607597827911377,1.2205889225006104,0.2041788250207901,0.7793579697608948,0.0,1.0,0.0,0.0
test,1.6848423480987549,1.687571406364441,-0.839859127998352,0.2056306004524231,-1.4324673414230347,0.8001142740249634,-0.0034926114603877068,0.20392915606498718,-2.986339807510376,0.0,0.0,1.0,0.0
test,1.207479476928711,0.5350642800331116,-2.322420597076416,0.3350525200366974,0.1492215245962143,1.1469348669052124,0.5118627548217773,1.0583235025405884,1.8845341205596924,0.0,0.0,0.0,1.0
test,0.9818442463874817,1.2439607381820679,-0.008216384798288345,0.379436731338501,-2.113800287246704,-0.07036644965410233,0.48451170325279236,-0.40541523694992065,-0.2684658169746399,1.0,0.0,0.0,0.0
test,0.831427812576294,1.8830819129943848,-0.5645848512649536,0.696486234664917,-1.0356422662734985,1.0005156993865967,2.3059401512145996,-0.9659832119941711,0.2832357883453369,0.0,1.0,0.0,0.0
test,2.667989730834961,3.059396982192993,-1.309507966041565,0.47152867913246155,-1.5912721157073975,1.3402067422866821,1.8050719499588013,-0.9288975596427917,-0.9014180302619934,0.0,0.0,1.0,0.0
test,2.1767125129699707,0.22001813352108002,0.2831767201423645,-0.217267706990242,-2.9829490184783936,-0.5204012393951416,2.803333282470703,1.029634952545166,-1.5083562135696411,0.0,0.0,0.0,1.0
test,0.5748112797737122,1.2029013633728027,-0.029442451894283295,0.9095767736434937,-1.4927784204483032,0.8955996632575989,1.0303467512130737,-0.8624435067176819,-0.5867376923561096,1.0,0.0,0.0,0.0
test,0.7190267443656921,0.03445925936102867,-0.565556526184082,0.9501669406890869,-2.333061456680298,0.20809856057167053,0.6551265120506287,-0.349587619304657,0.2614562511444092,0.0,1.0,0.0,0.0
test,-0.14626435935497284,0.8192004561424255,1.6099534034729004,1.7230477333068848,-1.4992974996566772,0.1273120939731598,0.43977564573287964,-1.8859931230545044,0.12960894405841827,0.0,0.0,1.0,0.0
test,1.9884783029556274,0.9001961946487427,0.17959065735340118,-0.9474360942840576,-0.2351776361465454,-0.9108497500419617,3.3417415618896484,-1.8884154558181763,-0.6594653725624084,0.0,0.0,0.0,1.0
test,1.3311723470687866,1.2735034227371216,-0.16037295758724213,-0.005080528557300568,-1.9367834329605103,-0.02672090381383896,0.6922290325164795,-0.48295655846595764,-0.450130432844162,1.0,0.0,0.0,0.0
test,-0.2646932899951935,1.0375028848648071,0.47454866766929626,0.6035655736923218,-2.238206148147583,0.932695746421814,-0.16666404902935028,-0.22947999835014343,-0.31460028886795044,0.0,1.0,0.0,0.0
test,1.8172707557678223,2.8131420612335205,-0.11934317648410797,1.4242867231369019,-0.4220438301563263,2.4740703105926514,0.6430723667144775,-0.5824121236801147,0.258700966835022,0.0,0.0,1.0,0.0
test,0.9238283634185791,3.5941832065582275,-3.239112138748169,1.0499954223632812,-0.6478012204170227,-0.9212095737457275,1.0704762935638428,-0.6742284297943115,0.22269025444984436,0.0,0.0,0.0,1.0
test,1.2869153022766113,1.1279174089431763,-0.729271411895752,0.200197234749794,-1.5395225286483765,0.3531542122364044,0.16007767617702484,-0.44962766766548157,-0.03280745819211006,1.0,0.0,0.0,0.0
test,0.4949752986431122,1.5940957069396973,-1.0717692375183105,0.4482705593109131,-0.47234484553337097,0.11621769517660141,1.845340371131897,0.3422496020793915,-0.6051355004310608,0.0,1.0,0.0,0.0
test,0.33123645186424255,3.1623427867889404,-1.1833405494689941,1.2676817178726196,-0.5926904082298279,-1.4096959829330444,0.9204801321029663,0.1035839319229126,-0.8022496700286865,0.0,0.0,1.0,0.0
test,0.4274941384792328,2.4920825958251953,-0.6439626216888428,-1.2598214149475098,-1.4696567058563232,-2.7320549488067627,0.10033959895372391,0.2165214866399765,0.6064472198486328,0.0,0.0,0.0,1.0
test,0.8811251521110535,1.7386060953140259,-0.048657163977622986,0.44122007489204407,-0.7115427255630493,0.43892353773117065,1.2803764343261719,-0.7138848900794983,-0.2813008725643158,1.0,0.0,0.0,0.0
test,1.268500566482544,0.6205673217773438,-0.6857650279998779,0.9721405506134033,-0.9330536127090454,0.20223212242126465,0.2725030481815338,-1.7160184383392334,-1.290622353553772,0.0,1.0,0.0,0.0
