split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,6.6125030517578125,0.8995931148529053,-2.4838950634002686,0.9929046630859375,1.2560902833938599,-1.2918936014175415,4.405677795410156,1.080324411392212,1.9041619300842285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8903281688690186,-3.8091859817504883,0.29623183608055115,-0.8441334366798401,-4.886680603027344,-2.5535478591918945,0.4956255853176117,-0.14887048304080963,-2.259516716003418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.0894729271531105,-0.21694521605968475,-0.9747799038887024,5.0563178062438965,-6.15936803817749,2.631687879562378,0.8928254842758179,-0.2502659261226654,-0.7162505388259888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.37037813663482666,0.5223487615585327,-5.460231781005859,1.6895642280578613,3.2478654384613037,-0.42063337564468384,7.225146293640137,-1.796378254890442,-0.5891842842102051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.072711944580078,0.12797406315803528,-0.35722798109054565,-0.8109690546989441,0.0944744423031807,0.1668674796819687,0.5509029030799866,-0.017939014360308647,0.3992428183555603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7834880352020264,0.31025204062461853,0.9027822613716125,1.0770517587661743,-0.2685648202896118,0.8653140068054199,0.5482136011123657,-1.0328887701034546,0.6048487424850464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3407373428344727,1.1179603338241577,-0.9787984490394592,0.6092206239700317,-1.0668385028839111,0.3562498986721039,-0.5225055813789368,-0.2819177806377411,-0.8729408383369446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.741275429725647,-1.6505777835845947,-0.283255398273468,0.6235356330871582,1.9396249055862427,-1.7542426586151123,0.4145260751247406,-1.8163491487503052,1.8550708293914795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.630770683288574,-3.786607027053833,-0.6480623483657837,-1.800936222076416,1.6926326751708984,1.3637275695800781,0.05849113315343857,0.5344967842102051,1.2423475980758667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.398855686187744,2.0404751300811768,-0.03737708181142807,-1.9011200666427612,4.005299091339111,-2.5220015048980713,2.4308393001556396,-1.4011989831924438,1.8138680458068848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.558638095855713,-1.635557770729065,-1.7976019382476807,4.48304557800293,-3.7208120822906494,-1.0825779438018799,-0.3257398009300232,-0.18230214715003967,-1.0186495780944824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.656658172607422,-3.64888858795166,-0.1769433468580246,0.2022814303636551,1.6824408769607544,1.0090895891189575,0.8606131672859192,-1.4609664678573608,-3.1858913898468018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2268691062927246,-0.9387839436531067,-0.35327470302581787,-2.029080390930176,5.322547912597656,0.3643761873245239,6.613934516906738,2.549344062805176,-1.225961446762085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.08666526526212692,-3.3100180625915527,1.198804259300232,2.207982301712036,1.5430089235305786,3.0643880367279053,-1.4836678504943848,-1.4298110008239746,-6.971363067626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.387661933898926,-0.2556862533092499,-0.09892416000366211,-0.40752750635147095,-0.44363662600517273,-0.19909550249576569,0.7922614216804504,-0.7887991666793823,0.4692001938819885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6405560970306396,0.1320682018995285,1.5391193628311157,-0.2484114021062851,-1.0712177753448486,0.008778437040746212,1.2282708883285522,0.13554264605045319,-0.3214513659477234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0993807315826416,-1.1200162172317505,0.35587963461875916,0.17021991312503815,1.534322738647461,-1.8730335235595703,1.0549559593200684,-0.8562432527542114,1.3226748704910278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.034248352050781,0.12780269980430603,-0.5270401835441589,-2.4098782539367676,-0.3074570596218109,-0.027412936091423035,2.401810646057129,1.564841866493225,-0.5560400485992432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.490377187728882,-1.1256102323532104,0.4051149785518646,-1.520317792892456,-2.8467729091644287,-1.7759071588516235,3.7097725868225098,0.2937726378440857,0.6427820324897766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,6.140000820159912,2.6814255714416504,-0.1239810362458229,1.077794075012207,-0.44171202182769775,0.47461190819740295,-2.7990028858184814,0.02548081800341606,-0.28840065002441406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.199930429458618,-5.303237438201904,1.0952367782592773,-3.3741588592529297,0.8677883744239807,-1.4960696697235107,0.16048240661621094,1.5414828062057495,2.340257167816162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9899296164512634,-1.9380772113800049,-0.13066019117832184,-2.02693247795105,4.241854190826416,5.806797504425049,0.35312020778656006,-1.2197552919387817,1.3239758014678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3501579165458679,1.431501865386963,0.5935551524162292,-7.976131916046143,-0.8428344130516052,-0.2991631031036377,-2.2139077186584473,2.0384702682495117,1.9593892097473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.6669793128967285,4.344902992248535,-3.0760905742645264,-3.226044178009033,2.1549904346466064,-0.8209706544876099,-1.3698562383651733,-3.6757254600524902,6.47930908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3594205379486084,-0.38390490412712097,0.2500953674316406,-0.6345648765563965,0.5371950268745422,-0.1704746037721634,0.4328237473964691,0.054755065590143204,0.3998154401779175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1563913822174072,-0.5568687915802002,0.10626310855150223,0.072755828499794,-1.3345742225646973,0.9244783520698547,0.4292494058609009,-0.632842481136322,0.6357679963111877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.219171166419983,-1.5869801044464111,1.5425043106079102,-0.22305390238761902,-1.0455656051635742,1.323986291885376,0.6629595756530762,0.056222036480903625,1.4233834743499756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8612974882125854,2.2235846519470215,0.8765257000923157,2.5024101734161377,-0.18119491636753082,0.6897382736206055,0.6851627826690674,-0.2000102400779724,2.4342525005340576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2094643115997314,2.6133642196655273,1.4791947603225708,-1.5503050088882446,3.0297415256500244,1.6383764743804932,2.0261638164520264,0.48219045996665955,1.49451744556427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1827335357666016,2.45332407951355,-0.4163852334022522,-1.9406894445419312,-4.207566738128662,-0.12405756115913391,0.4018423557281494,-1.5691369771957397,-2.171236038208008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3544368743896484,-0.9857105612754822,-1.9628902673721313,0.6331777572631836,4.22844934463501,-2.381700038909912,4.484989166259766,1.471623420715332,0.21242935955524445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4220573902130127,4.601361274719238,0.13251614570617676,2.559483051300049,1.346343994140625,-3.9430110454559326,-1.0320101976394653,3.2920002937316895,-1.2273919582366943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.790894031524658,3.0196757316589355,2.9966933727264404,3.571523666381836,6.128521919250488,-0.22224906086921692,1.4853801727294922,-1.1222606897354126,2.7313268184661865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4075922966003418,1.355103611946106,-6.486148834228516,2.6259713172912598,-0.5026723742485046,4.423890590667725,2.313206434249878,0.8893206119537354,3.2650766372680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.86137318611145,-0.07171458005905151,0.42269015312194824,0.01477559469640255,-0.25589418411254883,0.49747559428215027,1.1317851543426514,0.020985731855034828,0.813556969165802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.132354974746704,0.43148714303970337,-1.064211130142212,-0.27625763416290283,-0.16770879924297333,0.6235736608505249,0.9875096678733826,0.15178142488002777,1.8392128944396973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.041903257369995,-0.9850974678993225,0.5730005502700806,0.9339014887809753,0.7372931838035583,-0.5590954422950745,-0.9022866487503052,-1.854783058166504,0.6315911412239075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5994718074798584,0.410900741815567,-0.26271867752075195,2.0360636711120605,0.41727444529533386,-2.8641772270202637,0.16897279024124146,-0.08841698616743088,2.045259475708008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10924490541219711,-0.9855634570121765,-0.0034622463863343,-1.9665067195892334,1.4798412322998047,-2.148850440979004,1.1171985864639282,1.5296545028686523,-1.5146657228469849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,6.092335224151611,0.39230093359947205,-3.332535743713379,0.715194046497345,1.5591682195663452,1.3688420057296753,0.4028102457523346,-0.022066064178943634,2.36702561378479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.26865816116333,-0.5123543739318848,3.2597854137420654,-0.10834665596485138,-0.8293992877006531,0.6136616468429565,-3.176262140274048,-4.748368263244629,-1.0815527439117432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3726004362106323,5.493289470672607,-0.6433959603309631,2.3238422870635986,-3.083876609802246,3.087007999420166,-0.3444651663303375,0.5823871493339539,-1.9758573770523071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.388128280639648,-0.2770269513130188,-1.9926203489303589,-7.084479808807373,-2.701434850692749,2.406174659729004,-0.4185865819454193,-1.5715280771255493,-1.096065878868103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3298888206481934,-0.8007623553276062,0.7695585489273071,-2.924743175506592,-0.6873813271522522,-8.180899620056152,5.231241703033447,-1.5540369749069214,0.10964003950357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.5654520988464355,0.3294298052787781,0.3120734393596649,0.1744164526462555,0.24312253296375275,0.4340847134590149,0.7207716107368469,-0.5364726781845093,1.1496198177337646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1526670455932617,-0.5870869159698486,0.2828153371810913,-0.4399767518043518,0.47456103563308716,-0.8448165059089661,1.078574538230896,-0.8962313532829285,0.1326928436756134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8613091707229614,-0.26624539494514465,1.7575751543045044,-1.326450228691101,0.06413231790065765,0.9140000939369202,0.6537020802497864,-1.6609461307525635,0.9415001273155212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6041401028633118,-0.6844866871833801,-0.7208346724510193,-0.0561302974820137,0.524710476398468,-0.5860618352890015,3.6492512226104736,0.634465754032135,-0.29917845129966736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6030690670013428,-1.2103091478347778,0.3704235553741455,0.16167032718658447,1.2171131372451782,2.4170989990234375,0.917669415473938,3.6466081142425537,1.437505841255188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6473239660263062,-0.5410540699958801,-3.029109477996826,1.3738937377929688,0.5769684314727783,-0.10673943907022476,-0.49213770031929016,2.615480661392212,-1.3464672565460205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1942105293273926,-1.1489005088806152,3.84128475189209,-4.096461772918701,0.972784161567688,-0.8487281799316406,3.2154505252838135,0.09829404205083847,-2.669321060180664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.761522054672241,-1.1628495454788208,-4.911372661590576,-5.1340155601501465,0.1027413010597229,1.962104320526123,0.33464449644088745,-1.7709954977035522,2.1274430751800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.31074333190918,3.3425426483154297,2.9503958225250244,-4.352137565612793,-4.742485523223877,-2.885823965072632,0.9207340478897095,-2.8538684844970703,0.30221301317214966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.704615354537964,-1.4327815771102905,8.10169506072998,-1.7388468980789185,3.040769577026367,-0.9653537273406982,-1.370599627494812,1.7384283542633057,4.654568672180176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.4232547283172607,0.6472317576408386,0.9850233793258667,-0.44740551710128784,-0.08063209056854248,-0.26725247502326965,0.7915595769882202,-0.00014193046081345528,0.388750821352005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8860116004943848,0.7966641783714294,0.6987271904945374,-0.24594713747501373,-0.4941174387931824,0.5890428423881531,-0.7550956010818481,-0.12020314484834671,-0.21792571246623993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3545284271240234,-1.710774302482605,0.2947225868701935,-0.7325310111045837,0.32608720660209656,0.09516339749097824,1.4268876314163208,1.542264461517334,-0.6659436225891113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1928977966308594,-0.509351372718811,2.309262990951538,1.5686326026916504,-0.6744874119758606,1.1527090072631836,0.22937113046646118,-2.4120278358459473,0.5618311166763306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4204838275909424,1.0338397026062012,0.814323365688324,0.5560858249664307,2.0595126152038574,-3.7886617183685303,0.5132637023925781,-1.6199865341186523,-0.5220786929130554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.08646547049283981,-0.6612198352813721,2.9241652488708496,1.9855424165725708,3.2103564739227295,-0.8856112360954285,-0.37207603454589844,-0.08659958094358444,3.1066105365753174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.541123867034912,-0.08671624213457108,1.3164490461349487,0.2583322823047638,-4.086501121520996,-4.103630542755127,-2.3470168113708496,0.7034000754356384,-0.1631338745355606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2017518281936646,-1.1766055822372437,1.5247836112976074,1.2837395668029785,0.3430129587650299,-5.007147789001465,3.6659250259399414,2.0967795848846436,-3.591972827911377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2530165910720825,-1.8575983047485352,1.0872230529785156,-0.644098162651062,-1.66609525680542,5.655100345611572,3.843707323074341,0.6174526214599609,6.094429969787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7170301675796509,-1.0103274583816528,-1.472296118736267,0.6243188381195068,-4.937035083770752,2.2505478858947754,-1.8208460807800293,-6.7633466720581055,0.7336411476135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5616220235824585,0.2736540138721466,0.42831388115882874,-0.2291232943534851,-0.048215560615062714,-0.06441335380077362,0.11810431629419327,0.2385234236717224,0.6264640688896179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5491371154785156,0.5783774256706238,0.7814218401908875,-0.2057206928730011,0.06913492828607559,-1.309058666229248,0.43680599331855774,-0.5760127902030945,0.3357187807559967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.557626962661743,-0.9226750135421753,0.09526678174734116,-0.8541312217712402,0.4217618703842163,1.8578016757965088,-0.009684926830232143,1.155409574508667,0.37140509486198425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.158590316772461,0.08182260394096375,-2.1308398246765137,-0.43111294507980347,0.6702086925506592,-0.03365320712327957,1.1971403360366821,2.384526014328003,2.343881130218506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.975894451141357,1.4017612934112549,1.549992322921753,-0.8175064921379089,-1.278366208076477,-1.2598166465759277,1.1848270893096924,-3.2245981693267822,1.8732073307037354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.007699341978877783,-1.9078083038330078,2.020094633102417,-1.6477826833724976,0.605740487575531,-2.651010274887085,-0.8437381982803345,-3.5688109397888184,0.6068699359893799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.484902381896973,0.6188703775405884,-0.44709333777427673,-5.060885906219482,1.054638385772705,-0.19584456086158752,3.6258795261383057,1.939130425453186,0.6779597997665405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3190770149230957,0.5972011089324951,-4.825746536254883,4.699847221374512,1.0407854318618774,0.9666934609413147,3.3022944927215576,-1.742861270904541,1.2529518604278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.574110269546509,5.769526481628418,2.662029504776001,-0.8273337483406067,0.8942353129386902,-0.29903876781463623,6.0303497314453125,0.4212549924850464,3.962653875350952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.9787994623184204,-2.4432225227355957,-4.8246002197265625,1.2141374349594116,2.5849826335906982,2.639422655105591,3.8317883014678955,5.968921184539795,2.5001931190490723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.2041776180267334,0.25378119945526123,0.15934786200523376,-0.4735853672027588,-0.44646233320236206,0.37921422719955444,0.8747217059135437,-0.5477398037910461,0.06214618310332298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3931024074554443,-0.9372715353965759,-0.7161462306976318,0.3757351040840149,-1.1970983743667603,-0.13727439939975739,0.8185269236564636,-0.2873747944831848,1.1332356929779053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.133753776550293,-0.8289162516593933,2.0080668926239014,-0.5312497019767761,-0.06884301453828812,-0.5111672878265381,0.9727792739868164,-0.5862908959388733,1.7427749633789062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3000063896179199,0.5961720943450928,-0.09651912748813629,-1.5084370374679565,-1.7849420309066772,1.8570826053619385,2.0775928497314453,-0.7320218086242676,1.6665276288986206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3360133171081543,0.7660768032073975,0.722322404384613,-0.4943619668483734,1.8407303094863892,3.2634494304656982,1.8582605123519897,1.5216336250305176,2.7802722454071045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7405884265899658,0.8524457812309265,1.2094931602478027,0.530515193939209,-4.911051273345947,1.8445814847946167,-1.1601678133010864,1.3039830923080444,-0.7193202972412109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.16742585599422455,-0.960340142250061,1.9934684038162231,-3.7244417667388916,-0.759661078453064,0.7995927333831787,1.6646692752838135,-5.198495864868164,0.79583740234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.239093542098999,-4.563924789428711,1.6946589946746826,-2.127565860748291,1.0378435850143433,5.144107341766357,0.18799704313278198,-1.8388233184814453,2.9632437229156494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.671004295349121,3.3002490997314453,-0.1905258744955063,2.0751824378967285,-0.9642977118492126,3.723487138748169,0.4285620152950287,1.135183334350586,0.18397948145866394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.365893363952637,-3.0318169593811035,-3.578547239303589,-0.4881019592285156,-3.5190868377685547,-0.45178866386413574,1.9566420316696167,0.8259038925170898,-3.312246561050415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.157604455947876,0.07655326277017593,-0.03564075753092766,-0.6447324156761169,0.3835377097129822,0.11178557574748993,0.7807895541191101,-0.24299342930316925,1.2806364297866821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2044901847839355,0.2667013704776764,0.5552032589912415,-0.1537756472826004,0.35328739881515503,1.1166430711746216,-0.42656633257865906,-0.08306693285703659,0.9300193786621094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.558195948600769,1.0076560974121094,0.24778124690055847,-1.0892471075057983,-2.3034071922302246,-1.1291910409927368,-0.2106570303440094,-0.004234580788761377,0.3911606967449188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2466537952423096,-2.836874485015869,-0.04053588956594467,-0.31778547167778015,-0.06562437117099762,2.1414883136749268,-0.48004937171936035,0.0268713291734457,1.2497212886810303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.26137393712997437,-0.04916640371084213,3.0827577114105225,-0.6178954839706421,2.744563579559326,-1.7110451459884644,-0.10214662551879883,-0.7369049787521362,-0.3220595121383667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.719264507293701,0.534869372844696,-1.9848334789276123,0.39659956097602844,-3.9592132568359375,2.555495500564575,1.3897600173950195,-1.6574677228927612,0.5901188850402832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2007455825805664,-0.9950003623962402,-1.6120619773864746,-1.7776679992675781,3.022975444793701,3.128368616104126,-2.1580123901367188,3.205731153488159,2.057499408721924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.000861644744873,4.304232597351074,1.2437629699707031,-3.8084518909454346,-1.498410940170288,1.7553597688674927,0.7672133445739746,2.1504709720611572,-3.2321462631225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9215630888938904,-0.7918254733085632,-6.0432891845703125,0.5121027231216431,-2.6882030963897705,-4.664064407348633,2.3307125568389893,-0.08124842494726181,3.180068254470825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.237462282180786,-6.947233200073242,1.5330671072006226,-1.5354558229446411,2.97929310798645,2.083242654800415,-3.781999111175537,-3.7734856605529785,1.0045825242996216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9641491174697876,-0.03325225040316582,0.7728239893913269,-0.12364422529935837,-0.251778244972229,0.25392431020736694,1.0822921991348267,-0.0503326877951622,1.2068947553634644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.581319808959961,-0.5380188822746277,-0.031160641461610794,0.5643337965011597,-0.7325803637504578,1.2798740863800049,0.3959050178527832,-0.3311454951763153,-0.11529872566461563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3520219027996063,-0.878024160861969,0.9480733275413513,-0.23691029846668243,0.5060247182846069,-0.2960297763347626,1.1646771430969238,0.858381450176239,-0.7609961628913879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2868411540985107,-2.476760149002075,-1.2289873361587524,-0.461628794670105,0.4262802004814148,1.3771030902862549,-1.504231333732605,-0.4208437502384186,0.830947756767273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.283557415008545,0.017099546268582344,2.393986940383911,-2.025089979171753,-0.8538994193077087,2.6228950023651123,1.0981547832489014,2.249455213546753,0.5960796475410461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8295111656188965,0.47233307361602783,-1.1494219303131104,1.7481014728546143,-0.7501147985458374,-2.279336929321289,3.6820595264434814,3.037778377532959,2.8598949909210205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8621286153793335,0.34991195797920227,-2.520972728729248,-2.459080457687378,-3.38948655128479,1.3971893787384033,1.8888697624206543,1.7005990743637085,-0.20380078256130219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.4935598373413086,-2.7256507873535156,-3.780306339263916,1.2673414945602417,-2.031487464904785,0.9584681391716003,-1.3389557600021362,2.67179274559021,-3.7424492835998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.901297092437744,0.1179337352514267,-0.12803998589515686,3.433136463165283,-6.264060020446777,2.3715007305145264,3.854910373687744,0.2961602210998535,0.0872722789645195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.947104454040527,2.9813289642333984,3.058112382888794,-0.6210802793502808,3.7688095569610596,-2.493483781814575,3.3860602378845215,-0.48238879442214966,2.2133331298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3593831062316895,-0.3658899664878845,0.5144373178482056,0.09206702560186386,-0.26242369413375854,0.3347979187965393,0.14245177805423737,0.24313592910766602,0.33679118752479553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0470805168151855,-0.43880218267440796,0.2656216025352478,0.9964401721954346,0.8986368775367737,0.39589595794677734,1.1822758913040161,0.3177620768547058,0.5322666764259338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1810076236724854,-1.5322434902191162,0.7353230118751526,-0.7686339020729065,-1.2384146451950073,0.615551233291626,0.045866820961236954,-1.053354024887085,-0.7934393882751465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9557691812515259,-0.6231546401977539,1.9079837799072266,1.236918330192566,2.071389675140381,-2.1100351810455322,1.5770150423049927,0.3884231746196747,1.2653813362121582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.064227819442749,0.7123672366142273,-0.6619560122489929,-0.19831839203834534,-1.0926247835159302,3.791935682296753,-1.6049240827560425,1.2458959817886353,1.807451844215393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.2969810962677,1.3743987083435059,-1.4154071807861328,-2.0994317531585693,-1.5341392755508423,0.8782438635826111,1.3474931716918945,0.16577404737472534,-1.1246016025543213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.604564189910889,-0.1767638474702835,5.078510761260986,1.632551908493042,0.14808489382266998,-1.3874775171279907,-1.3260313272476196,-1.3222579956054688,3.857006788253784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
