split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-2.6786603927612305,-1.1372679471969604,0.47941336035728455,-2.0295495986938477,-0.5285917520523071,-2.144514799118042,-0.35545143485069275,-0.8354842066764832,1.885968565940857,0.31612956523895264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9882293939590454,-0.9378734230995178,0.985743522644043,0.4390076696872711,1.7717853784561157,-3.0942158699035645,-3.987884998321533,-1.1473562717437744,0.045857302844524384,1.625239372253418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8833602666854858,-1.790706753730774,3.528345823287964,1.8799984455108643,4.166797161102295,-1.9974064826965332,-2.9027090072631836,-0.38007989525794983,-0.5606175661087036,-1.5650957822799683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9049924612045288,4.185087203979492,-0.1986454874277115,2.4615941047668457,-1.5118876695632935,-2.461714744567871,-1.8760271072387695,2.0361859798431396,-2.737140417098999,-2.668462038040161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.264142036437988,0.6070037484169006,4.035728931427002,0.20297017693519592,-0.9600178003311157,-1.3274933099746704,-0.46466490626335144,2.162370204925537,0.9334712624549866,-5.136817932128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0994455814361572,-0.14526887238025665,1.385575294494629,-0.9435567259788513,0.008604725822806358,-2.1447010040283203,-0.7453340888023376,-0.6225972175598145,0.11017276346683502,-1.4086045026779175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3548973798751831,-1.14015793800354,1.988246202468872,0.5634199380874634,-0.07072611898183823,-3.03019642829895,-1.6634777784347534,-1.307658314704895,0.2939920723438263,-1.516532063484192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6652740836143494,-0.4056985080242157,0.2818107306957245,-1.008795976638794,0.8212366104125977,-1.8796466588974,-2.9841182231903076,-0.3347892761230469,0.6563257575035095,-0.5914115905761719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7155699729919434,1.4255110025405884,3.384542942047119,-1.7827836275100708,0.9936509728431702,-1.466738224029541,0.22585980594158173,-0.678436815738678,-0.33980241417884827,-0.22975017130374908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6742284297943115,-0.4185712933540344,1.3153574466705322,-3.1225810050964355,1.0054969787597656,-2.1970934867858887,-3.0681345462799072,-1.1143392324447632,-1.5823248624801636,-2.016125202178955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.8973228931427,0.5005927085876465,-1.0087270736694336,3.1432886123657227,1.0078738927841187,-0.2265033721923828,1.0926413536071777,0.792199432849884,-0.25883424282073975,0.29173943400382996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.45831298828125,1.0690468549728394,-0.18410567939281464,1.0123717784881592,-2.241455316543579,-2.835418462753296,-1.9665261507034302,-1.3265068531036377,2.894380569458008,-4.14853048324585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8669307231903076,0.6899890303611755,4.397584438323975,-0.012516205199062824,3.8639798164367676,-6.4898600578308105,1.091397762298584,-3.471881151199341,-0.9342976808547974,-3.5315263271331787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3678699731826782,-0.34221094846725464,1.4118157625198364,-0.3588760197162628,0.22679738700389862,-2.395428419113159,-1.079728364944458,-0.7006890177726746,-0.7003635168075562,-1.4441264867782593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.789000391960144,-0.0251601729542017,0.8976659178733826,-0.6782246828079224,-1.369753360748291,-2.5902466773986816,-1.089070439338684,-1.9513237476348877,-1.0862324237823486,-0.9629126787185669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6901659369468689,-0.34368935227394104,2.281552314758301,-1.9145514965057373,0.6054127216339111,-3.002525568008423,-1.3142021894454956,-1.5502798557281494,-1.0151630640029907,-1.3943135738372803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8649725914001465,0.6360496282577515,1.6639729738235474,1.5511690378189087,-1.1601024866104126,-4.47596549987793,1.1164023876190186,-0.6308920979499817,1.1220471858978271,-0.9795193076133728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3390460014343262,-0.5399293303489685,-1.979762077331543,-1.1524287462234497,1.9415948390960693,-0.9580807685852051,-1.2190355062484741,-2.054673194885254,-2.358787775039673,-0.5763764977455139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.651012659072876,-3.2082767486572266,0.35144543647766113,-1.9141262769699097,1.8060921430587769,-4.282411575317383,-0.09493021667003632,-2.2053134441375732,2.169215440750122,0.5769761204719543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0313286781311035,-0.5208371877670288,3.9783871173858643,-0.4278559684753418,-1.5242160558700562,-0.7675958275794983,-2.4665825366973877,-0.22647784650325775,-2.3699381351470947,2.5206358432769775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3374699354171753,-1.691015362739563,3.794058322906494,-0.7675564289093018,-5.2240495681762695,-5.6690263748168945,-0.5954594016075134,-2.5394532680511475,-2.7246785163879395,0.43399128317832947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7619493007659912,-0.4962466061115265,1.4896705150604248,-0.45725664496421814,-0.4339348375797272,-1.7910929918289185,-1.1132011413574219,-0.7877316474914551,-0.726587176322937,-1.1303176879882812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.26478755474090576,0.29708346724510193,0.8371637463569641,0.9830750823020935,-1.0932470560073853,-1.8281031847000122,-0.6505789756774902,-1.3986501693725586,-0.17403928935527802,-2.1436402797698975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.09625357389450073,1.3287631273269653,0.5850386023521423,-0.6563282608985901,-1.3755946159362793,-1.82129967212677,-2.634868621826172,-1.62690007686615,-0.6725438237190247,-0.5892443060874939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6902357935905457,0.874112606048584,0.05265536159276962,1.4023350477218628,0.2972973585128784,-4.58198356628418,-0.9575309157371521,-0.07907675206661224,-0.0712088942527771,-3.2894060611724854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0506387948989868,2.7253358364105225,2.400127410888672,-1.038630723953247,-0.8457059264183044,0.5875312089920044,-1.6206088066101074,-2.0208580493927,-0.13943950831890106,-2.810760021209717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4192217588424683,0.5276926159858704,1.3090615272521973,-0.2627467215061188,-1.6412533521652222,1.7517166137695312,1.5053797960281372,1.6557867527008057,1.592617392539978,-0.07289562374353409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6742258071899414,2.368259906768799,0.6870717406272888,1.436238408088684,1.4451876878738403,-0.5817530751228333,-0.43792808055877686,2.250969171524048,4.322473049163818,-3.1423110961914062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.474693775177002,-4.613816261291504,0.5352169871330261,-2.9792511463165283,3.2071533203125,-0.2329988032579422,-2.4471888542175293,-4.414023399353027,1.324790120124817,0.5066694617271423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0559213161468506,0.7133092284202576,1.6520793437957764,-0.12124524265527725,-0.07961181551218033,-2.2711682319641113,-1.007839560508728,-1.3443491458892822,-0.24550655484199524,-0.8518610596656799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2970852851867676,0.17261701822280884,2.4603431224823,-0.7605972290039062,0.5479936003684998,-2.543445348739624,-0.21672213077545166,-1.7908036708831787,-0.31708842515945435,-0.599649965763092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.34207960963249207,-0.47565770149230957,3.0248563289642334,0.1941031664609909,-1.279470682144165,-0.9602140784263611,0.3127291202545166,-0.26440393924713135,-0.9898589253425598,-1.0674967765808105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1843576431274414,-0.8587918281555176,0.8593382239341736,-1.8735744953155518,-0.5364603996276855,-2.4590349197387695,-1.5969840288162231,-3.2976431846618652,1.3428268432617188,0.27595055103302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8066142201423645,1.1047732830047607,3.067540407180786,-1.7639226913452148,1.9192707538604736,-0.6357972025871277,-0.8033559322357178,-3.9486730098724365,-0.1870245337486267,-3.0902392864227295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4725580215454102,3.154815673828125,1.6069774627685547,-0.6457318067550659,3.1330502033233643,-5.010135173797607,-0.4637903571128845,-0.6772409081459045,0.5189167857170105,-1.1481159925460815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.437455177307129,2.9318149089813232,3.6889734268188477,-0.773772656917572,1.465741515159607,-4.6094489097595215,1.1779162883758545,-2.6136372089385986,-1.9760034084320068,0.43836158514022827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.876352071762085,2.474355459213257,5.428471565246582,1.2524482011795044,-1.1381371021270752,-1.1471238136291504,0.8041183948516846,3.4092295169830322,-0.1322791427373886,-1.2692875862121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8090971112251282,-0.28523749113082886,1.778330683708191,-0.1544286161661148,0.23809659481048584,-2.5398924350738525,-1.4050127267837524,-0.7053582668304443,0.13074946403503418,-1.5438648462295532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0213149785995483,0.5718518495559692,1.4268441200256348,1.0111643075942993,-0.24007754027843475,-2.0108888149261475,0.32797524333000183,-0.4005228877067566,-0.2851119339466095,-1.7195580005645752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.595884919166565,0.595427393913269,0.5400427579879761,0.408037006855011,-0.29680153727531433,-2.1396069526672363,-0.8076390624046326,-2.4484775066375732,2.102064371109009,-1.1937650442123413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.404391884803772,-1.6385104656219482,0.8665703535079956,-0.48438364267349243,-0.6987658739089966,-5.184319972991943,-1.2610774040222168,-1.3878488540649414,1.5016796588897705,-0.662228524684906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1696940660476685,-0.6472591757774353,1.5418705940246582,-0.27748388051986694,-1.5473418235778809,-3.1361751556396484,-2.892955780029297,-4.789150238037109,0.9091042876243591,-2.9578795433044434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6466760635375977,0.7235112190246582,4.318844318389893,0.4267680048942566,1.3570557832717896,0.5736091732978821,1.987069845199585,-0.3418911099433899,0.07793781161308289,1.3283271789550781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6341215372085571,1.071695327758789,-1.8450779914855957,2.0318660736083984,2.6532769203186035,-0.823662519454956,-0.06866198778152466,1.7197425365447998,-2.2795910835266113,-4.071752071380615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3877512514591217,4.738121509552002,-0.933038055896759,-1.8801192045211792,0.8899341225624084,-4.0164475440979,-1.0866882801055908,1.961006999015808,-4.006305694580078,0.3314438760280609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8783363699913025,0.3758702278137207,1.8531731367111206,0.08352623134851456,-0.76481032371521,-2.1982312202453613,-1.0260770320892334,-0.9483850598335266,0.22673940658569336,-1.366931438446045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3966735005378723,0.27036339044570923,1.3157721757888794,-0.37324586510658264,-0.14967601001262665,-2.918945074081421,-1.2095091342926025,-2.5117075443267822,-1.0187928676605225,-1.0794990062713623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03798826038837433,1.4159621000289917,1.0130434036254883,0.8611038327217102,0.5180928707122803,-1.4551950693130493,-1.2972173690795898,-1.523908257484436,-1.9533652067184448,-1.9633493423461914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.831018090248108,-0.14379575848579407,3.809818983078003,1.6496837139129639,-0.8115840554237366,-2.6159684658050537,-0.18339622020721436,0.9025238752365112,0.6087812781333923,-0.7226340174674988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7746285200119019,-1.5661143064498901,1.1792083978652954,0.6460423469543457,-0.5808894038200378,-2.2797725200653076,-1.731229305267334,1.405160665512085,-2.8058581352233887,-3.6148083209991455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.21509850025177,-2.241091251373291,2.2981932163238525,4.255324840545654,0.9677566885948181,-0.6052361726760864,-2.8346526622772217,-0.275101900100708,-1.8501063585281372,-1.5719735622406006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.617620468139648,0.8127240538597107,0.9880801439285278,-0.02361747995018959,-0.8641750812530518,-4.923701763153076,0.1772911697626114,-0.8653891682624817,-3.0001156330108643,-1.1738855838775635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.583334445953369,-0.5457442998886108,4.121758937835693,3.4740397930145264,-1.6657381057739258,-1.6948167085647583,-3.6089348793029785,-1.929552435874939,0.9563643932342529,2.9237942695617676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8104856014251709,0.42306479811668396,1.4676644802093506,-0.012785728089511395,0.1465478539466858,-2.092114210128784,-0.5976669788360596,-0.6712432503700256,0.24031442403793335,-0.8329771757125854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5087915658950806,0.42102983593940735,-0.23921415209770203,-0.47487911581993103,-0.6340360641479492,-2.375602960586548,-0.9949962496757507,-1.0133912563323975,0.23978368937969208,-1.8418725728988647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5069639682769775,-0.046804238110780716,1.535003900527954,0.2139732539653778,0.8249564170837402,0.15874186158180237,-2.3118841648101807,-0.5203849673271179,-0.10130578279495239,-1.2715941667556763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3357887268066406,0.35656216740608215,1.3503379821777344,-1.7743147611618042,-0.8635953068733215,-3.7784457206726074,1.5488544702529907,-1.8714103698730469,-1.1498339176177979,-0.8968003392219543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0025532245635986,-1.1208769083023071,-0.9269526600837708,0.25858938694000244,2.3972606658935547,-2.7952208518981934,-0.10762572288513184,-3.732135772705078,1.4273593425750732,-2.326672077178955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.4214701652526855,3.070800304412842,1.8261078596115112,2.443128824234009,-0.4516504406929016,-1.5903340578079224,-0.8201991319656372,-1.7620798349380493,-1.5861831903457642,-4.485430717468262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.117344379425049,0.5300466418266296,-0.019106624647974968,-3.8206706047058105,-0.8288525938987732,-3.3760390281677246,-1.6731281280517578,-2.8839802742004395,-0.6974340081214905,-1.4905576705932617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8808674812316895,-2.4686808586120605,4.68169641494751,-2.274731159210205,3.497150182723999,-3.315194606781006,-4.072784900665283,2.032201051712036,0.34660544991493225,-3.6033623218536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8228209018707275,0.13137729465961456,2.023839235305786,-0.17483025789260864,0.19498211145401,-2.2585904598236084,-0.6154667735099792,-1.510691523551941,-0.01875077188014984,-1.5707781314849854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.507859468460083,0.4958474636077881,0.6905775666236877,-0.9146618843078613,1.1100393533706665,-2.8399839401245117,-0.7577757835388184,-0.8249502778053284,-0.3041110336780548,-0.9518375396728516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9536979794502258,-0.07974361628293991,0.8457704186439514,-0.3766864538192749,0.2259073555469513,-2.3987653255462646,-3.5700271129608154,-1.1410716772079468,-1.355785846710205,-1.6586214303970337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4272964298725128,-0.2910340130329132,-0.3042678236961365,-2.1100833415985107,-2.5223865509033203,-2.0751852989196777,-1.025187373161316,0.1931871920824051,-1.1302030086517334,-0.3357327878475189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.24068866670131683,0.21835461258888245,1.1680625677108765,0.17917104065418243,1.0426843166351318,1.0633387565612793,-0.14177531003952026,-1.093019723892212,-1.2914323806762695,-4.565054416656494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6587871313095093,0.38043323159217834,2.1366238594055176,2.5346791744232178,0.5753462910652161,-1.984919548034668,-4.564837455749512,-0.477937251329422,-2.5597567558288574,-4.170629978179932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.09499873220920563,-1.821568489074707,0.5273549556732178,0.8713695406913757,-4.579041004180908,-1.1887097358703613,-3.0080721378326416,0.11452934890985489,2.9225101470947266,1.482882022857666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.253544330596924,-0.7606432437896729,0.579011082649231,-0.3987596333026886,2.266977310180664,-3.0658957958221436,-1.1435846090316772,-0.2466052919626236,-4.651202201843262,4.467615127563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3604531288146973,0.23394206166267395,1.7680182456970215,-0.20209144055843353,-0.17938943207263947,-2.493968963623047,-1.3658242225646973,-1.3022584915161133,-0.5842966437339783,-1.1554791927337646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9500131607055664,-0.005225635599344969,1.1052682399749756,-0.5174288749694824,-0.6609359979629517,-1.209011197090149,-0.5845435857772827,-1.0984599590301514,-1.0518742799758911,-2.6164886951446533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.920050323009491,0.568465530872345,1.6259056329727173,1.7348331212997437,-0.506092369556427,-0.7627134919166565,0.12167750298976898,-2.217928647994995,-0.015083834528923035,-0.673349142074585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0941216945648193,-0.7668087482452393,4.099147319793701,-0.0968039333820343,-0.28035131096839905,-1.812025785446167,-3.706801414489746,-0.5700469613075256,-0.22626397013664246,-1.4323341846466064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.5342109203338623,-2.296457290649414,2.5096304416656494,-2.5021605491638184,-0.9964408278465271,-2.6300957202911377,-0.9037059545516968,-0.09939439594745636,-1.2087851762771606,-3.1242165565490723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8178433179855347,-2.1291792392730713,3.435045003890991,1.4026672840118408,-1.8594447374343872,-5.661465167999268,-1.4566898345947266,1.8686797618865967,-0.3779604434967041,-1.6992367506027222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3121958076953888,-0.2833888828754425,1.2209742069244385,3.47094988822937,-0.24481673538684845,-3.5819406509399414,-3.91898250579834,-0.570909857749939,0.8348978757858276,-6.141561985015869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1973282098770142,3.3938398361206055,4.366654872894287,4.50858736038208,-2.4936468601226807,-2.5971407890319824,-1.2794002294540405,-3.340923547744751,2.133681058883667,0.9591596722602844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3523205518722534,0.29004764556884766,1.689306616783142,-0.08017878234386444,-0.17252682149410248,-1.8472799062728882,-0.9033818244934082,-1.5029830932617188,-0.004615346901118755,-1.6954442262649536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.793196201324463,-1.0718002319335938,2.275489091873169,0.23397652804851532,-0.03523937240242958,-2.326571464538574,-1.8879793882369995,-1.3507972955703735,0.06590389460325241,-1.6644349098205566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7079331874847412,-0.018336504697799683,2.838489532470703,-0.0273984894156456,0.6765419840812683,-2.543524742126465,0.34069153666496277,0.22675076127052307,-1.1989645957946777,-0.04994092881679535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5179152488708496,-1.3955191373825073,2.283001184463501,0.9031936526298523,1.2289539575576782,-0.9350287914276123,0.6351945400238037,-1.60451078414917,-1.9729958772659302,-0.9584895372390747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.713200569152832,-0.11997939646244049,1.5322794914245605,-3.38828706741333,-0.8450480699539185,-1.2211558818817139,-2.790165424346924,-0.6105100512504578,-1.319319725036621,-0.7285353541374207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2753061354160309,3.4790964126586914,0.44393694400787354,-1.9050673246383667,-1.315784215927124,-1.7544971704483032,1.8125489950180054,0.29805269837379456,0.416336327791214,1.3358469009399414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.4883179664611816,2.1674139499664307,4.092916488647461,-1.337777018547058,-1.0281857252120972,-3.556995391845703,-2.1573641300201416,0.2694207727909088,-3.776684045791626,2.4024436473846436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.410539150238037,2.1795012950897217,5.183601379394531,-1.6363122463226318,-3.843689203262329,-0.7906842231750488,-2.3031797409057617,-4.7755303382873535,-2.7761504650115967,0.6982998847961426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1454805135726929,-0.382339209318161,1.5755826234817505,-0.17558252811431885,-0.2240818589925766,-2.2150394916534424,-0.29441288113594055,-1.4668397903442383,-0.26980331540107727,-0.8986243009567261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8614553809165955,0.41977280378341675,1.6835944652557373,-0.7011310458183289,-0.02958109602332115,-0.672720730304718,-0.3091014623641968,-0.940280020236969,-0.6275382041931152,-2.039726972579956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5359820127487183,-0.8690024614334106,0.8351477980613708,1.0207308530807495,-1.7206487655639648,-1.718894124031067,-2.1660349369049072,-1.611555814743042,1.0599228143692017,-0.7404839396476746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5602070093154907,-2.746957778930664,1.8447425365447998,0.528957724571228,0.1438429355621338,-4.27222204208374,-0.9661241769790649,-1.3330427408218384,-1.7679892778396606,-0.7321123480796814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5853418111801147,1.5920904874801636,1.1267787218093872,1.4085289239883423,-2.166550636291504,-3.2824363708496094,0.8160025477409363,-0.014706360176205635,2.142911434173584,-3.458289861679077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9794992208480835,-1.0089443922042847,3.4792861938476562,0.579155683517456,-3.7349236011505127,0.1930799037218094,0.730737566947937,-3.532665491104126,-1.7976932525634766,-1.615446925163269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6978650093078613,-0.3674760162830353,-0.1989385187625885,-1.0950944423675537,1.3263121843338013,-2.8699440956115723,2.1259031295776367,1.2165530920028687,-2.865452766418457,-5.070342063903809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6121721863746643,0.7679089903831482,4.049315929412842,2.6310269832611084,3.9353206157684326,1.9960185289382935,-4.3643012046813965,-1.305103063583374,-1.053037405014038,-2.649428129196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0150575637817383,0.0146974828094244,1.6418547630310059,0.157553568482399,-0.4619814455509186,-1.790629267692566,-0.4084385633468628,-1.2790781259536743,-0.5824703574180603,-1.0519167184829712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.261786699295044,0.35565146803855896,0.11526930332183838,0.07908780872821808,0.26483866572380066,-2.2165119647979736,-1.3452532291412354,-1.5375280380249023,1.0458369255065918,-1.5409200191497803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2736259698867798,1.0712082386016846,2.0529322624206543,0.7307528257369995,0.15690027177333832,-1.6474210023880005,0.5254051089286804,-1.766402244567871,-1.6838107109069824,-2.3209691047668457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.457703709602356,-0.5457994937896729,1.8109246492385864,-1.4989936351776123,-1.2926850318908691,-2.558220624923706,-2.5991342067718506,-0.8181049823760986,0.5504352450370789,1.6382529735565186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3173935413360596,-0.8308945894241333,2.9392356872558594,-2.6643972396850586,2.067000389099121,-3.2311720848083496,-1.156469702720642,-3.262789487838745,1.027056336402893,-0.2136649787425995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2392386645078659,0.07516331225633621,-0.13613462448120117,1.096968412399292,2.0385727882385254,1.501123309135437,-1.5990020036697388,0.2549479603767395,-0.35528895258903503,2.0527584552764893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8162459135055542,-1.3713586330413818,1.365309238433838,0.18365991115570068,-3.0368127822875977,-2.2909350395202637,1.556687355041504,-1.544334888458252,-2.325199842453003,-6.48621129989624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7150102853775024,0.9628700613975525,5.1707916259765625,3.506904125213623,0.08878551423549652,-4.971750259399414,0.6397789120674133,-4.057261943817139,2.1204988956451416,0.5785420536994934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6647958159446716,0.3379671275615692,1.5388679504394531,-0.5802288055419922,-0.335014283657074,-2.5661022663116455,-1.4084995985031128,-0.9952477812767029,-0.44917842745780945,-1.5994840860366821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5909796953201294,-1.1155754327774048,0.6670809984207153,-1.062564730644226,-0.5257540941238403,-2.613443613052368,-1.2798258066177368,-1.3500903844833374,-1.0629384517669678,-1.0884454250335693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2854771316051483,0.86603182554245,0.9350150227546692,-0.3855741024017334,1.0799486637115479,-1.3670673370361328,-2.4962270259857178,-0.46728941798210144,-1.2789342403411865,-0.7298703789710999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4283218383789062,-0.41267263889312744,-1.5196175575256348,0.2966684103012085,-0.05932005122303963,-2.0324714183807373,0.028616776689887047,-2.721552848815918,-0.7237572073936462,-0.3702951669692993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8584824800491333,-2.8980939388275146,0.10879400372505188,-1.2819424867630005,-0.21841993927955627,-2.8807265758514404,-1.1876318454742432,-1.9855122566223145,3.1421024799346924,-0.45783284306526184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1192680597305298,2.776869773864746,1.5257169008255005,-2.6292240619659424,0.8838500380516052,-4.571300983428955,-0.5794459581375122,-1.859322428703308,2.131196975708008,0.8916226029396057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.147982597351074,-1.5771424770355225,2.945906162261963,-0.8355900645256042,-2.5978009700775146,-2.1194381713867188,-1.262108325958252,2.712092638015747,0.8639650940895081,-4.771562576293945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
