split,feature_0,feature_1,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-1.3233766555786133,1.5742820501327515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6538026332855225,-0.29342976212501526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1315135955810547,0.9823572039604187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8672633171081543,3.2395730018615723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.997434616088867,2.418433427810669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.39756739139556885,6.68498420715332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.60685396194458,-7.745358943939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8530542850494385,7.479915618896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2646929919719696,0.08499801158905029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.375657796859741,-1.3278580904006958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3265178203582764,-0.6529690027236938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6480286121368408,-3.5816149711608887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1193466186523438,4.3646931648254395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1395936012268066,5.502814769744873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1903581619262695,-6.160284996032715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.57831859588623,-1.407046914100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.678486347198486,-6.996409893035889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.15502746403217316,-0.8982993960380554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9616069197654724,-2.2865021228790283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9516817331314087,2.3944201469421387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1236467361450195,2.56813383102417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5546698570251465,3.5244393348693848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.164365768432617,-4.266993999481201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.04261589050292969,6.66294002532959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6440719366073608,-7.973190784454346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8432645797729492,8.336319923400879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2930015325546265,0.45875847339630127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3423819541931152,-0.4330297112464905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8222167491912842,1.3835170269012451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.486099720001221,-1.456561803817749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4004414081573486,-4.995343208312988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.666721343994141,4.150267601013184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.14051628112793,-1.9945385456085205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.436509132385254,1.541762113571167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.231187343597412,-8.568812370300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5231252908706665,0.18400628864765167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.23351070284843445,-2.1026926040649414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8814606666564941,2.427006959915161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2311533689498901,-3.8383193016052246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.0157463550567627,-4.717299461364746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6311638355255127,4.898861885070801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4637298583984375,-6.57775354385376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.1812591552734375,-1.9262012243270874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.156784534454346,-6.193795204162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.36622607707977295,-1.2680659294128418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.265489101409912,1.5938565731048584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.275045156478882,1.148902416229248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.9370059967041016,1.9746037721633911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9267737865447998,-5.145575046539307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.8231701850891113,-5.404967784881592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.6716628074646,4.232684135437012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6770517826080322,-8.050261497497559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.406389236450195,1.785642147064209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4093409776687622,-0.9654818773269653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03453526645898819,-2.2120189666748047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6295087337493896,0.07106547057628632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.260450601577759,-1.133880615234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.5516929626464844,3.7642948627471924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.5386106967926025,3.9819114208221436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.700958251953125,5.170156002044678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.283324718475342,6.653774738311768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.823498249053955,6.242191791534424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2997417151927948,-0.00922063272446394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6704458594322205,1.18842351436615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8155678510665894,-2.013840913772583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.661104917526245,-2.5488648414611816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.8899121284484863,-2.3970000743865967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5582433938980103,5.26701021194458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.585325241088867,2.8634274005889893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.300487995147705,-4.264709949493408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.434153079986572,-6.228725433349609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9379323124885559,0.6484774351119995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6183303594589233,1.6893620491027832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,6.881163585603645e-07,2.6175570487976074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.288768768310547,0.3647746443748474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6447028517723083,4.5181097984313965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.2951645851135254,5.077020168304443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.673636436462402,-3.3041350841522217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.895260334014893,-3.710613489151001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.334331512451172,6.670517921447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.28830528259277344,-0.6454985737800598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4285481870174408,1.676946759223938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5467286109924316,2.553725004196167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0104619264602661,3.326992988586426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0001261234283447,4.4081902503967285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.31085205078125,-4.09348726272583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.47497037053108215,-7.218706130981445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.552092552185059,0.9615951180458069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.600317001342773,3.2769775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6292372941970825,-0.08982297778129578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5713489055633545,-0.878828227519989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6090498566627502,-3.031550884246826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8887767791748047,3.682772636413574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2758290767669678,-4.362109661102295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.569392681121826,-1.3134974241256714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1996309608221054,6.637452125549316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.223604679107666,7.154277324676514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.081742286682129,-7.48931884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2327433079481125,0.1522267907857895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8408924341201782,1.2993143796920776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.281853675842285,-0.9280945658683777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.836584210395813,-4.306146144866943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5880637168884277,4.300405979156494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.8058507442474365,4.795056343078613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.30681574344635,-7.030128002166748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.100056648254395,2.614400625228882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.627833366394043,-0.9941502213478088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.01169308740645647,-1.056681752204895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7705222964286804,-2.3069164752960205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.170234203338623,-1.3225218057632446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.338700294494629,-0.5543298721313477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2572977542877197,2.804628610610962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1258466243743896,5.506310939788818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.501078128814697,-1.7647874355316162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.188981533050537,7.167531967163086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.941978454589844,4.517035484313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2915465533733368,-1.2423826456069946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2513787746429443,-1.51361083984375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2012088298797607,0.6108924746513367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.014719247817993,-1.9045615196228027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.601713180541992,0.40985357761383057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9219706654548645,-6.099690914154053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.09871244430542,-4.298808574676514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5806254148483276,7.593858242034912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.603788137435913,-9.09654712677002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.359750747680664,-1.018633484840393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2669053077697754,-1.49271559715271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1941031664609909,2.654240369796753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.822495698928833,3.6861207485198975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.36867618560791,1.3541336059570312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1937637329101562,4.293574333190918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.025166034698486,2.589045524597168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.148118495941162,-5.818240642547607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8687751293182373,7.971652507781982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3416528105735779,-0.21559320390224457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.273029088973999,0.8636706471443176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6494929790496826,-0.471953809261322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.18608830869197845,-4.282878398895264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8918286561965942,4.444766998291016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.021115396171808243,5.651591777801514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.2221574783325195,3.931605577468872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.869442462921143,4.726185321807861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.265487194061279,-7.846907615661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5358541011810303,-1.3033366203308105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.461012601852417,1.519565224647522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8314119577407837,2.4489071369171143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6766021251678467,1.9050978422164917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.13942687213420868,-5.246992588043213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.400251865386963,-4.7334723472595215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.615593433380127,0.42052194476127625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.676072597503662,-5.576519966125488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.0887651443481445,-6.271625995635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4345968961715698,-0.9351702928543091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3837319314479828,-2.020124673843384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.320831298828125,-1.6840810775756836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5106550455093384,-4.217480659484863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7806545495986938,4.561054229736328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.860802173614502,-3.291539192199707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.654730796813965,6.397618770599365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.478357791900635,5.826488018035889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.874701738357544,8.411364555358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.28120142221450806,-0.6648339629173279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8231092691421509,-1.6588737964630127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7141870260238647,1.5315241813659668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7806350588798523,3.423609972000122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.146412372589111,-3.888312339782715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4710071086883545,4.8117146492004395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.95862877368927,6.501425743103027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.973998785018921,-8.20064640045166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.433835506439209,5.236271858215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1580804586410522,-1.1738917827606201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.648116946220398,1.4250258207321167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5926512479782104,2.5390024185180664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.604240894317627,-3.011284351348877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.34340763092041,-0.4758985638618469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.21259796619415283,-6.294075012207031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.0676000118255615,6.5454277992248535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.743763446807861,2.735217332839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.9462151527404785,-2.9634101390838623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6136236190795898,-0.5910985469818115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4894534349441528,1.5067540407180786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7412408590316772,-3.106316328048706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5603893995285034,3.6885855197906494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.3325040340423584,3.9116218090057373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6016772985458374,-6.234984874725342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.36525297164917,4.569083213806152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.541337013244629,-1.6473181247711182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.305494546890259,-9.157472610473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.653765082359314,-0.3233778774738312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2817859649658203,-1.4721423387527466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.3651795387268066,-1.594336986541748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.5663931369781494,-3.0520544052124023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.065873146057129,-2.6627793312072754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5061408281326294,5.287395000457764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6763648986816406,5.846760272979736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.109553337097168,3.9624252319335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.002315521240234,-6.689741611480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.28739219903945923,-0.6480541229248047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.44333580136299133,1.6785675287246704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.216463088989258,-1.8701351881027222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7377213835716248,3.688798189163208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9136927127838135,3.480907678604126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.974483966827393,-2.3892290592193604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6448261737823486,5.863714694976807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.275439739227295,4.179059982299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.190960884094238,-4.721551418304443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6386455297470093,-0.13660380244255066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6155058741569519,1.68930983543396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.41536021232605,0.8618817329406738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6010022163391113,2.0147440433502197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.587152481079102,-1.1242817640304565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.941990375518799,3.5469107627868652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7410285472869873,-6.431988716125488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.640859842300415,7.111117839813232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.21601676940918,1.2146207094192505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5885859131813049,-1.3081905841827393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0098119974136353,-1.4203801155090332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3100444972515106,-3.151256561279297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2557625770568848,-1.1558561325073242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2716727256774902,4.304042339324951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8990533351898193,4.524641513824463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.19529390335083,-6.7042555809021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2797304391860962,7.452490329742432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.319425582885742,0.3827243745326996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.039025068283081,-1.2331660985946655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3933372497558594,-1.297330379486084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6547448635101318,-3.009874105453491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.341594696044922,-0.11948218196630478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.55383825302124,0.6847246289253235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.274828910827637,0.6120471954345703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.879814386367798,-6.522661209106445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7715435028076172,-8.309456825256348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7073159217834473,-8.995073318481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1092193126678467,0.5799802541732788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.11251069605350494,1.6150219440460205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4303078651428223,2.1071550846099854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.839323043823242,-2.7295708656311035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.573243498802185,4.166289329528809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.634091854095459,-5.517832279205322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4290804862976074,6.686068058013916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.637704849243164,-0.8183273673057556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.295517444610596,-4.530222415924072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.507440447807312,-0.8312675356864929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.38420000672340393,-2.2920613288879395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2889151573181152,1.123704195022583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.394707679748535,1.1060057878494263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2939710319042206,-5.297354221343994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.4967703819274902,4.973407745361328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
