split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,0.466605544090271,2.6366257667541504,-2.0329511165618896,0.7390183210372925,-1.271713137626648,-1.9155769348144531,-0.44749000668525696,0.7345218062400818,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6386444568634033,0.32213103771209717,-2.586000919342041,2.1351845264434814,-1.8767110109329224,-3.2274270057678223,0.7740063667297363,-0.27539539337158203,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1113555431365967,2.935922384262085,-4.1951799392700195,3.168856620788574,-2.596682548522949,-2.8982138633728027,0.35024136304855347,2.7646660804748535,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.147491931915283,2.330230951309204,-4.44706916809082,2.031202793121338,1.3993080854415894,-4.0596394538879395,1.3647892475128174,-0.3275049030780792,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.008742332458496,-0.6304082274436951,-3.3630950450897217,1.6769931316375732,1.065494418144226,-2.4691591262817383,1.0789129734039307,3.885446310043335,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7139564752578735,-0.22442029416561127,0.9470096826553345,-3.389786720275879,-2.3234782218933105,-1.7178471088409424,2.6750190258026123,-2.1392295360565186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4177696704864502,1.7454546689987183,-2.5219478607177734,0.7547451257705688,-1.5042937994003296,-2.1471681594848633,0.05313756689429283,1.5435250997543335,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7672240138053894,1.4006050825119019,-2.747441053390503,1.0176506042480469,-1.7082197666168213,-3.356218099594116,0.17787165939807892,0.9979100227355957,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6663351655006409,-0.39570024609565735,-1.4542690515518188,0.6354647874832153,-1.8586968183517456,-2.8680174350738525,2.368070363998413,2.666317939758301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.25248152017593384,1.9656306505203247,-4.265354633331299,0.7125532031059265,-1.9798469543457031,-0.5540686249732971,0.421074241399765,4.244414329528809,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1642986536026,1.7415523529052734,-1.34071683883667,2.78521990776062,0.3590233027935028,-3.1911423206329346,-0.6566713452339172,4.641010761260986,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6065088510513306,-1.2233772277832031,-6.937044143676758,0.34957149624824524,0.03283026069402695,-3.1232967376708984,1.2389343976974487,0.5684717297554016,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8956539630889893,1.474656343460083,-2.658520221710205,-1.0044710636138916,-3.550147533416748,-4.400388717651367,-4.745124340057373,4.604912757873535,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.04130423814058304,1.2552015781402588,-1.9840013980865479,0.40314212441444397,-1.5159598588943481,-2.280872106552124,0.6864696145057678,1.6266876459121704,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1747630834579468,0.260486364364624,-2.575843334197998,1.9762564897537231,-1.4503016471862793,-1.8504406213760376,-0.06323514133691788,0.5603355169296265,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4510154724121094,1.8527166843414307,-5.02081298828125,0.6852779388427734,-2.279345989227295,-1.886275053024292,0.8815480470657349,1.978639841079712,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.39985641837120056,3.737175941467285,-2.6950626373291016,0.16307103633880615,-4.0682501792907715,-2.099456548690796,-0.309387743473053,0.21737508475780487,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9698079824447632,1.6134923696517944,-2.667344570159912,1.0730602741241455,-1.6443251371383667,-5.775062084197998,-2.20320987701416,3.1748836040496826,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.092440128326416,-0.8889159560203552,-6.684886455535889,1.4045064449310303,-2.6735150814056396,-3.8659706115722656,-0.7230050563812256,-0.15687017142772675,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8828502297401428,-3.289457082748413,-5.177986145019531,1.6495722532272339,-3.913695812225342,-1.1493736505508423,-2.851527214050293,2.192927837371826,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8423091769218445,0.9254336953163147,-2.203136444091797,1.0062087774276733,-1.2495077848434448,-1.8997187614440918,1.1327173709869385,1.4737284183502197,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.310502529144287,2.195742130279541,-3.3785622119903564,1.379387378692627,-1.416717529296875,-2.492741346359253,-0.6082622408866882,1.762520432472229,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1200138330459595,0.5646881461143494,-4.349637031555176,-0.09013478457927704,-1.8020286560058594,-0.6564476490020752,0.6435167789459229,0.3079741299152374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5572844743728638,0.2903655469417572,-1.5469719171524048,0.5013859868049622,-0.33248093724250793,-1.6390436887741089,-0.8738209009170532,-1.8326878547668457,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.743133544921875,0.08014393597841263,-3.508676528930664,0.9492374062538147,-5.69611120223999,-2.633492946624756,0.7946668267250061,-0.4479248523712158,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.07321558892726898,2.9990508556365967,-1.9792120456695557,-1.9201838970184326,0.12064405530691147,-4.596089839935303,-1.9007127285003662,4.938019275665283,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2192031145095825,0.18270520865917206,-4.988883018493652,1.5940606594085693,2.860668420791626,-4.41048526763916,3.865571975708008,2.6913557052612305,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8667639493942261,0.4448726773262024,-2.562819480895996,0.16311317682266235,-1.4976102113723755,-1.9283640384674072,0.1317320317029953,1.661154866218567,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4620232582092285,0.953448474407196,-2.8716695308685303,1.1683824062347412,-1.3240447044372559,-2.3416006565093994,1.7348849773406982,0.4000365734100342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.30948007106781,2.543630838394165,-3.089216709136963,-0.4306669235229492,-1.4075006246566772,-1.5910612344741821,2.520190477371216,1.6839708089828491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.44034311175346375,3.7913753986358643,-4.028034210205078,-0.4931032955646515,-1.1048994064331055,-0.8460536003112793,0.8616663813591003,-0.07380781322717667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4753119945526123,-0.5211880803108215,-4.764495372772217,-0.37653252482414246,-1.160966157913208,-4.986956596374512,-1.9340105056762695,1.7631163597106934,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.320226669311523,0.5960764288902283,-2.304039716720581,0.06342299282550812,2.8263959884643555,-2.128603935241699,-0.042679332196712494,3.3972339630126953,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8876131772994995,5.300177097320557,-1.425157904624939,0.21143805980682373,2.4955453872680664,1.4221372604370117,0.965924084186554,1.0768929719924927,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.31737589836120605,0.38601934909820557,-2.511728048324585,0.5773962140083313,-1.4140644073486328,-2.6663131713867188,0.05791186913847923,1.5511025190353394,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3821170330047607,1.2824829816818237,-2.9923980236053467,1.0903576612472534,-1.5976804494857788,-1.7546864748001099,-0.1788644641637802,1.8478721380233765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5741296410560608,-0.21568799018859863,-3.9460995197296143,1.3423153162002563,-1.051757574081421,-3.2527945041656494,0.32384464144706726,-0.33295223116874695,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.547914445400238,-2.0000250339508057,-2.5317301750183105,1.3100684881210327,-0.23273196816444397,-2.668821096420288,1.228472113609314,-0.33213987946510315,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3013699054718018,-0.7485771179199219,-3.8488306999206543,-1.8142520189285278,-3.424992084503174,-1.8756599426269531,1.1984370946884155,2.987884521484375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.177945375442505,3.6240110397338867,-5.579873085021973,2.279979705810547,-2.701256275177002,-0.8889257311820984,2.6797893047332764,1.4013913869857788,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8457159996032715,0.4754931330680847,0.6038510203361511,-3.7305922508239746,-3.7996826171875,-2.9618616104125977,1.691622257232666,-1.3932440280914307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6797856092453003,1.4948182106018066,-3.2523391246795654,0.22704485058784485,-1.4675400257110596,-2.269892692565918,0.42298388481140137,1.4346048831939697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.051155686378479,-0.010467170737683773,-2.6483664512634277,-0.0922551229596138,-2.684513807296753,-1.6171084642410278,0.10173027217388153,1.5180655717849731,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5845160484313965,2.1454079151153564,-1.903016448020935,-0.2770307958126068,-0.7174994349479675,-1.9455111026763916,0.6227893829345703,3.112370014190674,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7179282903671265,1.243811011314392,-3.7725114822387695,0.278217077255249,-3.5097250938415527,-4.09367561340332,-1.7393677234649658,2.6313114166259766,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4267693758010864,-1.479771375656128,0.17961624264717102,1.738525390625,-1.0951030254364014,-1.8488035202026367,1.8357234001159668,4.185033321380615,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7654380798339844,-0.9841241240501404,-3.162750005722046,1.1651376485824585,-5.2073259353637695,-5.330028533935547,-0.3793257772922516,3.2690885066986084,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8438658118247986,5.749388694763184,-3.6381421089172363,-1.947031021118164,-2.338893175125122,-1.3442010879516602,-3.148252248764038,3.125779628753662,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6108476519584656,0.9655649065971375,-2.3251092433929443,0.26205918192863464,-1.7365487813949585,-3.1123244762420654,0.1466938555240631,1.304872989654541,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24120868742465973,0.283497154712677,-3.121868371963501,0.8372273445129395,-2.4523305892944336,-1.1084095239639282,0.619121253490448,1.1814476251602173,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1570091247558594,0.9053733348846436,-0.7307721972465515,2.0840535163879395,-3.0730576515197754,-3.262127161026001,0.294938325881958,0.8144896626472473,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.727112352848053,-1.8351653814315796,-1.9786529541015625,-0.22646360099315643,-1.7599400281906128,-2.2526588439941406,2.8611714839935303,1.7601318359375,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0484111309051514,1.0765173435211182,1.5002628564834595,2.257169008255005,-3.6875174045562744,-1.972023844718933,0.5238572359085083,0.09373129159212112,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8406801223754883,2.1305224895477295,-1.7282209396362305,1.531660795211792,-4.4560227394104,-3.1431496143341064,-2.9758172035217285,1.253382921218872,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2445642948150635,5.541883945465088,-0.2905229926109314,-1.5382235050201416,-0.07078867405653,-1.8294392824172974,3.334578037261963,4.489827632904053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5653099417686462,0.9360870122909546,-2.7985782623291016,0.33861690759658813,-1.827388882637024,-1.833741545677185,0.3231394290924072,0.8997783660888672,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3275666236877441,1.6412428617477417,-2.6935067176818848,0.33380264043807983,-0.9915448427200317,-2.803304672241211,-0.15436741709709167,-0.07220157235860825,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.10210239142179489,1.8167529106140137,-3.4436347484588623,-1.62472403049469,-1.2422800064086914,-1.5784512758255005,1.3485074043273926,1.7653019428253174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3192912340164185,0.4059236943721771,-0.651591956615448,1.7416971921920776,-1.7813234329223633,-4.144738674163818,-0.7979806661605835,-0.9501624703407288,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7562506198883057,2.456727981567383,1.0807409286499023,1.982213020324707,-2.598750114440918,-1.90888249874115,-0.1379803717136383,2.5948362350463867,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7291394472122192,-2.037400484085083,-1.7873389720916748,3.4969043731689453,-4.982383728027344,-3.0500030517578125,-1.7091825008392334,0.9140231609344482,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7315614223480225,3.3909077644348145,-3.4021244049072266,2.7823619842529297,-1.925687313079834,2.3773176670074463,2.1757304668426514,4.504632949829102,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7779514789581299,0.8834584355354309,-2.902886390686035,0.9729146361351013,-2.050082206726074,-2.2679147720336914,0.1161138042807579,1.9605720043182373,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.763540506362915,0.9504989385604858,-1.4925765991210938,0.45952242612838745,-0.14673784375190735,-1.5446751117706299,-0.3200299143791199,1.1471445560455322,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6237545013427734,1.897141456604004,-1.8878052234649658,1.6126136779785156,-3.1403796672821045,-0.3370193541049957,1.1310254335403442,1.6522681713104248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7486916184425354,0.1937098503112793,-1.4510208368301392,0.30716845393180847,-5.082653999328613,-2.7686893939971924,0.7756022810935974,2.3924472332000732,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.24605393409729,1.573015570640564,-2.4975998401641846,4.021780490875244,-3.481311798095703,-3.4630470275878906,1.3939058780670166,2.4686520099639893,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4391815662384033,-0.22977828979492188,1.7316521406173706,2.6937670707702637,-1.84857177734375,-2.590130090713501,2.9336795806884766,2.6144115924835205,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0655162334442139,3.9335429668426514,-1.4893913269042969,-3.132674217224121,0.8644679188728333,-4.674010276794434,0.6457989811897278,4.870510101318359,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9545978903770447,1.2622519731521606,-2.8497109413146973,0.525152325630188,-0.7847040295600891,-2.208573579788208,0.04525954648852348,1.1626664400100708,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8450673818588257,1.2746304273605347,-3.332677125930786,0.665244996547699,-1.1471751928329468,-1.9222317934036255,0.43415382504463196,2.781899929046631,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6782268285751343,0.08473045378923416,-1.1272395849227905,2.284668207168579,-1.4032220840454102,-2.2737698554992676,0.7394686937332153,3.08413028717041,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7208225727081299,1.5551632642745972,-3.4295530319213867,-1.8628458976745605,-3.0915277004241943,-1.545564889907837,0.7358899116516113,3.7720940113067627,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.399766445159912,1.2608147859573364,-3.7416634559631348,-2.8853039741516113,-2.736919641494751,-2.2057082653045654,-1.0559262037277222,1.4698296785354614,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.29935479164123535,-1.4066210985183716,-5.183259010314941,3.8023104667663574,-3.282299280166626,-3.4436533451080322,-1.6012115478515625,-0.10468018800020218,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.26713284850120544,-2.3124868869781494,-1.4211764335632324,-3.3252179622650146,2.131640672683716,-2.519183874130249,0.7148212194442749,-1.1096370220184326,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5676549673080444,1.3177517652511597,-2.334303617477417,0.39690327644348145,-1.2482669353485107,-2.516737461090088,-0.23528894782066345,0.8913854360580444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7600402235984802,2.6456851959228516,-2.422229290008545,0.20001178979873657,-0.8019943833351135,-1.6155202388763428,0.5153491497039795,2.2041218280792236,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4114844799041748,2.410135269165039,-2.3756210803985596,0.006361466832458973,-2.391761302947998,-4.064862251281738,1.6970536708831787,0.512428879737854,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.09963352978229523,1.5555427074432373,-1.0874468088150024,1.5955710411071777,-0.4317558705806732,-1.207793116569519,-2.8046131134033203,1.1802806854248047,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.439622163772583,0.6057561039924622,-1.7388744354248047,0.3667038381099701,0.21073266863822937,-2.011045455932617,2.5611233711242676,-1.032181739807129,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.561068296432495,-0.4318835437297821,-3.362400531768799,1.7874929904937744,2.654313087463379,-2.1687490940093994,1.8339310884475708,0.3977753221988678,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.029414653778076,0.4463275372982025,-2.609358310699463,0.47747060656547546,2.6980643272399902,0.8066709637641907,1.611307144165039,2.6236164569854736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2090669870376587,1.4558134078979492,-2.640015125274658,0.4575716555118561,-2.09987735748291,-1.9703277349472046,0.3939637243747711,1.8186231851577759,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.094806432723999,0.17215770483016968,-2.001878023147583,0.9998817443847656,-0.7301376461982727,-2.099562644958496,0.05523921176791191,1.0389083623886108,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9135417938232422,0.8046123385429382,-4.210733413696289,-0.9480782747268677,-1.726165533065796,-1.4066928625106812,-0.8121792078018188,2.368281602859497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3120330572128296,0.2242557406425476,0.5791211724281311,0.5360413193702698,-3.3954286575317383,-3.579292058944702,-0.18862636387348175,1.0129828453063965,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.951873779296875,1.1164933443069458,0.18802699446678162,-1.4174525737762451,-2.1909127235412598,-3.8381550312042236,-0.42450058460235596,1.222777009010315,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7608707547187805,2.3290934562683105,-7.537114143371582,0.34478825330734253,-2.159766435623169,-4.612102031707764,0.7762178182601929,3.083660364151001,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.239109992980957,2.686436653137207,-5.536678314208984,-0.5708743929862976,-1.040022373199463,-5.156306743621826,4.1214189529418945,4.8144097328186035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.34352827072143555,0.9009836912155151,-2.573934316635132,1.4075405597686768,-1.0564430952072144,-2.2809016704559326,0.47468551993370056,1.4410256147384644,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10837087035179138,2.2877449989318848,-2.9368338584899902,1.9368523359298706,-1.765893578529358,-2.307260274887085,0.5288057923316956,0.9630985260009766,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.359140396118164,0.5903065204620361,-4.047203063964844,-0.5371460318565369,-2.1393983364105225,-2.0261809825897217,2.327608108520508,1.2151193618774414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8800477385520935,1.55394446849823,-0.48408007621765137,-0.9624886512756348,-2.740447521209717,-2.8604843616485596,-1.6975743770599365,2.215477228164673,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4457836151123047,-0.08821335434913635,-1.8108761310577393,-0.35834696888923645,1.5034801959991455,0.45280468463897705,0.3912483751773834,0.6868012547492981,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.345769882202148,4.230757713317871,-3.8761539459228516,-1.7598564624786377,-0.9168904423713684,-3.854285955429077,2.0036869049072266,1.012375831604004,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5870811939239502,2.2885313034057617,-3.261125087738037,-2.671759843826294,-5.73262882232666,0.7277542948722839,3.2105283737182617,1.2489864826202393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3047560751438141,0.770793616771698,-2.7266018390655518,0.0671532079577446,-1.7758519649505615,-2.1146609783172607,0.6810423731803894,1.278524398803711,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04561376944184303,2.1114120483398438,-2.508527994155884,-0.3187319040298462,-0.5677375793457031,-2.63590145111084,-0.38825950026512146,1.610275387763977,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8408120274543762,2.4626026153564453,-1.3864693641662598,-0.26129812002182007,-1.525614619255066,-0.47164928913116455,-0.9565092921257019,1.6961429119110107,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.08857806771993637,1.9370805025100708,-2.3441596031188965,2.1530981063842773,-4.287410736083984,-0.6714019775390625,-0.9257303476333618,1.8766858577728271,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3463104963302612,0.8424516320228577,-2.560260772705078,-2.2192916870117188,-0.3729929029941559,-3.193613052368164,2.8297910690307617,3.5665395259857178,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.40287184715271,0.6420592665672302,-2.621764898300171,0.957210123538971,-1.3368340730667114,-3.555724859237671,1.653254747390747,6.941051483154297,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.604324221611023,6.290988922119141,-3.277660369873047,-1.0618363618850708,0.63874351978302,-0.4856618046760559,-1.8109108209609985,-0.7905130982398987,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.44955435395240784,1.651615858078003,-2.3748743534088135,1.1895142793655396,-1.845983624458313,-2.184994697570801,0.37823352217674255,1.0235443115234375,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7238259315490723,0.17300231754779816,-2.564939260482788,0.6417043209075928,-0.7087012529373169,-1.0312626361846924,1.2876582145690918,1.4527512788772583,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3220659494400024,1.5074354410171509,-3.178070068359375,-0.8441053032875061,-0.2610534429550171,-1.1251311302185059,0.12646721303462982,3.1299517154693604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6518358588218689,2.290175199508667,-2.589878797531128,1.023532748222351,1.6605944633483887,-2.9240610599517822,-0.3543902635574341,0.2002115398645401,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.73567795753479,-3.21085262298584,-2.033846616744995,-0.8868139982223511,-2.31246280670166,-2.073652505874634,1.226319670677185,1.465306043624878,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.336751699447632,1.7937144041061401,-1.552666187286377,-0.4711722433567047,-4.289862155914307,-7.0181989669799805,-0.6326085925102234,1.5436092615127563,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.011770009994507,-2.385010242462158,-1.2752864360809326,3.4839465618133545,-0.8396086692810059,-2.444119691848755,1.7590278387069702,-1.814146637916565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7120523452758789,1.4055554866790771,-2.8810791969299316,1.1752883195877075,-1.1675727367401123,-2.114546537399292,0.029953503981232643,1.897202968597412,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6187172532081604,0.2934712767601013,-2.7577946186065674,1.6025176048278809,-2.5213463306427,-1.5241620540618896,0.5197067260742188,0.723122239112854,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4409546852111816,0.6075876951217651,-3.8852908611297607,1.4377896785736084,-1.675162672996521,-3.504373073577881,2.4155843257904053,1.419350266456604,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1159335374832153,3.8166048526763916,-2.93865704536438,0.15131305158138275,0.8775414228439331,-0.758600652217865,0.1080993041396141,1.4957053661346436,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2624645233154297,2.1293303966522217,-2.8292548656463623,2.9369475841522217,-2.0866708755493164,-5.0519795417785645,-2.8397555351257324,1.7241754531860352,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6216695308685303,1.9193534851074219,-0.6495106220245361,-2.4150991439819336,-4.144028186798096,-4.685995578765869,1.3473645448684692,2.4667460918426514,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3672784566879272,1.728835105895996,-3.350433111190796,1.771318793296814,-2.1476588249206543,-4.999566555023193,-3.589625597000122,-2.822072982788086,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.42820414900779724,0.8020139336585999,-2.352125406265259,1.0983394384384155,-1.5451875925064087,-2.9662630558013916,0.8017839789390564,1.541224479675293,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.45149073004722595,0.7448423504829407,-1.4880611896514893,0.8427183032035828,-0.4748794734477997,-3.1932613849639893,-0.6155214309692383,1.5283375978469849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5526814460754395,-0.40992972254753113,-4.558252811431885,0.3430134654045105,-1.7792041301727295,-1.8635214567184448,1.3782474994659424,0.6385865211486816,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6442258358001709,-0.5754569172859192,-3.6726090908050537,-0.05410749837756157,-3.262145757675171,-4.40729284286499,1.9772236347198486,2.509676694869995,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7108714580535889,1.5754488706588745,-3.062121868133545,0.44936662912368774,-3.9236371517181396,-6.062679290771484,1.917975902557373,1.3926308155059814,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6617670655250549,2.0896034240722656,-3.5145463943481445,-1.472018837928772,2.266594648361206,-3.8681116104125977,2.659816026687622,4.262651443481445,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6222031712532043,4.9437174797058105,-0.6679521203041077,-1.2375786304473877,1.5580090284347534,1.238269329071045,-1.8533868789672852,0.6344729661941528,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1613562107086182,0.6971548199653625,-2.5254969596862793,0.9006522297859192,-1.6211210489273071,-2.37445068359375,0.8236727118492126,2.0939080715179443,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.842227578163147,1.0054075717926025,-2.4972167015075684,1.440259575843811,-1.3120051622390747,-2.570838451385498,1.2207201719284058,1.2120449542999268,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.517518937587738,3.049206256866455,-1.3151780366897583,-0.06908486038446426,-1.3265749216079712,-3.6106162071228027,-0.7734006643295288,2.1379897594451904,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.851439356803894,-0.4559940993785858,-1.7411869764328003,1.672468900680542,-3.35005259513855,-4.843071460723877,1.3275448083877563,1.2486568689346313,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3986846208572388,1.067451000213623,-4.722527027130127,-2.0182294845581055,0.39297524094581604,-1.844674825668335,-1.112971544265747,0.09741333872079849,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.022867679595947,4.972489833831787,-3.7023122310638428,0.3914882242679596,-1.0776184797286987,-1.280693769454956,-0.12029637396335602,-1.2141551971435547,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.196030616760254,5.515081405639648,-2.3348464965820312,5.122063159942627,-2.3957290649414062,-4.575963497161865,-1.4302290678024292,2.0946555137634277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.24176964163780212,1.006284475326538,-2.5944249629974365,0.16990920901298523,-1.6156466007232666,-2.8143889904022217,-0.04598698765039444,1.3917491436004639,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2481280118227005,0.28159478306770325,-2.191689968109131,1.2842096090316772,-1.785538673400879,-2.3602590560913086,1.7895723581314087,0.7393935322761536,0.0,1.0,0.0,0.0,0.0,0.0,0.0
