split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-1.6694766283035278,-0.42264997959136963,-3.633749008178711,0.9766591191291809,3.6757068634033203,0.14805558323860168,4.45896053314209,0.4319259822368622,-1.0632561445236206,-0.10558480024337769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.158309459686279,2.378904342651367,-2.178727149963379,-2.3857243061065674,0.5141407251358032,-1.344171404838562,4.197899341583252,4.468757629394531,0.28188279271125793,-1.1875478029251099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5216701626777649,-4.6185503005981445,1.2014117240905762,3.7107179164886475,-4.163316249847412,2.2611567974090576,-1.3588578701019287,-2.323504686355591,0.3483959436416626,1.1802339553833008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0291595458984375,-1.3134691715240479,1.2077078819274902,0.961168646812439,7.833146572113037,-5.587650299072266,2.5339932441711426,2.2003958225250244,-0.29399624466896057,0.8560153841972351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2950759530067444,0.1595248281955719,0.7806019186973572,-0.9043695330619812,0.16727983951568604,0.5651552081108093,1.3403065204620361,-0.39906182885169983,1.1849850416183472,0.2753181755542755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.682690143585205,-0.17344507575035095,0.7436836361885071,-0.4211351275444031,1.7859326601028442,0.6893986463546753,1.5383349657058716,-0.40345636010169983,0.8276005387306213,0.22616645693778992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.148013636469841,-0.05472826957702637,-0.10289435088634491,0.03222966566681862,-0.26566073298454285,0.8825489282608032,0.3822609782218933,-0.07168843597173691,3.57529354095459,0.17219235002994537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9910501837730408,-0.6668788194656372,1.2770909070968628,-0.3747940957546234,-0.1684202402830124,-2.8978631496429443,-0.2451625019311905,-0.2466033399105072,0.4928889870643616,0.021140558645129204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.132697105407715,-1.1035535335540771,3.45099139213562,-0.1545240879058838,1.4726171493530273,1.0533369779586792,2.012988805770874,0.33724334836006165,0.5116274356842041,2.204662799835205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1643141508102417,0.14242765307426453,-3.603048324584961,0.9065294861793518,1.365920901298523,0.038995806127786636,2.259383201599121,2.8584189414978027,2.904783248901367,1.1641584634780884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1115622520446777,-0.6359660625457764,4.891345024108887,-3.306126356124878,0.6221439838409424,3.5459790229797363,1.3858544826507568,1.8983211517333984,-0.07378833740949631,-0.019903404638171196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6129968762397766,-2.8545749187469482,2.8321468830108643,-3.7871456146240234,3.1031689643859863,2.1393532752990723,0.7609151601791382,-4.421319961547852,3.0107829570770264,2.330150604248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9568506479263306,0.9333983659744263,1.3652222156524658,-8.208342552185059,0.5115526914596558,-3.4208297729492188,3.2199087142944336,0.8452733159065247,0.4061996638774872,0.6594409942626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5503343343734741,1.66708242893219,1.70604407787323,-0.9121343493461609,6.73057746887207,-0.666729748249054,3.8755624294281006,5.219606399536133,1.5256140232086182,-4.968416690826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.36001837253570557,-0.3476375341415405,0.8185552954673767,-0.589697003364563,0.6603322625160217,0.9622188210487366,1.0702189207077026,0.39983704686164856,1.515548825263977,-0.5440244674682617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5038586258888245,-0.5879323482513428,0.9920673370361328,-1.175628900527954,1.0909258127212524,-0.024203656241297722,-0.05880259722471237,0.8587017059326172,0.5772146582603455,0.6919663548469543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9865167737007141,-0.942003607749939,-1.1977579593658447,-0.580949604511261,-0.6647070050239563,-0.29005375504493713,1.806559443473816,0.8524019122123718,1.675469160079956,-0.46396347880363464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5892430543899536,-0.8197309374809265,0.6370402574539185,2.037809371948242,0.8025751709938049,3.029306650161743,1.3636137247085571,0.8977766036987305,1.509206771850586,0.431898295879364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.205051064491272,2.627505302429199,3.0641019344329834,1.1740646362304688,-1.2210922241210938,0.6617056131362915,2.3127782344818115,1.3264673948287964,0.1560254842042923,-0.7322105765342712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.982168197631836,2.369002103805542,2.598914623260498,-0.7368116974830627,0.006253003142774105,-1.8455877304077148,1.6058909893035889,-1.5330256223678589,-0.41065698862075806,-3.0117034912109375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9228436946868896,-0.40947601199150085,-0.5323686599731445,-2.5414316654205322,-2.044726610183716,1.4606404304504395,-3.4680960178375244,-0.6927000880241394,2.322685480117798,2.8779704570770264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8832957744598389,1.097329020500183,5.523483753204346,0.6435152888298035,3.9482407569885254,-2.613712787628174,-0.5556436777114868,-1.2899163961410522,0.590248167514801,-3.337698459625244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3582066595554352,1.0581579208374023,0.06274828314781189,-3.6298859119415283,-0.953667163848877,1.9338536262512207,7.04257345199585,4.984945297241211,-1.4837924242019653,0.19785001873970032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7421791553497314,0.5962913036346436,-1.6561424732208252,0.27231565117836,-2.4995994567871094,-1.0256009101867676,6.967183589935303,-1.5838474035263062,-4.925444602966309,0.005105139221996069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6409716010093689,-0.5917894840240479,0.48039570450782776,-0.4851924180984497,0.9588528871536255,-0.1107151135802269,0.6459991335868835,0.003581532509997487,0.8315027952194214,-0.11843343824148178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.41118350625038147,-0.5982891321182251,1.0677168369293213,-1.093204379081726,-0.13725963234901428,0.7853770852088928,2.568617820739746,-0.34248578548431396,1.4622410535812378,-0.36890092492103577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9278250932693481,1.1677037477493286,-0.7221493124961853,-1.8819587230682373,1.456038236618042,-0.09758614748716354,1.016505479812622,-0.38690242171287537,1.0260026454925537,0.4223240911960602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.880351185798645,-0.6113243103027344,2.780169725418091,-0.9911658763885498,0.6726066470146179,0.25288769602775574,0.9362008571624756,-3.0306894779205322,0.7974787950515747,0.23654556274414062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10032153129577637,0.7043344378471375,3.179476499557495,-0.5448727011680603,-0.6811733841896057,-0.14809954166412354,2.0754384994506836,0.5985614657402039,3.684053897857666,2.6694722175598145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4352080821990967,1.2292265892028809,4.113335609436035,1.102005958557129,-0.43973496556282043,0.15707151591777802,0.8067674040794373,-1.313449740409851,-2.572552442550659,-1.5320264101028442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8801687955856323,-4.131128311157227,2.642835855484009,-0.2636106312274933,2.4135472774505615,0.08883394300937653,1.6406375169754028,4.899358749389648,0.25410741567611694,0.5169821977615356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.197391033172607,0.5474045872688293,-1.1801506280899048,0.47936850786209106,-1.6707940101623535,-2.106640338897705,2.2129998207092285,0.19229638576507568,-3.5233278274536133,1.3378816843032837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2363791465759277,3.4162609577178955,-1.3242360353469849,-0.450491726398468,3.0081615447998047,4.352827548980713,0.9815422296524048,-1.841176986694336,2.478302478790283,-5.445382595062256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8367969989776611,-0.08530499041080475,-2.718646764755249,1.8606427907943726,4.695407867431641,6.975120544433594,2.3215949535369873,2.613861083984375,-1.0184109210968018,-2.4973394870758057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.559894859790802,-0.3317927420139313,1.1991647481918335,-0.26608002185821533,0.2690397799015045,0.1992788314819336,1.1054891347885132,0.07571426033973694,1.174536108970642,0.3798801898956299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.18621990084648132,-0.758869469165802,0.42361021041870117,-0.6495543122291565,0.4370311498641968,-0.6791132092475891,0.16772255301475525,-0.6156600713729858,1.7795755863189697,-0.7611332535743713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6977030038833618,1.193908452987671,-1.040169358253479,-1.2303071022033691,-0.21455539762973785,-0.11548850685358047,2.260810613632202,-0.22947780787944794,1.6148285865783691,-0.9553495645523071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.46361875534057617,-2.439134359359741,-0.05127454549074173,-0.875297486782074,-0.9874215126037598,-1.8088265657424927,-0.015459924936294556,-0.32623428106307983,0.5340146422386169,0.5039507150650024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.272458553314209,0.16098567843437195,2.461838722229004,-0.3125632703304291,-0.7698501348495483,-0.18583114445209503,-0.7188527584075928,2.798358678817749,0.9486110210418701,-2.280409574508667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.771459937095642,-1.5459009408950806,1.4446808099746704,3.4305644035339355,-0.8496147394180298,-0.5811277627944946,3.505769729614258,2.558351516723633,1.928328275680542,-0.24030570685863495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7758114337921143,0.45666831731796265,2.8380579948425293,-0.6715553998947144,3.1014206409454346,-3.0143699645996094,-1.8605234622955322,0.5971471071243286,1.9625165462493896,2.4997928142547607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.993575394153595,2.281712770462036,0.5844341516494751,-1.3090142011642456,-2.857954740524292,4.0026044845581055,3.633668899536133,-3.3266398906707764,3.6416871547698975,-2.6891918182373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.33057254552841187,1.3155183792114258,4.195662021636963,-1.8944557905197144,-3.3769755363464355,-1.0892484188079834,-0.3572961390018463,-5.7144775390625,-0.2186581939458847,-2.8664677143096924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.052806854248047,-1.3271130323410034,-2.3510632514953613,-5.301755905151367,2.236309289932251,-0.7041040062904358,1.4059193134307861,-4.377771377563477,6.34601354598999,3.079765558242798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.22566211223602295,0.16894502937793732,1.250994324684143,-0.5646092891693115,0.7902346253395081,0.8247593641281128,0.866019070148468,0.421423077583313,1.1375069618225098,-0.19684046506881714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.25268325209617615,-0.310355007648468,0.7076237201690674,-1.5907315015792847,0.5303905010223389,0.7296231389045715,1.773376226425171,1.5840320587158203,0.9788815975189209,-0.11142751574516296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5357168912887573,0.8191502094268799,0.6043976545333862,-1.8038572072982788,1.3453902006149292,-0.5612826943397522,2.3980820178985596,0.884762167930603,-0.2660726308822632,-1.3447160720825195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5372872352600098,-0.6025639772415161,1.7211265563964844,1.894006371498108,2.698988914489746,-0.0688638687133789,1.6097238063812256,-0.6762872934341431,-0.2961345314979553,-0.7404230237007141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.522105097770691,0.8399792909622192,-1.8738850355148315,0.9830608367919922,-0.08386894315481186,-1.4173341989517212,0.7535560131072998,2.1507608890533447,2.8316025733947754,-1.3539730310440063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.031982421875,1.1481280326843262,1.2137166261672974,-0.8136737942695618,-1.5681318044662476,0.8971222043037415,-3.2672507762908936,2.382301092147827,2.063340663909912,1.033643126487732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8410639762878418,0.6161608695983887,1.2925704717636108,1.4541641473770142,-1.9667779207229614,-4.698874473571777,0.5614950060844421,-1.3397846221923828,0.43711599707603455,2.654141426086426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.8486826419830322,-1.322934865951538,-3.5596823692321777,-1.7753995656967163,3.199219226837158,-1.8016648292541504,1.9983593225479126,1.3952155113220215,-1.119251012802124,3.560462713241577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.376618504524231,6.791816234588623,0.8594723343849182,-3.764139413833618,1.3786770105361938,-3.0100765228271484,0.6274113059043884,-2.4254257678985596,2.036126136779785,-1.1337320804595947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.866983890533447,-2.066701889038086,2.762998342514038,0.841541051864624,3.2003538608551025,-2.4821674823760986,-0.39538946747779846,-2.013603448867798,2.3362960815429688,-3.934680223464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.19732822477817535,0.1151663139462471,0.8955919146537781,-0.6047541499137878,0.5277365446090698,0.8705445528030396,1.2695870399475098,-0.036473847925662994,1.4034223556518555,0.2084459662437439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5767833590507507,0.21128827333450317,1.3986390829086304,-0.20693951845169067,-0.18320424854755402,0.6426309943199158,0.4263826906681061,-0.25709107518196106,2.2980384826660156,-0.2813025116920471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.22714829444885254,-0.8779770731925964,1.6318049430847168,0.24787349998950958,1.107505202293396,-1.6254732608795166,1.579222559928894,1.4196938276290894,0.5532869100570679,0.6815298795700073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8487457633018494,1.8516508340835571,0.08616691082715988,-0.8075451850891113,0.618519127368927,2.2934298515319824,-0.4121435582637787,1.5024363994598389,-0.26423683762550354,0.5344682335853577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6895802021026611,-0.2364911139011383,-0.08957736194133759,-0.02788492850959301,-0.4754790663719177,0.4170571267604828,-0.5588205456733704,-0.04649946838617325,-0.9410977959632874,3.625023603439331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4195538759231567,2.5601046085357666,-1.6065597534179688,0.6153907775878906,1.206485629081726,-0.3835691511631012,3.6949174404144287,-2.231776237487793,3.8429183959960938,0.9004979729652405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9044588804244995,-0.7575013637542725,2.1681296825408936,-1.4348669052124023,2.0319206714630127,-4.043093204498291,3.6318535804748535,-2.594707489013672,-1.6289106607437134,0.9061577320098877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.223912000656128,-1.256411075592041,-3.2561981678009033,1.283730387687683,0.6995730400085449,-0.6702029705047607,-0.2402850091457367,0.7215840816497803,1.2953479290008545,-6.232687950134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.75509512424469,4.313148498535156,-1.014255404472351,-2.1343178749084473,2.2254409790039062,-3.5476443767547607,-4.542664527893066,1.5176137685775757,2.723060131072998,-0.05906179919838905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.516096115112305,-3.9672064781188965,2.508577346801758,-3.946197271347046,3.5946738719940186,-1.837173581123352,-2.8581628799438477,1.3320472240447998,1.6193724870681763,-0.790981650352478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.31721630692481995,-0.3069779574871063,1.06926691532135,-0.37138208746910095,0.15327157080173492,0.48751935362815857,1.172251582145691,0.20004381239414215,0.7900481820106506,0.4500090479850769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.18762104213237762,-0.1793108582496643,1.0526769161224365,0.14463791251182556,-0.41910794377326965,-0.5153231024742126,1.4368135929107666,1.0032494068145752,1.5557196140289307,-0.5370060205459595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2897595763206482,1.1442632675170898,0.14129775762557983,-2.195950984954834,1.0924065113067627,1.215174913406372,2.3986990451812744,0.194898784160614,2.0489940643310547,0.9831676483154297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9077746868133545,0.9989374876022339,0.34881240129470825,-0.951732337474823,1.512098789215088,0.24574267864227295,0.44068703055381775,-1.5114978551864624,0.932916522026062,1.8421688079833984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6373319625854492,-0.3479998707771301,-0.043797142803668976,0.7570317983627319,-2.2769107818603516,1.1473708152770996,3.8124513626098633,0.2797728478908539,3.224769115447998,-0.5736332535743713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.49376392364501953,1.1271958351135254,1.3383671045303345,0.684146523475647,-0.8978428840637207,-1.8069987297058105,-3.2670207023620605,0.2697432339191437,3.2822163105010986,-1.0649515390396118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6627192497253418,-2.132441997528076,2.655200242996216,2.9647557735443115,0.469357430934906,2.8578150272369385,0.7995614409446716,3.832501173019409,1.3188507556915283,2.3222954273223877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5826165676116943,2.595834970474243,-0.8994613289833069,-2.504488706588745,1.9723732471466064,3.999157667160034,5.986645698547363,0.5313739776611328,-1.9653631448745728,-1.5102360248565674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.5126731395721436,1.0676220655441284,2.7339041233062744,-4.5057501792907715,1.8558093309402466,2.848742723464966,5.8417253494262695,-2.084779739379883,1.6742135286331177,3.0222387313842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1378839015960693,-2.9213638305664062,-1.1549649238586426,-2.4067206382751465,-3.3898653984069824,-0.4618628919124603,7.324806213378906,0.10365274548530579,4.415107250213623,-3.572587490081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.03460915759205818,0.3265002369880676,0.11473150551319122,-0.2682444751262665,0.7987568378448486,0.3121044635772705,1.6540846824645996,0.1214628741145134,0.9465868473052979,0.19964249432086945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3646199107170105,-0.23483562469482422,-0.057849619537591934,-0.8234647512435913,0.21704420447349548,-0.3312184810638428,2.1080994606018066,-0.4249367117881775,0.48865965008735657,-1.0537900924682617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8018180131912231,0.2207312434911728,0.40604785084724426,-0.3776707947254181,0.8600197434425354,-0.28083309531211853,2.0561134815216064,-1.180606722831726,1.646393895149231,-1.9401159286499023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9017740488052368,-0.6757305264472961,0.5779070854187012,1.2430610656738281,0.20251820981502533,-0.9594691395759583,0.7971690893173218,1.780670166015625,-1.6382875442504883,-0.22302810847759247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.421234607696533,-1.1020967960357666,1.5851396322250366,-1.140653133392334,2.4246768951416016,-0.2963574230670929,2.8877527713775635,0.8928942084312439,2.014101028442383,-3.3321542739868164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.12172842025756836,3.757446050643921,-0.5186411142349243,1.2547224760055542,-0.49535056948661804,2.7533347606658936,-0.8160145878791809,1.9663991928100586,1.8731240034103394,-1.1883926391601562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.012087345123291,1.7986185550689697,3.154808759689331,-2.645160436630249,3.0796916484832764,4.471704959869385,-0.08172256499528885,-1.1104285717010498,1.1138949394226074,-0.9841093420982361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9327259659767151,-1.0036717653274536,0.9225496649742126,2.463287115097046,3.3888514041900635,2.1348202228546143,-1.5179970264434814,5.524513244628906,3.539112091064453,0.5497333407402039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7750127911567688,-2.703751564025879,-2.762681722640991,3.2770602703094482,-1.0167604684829712,-0.47563615441322327,0.7624562382698059,-3.1962525844573975,-3.356074810028076,-3.6306426525115967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.416672945022583,-6.628528594970703,1.9966975450515747,-5.895531177520752,2.1896116733551025,-1.7225899696350098,3.9802510738372803,2.6540346145629883,-0.7725487351417542,-1.500388741493225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.27875909209251404,-0.3615354299545288,0.40074050426483154,-0.7920507192611694,0.8612048029899597,0.7334918975830078,0.8333778381347656,-0.012859310954809189,0.8030614256858826,-0.3003535866737366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12826186418533325,0.5329039096832275,1.1380983591079712,-0.4903583526611328,-0.038945265114307404,0.9940776228904724,1.4802629947662354,-0.9951595664024353,1.9175320863723755,0.3185938000679016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.18381626904010773,0.7197185754776001,-0.10067437589168549,0.3606378734111786,0.8609186410903931,-1.2722781896591187,-0.07155700773000717,-0.5446150302886963,2.4940152168273926,0.5227381587028503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.02484130859375,0.48597490787506104,-0.26370033621788025,0.04351400211453438,2.806230306625366,-0.7556127905845642,0.8734497427940369,1.5720363855361938,-0.18274925649166107,-1.9068692922592163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9714978933334351,0.5444320440292358,0.775360107421875,1.1879193782806396,1.8081670999526978,-0.2296515852212906,-1.716309666633606,1.3728834390640259,3.9088282585144043,1.134442925453186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9160186052322388,-2.50370192527771,-2.6869022846221924,1.0389689207077026,2.4615321159362793,-2.230487108230591,0.32346785068511963,-0.3837848901748657,0.7127346396446228,2.0122649669647217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.085821628570557,-0.5524949431419373,0.8793871402740479,-0.9299340844154358,0.8774520754814148,-2.2943198680877686,-0.23081964254379272,0.6567836999893188,3.142653226852417,1.3467600345611572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.464346885681152,-1.1097126007080078,3.6617512702941895,-3.256666421890259,1.661391019821167,-3.2032902240753174,-1.3398512601852417,2.303274393081665,-0.42158788442611694,-1.7492077350616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.739102363586426,-3.8633487224578857,1.141931176185608,-5.919380187988281,1.850740671157837,3.5035178661346436,2.857764720916748,2.178530216217041,1.4787219762802124,3.0419609546661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.448286771774292,0.7617730498313904,-0.40526705980300903,-5.7374091148376465,3.1056268215179443,4.402797698974609,5.272233009338379,-1.3607382774353027,-0.35711658000946045,-4.91689920425415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3422397971153259,0.14402832090854645,0.32420700788497925,-0.9877296686172485,0.36123085021972656,0.12471237033605576,0.9203349947929382,0.4135330617427826,0.4160785675048828,-0.2648146450519562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4971392750740051,0.6814048290252686,-0.5599692463874817,-1.3221614360809326,0.6736354231834412,0.5321539640426636,0.8050777912139893,0.9904166460037231,1.590165376663208,0.5034360885620117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1846215724945068,1.5851701498031616,0.885342001914978,-1.4104746580123901,1.0388462543487549,-0.21506230533123016,0.561837375164032,1.7641550302505493,1.6583704948425293,-1.0758471488952637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.41405948996543884,0.20361146330833435,2.1050472259521484,-2.1549072265625,3.035884141921997,0.9966697096824646,-0.8762909173965454,0.0879194438457489,1.7639390230178833,0.37996408343315125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5708965063095093,1.7642486095428467,0.32022666931152344,-0.14332032203674316,-0.3637382388114929,-2.936164379119873,4.002009391784668,0.38623908162117004,1.9199315309524536,-0.5780710577964783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7323102951049805,-1.0891411304473877,2.1484475135803223,-3.8315842151641846,1.7996540069580078,-0.5981886386871338,4.249117851257324,0.8720595836639404,-0.3318761885166168,1.3371624946594238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.986725091934204,-0.3147345781326294,-0.366330623626709,-0.4877498745918274,2.6690444946289062,0.6938552260398865,-2.493196725845337,-0.15275470912456512,2.0011816024780273,-4.405202865600586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.217336654663086,-1.792978048324585,5.057000637054443,1.2057549953460693,1.8380221128463745,-3.1448802947998047,1.3237361907958984,-1.6965776681900024,0.4488941729068756,0.25749778747558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6528172492980957,-3.818697929382324,-0.5701543092727661,1.5575178861618042,4.313094139099121,4.672698020935059,4.906580448150635,-0.8800719976425171,1.0810734033584595,2.0827581882476807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.3304762542247772,0.41395798325538635,-4.819312572479248,0.12006472051143646,-0.8169902563095093,0.8686187863349915,3.9093828201293945,2.1678199768066406,2.8845067024230957,7.132296562194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
