split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,6.1250810623168945,4.997625350952148,-1.0292800664901733,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.112969160079956,-4.8032989501953125,0.916534960269928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.124191403388977,1.2187482118606567,0.2359822392463684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2248425483703613,3.1283771991729736,0.9575027823448181,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1674569845199585,4.095000743865967,0.6112319231033325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8319685459136963,3.634938955307007,2.992485761642456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.983433723449707,5.006943702697754,-0.640400230884552,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.407935619354248,-2.3934552669525146,1.9539307355880737,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.105507850646973,-3.0075490474700928,-3.756808042526245,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9285640716552734,2.064391613006592,-0.29215818643569946,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6915126442909241,3.1674718856811523,0.297740638256073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.210961937904358,-0.657680869102478,-1.3108582496643066,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9621134400367737,1.1887370347976685,-4.0740532875061035,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.946728706359863,3.396723985671997,2.5114781856536865,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0556291341781616,-0.9120627045631409,5.002067565917969,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.20135498046875,-0.6202441453933716,-6.216429233551025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8502476811408997,1.2441943883895874,-0.6779972910881042,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.593783378601074,0.9898623824119568,-0.15124551951885223,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0005369186401367,3.494443416595459,2.4783618450164795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1104985475540161,-1.6486519575119019,-1.5443699359893799,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.365137815475464,-1.5949493646621704,0.44651782512664795,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9282031059265137,2.6025500297546387,-5.358048915863037,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.890449523925781,-1.7368429899215698,0.3428609371185303,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.03585224598646164,2.137866973876953,-0.41610798239707947,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.591486394405365,3.102851152420044,1.5192596912384033,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.90757155418396,1.6640087366104126,-1.0290312767028809,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8353855609893799,4.190393447875977,1.8148393630981445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.21467147767543793,0.6758913993835449,4.469236373901367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2506929636001587,0.20388631522655487,-5.434234142303467,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.885770320892334,-2.614288330078125,3.1502816677093506,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6423689126968384,2.2453465461730957,0.7649053335189819,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10273780673742294,3.8920609951019287,0.16910158097743988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8498034477233887,2.8921995162963867,-2.353936195373535,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.9086039066314697,3.183835506439209,-0.433327317237854,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.516943335533142,6.91636323928833,-1.422174334526062,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.06102994456887245,-3.817629337310791,0.17091859877109528,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7048895359039307,8.880522727966309,-0.20340032875537872,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0756840705871582,1.3483110666275024,0.45408451557159424,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7768829464912415,3.647071361541748,-1.4482474327087402,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6622763276100159,1.5866925716400146,2.3037731647491455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7742013931274414,1.737188458442688,1.267736792564392,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5025477409362793,2.772118091583252,-4.882619857788086,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.967433512210846,0.6338691115379333,-5.997215747833252,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8838605880737305,-4.19077730178833,0.616283655166626,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0288442373275757,1.277078628540039,-0.7299673557281494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8387426733970642,3.973773717880249,0.5321613550186157,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3147131204605103,0.30341920256614685,-1.0056625604629517,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6843165159225464,3.8429348468780518,-3.706637144088745,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.027425616979599,-2.411869525909424,-2.116990089416504,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.066819667816162,3.7810537815093994,-3.040391206741333,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.698669195175171,-2.7887649536132812,-3.6184353828430176,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.653741717338562,2.6614835262298584,-0.9647243618965149,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1134086847305298,0.8378612995147705,-1.7159647941589355,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.0639593601226807,2.0665464401245117,-0.1615321934223175,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9369057416915894,5.160742282867432,2.4033448696136475,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.297489881515503,0.40401849150657654,-3.593433380126953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.087181806564331,-1.2688747644424438,4.642938613891602,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1783976554870605,2.8826143741607666,-7.026264190673828,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9489595890045166,1.120187759399414,-0.33736252784729004,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5210225582122803,2.209463357925415,1.728562355041504,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.516513466835022,3.742973566055298,-2.628394842147827,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.22973370552063,5.416871070861816,1.6561338901519775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2060781717300415,6.774982452392578,-1.9544461965560913,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.11761737614870071,1.3704707622528076,-6.079220771789551,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.016433091834187508,8.1576566696167,-3.580354690551758,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.016751006245613098,1.9170770645141602,0.05646258965134621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1298365443944931,3.390657663345337,-1.2852421998977661,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7486982941627502,1.4078750610351562,2.7300381660461426,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0402424335479736,3.705631732940674,-2.3237855434417725,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.3968982696533203,6.447537899017334,-0.5118479132652283,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.474163055419922,4.085865497589111,-1.369733452796936,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.154045104980469,-0.4797275960445404,-4.063608646392822,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2842695713043213,2.7622780799865723,0.20268207788467407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2614583671092987,3.0330798625946045,-1.82107675075531,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.801017701625824,4.469991683959961,0.4544471204280853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5558139681816101,1.0633552074432373,-4.023661136627197,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.217353343963623,3.1375112533569336,3.447946071624756,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.619611740112305,2.843945264816284,-4.859504699707031,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.728743076324463,1.3875460624694824,5.739401817321777,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7665696144104004,1.9372878074645996,0.3485146462917328,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9292352795600891,4.055022239685059,0.2753201425075531,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.3198139667510986,3.633547067642212,0.8128848671913147,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.316767692565918,-0.22058694064617157,-0.17923612892627716,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.7588138580322266,4.526750564575195,-2.5262491703033447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.671850681304932,6.558119773864746,1.3141582012176514,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.804088592529297,2.7672035694122314,1.5910006761550903,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.59806227684021,2.159062147140503,-1.121048092842102,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9415067434310913,3.7165350914001465,-0.8139268755912781,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1403260231018066,3.130138397216797,2.369076728820801,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5823090076446533,4.715932369232178,-2.728011131286621,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4101754426956177,-0.2999614179134369,-3.8824446201324463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.69949197769165,0.46488329768180847,-3.437997579574585,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.659482479095459,-2.722444534301758,1.650312900543213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6076462864875793,2.512021064758301,0.6726564168930054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.21753276884555817,3.725628137588501,-0.4109096825122833,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8717985153198242,2.7490687370300293,0.6595491170883179,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.346461057662964,2.036736249923706,-3.3722681999206543,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9058948755264282,7.087201118469238,0.27151715755462646,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.839892864227295,-0.97456294298172,-1.745679259300232,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.610750198364258,-0.9162934422492981,-4.561184406280518,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7385622262954712,2.8097915649414062,0.5032193660736084,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.151463031768799,0.9553065896034241,-1.2736871242523193,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.108808755874634,-0.5002675652503967,-1.0876163244247437,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.553145408630371,3.7842025756835938,-0.5033278465270996,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1703433990478516,-2.4600393772125244,-1.7967941761016846,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.603546142578125,0.9452463388442993,-6.029445171356201,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.122447490692139,3.190417528152466,2.9094748497009277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6916189789772034,1.1579115390777588,-0.3763406574726105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.46291571855545044,1.131953239440918,0.8636175990104675,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.8092472553253174,1.786627173423767,0.6185325384140015,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.582120656967163,5.2617645263671875,1.646931529045105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.132370948791504,1.2853000164031982,3.680238962173462,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.9261741638183594,0.9143784642219543,3.1260905265808105,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2970749139785767,-1.395633339881897,5.868230819702148,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.099424123764038,2.342902183532715,0.7769219279289246,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0188919305801392,1.9831583499908447,0.22387593984603882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3997178077697754,4.331914901733398,-1.5632113218307495,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1029881238937378,5.400383472442627,0.820252001285553,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.13920678198337555,1.9202011823654175,4.7514214515686035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8253414630889893,3.30143666267395,5.387004852294922,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.585245609283447,-0.13984015583992004,-5.71549129486084,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4413076937198639,1.6340078115463257,0.5475885272026062,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7197695970535278,0.27133992314338684,-0.29318180680274963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.48709020018577576,4.290602684020996,1.3058348894119263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3886001110076904,5.3345417976379395,-0.6123957633972168,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7200801372528076,6.740935802459717,-0.7729771733283997,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.3394925594329834,5.760680675506592,-3.635119915008545,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.085973739624023,0.5750698447227478,-4.66728401184082,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0389516353607178,2.865485668182373,0.4632628858089447,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.04898259416222572,1.6649649143218994,1.5023702383041382,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3670601844787598,4.0205888748168945,-0.3777927756309509,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1806015968322754,4.360346794128418,-2.607381582260132,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.32368364930152893,1.8265522718429565,-5.011781692504883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5396575927734375,-1.0236201286315918,-4.587231159210205,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7680627107620239,-3.2272675037384033,4.347487449645996,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6950507760047913,1.7180322408676147,0.7077409625053406,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03363862261176109,2.124727725982666,1.5681525468826294,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.586693286895752,2.365452289581299,-3.098325490951538,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.2440555095672607,0.04789584130048752,-2.716545581817627,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.262133598327637,4.569577693939209,-2.9873297214508057,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2457382678985596,5.836609363555908,-4.2750444412231445,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5300393104553223,5.931550025939941,5.0770182609558105,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1269276142120361,1.1264991760253906,-0.1604292243719101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.46713152527809143,2.46911358833313,-2.091641426086426,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0634984970092773,-0.22098255157470703,1.3369626998901367,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7296135425567627,-0.5048663020133972,0.9883872270584106,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5430811643600464,6.580953121185303,-1.855783462524414,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.749270498752594,7.817368984222412,-0.93083256483078,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.558760404586792,8.644966125488281,0.027367696166038513,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2797805368900299,1.7074058055877686,0.458713561296463,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.449594497680664,0.8065497279167175,-0.05957164987921715,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5319395065307617,2.70869779586792,2.2868194580078125,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.0212740898132324,1.801499843597412,0.31741347908973694,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8600597381591797,3.5138914585113525,-0.33522680401802063,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2113157510757446,2.9639203548431396,-5.718082427978516,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.875807046890259,-3.261584997177124,-3.5760388374328613,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.321122407913208,1.1868342161178589,-0.12441278994083405,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5539284944534302,2.2896010875701904,1.1409494876861572,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2328521013259888,4.1656365394592285,0.06947950273752213,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.375278949737549,0.08930902928113937,0.1267944723367691,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.258615493774414,-1.5535099506378174,0.5623483061790466,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.2601070404052734,2.271571159362793,4.894271373748779,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.306646704673767,-4.335094928741455,-2.8924710750579834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7104284167289734,1.141748070716858,-0.30746835470199585,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.070833444595337,1.191823959350586,1.187191128730774,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.164625406265259,4.654284477233887,-1.1837934255599976,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.610944986343384,0.543251097202301,0.8054826259613037,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6906880736351013,6.996876239776611,-1.199567198753357,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1791677474975586,6.127560138702393,-4.029351711273193,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.173290252685547,6.711065769195557,0.4334389567375183,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.31231069564819336,2.8883016109466553,-0.13372357189655304,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6274610757827759,1.4817460775375366,-1.2603205442428589,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6265535950660706,4.17501163482666,-1.6931581497192383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.23038926720619202,5.999558925628662,0.41628795862197876,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9509953260421753,2.8347227573394775,-4.198459148406982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.776869535446167,4.501346111297607,-4.892721652984619,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.856270790100098,-3.5659546852111816,-1.3800371885299683,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.797547698020935,2.2448389530181885,-0.669460654258728,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3113329410552979,0.16766290366649628,-0.4888457655906677,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8190973997116089,4.110158920288086,2.0497682094573975,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4165523052215576,3.978606700897217,-3.3916521072387695,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5451624989509583,2.8338334560394287,-4.901332378387451,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1974806785583496,0.41880032420158386,-5.011322498321533,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.9484381675720215,-1.3971447944641113,0.5685541033744812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2803598642349243,2.880462408065796,-0.7143019437789917,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.44174253940582275,2.3707330226898193,-1.6071914434432983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4567963778972626,4.914065837860107,0.7652325630187988,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8278695940971375,0.8143185377120972,3.1679680347442627,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.07808256894350052,-2.6514763832092285,0.9683202505111694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4861255884170532,0.9556528925895691,5.186078071594238,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6620683073997498,9.034642219543457,0.7906011343002319,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7194714546203613,2.1455533504486084,-0.801057755947113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.19855070114135742,2.5760338306427,1.6181132793426514,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5985251665115356,1.71225905418396,-1.7372076511383057,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.535449028015137,0.7057324647903442,-1.2184162139892578,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4094431400299072,-1.4480419158935547,0.8985952138900757,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0100023746490479,8.0073823928833,0.9095660448074341,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.289961338043213,5.220741271972656,3.08097505569458,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.17425747215747833,2.7299532890319824,0.0009682471281848848,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.28597044944763184,3.887234687805176,-0.8226946592330933,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.949044942855835,2.3303067684173584,0.6117988228797913,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.030291838571429253,2.159735918045044,3.7146732807159424,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.2778639793396,0.6353407502174377,3.233755588531494,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.667144298553467,0.220736563205719,0.8421230912208557,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.731457233428955,4.204879283905029,-0.5703645348548889,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6686270833015442,3.063025951385498,-0.053626175969839096,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.632577657699585,1.0817979574203491,0.517260730266571,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.43544670939445496,2.1696910858154297,2.776186466217041,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4539544880390167,5.341341495513916,2.1236772537231445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.523125171661377,1.3492001295089722,3.2180726528167725,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.347815752029419,2.989126205444336,5.241469860076904,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.2581413984298706,8.559103012084961,2.2592780590057373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.041972279548645,2.1584689617156982,0.8118807673454285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7504657506942749,0.5927295684814453,1.1111890077590942,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4820473194122314,2.7807626724243164,-2.6622817516326904,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.323111057281494,1.0109962224960327,-3.7689270973205566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.348982334136963,-0.869769275188446,-2.2985663414001465,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.33521023392677307,8.070877075195312,-0.4665209650993347,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4872634410858154,-2.5157713890075684,-5.202617645263672,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8344560265541077,1.941895604133606,-1.1620924472808838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0451594591140747,1.1970809698104858,-1.9583996534347534,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2180492877960205,1.507739543914795,-2.181488513946533,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.010674238204956,1.5030142068862915,-0.42691564559936523,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.314253330230713,6.883462429046631,-0.7223221063613892,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8028947114944458,3.416153907775879,-5.77272891998291,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.292403221130371,-1.4622122049331665,2.568469762802124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4957987070083618,1.2812529802322388,-0.2364874631166458,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6506363153457642,3.9735305309295654,-0.27058517932891846,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.520063638687134,4.578065395355225,0.44147244095802307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0814855098724365,3.2812705039978027,2.1682310104370117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1251479387283325,6.263594627380371,2.592583656311035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.6820266246795654,5.625511169433594,-1.6985808610916138,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.720202922821045,0.608332633972168,3.464512586593628,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2471747398376465,2.291508436203003,0.751164972782135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5484384894371033,1.0333242416381836,0.6205860376358032,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7633748054504395,1.4880343675613403,0.9724797606468201,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9756020307540894,-0.5859272480010986,0.3365862965583801,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.394963502883911,5.840823173522949,2.0586354732513428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.06161266565322876,6.447272300720215,3.8405978679656982,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.211946964263916,1.5739085674285889,4.387869358062744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9849991798400879,2.3780746459960938,0.7803618311882019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.45044031739234924,0.4546205699443817,-1.1967668533325195,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.612828016281128,1.9067713022232056,1.1576865911483765,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.40388035774230957,0.15354587137699127,3.268178701400757,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8329324126243591,2.5255727767944336,4.800293445587158,0.0,0.0,0.0,0.0,1.0,0.0,0.0
