split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,1.1994736194610596,0.8091195225715637,5.127411842346191,1.9807868003845215,-0.6607930660247803,-1.3459645509719849,1.0202078819274902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5751961469650269,-0.2809351086616516,-0.9617980718612671,5.120241165161133,3.2552967071533203,2.414529323577881,-2.3698678016662598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3662654161453247,0.0242871455848217,-1.8309738636016846,-1.209912657737732,-2.2532448768615723,-0.2710707187652588,-0.23242469131946564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2595044374465942,1.0463203191757202,0.2086341828107834,-1.1146628856658936,-2.2305896282196045,-0.18900412321090698,-0.27313026785850525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4154059886932373,1.3475466966629028,-0.7031697630882263,-0.3410783112049103,-2.9440581798553467,0.12539958953857422,-2.382154941558838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.533983588218689,0.4007619619369507,-0.08101998269557953,-0.17323382198810577,-1.183074951171875,1.1319611072540283,-3.108940839767456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9984164237976074,-0.4228021502494812,-1.637786626815796,-3.1059768199920654,-2.3117311000823975,2.624797821044922,-2.2202396392822266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9303270578384399,4.442564964294434,-0.4138651192188263,-0.7967652678489685,-1.4664225578308105,3.7325661182403564,2.20412278175354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7369283437728882,4.275659084320068,-2.429654598236084,3.922062635421753,-4.248934745788574,2.0285186767578125,1.1579731702804565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1311326026916504,1.6522703170776367,1.2259793281555176,-3.3658995628356934,2.5702033042907715,-2.0202958583831787,3.382079601287842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.644292116165161,2.7837882041931152,-1.637643575668335,1.3006036281585693,-4.847629547119141,4.981278419494629,-3.9189858436584473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9430109858512878,0.1868218630552292,-1.7763125896453857,-0.10447613894939423,-2.045104742050171,0.1369987577199936,-0.35099756717681885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4367988109588623,0.9905565977096558,-2.0467028617858887,0.5488629937171936,-1.6009604930877686,0.6463683843612671,-0.12703336775302887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6695091724395752,-1.0809651613235474,-0.42850956320762634,0.4167226552963257,-0.9075548648834229,0.8634074926376343,-1.2433676719665527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4036486744880676,-0.7076722383499146,-0.948570191860199,1.0530719757080078,-0.8453015685081482,-1.0427088737487793,-1.9627408981323242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8242846131324768,1.2983462810516357,-2.511859893798828,2.476701259613037,-1.1682953834533691,0.21272224187850952,-3.317842483520508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.11129031330347061,1.6130012273788452,-3.8069703578948975,-1.243164300918579,-1.2270489931106567,-4.868685245513916,0.5173978805541992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8147953152656555,-0.18586771190166473,-5.964088439941406,0.6715356707572937,-1.834537148475647,-0.5895914435386658,5.201727390289307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6847188472747803,2.341201066970825,-4.674230575561523,-1.5239193439483643,-1.6447083950042725,0.5938289165496826,4.778696537017822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6078647971153259,-0.9771265387535095,-9.446310043334961,-1.2493934631347656,-5.9695048332214355,0.38878199458122253,1.5854082107543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4437888860702515,0.323152095079422,-0.7490955591201782,-0.134681835770607,-2.8219187259674072,0.1603918820619583,-0.16699904203414917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2068407535552979,0.9055065512657166,-0.6645789742469788,-0.0751117616891861,-1.280722975730896,-0.2512813210487366,-0.9899090528488159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7823662757873535,2.3618030548095703,-0.35857871174812317,-0.9999425411224365,-3.0879554748535156,-0.705505907535553,1.5219228267669678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.8073415756225586,-0.5233435034751892,-2.881298542022705,1.2405552864074707,-1.688416838645935,-1.3082877397537231,1.4859867095947266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.491007685661316,-0.9424194693565369,-0.6596226096153259,0.424762487411499,-0.6400173306465149,2.116854429244995,2.493557929992676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.8978006839752197,-0.3811701238155365,-1.9973864555358887,-5.710124969482422,-2.3910470008850098,1.8620799779891968,0.3171716034412384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5403239727020264,-1.0022140741348267,-3.91843843460083,2.4738690853118896,1.6467478275299072,3.4751274585723877,1.9040343761444092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.860642433166504,2.441471576690674,-0.47796347737312317,-0.7919742465019226,-8.701879501342773,0.8302823901176453,0.2464895099401474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6418910026550293,1.746591567993164,2.5603256225585938,0.9696030020713806,-2.4321751594543457,4.440346717834473,5.11332893371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.582051157951355,0.12356710433959961,-1.9423247575759888,-0.34279564023017883,-2.4811763763427734,-0.09319764375686646,-0.6565502285957336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7651801109313965,0.3296967148780823,-1.3557032346725464,0.7413988709449768,-2.408989906311035,-1.0314680337905884,-0.442956805229187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5389577746391296,0.9599049091339111,-1.9862990379333496,0.012432139366865158,-1.5678396224975586,1.895544409751892,0.6122465133666992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8518858551979065,-2.06022047996521,-0.46299195289611816,-0.7692369818687439,-3.247579336166382,1.5263227224349976,-0.8159591555595398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1083736419677734,-0.8834729194641113,-5.771716117858887,-2.5601720809936523,-2.57446026802063,-0.7017345428466797,0.6465575695037842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5098756551742554,-0.4059912860393524,-0.16003286838531494,0.6138689517974854,-7.865427017211914,-1.0571157932281494,0.5301408767700195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.718657374382019,-5.084810733795166,1.8947961330413818,-1.8792697191238403,-2.4416134357452393,-1.7286056280136108,-1.1650323867797852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.8978753089904785,-0.9189929366111755,-0.8412203192710876,-2.6017727851867676,-6.692152500152588,1.690340518951416,-4.933698654174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.872828483581543,-5.087968349456787,-6.373676776885986,-3.6361138820648193,-2.4970569610595703,-0.7366072535514832,-3.766721487045288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8884862661361694,0.7610675692558289,-1.70148766040802,-0.9686757922172546,-2.26159405708313,0.6858476996421814,0.5616751909255981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.527829885482788,1.0313431024551392,-1.5074666738510132,-1.4254978895187378,-2.1867756843566895,1.6869752407073975,0.8010661005973816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2639501988887787,1.9300001859664917,-0.7623156905174255,0.18070560693740845,-1.8990583419799805,-0.7243404388427734,1.8457053899765015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0738739967346191,-1.4107513427734375,-3.5684151649475098,-0.42880165576934814,-2.9574599266052246,-1.7898449897766113,-1.9322587251663208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8798890113830566,-1.0007236003875732,-3.914480686187744,-1.0318907499313354,-5.308784484863281,-2.520540475845337,-0.9690422415733337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7570345401763916,3.292766571044922,2.299893856048584,-3.051332473754883,-1.6062471866607666,0.7734215259552002,-1.9624559879302979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8682053089141846,2.1880247592926025,1.1574668884277344,-1.9911363124847412,1.587222695350647,0.8719439506530762,-3.6732826232910156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5148470997810364,1.339186191558838,-1.6131203174591064,2.144063711166382,-5.874419212341309,6.1959991455078125,1.950329065322876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.312223196029663,-3.046619415283203,-6.011693477630615,3.2914483547210693,-1.148178219795227,-1.6983691453933716,5.1648478507995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8443186283111572,0.9409066438674927,-1.7793651819229126,-0.5142187476158142,-2.364893913269043,-0.15777187049388885,-0.49862268567085266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.071606159210205,-0.562385082244873,-1.5243781805038452,-0.8823224902153015,-2.5698463916778564,-1.401003122329712,0.5702580213546753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5927497744560242,-0.9151830673217773,-0.4093945324420929,-0.1041015088558197,-4.607477188110352,-0.1413879543542862,0.6204399466514587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5183504819869995,-0.657787024974823,-2.3128502368927,1.8968547582626343,-2.1412925720214844,1.7809969186782837,1.3043749332427979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1585451364517212,3.3816654682159424,1.084748387336731,1.3703893423080444,-3.3544294834136963,-0.10959497839212418,2.256588935852051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.69708251953125,2.837318181991577,-1.8284965753555298,-4.724210262298584,-1.8069679737091064,1.0903548002243042,-0.929779052734375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.0794076919555664,3.346087694168091,2.9769668579101562,-1.6527502536773682,-3.6438992023468018,-2.0547680854797363,0.21878013014793396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.14266560971736908,-1.0351182222366333,-7.731534957885742,-1.7165300846099854,-0.5020567774772644,4.030763626098633,-0.5551264882087708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1978442668914795,5.047981262207031,-1.0513427257537842,-3.4456920623779297,-8.246049880981445,-0.6096586585044861,-3.552703619003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6293736696243286,1.1320606470108032,-1.9539299011230469,-0.30081868171691895,-2.1394269466400146,0.4060835838317871,0.06488455832004547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.49961942434310913,-0.05716751888394356,-1.1865359544754028,-1.7518037557601929,-2.427598714828491,0.693950891494751,1.1488444805145264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.067923069000244,1.030448317527771,-1.9111202955245972,0.1055070012807846,-2.7656219005584717,0.8095985054969788,-0.7392493486404419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10746265947818756,-0.35114848613739014,-3.012006998062134,-1.1006592512130737,0.6719973087310791,1.0194497108459473,0.13993078470230103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.547525644302368,4.2658538818359375,-1.8754053115844727,2.1314969062805176,-2.1672956943511963,1.2890187501907349,0.3257039189338684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5181463956832886,2.9336860179901123,-0.837602436542511,1.8063089847564697,-6.822054386138916,0.2197110652923584,1.9045395851135254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5369374752044678,2.2425432205200195,2.0960237979888916,2.7886321544647217,-0.3684011399745941,-3.416088581085205,-1.7344979047775269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4599080085754395,1.074568271636963,0.8548426032066345,-2.6605923175811768,1.8771013021469116,-2.3116366863250732,-2.0207080841064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.723918080329895,4.582457065582275,-0.37373852729797363,3.5302846431732178,-7.772504806518555,-0.8954320549964905,3.4023642539978027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4121760129928589,-0.002744742203503847,-0.693657636642456,-0.18453294038772583,-2.4638943672180176,0.19296951591968536,0.31054556369781494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.039310064166784286,0.24141015112400055,-1.1832149028778076,0.42100900411605835,-2.715097188949585,0.4962288737297058,-0.6569004654884338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9834225177764893,-0.07554153352975845,-2.037311315536499,0.4497157633304596,-3.8753511905670166,0.03350558131933212,-2.1342482566833496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.964723825454712,1.4131875038146973,-0.6414927840232849,0.7355036735534668,-0.40121352672576904,-0.25093701481819153,1.5606666803359985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8653206825256348,-1.604370355606079,-3.8888068199157715,0.7400677800178528,0.4716956913471222,0.9170702695846558,-1.989024043083191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2096493244171143,-1.4498711824417114,-2.744030714035034,-3.9523847103118896,-3.896185874938965,-0.3192088007926941,-1.784576654434204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.19767753779888153,2.859957456588745,-5.621467590332031,-2.113107204437256,-6.383094787597656,2.3893656730651855,0.41440361738204956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3609682321548462,-0.2028762549161911,0.4433128535747528,5.026618003845215,-6.8101911544799805,-1.2324202060699463,-2.3510115146636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.270362377166748,-4.489882469177246,-5.481630802154541,-2.5469822883605957,-3.575300693511963,2.8881046772003174,-4.448769569396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2865021228790283,0.4502706825733185,-2.261967420578003,-0.2651796042919159,-2.5490052700042725,0.6621899008750916,0.21874158084392548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1587833166122437,1.3438206911087036,-2.474320888519287,-0.47809720039367676,-1.7099213600158691,0.07737795263528824,1.3472763299942017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4687649011611938,1.1152764558792114,-1.2554751634597778,0.8793988823890686,-4.441380977630615,-1.3399021625518799,0.02980140969157219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.017414003610610962,2.609398603439331,-3.3967719078063965,-0.40651053190231323,-3.971435070037842,1.150342583656311,1.509657621383667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3990703821182251,1.0767585039138794,-1.0834300518035889,-1.5827548503875732,-4.63658332824707,2.6019575595855713,-2.869424819946289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.380633592605591,-1.9260820150375366,2.1290485858917236,-4.067039489746094,-3.154892921447754,0.7899733781814575,-1.7592122554779053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.918994903564453,1.5195157527923584,-6.1028947830200195,1.4184620380401611,-5.233867168426514,-0.8166903853416443,3.537257432937622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.651986837387085,-3.004558563232422,-7.1114397048950195,-0.7978084087371826,-0.03361208364367485,-0.28132039308547974,3.350729465484619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.053412914276123,-3.5443880558013916,2.8950612545013428,5.406248092651367,-0.09620356559753418,-1.219920039176941,-0.6788831353187561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8701695203781128,0.2411198616027832,-1.8520057201385498,-1.3216861486434937,-2.510911464691162,0.4589039981365204,-0.09514239430427551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5275605916976929,0.0872296541929245,-1.2106648683547974,-1.1752281188964844,-0.8009446859359741,-0.6683540344238281,-0.24748490750789642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.021578676998615265,0.15011721849441528,-1.899391770362854,0.10454036295413971,-2.3088109493255615,-1.461124062538147,1.9708057641983032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5189261436462402,-1.4292341470718384,-1.9937019348144531,-0.44793346524238586,-0.4530438482761383,2.807171583175659,-0.5337556600570679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2993239462375641,0.3004581034183502,0.8909918665885925,-1.8795790672302246,1.0615463256835938,1.4765905141830444,-0.5739339590072632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.613262414932251,2.9309945106506348,-1.8626041412353516,-1.2525274753570557,-2.5463778972625732,-3.857835054397583,-1.6800593137741089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3193824589252472,-0.9865077137947083,-3.7046942710876465,-2.7692151069641113,-3.3558220863342285,5.917425155639648,0.46624553203582764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.166163921356201,5.2272562980651855,-0.3408691883087158,0.2605668008327484,-1.4394335746765137,4.002358913421631,1.0580308437347412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.427565336227417,3.8232762813568115,3.0179412364959717,0.733242392539978,-0.9008579254150391,6.25071907043457,2.717613458633423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8391663432121277,0.47751346230506897,-1.2874536514282227,-0.2893774211406708,-2.9828996658325195,0.17553427815437317,0.49808987975120544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5942890644073486,2.005115270614624,-2.0929930210113525,-0.26829174160957336,-2.215143918991089,-0.7542318105697632,0.37027427554130554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.333313465118408,1.1742063760757446,-0.9902967214584351,-3.200340986251831,-2.7836620807647705,0.6537540555000305,0.4889732003211975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5657896995544434,-1.0242749452590942,-0.9423879981040955,0.6863192915916443,-4.523611545562744,0.678030252456665,-2.604658603668213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.757874846458435,2.4575634002685547,-3.499411106109619,-0.2705445885658264,-6.420127868652344,-0.2546251118183136,0.7924688458442688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.5385324954986572,4.033814907073975,-3.1956374645233154,0.07495791465044022,-0.4824196696281433,-2.4609625339508057,2.8922173976898193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.419031023979187,0.6641858220100403,-4.067575931549072,1.9942212104797363,-0.3905960023403168,-5.46274471282959,0.0826130360364914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.6952409744262695,-1.7059510946273804,-0.972623884677887,-0.8338810205459595,-5.5454254150390625,-1.1287258863449097,3.236065149307251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.074196815490723,-2.692924976348877,-7.322667598724365,2.857912063598633,-0.5983965396881104,-0.6108245849609375,-0.763796865940094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9385724663734436,0.35823941230773926,-2.000514507293701,-0.8482370376586914,-1.9300963878631592,-0.20132319629192352,0.1356142908334732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6367172598838806,0.13146474957466125,-1.6217361688613892,-1.3562089204788208,-2.6944847106933594,1.1499134302139282,1.3575665950775146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.15093395113945007,-0.9386230111122131,-1.5130877494812012,0.15099407732486725,-3.012906789779663,1.1582635641098022,1.7595564126968384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9666581749916077,-0.6801970601081848,-1.5301704406738281,0.8384895920753479,-2.7365212440490723,1.5095858573913574,2.339550256729126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2914077043533325,0.21055103838443756,-2.052619218826294,1.273318886756897,-1.9715481996536255,-3.478487730026245,0.4761338233947754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.10584249347448349,1.737646460533142,-1.9925082921981812,1.288669466972351,-4.123122215270996,-1.7317981719970703,4.824893474578857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.593484401702881,-1.0536624193191528,-1.8113508224487305,-1.9937212467193604,-1.414196252822876,-2.6165668964385986,3.330897092819214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2753695249557495,1.2484978437423706,1.7292323112487793,3.8902103900909424,1.8682310581207275,1.883042812347412,2.0863237380981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5405051708221436,-1.8725184202194214,-3.4438517093658447,0.6499595046043396,4.283078193664551,4.35763692855835,-1.833339810371399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8204285502433777,0.8424259424209595,-1.6073989868164062,-0.6887442469596863,-2.0565741062164307,-0.14824733138084412,0.439261257648468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.678706705570221,-0.5506238341331482,-2.2270357608795166,-0.13655860722064972,-3.6978094577789307,0.02355259470641613,-0.21509675681591034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.826218605041504,0.5396537780761719,-3.6091628074645996,0.8613750338554382,-2.089433193206787,0.8867846727371216,0.23465044796466827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2860465943813324,-0.3251148462295532,0.006529741920530796,-1.8991036415100098,-4.590952396392822,-1.4850302934646606,-0.8593197464942932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.615281581878662,-2.8760006427764893,-3.445056438446045,1.461449146270752,-2.1144986152648926,-1.8082001209259033,1.194002389907837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5251333713531494,-2.7962520122528076,1.5616182088851929,-2.2445929050445557,0.1293785274028778,-2.508488416671753,-0.07910017669200897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2036290168762207,1.1934047937393188,2.606835126876831,-2.5464186668395996,-3.590500593185425,-0.7613630890846252,-4.618549823760986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3894414007663727,2.339548110961914,-5.5704755783081055,2.6768836975097656,-1.1295005083084106,0.005690749268978834,5.3967366218566895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8673408031463623,-7.729127407073975,-0.9993997812271118,-1.566563367843628,-0.1548120528459549,1.9642558097839355,-1.74384343624115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3341411352157593,-0.1616104245185852,-1.9969816207885742,-0.5050381422042847,-2.1419615745544434,-0.1944998800754547,-0.3429984748363495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.13172310590744019,0.04936413839459419,-1.6639529466629028,0.1457616239786148,-3.1343724727630615,0.6336858868598938,0.07988627254962921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8987340927124023,-0.7365325689315796,-1.0674145221710205,0.4025534391403198,-3.8677806854248047,1.9602717161178589,1.0779571533203125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22259442508220673,-1.6246275901794434,-2.2861788272857666,-0.12025925517082214,-1.2766305208206177,0.49432727694511414,2.9629571437835693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.2026360034942627,-1.666641354560852,-4.624057292938232,-2.0447325706481934,-2.176924705505371,2.313061237335205,1.2005748748779297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2829097509384155,-3.1876380443573,-2.511143445968628,-1.608895182609558,-4.31003999710083,4.166090965270996,-1.0779544115066528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6744155883789062,-1.5039042234420776,-0.3670198917388916,2.2151026725769043,1.9578790664672852,-2.066216230392456,-1.3636555671691895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3428090810775757,-1.2973169088363647,-4.462991237640381,0.4174860417842865,2.6375133991241455,4.136622428894043,-1.2571207284927368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.666378974914551,-5.392853260040283,-6.882256984710693,-2.717618942260742,-2.142500877380371,0.7713686227798462,3.600250482559204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.887095332145691,0.499793142080307,-0.709198534488678,-0.5072598457336426,-2.120309829711914,-0.05446769669651985,-0.12049493193626404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5251485109329224,-1.3158345222473145,-0.8590310215950012,0.14132939279079437,-2.551114320755005,-0.21588638424873352,0.2083374410867691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2420000582933426,0.19669491052627563,-2.4492204189300537,-1.7337650060653687,-2.15490460395813,-0.5224942564964294,1.9098232984542847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1405603885650635,-1.0655090808868408,-2.5436794757843018,0.336767315864563,-4.960414409637451,0.21831126511096954,1.7905113697052002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6811516284942627,1.7467561960220337,0.38297951221466064,2.099086046218872,0.8958644270896912,0.573237955570221,0.9019774794578552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.175606608390808,2.6073496341705322,1.8805084228515625,0.5509519577026367,-1.0276626348495483,0.9870778918266296,-2.8264694213867188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
