split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4
test,-1.5509766340255737,1.6075502634048462,0.41906222701072693,1.3531509637832642,4.396902561187744,-1.531171202659607,-1.942460060119629,1.3942975997924805,0.0,0.0,0.0,1.0,0.0
test,-1.815375804901123,0.2641288936138153,-0.586836576461792,-0.3652119040489197,-1.338952898979187,0.07092739641666412,-4.565087795257568,0.3978053331375122,0.0,0.0,0.0,0.0,1.0
test,-0.5710532665252686,1.6623417139053345,-0.943243145942688,1.385591983795166,0.9028682112693787,-1.8343223333358765,-1.3734748363494873,0.6519620418548584,1.0,0.0,0.0,0.0,0.0
test,-1.8300411701202393,1.1501421928405762,0.45062994956970215,-0.059034571051597595,0.2697546184062958,-0.7571977376937866,-0.9969697594642639,0.64751136302948,0.0,1.0,0.0,0.0,0.0
test,-1.2679861783981323,2.003020763397217,0.739303469657898,0.3481380343437195,0.9622299671173096,-1.7621300220489502,-1.8083257675170898,-2.1594576835632324,0.0,0.0,1.0,0.0,0.0
test,-1.3956568241119385,1.9095590114593506,0.4227764904499054,1.8127626180648804,0.9050071239471436,-3.3322784900665283,-3.491777181625366,2.76125431060791,0.0,0.0,0.0,1.0,0.0
test,-1.55205500125885,2.3647546768188477,2.577440023422241,4.439713001251221,-0.08418713510036469,-1.204580545425415,-2.4081013202667236,-0.6571919918060303,0.0,0.0,0.0,0.0,1.0
test,-1.2798606157302856,1.5561630725860596,-1.1302570104599,0.7949802279472351,1.0581706762313843,-2.043766498565674,-0.6362529993057251,0.6127602458000183,1.0,0.0,0.0,0.0,0.0
test,-0.5382063388824463,2.2295329570770264,0.7152702212333679,1.0108352899551392,1.9118131399154663,-1.2914910316467285,-0.6097683906555176,-0.3197675049304962,0.0,1.0,0.0,0.0,0.0
test,-1.5663245916366577,1.8099256753921509,-0.2718701660633087,-0.3214419484138489,0.2926497161388397,-2.0925962924957275,-3.538365364074707,0.5608785152435303,0.0,0.0,1.0,0.0,0.0
test,-0.17471100389957428,2.707120418548584,1.1129449605941772,-0.34960976243019104,3.553922176361084,-1.4453243017196655,0.4071558713912964,0.2868676483631134,0.0,0.0,0.0,1.0,0.0
test,-2.133104085922241,2.110414743423462,-1.7955288887023926,3.6810073852539062,-1.1769143342971802,-4.7854814529418945,-0.9913708567619324,-0.978313148021698,0.0,0.0,0.0,0.0,1.0
test,-0.9557854533195496,1.5319231748580933,0.25879645347595215,0.8189488649368286,0.698256254196167,-1.9449799060821533,-0.4055202603340149,0.44763264060020447,1.0,0.0,0.0,0.0,0.0
test,-1.0504262447357178,3.616093635559082,-0.08734378963708878,1.0399158000946045,0.671310544013977,-1.567494511604309,-1.1474069356918335,-0.08270394057035446,0.0,1.0,0.0,0.0,0.0
test,-0.47346919775009155,1.3453633785247803,0.6414515972137451,2.2689390182495117,0.8238409757614136,-3.4093728065490723,-0.9028831720352173,2.0696640014648438,0.0,0.0,1.0,0.0,0.0
test,-1.7729307413101196,-0.03870319575071335,-2.091285467147827,-0.7196764349937439,-1.4579252004623413,-0.6674534678459167,-1.0414553880691528,-0.33012840151786804,0.0,0.0,0.0,1.0,0.0
test,-1.4272311925888062,2.259579658508301,-3.4888124465942383,2.6836161613464355,4.169795513153076,-2.4768223762512207,-1.582656979560852,0.029565932229161263,0.0,0.0,0.0,0.0,1.0
test,-0.7632465958595276,1.8994141817092896,0.435939759016037,0.8333988785743713,0.8087762594223022,-1.5664772987365723,-0.8954249024391174,0.31170764565467834,1.0,0.0,0.0,0.0,0.0
test,-0.7444787621498108,1.9527710676193237,-0.41406911611557007,0.7692232131958008,1.6703886985778809,-1.199845314025879,-2.391606569290161,-0.45936164259910583,0.0,1.0,0.0,0.0,0.0
test,-2.851860523223877,2.7719805240631104,-0.8412647247314453,1.393399953842163,1.3905665874481201,-2.9845457077026367,-0.5860183238983154,-1.2369873523712158,0.0,0.0,1.0,0.0,0.0
test,-1.0338366031646729,1.043487787246704,-1.887264370918274,0.7288634181022644,1.5374029874801636,1.6580088138580322,0.16161057353019714,0.21878646314144135,0.0,0.0,0.0,1.0,0.0
test,-1.6910762786865234,3.711712121963501,0.8640913367271423,1.3553624153137207,-0.7704939246177673,-2.110391139984131,0.026214053854346275,-3.5586910247802734,0.0,0.0,0.0,0.0,1.0
test,-1.7212449312210083,1.3542232513427734,0.0812179371714592,0.8262768387794495,1.195542812347412,-2.0086848735809326,-0.9566601514816284,0.3766079246997833,1.0,0.0,0.0,0.0,0.0
test,-2.2447521686553955,2.6934914588928223,0.010110985487699509,0.40893399715423584,0.9556729197502136,-2.6042375564575195,-0.5839468240737915,0.8811572790145874,0.0,1.0,0.0,0.0,0.0
test,-0.9538566470146179,0.935154914855957,1.826087474822998,1.3267382383346558,0.15352696180343628,-3.0103981494903564,0.07991863787174225,0.5184184312820435,0.0,0.0,1.0,0.0,0.0
test,-1.9098457098007202,2.393339157104492,2.954059600830078,1.498537540435791,1.465543270111084,-0.8793862462043762,-1.0526072978973389,-1.1493562459945679,0.0,0.0,0.0,1.0,0.0
test,0.84007328748703,3.242103099822998,1.9670406579971313,3.441852331161499,-1.5416370630264282,-1.173694133758545,-0.48089197278022766,1.5279933214187622,0.0,0.0,0.0,0.0,1.0
test,-1.900604009628296,1.9907019138336182,-0.261667937040329,0.8943970203399658,0.2518029510974884,-1.632345199584961,-0.8542278409004211,0.20965470373630524,1.0,0.0,0.0,0.0,0.0
test,-1.592808723449707,2.8014469146728516,-0.004548817407339811,1.189156174659729,1.5161117315292358,-1.4623128175735474,0.08011244982481003,1.1983767747879028,0.0,1.0,0.0,0.0,0.0
test,-0.4093407988548279,1.1148403882980347,0.6612059473991394,-1.1765393018722534,1.5644251108169556,-2.292306900024414,-1.401895523071289,1.2606966495513916,0.0,0.0,1.0,0.0,0.0
test,-1.3217418193817139,-0.5359545946121216,-0.3061997890472412,0.05679914727807045,1.2866190671920776,-1.9625836610794067,1.8934762477874756,1.4844177961349487,0.0,0.0,0.0,1.0,0.0
test,1.2450097799301147,3.3818867206573486,-1.0693753957748413,2.507990598678589,1.5932940244674683,0.8148660063743591,-0.8225315809249878,2.977623701095581,0.0,0.0,0.0,0.0,1.0
test,-0.9251125454902649,2.202569007873535,-0.4686364233493805,1.2009128332138062,1.1956419944763184,-1.0415241718292236,-0.9068588614463806,0.6030662059783936,1.0,0.0,0.0,0.0,0.0
test,-1.0697996616363525,3.097428560256958,-0.5629293918609619,1.4956046342849731,1.5337841510772705,-2.710843563079834,-1.5272170305252075,0.40876176953315735,0.0,1.0,0.0,0.0,0.0
test,-0.6982132792472839,3.7457797527313232,0.6397739052772522,1.5788966417312622,0.5239612460136414,-2.406081438064575,0.5867148041725159,-0.10260140150785446,0.0,0.0,1.0,0.0,0.0
test,-1.2123409509658813,-0.6086912155151367,-1.9107723236083984,0.2466966211795807,0.03876012936234474,-3.5967977046966553,0.05579472333192825,-1.21211838722229,0.0,0.0,0.0,1.0,0.0
test,-0.6144174933433533,2.7668607234954834,-0.9319561719894409,-2.839101552963257,0.16675898432731628,-0.7888540029525757,0.05990941822528839,-2.041836977005005,0.0,0.0,0.0,0.0,1.0
test,-1.5717726945877075,2.1284313201904297,-0.8915508389472961,1.2494677305221558,1.3543568849563599,-1.7017982006072998,-1.1967962980270386,0.20429766178131104,1.0,0.0,0.0,0.0,0.0
test,-1.5311683416366577,2.7377991676330566,0.7637508511543274,1.4333500862121582,1.280216932296753,-1.893977165222168,-1.6278553009033203,1.1411064863204956,0.0,1.0,0.0,0.0,0.0
test,-1.1227408647537231,1.3088009357452393,-2.8853225708007812,1.5869282484054565,-0.2879760265350342,-1.5102745294570923,-1.0747530460357666,-0.7547119855880737,0.0,0.0,1.0,0.0,0.0
test,-2.585165500640869,2.875513792037964,-1.6186506748199463,-1.1146793365478516,1.2723119258880615,-1.5585678815841675,-1.3968441486358643,-2.089567184448242,0.0,0.0,0.0,1.0,0.0
test,-1.4318089485168457,3.553846597671509,-0.6282331943511963,3.2950758934020996,0.06078655645251274,-4.4288411140441895,-3.052481174468994,2.444072961807251,0.0,0.0,0.0,0.0,1.0
test,-0.9394877552986145,1.2030415534973145,-0.34032246470451355,1.0777769088745117,1.1619956493377686,-1.524294376373291,-0.3615066707134247,0.6928930878639221,1.0,0.0,0.0,0.0,0.0
test,-1.5316299200057983,3.344517230987549,-0.47189369797706604,1.8858362436294556,1.3717721700668335,-1.7738770246505737,-1.2976665496826172,0.6249964237213135,0.0,1.0,0.0,0.0,0.0
test,-0.31620553135871887,3.1711795330047607,-1.2285504341125488,0.45030105113983154,2.708284616470337,-1.2098593711853027,-1.8456480503082275,-0.2921631336212158,0.0,0.0,1.0,0.0,0.0
test,-2.182915687561035,1.4272948503494263,-0.3445698618888855,-1.946336030960083,0.7451104521751404,-2.833207130432129,0.04456784203648567,2.2359585762023926,0.0,0.0,0.0,1.0,0.0
test,-2.9085092544555664,2.0412161350250244,0.8953505754470825,0.500809371471405,-1.1339056491851807,-3.046907663345337,-4.3427653312683105,2.1374521255493164,0.0,0.0,0.0,0.0,1.0
test,-1.1437523365020752,1.5880557298660278,-0.5980970859527588,0.7642700672149658,0.9391106367111206,-1.7709327936172485,-0.9030640721321106,-0.5441930294036865,1.0,0.0,0.0,0.0,0.0
test,-0.8639237284660339,0.195609912276268,0.34134265780448914,0.2672511041164398,0.5234141945838928,-1.8201909065246582,-1.1845782995224,-0.18150216341018677,0.0,1.0,0.0,0.0,0.0
test,-0.54332035779953,2.1849217414855957,-1.229096531867981,0.8438650965690613,1.6898807287216187,-2.837022304534912,-0.34560734033584595,-1.9066485166549683,0.0,0.0,1.0,0.0,0.0
test,-1.557511806488037,0.7602424025535583,1.9815350770950317,2.1068172454833984,1.7326972484588623,-3.2953460216522217,-3.0540614128112793,-0.2945179045200348,0.0,0.0,0.0,1.0,0.0
test,-1.8777719736099243,4.831320285797119,-1.6244657039642334,-1.201960802078247,2.894153594970703,-3.2810842990875244,-1.1260852813720703,-0.7435243129730225,0.0,0.0,0.0,0.0,1.0
test,-0.9231694936752319,1.8032461404800415,-0.1732063889503479,1.3014540672302246,0.3706856667995453,-2.1593708992004395,-0.5245425701141357,-0.10902228951454163,1.0,0.0,0.0,0.0,0.0
test,-2.0304832458496094,1.6799429655075073,0.23118318617343903,0.9013712406158447,1.7213585376739502,-1.0370597839355469,0.1362404227256775,0.8129440546035767,0.0,1.0,0.0,0.0,0.0
test,1.284485936164856,1.0427607297897339,0.5253081917762756,0.7476553320884705,0.18914762139320374,-2.533736228942871,-1.281459927558899,-0.31539642810821533,0.0,0.0,1.0,0.0,0.0
test,-1.025614857673645,3.816112995147705,-2.451551675796509,2.8120479583740234,-0.9730116724967957,-2.78462290763855,-0.7736895084381104,0.55549156665802,0.0,0.0,0.0,1.0,0.0
test,2.230289936065674,1.7772668600082397,1.479178547859192,-0.10830482840538025,0.02133670449256897,-1.37001633644104,-3.320913076400757,-1.1912925243377686,0.0,0.0,0.0,0.0,1.0
test,-0.8576365113258362,1.8532383441925049,-0.7166507840156555,0.7384591102600098,0.5144911408424377,-1.1658128499984741,-0.4725419282913208,0.129678413271904,1.0,0.0,0.0,0.0,0.0
test,-0.3354995548725128,1.6653194427490234,-0.7496293187141418,2.0565996170043945,0.33077993988990784,-2.29508638381958,-0.2956935465335846,-0.7154390811920166,0.0,1.0,0.0,0.0,0.0
test,-2.9423892498016357,2.007370710372925,-0.021200979128479958,2.3259432315826416,1.2912439107894897,-1.3895004987716675,-1.4564027786254883,2.2129955291748047,0.0,0.0,1.0,0.0,0.0
test,0.6833724975585938,1.6943888664245605,-2.4041759967803955,1.95424485206604,1.2989667654037476,0.4629802703857422,0.6084370613098145,-0.15992632508277893,0.0,0.0,0.0,1.0,0.0
test,-1.6795064210891724,-0.9698496460914612,1.3858270645141602,-0.017330259084701538,-0.8857535123825073,0.7297919392585754,1.0859264135360718,0.6855219006538391,0.0,0.0,0.0,0.0,1.0
test,-1.0132123231887817,1.6380349397659302,-0.06981241703033447,1.512668490409851,1.1033227443695068,-1.6342142820358276,-0.5690736770629883,-0.23459142446517944,1.0,0.0,0.0,0.0,0.0
test,-0.3173241913318634,2.4896225929260254,0.2019912153482437,0.829681932926178,0.48035186529159546,-0.44118261337280273,-1.7143422365188599,0.18275086581707,0.0,1.0,0.0,0.0,0.0
test,-0.2341432422399521,1.3959420919418335,0.890461266040802,-0.13426905870437622,2.275099515914917,-2.894468307495117,-0.4249667525291443,1.340774416923523,0.0,0.0,1.0,0.0,0.0
test,0.07963178306818008,4.07650089263916,-0.008772265166044235,0.39370355010032654,-0.8858014941215515,-3.774245023727417,0.006283232010900974,-0.09026484936475754,0.0,0.0,0.0,1.0,0.0
test,1.0464500188827515,2.1091248989105225,0.5605833530426025,3.17299485206604,4.449667453765869,-2.0308713912963867,-0.6661998629570007,-0.5700819492340088,0.0,0.0,0.0,0.0,1.0
test,-1.2943542003631592,1.5289133787155151,-0.6835008263587952,1.0546679496765137,0.6077312231063843,-1.1183912754058838,-0.3008789122104645,0.5040286183357239,1.0,0.0,0.0,0.0,0.0
test,-0.6110596656799316,1.9376404285430908,0.26668035984039307,0.8718719482421875,2.129211902618408,-2.1087560653686523,-1.1888951063156128,1.4289079904556274,0.0,1.0,0.0,0.0,0.0
test,-0.5396264791488647,1.9496265649795532,-1.680906057357788,2.8515360355377197,0.8505244255065918,-3.3228774070739746,-1.0849090814590454,1.418181300163269,0.0,0.0,1.0,0.0,0.0
test,-0.6758899092674255,3.3551409244537354,-0.755820095539093,-0.1363941729068756,0.8151854872703552,-3.3996918201446533,1.4336882829666138,-1.2974134683609009,0.0,0.0,0.0,1.0,0.0
test,-1.1755433082580566,1.7146764993667603,-1.9344685077667236,1.2630693912506104,-1.4215701818466187,-2.1973865032196045,-4.540475845336914,2.59295392036438,0.0,0.0,0.0,0.0,1.0
test,-1.1829376220703125,1.6636807918548584,-0.5614899396896362,0.7130575180053711,1.0013666152954102,-2.1394660472869873,-1.4143807888031006,1.0309844017028809,1.0,0.0,0.0,0.0,0.0
test,-1.1438910961151123,2.333989381790161,-1.767553448677063,1.052767276763916,1.0291892290115356,-1.6866416931152344,0.22176513075828552,0.8550452589988708,0.0,1.0,0.0,0.0,0.0
test,-2.7406256198883057,1.0986826419830322,0.5581983327865601,0.8799989819526672,-0.9338770508766174,-0.7653589844703674,-0.24148237705230713,1.2401701211929321,0.0,0.0,1.0,0.0,0.0
test,-2.2889933586120605,-1.4753180742263794,-1.52199387550354,1.1410799026489258,0.29091838002204895,-0.20025421679019928,-0.8219034671783447,1.2562613487243652,0.0,0.0,0.0,1.0,0.0
test,-2.782602548599243,2.074497938156128,-1.1882907152175903,3.1570932865142822,-0.9128278493881226,-2.8105828762054443,-0.3430207669734955,-3.2034950256347656,0.0,0.0,0.0,0.0,1.0
test,-1.281376600265503,1.552522897720337,-0.5582538843154907,1.397568941116333,0.20161846280097961,-1.7363396883010864,-1.2727925777435303,-0.27467721700668335,1.0,0.0,0.0,0.0,0.0
test,-1.2206013202667236,2.834599256515503,-1.1141070127487183,0.5199960470199585,0.9890249371528625,-1.4189989566802979,-0.528952956199646,1.6351014375686646,0.0,1.0,0.0,0.0,0.0
test,-0.0974537655711174,0.5046523809432983,1.59781813621521,1.7600280046463013,1.9355297088623047,-1.7826831340789795,-1.450331211090088,-0.2040899246931076,0.0,0.0,1.0,0.0,0.0
test,-0.4279022514820099,3.8570642471313477,1.3910633325576782,2.5276434421539307,-0.5132195353507996,-2.9854753017425537,-2.296931028366089,-0.29508042335510254,0.0,0.0,0.0,1.0,0.0
test,-2.0809364318847656,0.3936968743801117,1.7868894338607788,2.734462022781372,3.2831172943115234,-1.18390691280365,-3.6887271404266357,-0.6234402656555176,0.0,0.0,0.0,0.0,1.0
test,-1.4336398839950562,2.4092440605163574,-0.7505396604537964,0.7887966632843018,1.2559514045715332,-1.8626435995101929,-0.9434993863105774,0.42338472604751587,1.0,0.0,0.0,0.0,0.0
test,-2.1759297847747803,1.0597409009933472,0.774810254573822,1.1024575233459473,0.9411283731460571,-1.354812741279602,-0.9859648942947388,-0.6290315389633179,0.0,1.0,0.0,0.0,0.0
test,-1.006924033164978,0.39080891013145447,-0.46646466851234436,-0.329467236995697,-0.0018294708570465446,-2.161424398422241,0.2529924809932709,2.0755555629730225,0.0,0.0,1.0,0.0,0.0
test,-1.7591997385025024,2.5328996181488037,-2.2275452613830566,3.5407257080078125,-1.21682608127594,-2.1613378524780273,-1.3242448568344116,1.4641294479370117,0.0,0.0,0.0,1.0,0.0
test,-0.2873431444168091,1.5536292791366577,-0.889763593673706,-0.7219831943511963,2.592752456665039,1.854138731956482,1.1887710094451904,0.650758683681488,0.0,0.0,0.0,0.0,1.0
test,-1.0348626375198364,1.6114833354949951,-1.0216807126998901,1.091144323348999,0.5602994561195374,-2.2367911338806152,-0.5098193883895874,0.561914324760437,1.0,0.0,0.0,0.0,0.0
test,-1.0321747064590454,2.3746068477630615,-0.2190946638584137,1.9986307621002197,0.22537243366241455,-2.429978370666504,-1.317935585975647,-0.9335206747055054,0.0,1.0,0.0,0.0,0.0
test,0.778786838054657,3.21661376953125,0.5332204699516296,0.4336681663990021,0.6027854084968567,-1.4506553411483765,-1.8388843536376953,-0.5641462206840515,0.0,0.0,1.0,0.0,0.0
test,1.1300151348114014,-0.04119991883635521,-0.028998158872127533,-1.0905768871307373,1.688938856124878,-3.090585470199585,-1.1759297847747803,0.007536230143159628,0.0,0.0,0.0,1.0,0.0
test,0.6151236295700073,3.3427155017852783,1.7082737684249878,1.577012062072754,1.8464447259902954,-3.675532817840576,-3.994699478149414,-0.26192507147789,0.0,0.0,0.0,0.0,1.0
test,-1.6439656019210815,2.000821352005005,-0.704853355884552,1.5900079011917114,1.1041098833084106,-2.1160714626312256,-1.0955309867858887,0.17069576680660248,1.0,0.0,0.0,0.0,0.0
test,-0.9625641703605652,1.5771336555480957,0.1673259437084198,-0.3356553614139557,0.9517126083374023,-2.6635475158691406,-1.6663321256637573,-0.14959388971328735,0.0,1.0,0.0,0.0,0.0
test,-1.9178107976913452,-0.37077945470809937,-1.7091196775436401,1.2378253936767578,1.6926071643829346,-2.722147226333618,-1.2168543338775635,-0.3222219944000244,0.0,0.0,1.0,0.0,0.0
test,-4.233146667480469,1.689190149307251,0.6979930996894836,-0.6848635673522949,1.1402395963668823,-1.6845730543136597,-2.3996152877807617,-0.08118460327386856,0.0,0.0,0.0,1.0,0.0
test,-2.2741634845733643,4.318286895751953,-0.8904249668121338,-0.3928736746311188,2.950343132019043,-1.2974623441696167,1.9656258821487427,1.3729302883148193,0.0,0.0,0.0,0.0,1.0
test,-0.7051530480384827,1.8210655450820923,0.01675843447446823,1.3177555799484253,0.7636627554893494,-2.22701096534729,-1.3900623321533203,0.05143122375011444,1.0,0.0,0.0,0.0,0.0
test,-0.4206526279449463,1.7371360063552856,-2.157362937927246,0.7299196720123291,1.187701940536499,-1.5732041597366333,-1.3104702234268188,0.4750381112098694,0.0,1.0,0.0,0.0,0.0
test,-1.2891510725021362,-0.013916051015257835,-0.20906247198581696,-0.7409290075302124,1.398138403892517,-1.0013575553894043,0.14332279562950134,1.1095471382141113,0.0,0.0,1.0,0.0,0.0
test,-2.0188515186309814,2.308515787124634,-0.7254357933998108,-0.012537590228021145,1.947291374206543,1.3201369047164917,-1.8892991542816162,-1.1647635698318481,0.0,0.0,0.0,1.0,0.0
test,0.9318996071815491,3.773921489715576,-3.221217155456543,1.6710668802261353,1.584457516670227,0.6955087184906006,-0.11317701637744904,1.31411612033844,0.0,0.0,0.0,0.0,1.0
test,-0.39278995990753174,1.9643831253051758,-0.8303775191307068,1.0162572860717773,0.9577655792236328,-1.4218484163284302,-0.8748659491539001,0.16762115061283112,1.0,0.0,0.0,0.0,0.0
test,-1.1566468477249146,2.4547860622406006,-0.739162266254425,1.2009203433990479,-0.037671804428100586,-2.009799003601074,-2.497335910797119,0.9092183709144592,0.0,1.0,0.0,0.0,0.0
test,0.7336452007293701,1.572437047958374,0.1595546454191208,2.268420934677124,0.3791840374469757,-0.6087344288825989,-1.1108624935150146,-1.1198428869247437,0.0,0.0,1.0,0.0,0.0
test,-2.3507351875305176,3.446946382522583,-1.7348272800445557,0.44427937269210815,-0.24768920242786407,-2.5088047981262207,1.5367988348007202,1.5289154052734375,0.0,0.0,0.0,1.0,0.0
test,-2.3520667552948,1.5937645435333252,-1.6282625198364258,-1.7413382530212402,0.40876179933547974,-2.3175361156463623,-4.552387237548828,-0.6735021471977234,0.0,0.0,0.0,0.0,1.0
test,-1.3432788848876953,1.3607393503189087,-0.34666505455970764,0.6937583088874817,1.2551989555358887,-2.197064161300659,-1.4811807870864868,0.43622511625289917,1.0,0.0,0.0,0.0,0.0
test,-0.8686931729316711,2.842254877090454,0.30821385979652405,2.166996479034424,0.17536038160324097,-1.4047740697860718,-0.37492167949676514,0.15154480934143066,0.0,1.0,0.0,0.0,0.0
test,-0.5481824278831482,0.03355446830391884,-0.27030327916145325,2.2996065616607666,2.239438533782959,-1.3320668935775757,-2.283440351486206,-0.19385135173797607,0.0,0.0,1.0,0.0,0.0
test,-0.4539946913719177,2.1308724880218506,-3.0966012477874756,1.8699145317077637,-1.360229730606079,-2.641366720199585,-1.7242634296417236,1.575342059135437,0.0,0.0,0.0,1.0,0.0
test,-0.5694620013237,1.7053821086883545,0.9097766876220703,2.604443073272705,-0.8978295922279358,1.2821588516235352,-1.9127510786056519,-2.4460642337799072,0.0,0.0,0.0,0.0,1.0
test,-1.7337859869003296,1.787437081336975,-0.37165865302085876,0.8354119658470154,0.7687787413597107,-1.1814357042312622,-0.526408314704895,0.013799983076751232,1.0,0.0,0.0,0.0,0.0
test,-1.848751425743103,1.8018698692321777,-1.2247081995010376,1.4089372158050537,1.3502202033996582,-1.72203528881073,0.3243824541568756,1.1908806562423706,0.0,1.0,0.0,0.0,0.0
test,0.8158819079399109,0.41687992215156555,-0.26205289363861084,1.6855591535568237,2.3247411251068115,-2.424565553665161,-0.7213033437728882,0.2305757701396942,0.0,0.0,1.0,0.0,0.0
test,-0.26600417494773865,-0.4972796142101288,-1.7816722393035889,0.8402070999145508,1.7729130983352661,-2.468874216079712,0.2440420389175415,2.666653633117676,0.0,0.0,0.0,1.0,0.0
test,-1.1266885995864868,0.3854772448539734,1.9087858200073242,-1.3218748569488525,-0.33741453289985657,-0.03218695893883705,1.5212613344192505,1.7060657739639282,0.0,0.0,0.0,0.0,1.0
test,-1.6473162174224854,1.1777715682983398,-0.4232352375984192,0.6049824953079224,0.7964739203453064,-1.6839603185653687,-0.8792545795440674,0.8758786916732788,1.0,0.0,0.0,0.0,0.0
test,0.33217182755470276,2.466935396194458,-0.1442025601863861,1.5889782905578613,1.283420205116272,-1.1090916395187378,-0.8827182054519653,0.8299347758293152,0.0,1.0,0.0,0.0,0.0
test,-2.863179922103882,2.520721435546875,-0.12828314304351807,1.3328063488006592,1.024444341659546,-2.5468509197235107,1.0339391231536865,-0.2915480136871338,0.0,0.0,1.0,0.0,0.0
test,-0.43625912070274353,2.6067116260528564,-0.22347970306873322,-1.6418050527572632,-0.9559947848320007,-2.065352201461792,0.7831409573554993,1.383909821510315,0.0,0.0,0.0,1.0,0.0
test,-1.2475645542144775,5.2115325927734375,-1.874955654144287,3.7755980491638184,1.469078540802002,-0.23311801254749298,-0.5438851118087769,-0.25163590908050537,0.0,0.0,0.0,0.0,1.0
test,-1.1909414529800415,2.35678768157959,-0.7639790177345276,0.5434006452560425,0.7463282346725464,-1.8044131994247437,-0.844723641872406,0.7678639888763428,1.0,0.0,0.0,0.0,0.0
test,-0.0012363404966890812,2.11759614944458,-0.6860316395759583,1.4163405895233154,0.13357417285442352,-2.617305278778076,-0.04371359944343567,0.0017559229163452983,0.0,1.0,0.0,0.0,0.0
test,-1.533197045326233,1.8022538423538208,-0.36175596714019775,1.6098805665969849,-0.7922928929328918,0.7437623739242554,-1.186097502708435,0.5209837555885315,0.0,0.0,1.0,0.0,0.0
test,-2.2743747234344482,2.3226778507232666,0.40754127502441406,2.4423153400421143,0.6425633430480957,-2.731703042984009,-2.1108880043029785,3.4453511238098145,0.0,0.0,0.0,1.0,0.0
test,-2.2216274738311768,2.093539237976074,-0.27165958285331726,1.4508825540542603,2.3204848766326904,-3.090080499649048,1.520573616027832,3.9655723571777344,0.0,0.0,0.0,0.0,1.0
test,-1.0812965631484985,1.3130388259887695,-0.9832226634025574,0.804122805595398,0.34691834449768066,-2.1942975521087646,-1.0601123571395874,0.24960558116436005,1.0,0.0,0.0,0.0,0.0
test,-2.6365487575531006,2.0673837661743164,-0.5273604989051819,0.6022921204566956,-0.14350898563861847,-1.8436238765716553,-0.5159653425216675,-0.25290626287460327,0.0,1.0,0.0,0.0,0.0
test,-0.6920058131217957,1.196958303451538,-2.5781285762786865,1.3511024713516235,0.12137134373188019,-0.7588220238685608,0.1018439307808876,1.461410641670227,0.0,0.0,1.0,0.0,0.0
test,-1.381959080696106,3.5824708938598633,0.7139215469360352,0.9560527205467224,-1.7556356191635132,-0.903254508972168,-0.7199201583862305,-1.6385362148284912,0.0,0.0,0.0,1.0,0.0
test,-4.0128960609436035,2.8527088165283203,-2.0573766231536865,-1.096673846244812,2.035113573074341,-0.20204763114452362,-3.086878776550293,0.2534898519515991,0.0,0.0,0.0,0.0,1.0
test,-1.5191556215286255,2.094680070877075,-0.052278097718954086,1.2568720579147339,1.0843931436538696,-1.3769609928131104,-1.438003420829773,0.7642252445220947,1.0,0.0,0.0,0.0,0.0
test,-1.1843030452728271,1.3992575407028198,-1.5855685472488403,1.719129204750061,0.41893836855888367,-2.8481357097625732,-1.7224410772323608,0.009846563450992107,0.0,1.0,0.0,0.0,0.0
test,-1.036192536354065,2.8933181762695312,-1.5356725454330444,1.2728893756866455,-0.8283925652503967,-2.066467523574829,-0.4233560264110565,-1.433958649635315,0.0,0.0,1.0,0.0,0.0
test,-0.24285413324832916,1.799404263496399,0.9594379663467407,1.739918828010559,3.3243794441223145,-1.9298679828643799,-1.2391706705093384,-2.1295697689056396,0.0,0.0,0.0,1.0,0.0
test,-0.6910503506660461,1.2818124294281006,3.1637980937957764,0.6453726291656494,1.7085044384002686,-4.927185535430908,-0.4222618341445923,0.6432976126670837,0.0,0.0,0.0,0.0,1.0
test,-1.6618164777755737,1.4938671588897705,-0.0021716116461902857,0.532156765460968,0.8781752586364746,-1.8879601955413818,-0.5997684001922607,0.6140599250793457,1.0,0.0,0.0,0.0,0.0
test,-0.5632782578468323,0.9734296202659607,-0.04453081265091896,1.1510123014450073,1.5356969833374023,-0.1836744248867035,-1.0430330038070679,0.6010619401931763,0.0,1.0,0.0,0.0,0.0
test,-1.8410297632217407,-0.5634425282478333,-0.04267231747508049,0.9314942955970764,0.6816772222518921,-3.4115817546844482,-0.6767107844352722,0.8079323768615723,0.0,0.0,1.0,0.0,0.0
test,-2.4002413749694824,3.203874349594116,2.3088746070861816,2.361088514328003,-0.3670203685760498,-1.400128960609436,-1.6404999494552612,1.5088210105895996,0.0,0.0,0.0,1.0,0.0
test,1.5271450281143188,0.05997953936457634,1.3478741645812988,1.1093735694885254,-0.4287899434566498,-1.723596453666687,-3.606334924697876,2.2701234817504883,0.0,0.0,0.0,0.0,1.0
test,-1.4456089735031128,1.6042213439941406,0.46597588062286377,1.2896009683609009,0.9887577891349792,-1.6185290813446045,-0.8309240341186523,0.44366976618766785,1.0,0.0,0.0,0.0,0.0
test,-1.1658490896224976,1.9384533166885376,0.8252265453338623,1.4450074434280396,1.2155696153640747,-2.87998366355896,-0.4145735800266266,-0.2429109811782837,0.0,1.0,0.0,0.0,0.0
