split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,2.943929672241211,-0.743398904800415,1.0651715993881226,-1.2206870317459106,-4.0806565284729,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.8716721534729,0.1539357751607895,2.3276257514953613,0.014880277216434479,-4.316648006439209,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0886189937591553,-1.1150912046432495,6.147271633148193,1.7748130559921265,0.23163874447345734,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.326752662658691,3.015453577041626,-3.1362764835357666,-1.0758490562438965,1.377270221710205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.22034353017807007,1.6861776113510132,0.8325086236000061,0.14143066108226776,-1.9102661609649658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.49002018570899963,1.3238526582717896,2.1714959144592285,-1.4855552911758423,-2.9649407863616943,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.204335555434227,1.1629045009613037,2.513535737991333,0.949956476688385,0.6802464723587036,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4651021659374237,-1.2983559370040894,3.5600292682647705,1.8283439874649048,-2.271941900253296,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9418869018554688,0.5803599953651428,0.7981564998626709,-4.696959018707275,-2.292811393737793,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6326419115066528,-2.959317445755005,1.135941743850708,-0.32602813839912415,-5.862736701965332,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.289656162261963,3.3528356552124023,1.9606337547302246,1.581731915473938,-1.8363010883331299,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7858119010925293,1.0966118574142456,2.181959390640259,0.30152779817581177,-2.518324136734009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.384038209915161,0.9328950643539429,2.24395489692688,-0.7562042474746704,-2.2685208320617676,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2107915878295898,2.093899965286255,2.0434560775756836,2.8222110271453857,-2.2383763790130615,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0903730392456055,2.598599910736084,2.035851240158081,-0.9277830123901367,0.44475385546684265,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.2597713470458984,1.234932541847229,-2.1834232807159424,0.0808582454919815,-0.5528738498687744,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1138241291046143,2.2756526470184326,1.8647199869155884,3.993609666824341,-5.779121398925781,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.1418304443359375,3.865626811981201,1.1386210918426514,1.3510749340057373,-5.885193824768066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.572771430015564,1.2006003856658936,1.7592415809631348,-0.43507373332977295,-1.4928385019302368,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3706555962562561,0.4431803524494171,1.5835323333740234,-0.5059118270874023,-3.0765750408172607,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7246317863464355,1.2389225959777832,0.8312263488769531,2.626659631729126,-0.9747546315193176,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9953338503837585,-2.209123134613037,2.8898847103118896,1.250930905342102,-1.8802390098571777,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6447409391403198,1.5602577924728394,0.622563898563385,3.2848286628723145,1.546693205833435,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.46544554829597473,4.669312953948975,-0.28390946984291077,3.3817269802093506,1.1250358819961548,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3431252241134644,2.02597713470459,2.665250301361084,6.217559337615967,0.2803058922290802,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9980581402778625,0.9762868285179138,1.6404227018356323,0.837539792060852,-1.4612669944763184,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5817456841468811,0.23331835865974426,2.8167803287506104,0.9061186909675598,-1.2059688568115234,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.779196560382843,1.2231249809265137,3.5107316970825195,-0.6089128255844116,-0.2596340477466583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.6514530181884766,-0.12742257118225098,1.8611010313034058,-1.2303245067596436,-2.4627695083618164,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4859265387058258,1.645601511001587,2.3846957683563232,4.412154197692871,0.3828805387020111,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.918992519378662,0.6518104076385498,4.467947006225586,-4.443160533905029,-1.7710111141204834,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.219534873962402,0.22884799540042877,-0.5558050274848938,1.2560069561004639,-2.1895697116851807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7955812811851501,1.4521087408065796,1.7369533777236938,-0.648713231086731,-1.0968464612960815,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6260051727294922,0.7500637769699097,1.460073709487915,-1.6178462505340576,-1.3403279781341553,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8440179824829102,2.0463943481445312,0.02942795492708683,1.5705739259719849,-0.2177845537662506,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.605796217918396,1.8017648458480835,4.902729034423828,1.1980159282684326,0.0025286488234996796,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.34012922644615173,-1.316428780555725,1.309954285621643,-0.121731236577034,-5.885165691375732,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.3020100593566895,5.475753307342529,5.095820426940918,0.09942428022623062,-1.303797721862793,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8527426719665527,3.0014796257019043,-1.537748098373413,4.408432960510254,-5.422708988189697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.197978138923645,2.0089035034179688,1.8189772367477417,-0.5650557279586792,-1.8092021942138672,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.07417088747024536,0.8691572546958923,1.8717951774597168,0.8159710764884949,-0.29950281977653503,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2518457770347595,1.9712868928909302,2.0235416889190674,2.102515935897827,-3.5549957752227783,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.36737731099128723,-0.7947838306427002,2.303335428237915,2.9252917766571045,-2.8584961891174316,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4343265295028687,5.2391438484191895,2.7969257831573486,2.539759874343872,-3.0962111949920654,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.779632091522217,2.6919736862182617,-0.3028869926929474,-2.50014066696167,1.0648702383041382,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.359399795532227,5.730802059173584,-1.4743679761886597,2.6633360385894775,-2.6530747413635254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8784947395324707,0.6928449273109436,0.8665972352027893,-0.18731600046157837,-1.8768513202667236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1252033710479736,-0.4437302052974701,1.6739059686660767,0.17973975837230682,-2.5995209217071533,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3390610218048096,3.2595951557159424,1.6659599542617798,-1.6575093269348145,-1.4658113718032837,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6539130210876465,-0.6535237431526184,0.9684849977493286,-3.0505855083465576,-3.012498378753662,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6644177436828613,1.9002001285552979,5.7059550285339355,0.2851864695549011,0.9330718517303467,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9771512150764465,0.787993848323822,2.986602783203125,-5.096318244934082,-4.562582015991211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9549474716186523,6.428741931915283,4.376006603240967,1.3244397640228271,0.6805757880210876,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1472336053848267,0.5100635290145874,1.5282726287841797,0.2551206350326538,-1.5213865041732788,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4145895540714264,1.043044090270996,2.9793667793273926,0.3733641505241394,-3.116663694381714,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1300140619277954,2.105034828186035,-0.47913989424705505,-1.2193728685379028,-0.22224606573581696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.03583535552024841,-2.038867712020874,0.785028874874115,-1.604459285736084,-2.5717453956604004,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0451914072036743,2.5086090564727783,5.003049373626709,-3.4115500450134277,-1.4713680744171143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.166557788848877,2.5868942737579346,4.969396114349365,2.3488895893096924,-4.799365043640137,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.582992076873779,2.456723213195801,2.952174663543701,-2.466723918914795,2.2590279579162598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2660505175590515,1.2824597358703613,2.18635630607605,0.39993155002593994,-2.2853620052337646,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.787076711654663,1.5601348876953125,1.268485188484192,0.010266607627272606,-0.13439449667930603,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5121254920959473,2.7158217430114746,1.4999674558639526,-1.1421494483947754,0.47343525290489197,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4615896940231323,3.4073100090026855,2.2950165271759033,-3.2079858779907227,-1.177690029144287,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5783946514129639,2.3279404640197754,-1.8709194660186768,3.3234739303588867,-2.5780386924743652,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.4453818798065186,-0.6331385374069214,1.938491940498352,-3.397883892059326,-0.260743111371994,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6682822704315186,-1.1738523244857788,-2.008267402648926,-1.2356700897216797,3.1393423080444336,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7871639728546143,1.4142919778823853,1.5469120740890503,-0.8437914848327637,-2.326507806777954,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7994034886360168,0.1589672863483429,0.2288804054260254,-0.8013441562652588,-2.1024556159973145,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4394440650939941,0.5014068484306335,0.3717443645000458,-0.8959779143333435,-0.7860093116760254,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5964537858963013,0.6280580759048462,-0.40422412753105164,-1.7364258766174316,-3.5040791034698486,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.0242180824279785,5.25413703918457,2.1153206825256348,-2.173679828643799,-3.5978965759277344,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.621225118637085,1.0589262247085571,4.427374839782715,-3.699075698852539,-3.383742570877075,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5259012579917908,1.2178517580032349,1.0266990661621094,3.568241834640503,-7.6819868087768555,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6547505855560303,1.0680087804794312,1.7215021848678589,-0.17420051991939545,-1.5186092853546143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9855440855026245,1.514349341392517,0.9268905520439148,-0.725816547870636,-3.061277151107788,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4104231595993042,3.5634829998016357,2.858367443084717,1.4652267694473267,-2.3199751377105713,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.352372646331787,1.4008435010910034,3.3693249225616455,0.07152722775936127,-1.8987505435943604,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.0386571884155273,4.44838285446167,3.200840473175049,0.6712480187416077,-4.513981342315674,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.36765116453170776,3.98378849029541,-0.47052714228630066,-2.860053300857544,-5.876474857330322,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7124527096748352,3.618583917617798,4.986647605895996,5.489567279815674,-2.104116916656494,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.58149254322052,1.2825593948364258,0.6261672377586365,-0.20588484406471252,-1.8414385318756104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2615494132041931,2.560979127883911,2.3187310695648193,-1.0173770189285278,-2.635160207748413,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6135648488998413,2.6234607696533203,2.1064720153808594,1.7349051237106323,-0.3292744755744934,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8176674842834473,-1.6567473411560059,2.078850269317627,1.432060956954956,-2.5342679023742676,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3618683815002441,3.56343412399292,2.6255455017089844,3.663764476776123,0.4988546371459961,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7535032629966736,4.142481803894043,-2.2057363986968994,-0.48247861862182617,1.5441032648086548,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7805330753326416,3.378399610519409,5.077249050140381,4.128932476043701,-5.6596903800964355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5768078565597534,0.9766269326210022,2.398498058319092,0.13988561928272247,-2.178952217102051,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6488204002380371,2.695009708404541,1.3841325044631958,-0.8237867951393127,-3.022463083267212,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2037270069122314,1.6036884784698486,0.1717977374792099,-0.5616413354873657,-3.9630167484283447,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.41761285066604614,4.531121730804443,3.2776169776916504,0.4301935136318207,-0.1696520447731018,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.302142143249512,2.5260279178619385,2.706692934036255,2.571038246154785,-3.6649270057678223,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9145427346229553,3.2251055240631104,6.387999534606934,2.566328525543213,-1.8840538263320923,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8050167560577393,-2.3525025844573975,0.6483417749404907,-4.4234514236450195,-5.07124662399292,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.486194372177124,1.8342490196228027,1.223268747329712,-0.017953021451830864,-2.195235013961792,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4919187128543854,1.369979739189148,1.1658467054367065,1.5884150266647339,-2.949641704559326,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6136590242385864,1.0849857330322266,2.5534677505493164,1.025508999824524,-4.45281982421875,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9812040328979492,-0.6815822720527649,-1.7217098474502563,0.5112828612327576,-2.6414077281951904,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5379359722137451,-1.6745672225952148,2.419161319732666,-0.4792788624763489,1.2633514404296875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.3379716873168945,-1.8739060163497925,0.14141876995563507,-1.3700305223464966,-0.9326719045639038,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.887832522392273,4.036498546600342,5.635165691375732,4.240368843078613,-2.4559638500213623,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1555878072977066,1.5763294696807861,1.482568621635437,-0.6632784008979797,-2.1269168853759766,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.083948016166687,1.678484320640564,0.9006834030151367,0.8646910786628723,-0.2011113464832306,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5657474994659424,1.076494574546814,3.335893392562866,1.63376784324646,-1.9530775547027588,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.032752513885498,-0.9997564554214478,2.809049606323242,0.7855188846588135,-2.492293119430542,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8072337508201599,0.9684281945228577,6.268563747406006,-0.31823286414146423,-2.3003718852996826,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.016995668411255,2.462681770324707,4.179746150970459,-2.9928879737854004,-5.158721923828125,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.877553939819336,6.733516693115234,2.9475600719451904,-1.2586771249771118,-4.458779335021973,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2508010864257812,1.383135437965393,1.8650579452514648,0.6478432416915894,-1.2785003185272217,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.012231744825839996,1.875653624534607,0.9118530750274658,-1.4978238344192505,-1.2120682001113892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4489446878433228,-0.31189414858818054,-0.24398866295814514,0.21362027525901794,-0.26791441440582275,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0382556915283203,4.617181777954102,1.3097929954528809,-0.1594608724117279,-1.4409335851669312,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9646322727203369,0.6054786443710327,6.014609336853027,1.6075921058654785,-0.34052231907844543,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0992704629898071,2.862304210662842,7.314988613128662,-0.5430760979652405,-2.4556667804718018,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.312169075012207,0.9184830188751221,0.20136943459510803,-1.8411612510681152,-2.6918399333953857,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8681232333183289,0.852249801158905,2.060136079788208,0.26747700572013855,-1.1542792320251465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.059788465499878,2.570817470550537,0.4191676378250122,-0.9565626382827759,-2.2109601497650146,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.264240026473999,-0.49119341373443604,1.7392182350158691,0.3716771602630615,-3.616875171661377,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5259224772453308,-1.4018499851226807,1.6302014589309692,-2.5071096420288086,-3.2229878902435303,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7491917610168457,2.839433431625366,2.739898443222046,-0.31874915957450867,-5.9972662925720215,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.15811824798584,-0.3352387547492981,-0.8251405954360962,3.8510186672210693,-2.928377151489258,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.2255818843841553,-0.1122746542096138,3.6430389881134033,-5.939146518707275,-2.881826400756836,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5035236477851868,0.7825025916099548,2.2281806468963623,-0.321408212184906,-2.0676095485687256,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9912099838256836,0.9240916967391968,0.8606614470481873,-0.9143128991127014,-0.8404300212860107,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8574433922767639,1.6829314231872559,0.9863167405128479,-2.512878894805908,-3.283360481262207,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6889073252677917,1.47391676902771,5.14567232131958,-0.2528587281703949,-2.8393383026123047,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.0872691348195076,-2.4451165199279785,1.9745268821716309,2.6132428646087646,-0.11498531699180603,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4890451431274414,2.8444042205810547,-1.7026642560958862,-0.9183283448219299,2.831294059753418,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1211180686950684,4.534324645996094,-1.4738892316818237,-3.7131452560424805,-4.5164265632629395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6290445923805237,1.507285237312317,2.499065399169922,-0.2582605183124542,-1.9993174076080322,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.43299400806427,0.5930820107460022,0.16446277499198914,1.0109509229660034,-1.8098396062850952,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.460367202758789,0.40474215149879456,3.405039072036743,0.42026519775390625,-3.8525514602661133,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3900575637817383,0.4305500388145447,-1.0326201915740967,2.0686097145080566,-0.5901190042495728,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.330552101135254,-1.302194356918335,1.57809579372406,0.36404889822006226,0.4583004415035248,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.006620407104492,-1.4157109260559082,0.6378957033157349,-1.5680468082427979,-3.2497196197509766,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9171766638755798,0.7117542028427124,1.7263259887695312,6.506659507751465,-3.708021879196167,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7219465374946594,1.4837656021118164,2.3602428436279297,-0.046338096261024475,-1.2159367799758911,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9570609331130981,2.201287031173706,1.9853228330612183,-1.1974636316299438,-1.3161351680755615,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.43804121017456055,3.7368152141571045,0.8893039226531982,1.5093857049942017,-2.532384157180786,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.4787001609802246,1.7740319967269897,0.8106192946434021,2.1663858890533447,-1.915907859802246,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.479471206665039,0.018163159489631653,-1.0614010095596313,0.8500486612319946,-0.4630254805088043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.6294050216674805,3.2608304023742676,-0.5891725420951843,-2.527360677719116,0.7021427154541016,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.514369964599609,3.3440563678741455,-0.841394305229187,-2.5378577709198,-5.018209934234619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5048756003379822,1.361510157585144,1.7377721071243286,0.4188710153102875,-0.9612084627151489,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7204784750938416,1.7277101278305054,0.3178676962852478,0.18599504232406616,-1.820600986480713,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3926427364349365,-0.613201916217804,2.88934063911438,0.5453745722770691,-2.5396902561187744,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.9100356101989746,0.19173164665699005,1.8799303770065308,-0.08428503572940826,-0.8459660410881042,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6074109077453613,0.8813806176185608,2.3617441654205322,0.2251075804233551,2.8914988040924072,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.8615059852600098,1.9817615747451782,6.225222110748291,1.04262113571167,-3.677116870880127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6400747299194336,-3.658989906311035,1.7617409229278564,-3.084571361541748,-3.412069082260132,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8952332735061646,1.056353211402893,1.4234495162963867,0.6742890477180481,-2.483154296875,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0956631898880005,0.5535909533500671,2.0053417682647705,-1.0426002740859985,-0.42262259125709534,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0578501224517822,3.2238919734954834,1.6690157651901245,2.304359197616577,-2.2490124702453613,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9543977975845337,3.524326801300049,2.401655912399292,-2.977653980255127,-0.5460228323936462,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3271102905273438,-1.2215296030044556,0.7142491936683655,-2.4069550037384033,1.236168384552002,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.8345794677734375,2.8958852291107178,2.183725118637085,-0.41977617144584656,-0.5646174550056458,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3677167892456055,2.875784397125244,7.5253095626831055,0.7505797743797302,0.19758324325084686,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7513659000396729,1.4306849241256714,1.404711365699768,0.10270664840936661,-1.9083480834960938,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.013806545175611973,1.4461891651153564,2.9905529022216797,0.9120089411735535,-2.6023833751678467,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0507817268371582,1.1158374547958374,-0.931329607963562,-0.9790092706680298,-0.5635823011398315,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6522570848464966,2.9999780654907227,0.5628798007965088,1.430525779724121,-3.9081835746765137,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.040874481201172,2.056703567504883,2.3886666297912598,-0.021898578852415085,-2.61722469329834,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7052375078201294,4.431419372558594,1.8805515766143799,2.6004836559295654,-5.508387565612793,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1810920238494873,0.49491098523139954,-0.9032328724861145,-5.0705366134643555,1.412530541419983,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6596571803092957,1.7411223649978638,0.8423840403556824,0.43733566999435425,-2.1635732650756836,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2775049209594727,0.7691510319709778,2.1143550872802734,1.0476950407028198,-1.5873792171478271,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.46815407276153564,3.216050386428833,2.696542263031006,-1.4917646646499634,-2.500220775604248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.442428708076477,-0.8411661982536316,3.7601985931396484,0.46382763981819153,-2.9553780555725098,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5153803825378418,-0.9695781469345093,3.4534130096435547,-0.09440826624631882,-5.108395576477051,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3140397071838379,2.967547655105591,5.909894943237305,-1.2615996599197388,-5.396792411804199,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0334928035736084,-3.2393620014190674,-2.276195764541626,3.5562610626220703,-2.4786887168884277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7916418313980103,2.139392375946045,2.0387253761291504,-0.2379714846611023,-1.491178274154663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.807222843170166,1.152636170387268,3.130531072616577,0.6932133436203003,-1.994722843170166,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2121191024780273,0.8698107004165649,2.6325788497924805,0.8236170411109924,-4.04336404800415,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0202276706695557,4.07788610458374,3.443967819213867,-0.061244476586580276,-1.5569653511047363,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0183590650558472,3.2685201168060303,3.539429187774658,2.8058862686157227,-4.366851806640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9167171716690063,3.7775092124938965,-1.130355954170227,-4.162668228149414,0.48501065373420715,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.497143030166626,0.4600318968296051,-2.116760730743408,2.571603536605835,2.7201621532440186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.11270495504140854,0.890449047088623,2.096896171569824,-0.21272306144237518,-1.966262936592102,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6984182596206665,2.1709911823272705,1.3076030015945435,-1.0061789751052856,-1.6239135265350342,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.131641149520874,0.7916666865348816,0.8488582372665405,1.0813050270080566,0.015835534781217575,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.04548600688576698,0.413650780916214,5.256857395172119,0.936210036277771,-1.3728262186050415,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4244792461395264,5.051370143890381,2.1833035945892334,2.2959837913513184,-2.782198905944824,0.0,0.0,0.0,0.0,1.0,0.0,0.0
