split,feature_0,feature_1,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,2.6184353828430176,-8.142162322998047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3885581493377686,-8.863529205322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8338474035263062,-0.5262676477432251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8101094961166382,-1.373679518699646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.632689356803894,-4.237978458404541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.1873698234558105,-1.3679530620574951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.5483927726745605,2.0325591564178467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.883657217025757,-7.045295715332031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.62389612197876,0.32144513726234436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.219213485717773,3.5003433227539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9495473504066467,-2.260967969894409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3307000398635864,0.011363462544977665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.745498776435852,1.0038557052612305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.187582969665527,-1.3561474084854126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3055849075317383,3.583684206008911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.166012287139893,-4.639579772949219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.572919845581055,-3.1031765937805176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.090948104858398,-2.533031940460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6455162167549133,-2.1298270225524902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8476772904396057,0.6809630990028381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.152893543243408,-0.8313793540000916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.400536298751831,1.7595458030700684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5274242162704468,-6.24600076675415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6405019760131836,-6.765783309936523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.124494791030884,5.647243976593018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.064975738525391,3.7000064849853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.46061575412750244,-1.9759360551834106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21814727783203125,0.4591899812221527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6711193323135376,-2.1979641914367676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.171966314315796,-3.460038661956787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.8056063652038574,-1.5399843454360962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.2786359786987305,-6.913883686065674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7816107273101807,5.211989402770996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.507152080535889,-6.195964336395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1767730712890625,-1.4401476383209229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.03684929013252258,-2.92525053024292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4506903886795044,1.6986421346664429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.955345153808594,0.054813139140605927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.6557769775390625,1.9077086448669434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.417253494262695,0.8501638174057007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.17236852645874,-4.212862968444824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.15020552277565002,6.6425371170043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6719119548797607,-2.16503643989563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.371716022491455,-2.9020283222198486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.0399651527404785,-2.2210028171539307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5999414920806885,-4.867945194244385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1116950511932373,3.1498374938964844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9689877033233643,-7.019467353820801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.483877420425415,-7.902678966522217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.5144944190979,-3.4507570266723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2664356231689453,-0.29291677474975586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7313321232795715,-0.7280147671699524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9231958985328674,1.6984320878982544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8052917718887329,2.1780433654785156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.189232349395752,1.7086867094039917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.994204521179199,2.3020436763763428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.183467864990234,-1.0343271493911743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.5195839405059814,-8.378769874572754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2649965286254883,-2.2868878841400146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6377134323120117,0.08809248358011246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.811745524406433,-1.316880702972412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.980928897857666,-0.019139625132083893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.144350051879883,-1.9500805139541626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.2527542114257812,3.6254661083221436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3680429458618164,-8.189687728881836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.297708034515381,-9.006690979003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9291138648986816,-1.9613722562789917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8084980845451355,-1.1738051176071167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0813395977020264,0.6721667051315308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.22177267074585,1.3172645568847656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.05224609375,-2.4476029872894287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.947188377380371,-2.973080635070801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.997559070587158,0.3324090242385864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.381404399871826,6.403628826141357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9085428714752197,-2.2499659061431885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4591935873031616,-3.1522769927978516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0909645557403564,1.571079134941101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8522518873214722,-3.8890888690948486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6381831169128418,-6.269550800323486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.684527575969696,-6.990122318267822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.727946758270264,-3.7860095500946045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.406761646270752,-5.818352699279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.19522766768932343,-1.4087563753128052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6261787414550781,-0.448256254196167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8914398550987244,0.8724158406257629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.408916473388672,-3.661881446838379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.904269695281982,-2.9505841732025146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.421848297119141,3.7641704082489014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.788360118865967,-1.8630353212356567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1787467002868652,5.413165092468262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.18731951713562,-1.2495241165161133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0017264747293666005,0.3202592730522156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.48208925127983093,-4.205580234527588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1566896438598633,0.9038181304931641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.988311767578125,-6.225402355194092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.77132248878479,-5.797918796539307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4289584159851074,5.599300861358643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.719643592834473,-2.5010759830474854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.738430380821228,-2.1830248832702637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6215850114822388,-3.2423112392425537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3192062377929688,0.821675717830658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9586217403411865,-4.664968013763428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.159902095794678,-0.7592728137969971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.0822625160217285,-2.4120032787323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3565971255302429,-8.240281105041504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9470531940460205,-8.649914741516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4618233442306519,-0.3280286192893982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5954651832580566,-2.1947102546691895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9356821775436401,-4.195215702056885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.803470611572266,-3.001375675201416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.6553597450256348,-4.487902641296387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5763975381851196,4.444822788238525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.243716716766357,1.472636342048645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.57831072807312,6.3447489738464355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.682628870010376,-0.42066657543182373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9103116989135742,0.6907634735107422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.184171676635742,-1.1357338428497314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2082066535949707,2.7101032733917236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8660943508148193,3.4201900959014893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1613863706588745,-7.2897868156433105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.101211547851562,-2.3895492553710938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.331137180328369,-7.08101749420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7967437505722046,-0.4963776767253876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7880024313926697,-0.9818044304847717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8046624660491943,-1.0820552110671997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.7610867023468018,-1.9251933097839355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.145843029022217,-5.8906474113464355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.455514430999756,-5.507600784301758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.8116021156311035,-1.2289341688156128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.072082996368408,6.4851603507995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.23843374848365784,-0.9766821265220642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.187058210372925,-1.3554003238677979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7435587644577026,-0.6533046960830688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.023380279541016,-0.1536785364151001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9904392957687378,-5.149467945098877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5187735557556152,-7.140435695648193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2709860801696777,5.625891208648682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.6868062019348145,-2.698866605758667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3044443130493164,-0.29663363099098206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7096361517906189,-0.6585990190505981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.436044216156006,1.4382879734039307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.4414963722229,-3.6169955730438232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.28801965713501,2.633251905441284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1078696250915527,4.253471374511719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.895012855529785,-6.102499485015869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.029205322265625,0.2968410551548004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0505717992782593,-2.2803397178649902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5120683312416077,-0.23660553991794586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7458679676055908,-0.6640352010726929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.996074914932251,-5.207400321960449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.910496711730957,-4.628110408782959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.340368270874023,3.815387487411499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.29270076751709,-6.667776584625244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.8508830070495605,5.210827350616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.20499077439308167,-1.4726903438568115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1080257892608643,-1.8502131700515747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.600058913230896,-4.2614312171936035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6067682504653931,2.284832715988159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6584584712982178,-0.06080055236816406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.1436567306518555,1.4618840217590332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.323838710784912,-3.8577687740325928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.05840802192688,6.021786212921143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9002889394760132,-1.9918674230575562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6681690216064453,0.05532730370759964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.728457450866699,0.3060076832771301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4659346044063568,-5.224110126495361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.0146660804748535,-2.5954396724700928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.686956882476807,-2.507763147354126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.296535849571228,5.709314346313477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.2933268547058105,-7.449147701263428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.733300805091858,-0.4515196681022644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2596166133880615,-2.978609800338745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.187914848327637,-1.2536900043487549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.437093734741211,1.0434458255767822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.07399420440196991,-6.164135456085205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.36212316155433655,4.506420135498047,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.2412071228027344,4.130573272705078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.174023628234863,-0.8149339556694031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4751944839954376,-0.588619589805603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.395690679550171,0.699354350566864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.367248058319092,0.7720596194267273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.47427910566329956,2.645939826965332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4513742923736572,-6.1276373863220215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.695613861083984,1.090836763381958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.124513626098633,-2.231448173522949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.850839614868164,-8.833717346191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1847119331359863,-1.372488260269165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7035582065582275,0.6505627036094666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4623555839061737,-4.200730800628662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9268937706947327,-5.281306743621826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.1518210470676422,-6.1069536209106445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9951202869415283,-7.011279582977295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.06719404458999634,-8.19951343536377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.916385650634766,-5.617734432220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0932576656341553,-0.8647006750106812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.806364119052887,-1.4381111860275269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.04636287689209,-2.2011752128601074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2766828536987305,-5.138879776000977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.697763919830322,2.271401882171631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.63064432144165,-2.753347873687744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.5412187576293945,-5.800330638885498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.006682395935059,3.7721951007843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1779327392578125,-1.1473828554153442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0973753929138184,-3.071216106414795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.217923164367676,0.9192146062850952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.6094586849212646,-2.5461502075195312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.145267963409424,-5.321639060974121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.379463195800781,1.718489646911621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.960348129272461,-3.061032772064209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.507635593414307,3.0881309509277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1714797019958496,-1.4715839624404907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6655564308166504,0.6523345112800598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.154252052307129,0.9760695099830627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4905097484588623,-2.8607029914855957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0662853717803955,3.173067331314087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.500777006149292,4.564806938171387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.034052610397339,4.924453258514404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9104117155075073,-8.66541576385498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.188028335571289,-1.3042916059494019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8231465816497803,0.6066654920578003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3333771228790283,-4.062645435333252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7776010036468506,2.3807926177978516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.6780354976654053,-6.062705993652344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.924923300743103,4.664743423461914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9253759384155273,4.979608535766602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.4129092693328857,5.254648685455322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4691774845123291,-1.9849027395248413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7486290335655212,-1.7887992858886719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.51865553855896,-3.9786581993103027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.978762149810791,-0.012689568102359772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.406646966934204,-4.765124797821045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.828763961791992,2.0011637210845947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8578027486801147,-8.282048225402832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.6666898727417,-4.130829811096191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.756304383277893,-0.4669363796710968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3163253664970398,-3.0898330211639404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.128384113311768,-1.8856003284454346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.283505380153656,-5.1862101554870605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6214094161987305,-2.656705856323242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.613986492156982,-5.340996742248535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.340981483459473,-5.582735538482666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.0436360836029053,-8.078965187072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.135941982269287,-2.2884836196899414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9012073278427124,0.5787157416343689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6655354499816895,1.068948745727539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.05415961146354675,2.546050548553467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.859862804412842,0.4919888973236084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.601766586303711,0.2840242087841034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.021448135375977,4.567259788513184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.634967803955078,0.3832036852836609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5136772394180298,-0.5515308976173401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.237945556640625,0.4124734699726105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.49428120255470276,1.193998098373413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.439388245344162,2.364079713821411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.77447772026062,-0.6795209646224976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.905559778213501,-7.038797855377197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7648078203201294,5.697341442108154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.570435523986816,0.6606969237327576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1098295450210571,-0.29291680455207825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6932095885276794,-1.9684855937957764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42085012793540955,1.2421832084655762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.033473014831543,-4.101258277893066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.210442543029785,3.6045260429382324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.782345771789551,-1.884310245513916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.731387615203857,2.9847676753997803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8448431491851807,6.536730766296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7370615601539612,-2.1823344230651855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
