split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4
test,0.24535316228866577,-2.0778965950012207,-0.45693087577819824,-0.2556706964969635,-0.016896288841962814,0.22985076904296875,1.0,0.0,0.0,0.0,0.0
test,-0.340268075466156,-1.1464316844940186,-1.279976725578308,-1.2711979150772095,-0.1577637493610382,1.0271681547164917,0.0,1.0,0.0,0.0,0.0
test,2.5340917110443115,-1.020763635635376,1.9011200666427612,-0.391292929649353,-1.2715582847595215,0.06949838250875473,0.0,0.0,1.0,0.0,0.0
test,-0.16480624675750732,-1.742587924003601,1.1464881896972656,-1.027504324913025,1.6681559085845947,-2.187366485595703,0.0,0.0,0.0,1.0,0.0
test,3.198748826980591,-2.342642307281494,-1.1702275276184082,-4.006258964538574,-2.836038589477539,0.5447336435317993,0.0,0.0,0.0,0.0,1.0
test,0.9984126687049866,-2.51047682762146,0.3944398760795593,-0.9999939799308777,-0.5677059888839722,0.7813188433647156,1.0,0.0,0.0,0.0,0.0
test,0.5708153247833252,-0.4868573546409607,0.25491178035736084,-0.7874847650527954,0.6578171253204346,0.6235857605934143,0.0,1.0,0.0,0.0,0.0
test,-0.003291880711913109,-1.4478894472122192,0.239968404173851,-3.37018084526062,-0.6763917803764343,0.5252830982208252,0.0,0.0,1.0,0.0,0.0
test,1.8290042877197266,-1.7282248735427856,-2.5725088119506836,-2.7823877334594727,0.9551918506622314,0.04866496101021767,0.0,0.0,0.0,1.0,0.0
test,1.757359266281128,-0.45795729756355286,-1.002132773399353,-3.9988887310028076,-0.6688545346260071,-2.2580087184906006,0.0,0.0,0.0,0.0,1.0
test,0.6498309373855591,-1.9066991806030273,-0.5549880266189575,-1.2647273540496826,-0.9084847569465637,0.9957778453826904,1.0,0.0,0.0,0.0,0.0
test,1.84306001663208,-1.9569358825683594,-1.0737437009811401,-0.07634373754262924,-1.497428297996521,1.4752005338668823,0.0,1.0,0.0,0.0,0.0
test,1.6218585968017578,-1.04361891746521,1.7934552431106567,1.24311101436615,-1.4532171487808228,0.22921361029148102,0.0,0.0,1.0,0.0,0.0
test,1.2793755531311035,-4.722011089324951,0.19882695376873016,2.179246425628662,-0.026736194267868996,0.7800073027610779,0.0,0.0,0.0,1.0,0.0
test,-1.5244778394699097,-1.405022144317627,0.3999105393886566,-4.255661964416504,1.3480477333068848,1.927321434020996,0.0,0.0,0.0,0.0,1.0
test,0.14207342267036438,-1.9787667989730835,0.15505103766918182,-0.11160510778427124,0.06096287816762924,0.5393146872520447,1.0,0.0,0.0,0.0,0.0
test,1.160119652748108,-2.4544966220855713,-0.4002223014831543,-0.8886433839797974,1.0499075651168823,1.0644739866256714,0.0,1.0,0.0,0.0,0.0
test,1.8771038055419922,-2.5696864128112793,-1.0618011951446533,-1.748504638671875,-1.3373664617538452,-1.35088312625885,0.0,0.0,1.0,0.0,0.0
test,-0.27993401885032654,-5.372256278991699,-1.227635145187378,-0.8978270292282104,-1.9682365655899048,0.6416124701499939,0.0,0.0,0.0,1.0,0.0
test,4.490936279296875,-2.2830941677093506,0.4626083970069885,1.2034159898757935,1.8869556188583374,0.1925651878118515,0.0,0.0,0.0,0.0,1.0
test,0.319325715303421,-2.0797886848449707,-0.45563194155693054,-0.10660408437252045,-0.2966877520084381,-0.002350263064727187,1.0,0.0,0.0,0.0,0.0
test,1.2108640670776367,-2.5931589603424072,-0.7078990340232849,0.48211759328842163,-1.0711301565170288,-0.6431432366371155,0.0,1.0,0.0,0.0,0.0
test,0.7728195786476135,-2.9018571376800537,-1.2957148551940918,-2.47182035446167,-0.708073079586029,-0.9518616199493408,0.0,0.0,1.0,0.0,0.0
test,1.4286555051803589,-2.010708808898926,-3.0088839530944824,-1.1844704151153564,-0.8426137566566467,3.145965576171875,0.0,0.0,0.0,1.0,0.0
test,-0.20663651823997498,0.8941660523414612,0.1029517650604248,2.765643835067749,-2.821840763092041,1.7491589784622192,0.0,0.0,0.0,0.0,1.0
test,1.339621663093567,-1.3339146375656128,0.2786180377006531,-0.6844882965087891,-0.5849249362945557,0.6890062093734741,1.0,0.0,0.0,0.0,0.0
test,0.8458645939826965,-0.9267596006393433,-0.7740974426269531,-1.4592636823654175,-0.1720043420791626,1.7968722581863403,0.0,1.0,0.0,0.0,0.0
test,-0.10720193386077881,-2.90193510055542,-0.519590437412262,-1.873766541481018,1.2429980039596558,1.9451502561569214,0.0,0.0,1.0,0.0,0.0
test,-0.09642980992794037,-3.916386842727661,-0.7338138818740845,2.3900349140167236,-0.15111742913722992,2.203012704849243,0.0,0.0,0.0,1.0,0.0
test,1.7189769744873047,0.1244565024971962,-0.4664880633354187,0.8743783235549927,-4.649082183837891,-0.7218525409698486,0.0,0.0,0.0,0.0,1.0
test,1.0224897861480713,-1.9044147729873657,0.6886023879051208,-0.956514298915863,-0.9114899039268494,0.6929070353507996,1.0,0.0,0.0,0.0,0.0
test,0.4035349488258362,-0.030601201578974724,-0.3059726655483246,-0.9810831546783447,-0.9200289845466614,0.3807840943336487,0.0,1.0,0.0,0.0,0.0
test,2.448460817337036,-2.7397749423980713,0.6276512742042542,1.0978108644485474,-1.905714511871338,-0.03662938252091408,0.0,0.0,1.0,0.0,0.0
test,-0.7225866317749023,-1.0712946653366089,1.1006351709365845,0.7242674231529236,-1.496538519859314,-2.500431776046753,0.0,0.0,0.0,1.0,0.0
test,-1.8441200256347656,-0.7718522548675537,1.482548713684082,0.8667757511138916,0.9373605251312256,3.9262068271636963,0.0,0.0,0.0,0.0,1.0
test,0.6060233116149902,-2.009223699569702,0.24856770038604736,0.03933439403772354,0.09306621551513672,0.5625956058502197,1.0,0.0,0.0,0.0,0.0
test,0.6122438311576843,-1.8622361421585083,1.0722427368164062,0.5131440162658691,0.16108250617980957,1.6398282051086426,0.0,1.0,0.0,0.0,0.0
test,0.821861982345581,-3.301551103591919,-1.7372685670852661,1.2186858654022217,0.2490900456905365,-0.017498480156064034,0.0,0.0,1.0,0.0,0.0
test,-0.820361852645874,-4.20283317565918,-1.9101521968841553,-1.346091628074646,-2.276611328125,-0.7470521330833435,0.0,0.0,0.0,1.0,0.0
test,1.8403645753860474,-5.377771854400635,-1.8307521343231201,0.3456064462661743,-0.47345075011253357,-2.1125316619873047,0.0,0.0,0.0,0.0,1.0
test,0.6945540308952332,-1.5902210474014282,-0.015339460223913193,0.1019870936870575,-0.14540529251098633,1.1565613746643066,1.0,0.0,0.0,0.0,0.0
test,0.09942714124917984,-2.5543813705444336,-0.7091095447540283,-1.7752281427383423,0.06443674117326736,1.4884099960327148,0.0,1.0,0.0,0.0,0.0
test,-1.5189424753189087,-1.4961466789245605,-0.11375322937965393,0.5239697694778442,1.0657069683074951,0.2907714545726776,0.0,0.0,1.0,0.0,0.0
test,1.8526110649108887,-2.7297561168670654,2.597533702850342,-0.7229546904563904,1.236505150794983,-1.0769977569580078,0.0,0.0,0.0,1.0,0.0
test,1.0578254461288452,-2.0808651447296143,1.3316842317581177,-1.9664214849472046,1.8062556982040405,4.458350658416748,0.0,0.0,0.0,0.0,1.0
test,1.1998567581176758,-1.6962887048721313,-0.03455720841884613,-1.2716621160507202,-0.5263448357582092,0.6948201060295105,1.0,0.0,0.0,0.0,0.0
test,0.5935205221176147,-2.5997557640075684,0.9114319682121277,-1.8517820835113525,-1.5195894241333008,0.5984854698181152,0.0,1.0,0.0,0.0,0.0
test,0.18691089749336243,-1.05763578414917,1.922982096672058,0.29129523038864136,-0.8202908039093018,-1.209783911705017,0.0,0.0,1.0,0.0,0.0
test,-1.2421435117721558,-2.8100154399871826,0.5272196531295776,-0.25810879468917847,-1.1485289335250854,-2.670166015625,0.0,0.0,0.0,1.0,0.0
test,-1.0803736448287964,-0.11585547029972076,-1.6142147779464722,-0.5856366157531738,1.3323111534118652,-2.8722846508026123,0.0,0.0,0.0,0.0,1.0
test,1.004941701889038,-2.1867315769195557,0.05558328330516815,-0.3193478584289551,-0.5279413461685181,1.4975496530532837,1.0,0.0,0.0,0.0,0.0
test,-0.6549766063690186,-2.625948905944824,-0.5631601810455322,-1.4469854831695557,0.06398316472768784,0.2943420112133026,0.0,1.0,0.0,0.0,0.0
test,2.183098077774048,-3.76806640625,0.2720200717449188,-2.203989028930664,-0.5738295912742615,0.37966203689575195,0.0,0.0,1.0,0.0,0.0
test,-2.6099965572357178,-0.19423127174377441,-0.8523845672607422,-0.5095969438552856,-2.0551865100860596,0.4173608422279358,0.0,0.0,0.0,1.0,0.0
test,-1.25103759765625,-1.5300660133361816,1.2364155054092407,0.39702075719833374,-3.1162261962890625,-2.934591054916382,0.0,0.0,0.0,0.0,1.0
test,0.7268739342689514,-1.9588100910186768,-0.33495113253593445,0.42999008297920227,-0.49348530173301697,0.828741192817688,1.0,0.0,0.0,0.0,0.0
test,-1.0656509399414062,-1.6805466413497925,0.324786514043808,-0.7236449718475342,-0.7735163569450378,1.5767155885696411,0.0,1.0,0.0,0.0,0.0
test,0.06609894335269928,-2.1174750328063965,1.1109113693237305,1.0644704103469849,-1.4019180536270142,-1.4180775880813599,0.0,0.0,1.0,0.0,0.0
test,-0.2621366083621979,-2.05171275138855,-1.1207057237625122,-3.396360397338867,1.2500191926956177,-0.7381119132041931,0.0,0.0,0.0,1.0,0.0
test,1.585248589515686,-3.0139083862304688,1.262473464012146,0.10427383333444595,-2.138927936553955,-3.659235954284668,0.0,0.0,0.0,0.0,1.0
test,0.5337271094322205,-2.5133180618286133,-0.18874530494213104,-1.2138973474502563,-0.6845141649246216,0.35163918137550354,1.0,0.0,0.0,0.0,0.0
test,0.7923452258110046,-2.2816903591156006,-1.2865749597549438,-1.2169207334518433,-1.3925069570541382,1.8028250932693481,0.0,1.0,0.0,0.0,0.0
test,-0.1660921424627304,-1.9128755331039429,-0.7946697473526001,-0.33516377210617065,-3.2265756130218506,1.8028043508529663,0.0,0.0,1.0,0.0,0.0
test,1.939801812171936,-1.685912013053894,2.9872844219207764,-2.4278030395507812,-1.0237939357757568,1.6663966178894043,0.0,0.0,0.0,1.0,0.0
test,3.176851987838745,-3.77308988571167,-1.6031633615493774,-3.978850841522217,-0.7129561901092529,1.3877755403518677,0.0,0.0,0.0,0.0,1.0
test,0.8069073557853699,-1.6614255905151367,0.7789210677146912,-0.2965094745159149,-0.6139534115791321,0.2738937735557556,1.0,0.0,0.0,0.0,0.0
test,0.4686146676540375,-1.5443216562271118,0.9621953368186951,-2.101890802383423,-0.34716707468032837,0.3712197244167328,0.0,1.0,0.0,0.0,0.0
test,1.9187453985214233,-3.824840545654297,-0.4196864366531372,-0.23580864071846008,-2.5403635501861572,0.5600598454475403,0.0,0.0,1.0,0.0,0.0
test,1.9340965747833252,0.6403526663780212,-1.3321188688278198,-0.181843101978302,-1.6148751974105835,2.942918539047241,0.0,0.0,0.0,1.0,0.0
test,0.7314386963844299,-0.6355104446411133,2.842914581298828,1.934368371963501,2.1644225120544434,1.6058111190795898,0.0,0.0,0.0,0.0,1.0
test,1.2542328834533691,-1.4765441417694092,0.1287011057138443,-0.5990287661552429,-1.2316700220108032,0.39178672432899475,1.0,0.0,0.0,0.0,0.0
test,-0.25512874126434326,-0.18234407901763916,0.05177750810980797,-0.8456100821495056,-0.7619093060493469,0.34742802381515503,0.0,1.0,0.0,0.0,0.0
test,-1.9659734964370728,-2.163922071456909,0.5451825857162476,0.5423300266265869,0.11851004511117935,0.32943376898765564,0.0,0.0,1.0,0.0,0.0
test,2.7739546298980713,-3.978696346282959,-0.99732506275177,1.9551033973693848,-0.8934764862060547,0.19017989933490753,0.0,0.0,0.0,1.0,0.0
test,-0.9106005430221558,-4.597397804260254,-1.9744610786437988,-1.6509552001953125,-3.539963722229004,2.148294687271118,0.0,0.0,0.0,0.0,1.0
test,1.329387903213501,-2.2544729709625244,-0.22683939337730408,-0.36733394861221313,-0.6847521066665649,1.2454875707626343,1.0,0.0,0.0,0.0,0.0
test,0.48027411103248596,-1.8343585729599,0.7850030064582825,1.3018169403076172,-0.7196042537689209,0.5323325395584106,0.0,1.0,0.0,0.0,0.0
test,1.7643342018127441,-0.8809524774551392,-0.7844020128250122,0.27576392889022827,-3.0321884155273438,0.7876200675964355,0.0,0.0,1.0,0.0,0.0
test,2.3697245121002197,-2.1255598068237305,1.93618643283844,1.6625876426696777,-2.3862555027008057,1.8082648515701294,0.0,0.0,0.0,1.0,0.0
test,0.9517061114311218,-0.08738178014755249,-2.325352668762207,-0.673598051071167,-3.3998043537139893,-2.35691237449646,0.0,0.0,0.0,0.0,1.0
test,1.510532259941101,-2.18742299079895,-0.31113702058792114,-0.43165668845176697,-0.4010288417339325,0.5594583749771118,1.0,0.0,0.0,0.0,0.0
test,0.3182660937309265,-1.5638399124145508,-0.13457001745700836,-1.5082274675369263,0.590949296951294,-0.41460368037223816,0.0,1.0,0.0,0.0,0.0
test,1.0816454887390137,-2.2595388889312744,-1.2775659561157227,1.4759608507156372,1.1397004127502441,0.476661741733551,0.0,0.0,1.0,0.0,0.0
test,-2.79537034034729,-2.145859956741333,-0.19322353601455688,1.3996418714523315,-1.342602252960205,0.2472812533378601,0.0,0.0,0.0,1.0,0.0
test,0.8178536295890808,2.1271719932556152,-2.768054485321045,0.6446449756622314,-0.9405811429023743,0.8647852540016174,0.0,0.0,0.0,0.0,1.0
test,0.8523038029670715,-1.4014331102371216,-0.47587457299232483,-1.056729793548584,-0.6683458089828491,0.1913028061389923,1.0,0.0,0.0,0.0,0.0
test,-0.022746723145246506,-2.419992685317993,-0.5569408535957336,-1.5143153667449951,-1.2894704341888428,-0.6347302794456482,0.0,1.0,0.0,0.0,0.0
test,-1.5404016971588135,-2.183352470397949,-1.64771568775177,-0.43228551745414734,0.569587767124176,1.0558173656463623,0.0,0.0,1.0,0.0,0.0
test,1.1838046312332153,0.36618754267692566,2.067150592803955,1.5140902996063232,0.6954116225242615,0.4619438052177429,0.0,0.0,0.0,1.0,0.0
test,0.6176491975784302,-2.241832971572876,0.29537075757980347,2.230863094329834,-1.9732614755630493,4.609646797180176,0.0,0.0,0.0,0.0,1.0
test,0.5001806616783142,-1.9240330457687378,-0.38676080107688904,-0.9047757387161255,-1.2446403503417969,0.02631647139787674,1.0,0.0,0.0,0.0,0.0
test,-0.05107396841049194,-0.7944909334182739,1.0285812616348267,-1.3118317127227783,-1.313045859336853,0.525874137878418,0.0,1.0,0.0,0.0,0.0
test,0.19393564760684967,-0.6325321197509766,-1.781862497329712,-0.667905867099762,0.7719769477844238,-0.8033818006515503,0.0,0.0,1.0,0.0,0.0
test,0.13802868127822876,-0.8417301177978516,1.5516610145568848,-2.6063270568847656,-3.3517849445343018,0.03745979815721512,0.0,0.0,0.0,1.0,0.0
test,-0.9571677446365356,1.705355167388916,0.030902273952960968,2.3851048946380615,-0.8818923830986023,-0.38940390944480896,0.0,0.0,0.0,0.0,1.0
test,1.1088790893554688,-1.5312812328338623,0.6733421087265015,-0.27237141132354736,-0.7078620791435242,0.8160654306411743,1.0,0.0,0.0,0.0,0.0
test,1.8568987846374512,-1.602818250656128,-0.7798952460289001,-1.514501929283142,-1.5933852195739746,0.5095940828323364,0.0,1.0,0.0,0.0,0.0
test,0.43335291743278503,-3.2373921871185303,-1.185214877128601,0.4295230507850647,1.490787148475647,1.2799351215362549,0.0,0.0,1.0,0.0,0.0
test,-1.2339974641799927,-3.959547996520996,-2.5331151485443115,-1.3196147680282593,-1.8860617876052856,0.3260638415813446,0.0,0.0,0.0,1.0,0.0
test,-1.0799691677093506,-4.757236003875732,2.4030396938323975,-0.5200532078742981,0.29383760690689087,3.277827501296997,0.0,0.0,0.0,0.0,1.0
test,0.9254343509674072,-1.7855321168899536,-0.4432433843612671,-1.2596012353897095,-0.794053316116333,0.25409895181655884,1.0,0.0,0.0,0.0,0.0
test,0.9796293377876282,-0.9715718030929565,1.2478954792022705,-0.3025050461292267,-0.8415783643722534,1.7489516735076904,0.0,1.0,0.0,0.0,0.0
test,1.2969101667404175,-3.089094638824463,-0.2882160246372223,-2.11743426322937,-2.504453659057617,-0.4150170385837555,0.0,0.0,1.0,0.0,0.0
test,2.4098427295684814,1.5912593603134155,0.26192715764045715,-0.41322991251945496,-0.06221218407154083,0.3426395058631897,0.0,0.0,0.0,1.0,0.0
test,4.3986053466796875,-4.106753349304199,1.3664846420288086,-2.4554712772369385,-0.4614256024360657,0.7241489887237549,0.0,0.0,0.0,0.0,1.0
test,0.3885299861431122,-2.654653310775757,0.5294312834739685,-0.5876702666282654,-0.6408914923667908,0.7673364281654358,1.0,0.0,0.0,0.0,0.0
test,-0.362981915473938,-2.5932631492614746,-0.003726218594238162,-0.3529536724090576,-1.8013895750045776,1.7742222547531128,0.0,1.0,0.0,0.0,0.0
test,1.3465675115585327,-0.4012147784233093,0.6091371178627014,1.5617882013320923,-1.914072036743164,0.5876275300979614,0.0,0.0,1.0,0.0,0.0
test,1.6807692050933838,-1.8791837692260742,2.625765323638916,2.17395281791687,-1.2952970266342163,1.0129075050354004,0.0,0.0,0.0,1.0,0.0
test,-0.43441495299339294,-2.1736624240875244,2.5380842685699463,0.8139210939407349,-1.0970462560653687,4.539648532867432,0.0,0.0,0.0,0.0,1.0
test,-0.07647975534200668,-2.4714460372924805,0.3082205355167389,-0.5138011574745178,-0.8399890661239624,0.7627699375152588,1.0,0.0,0.0,0.0,0.0
test,1.557447075843811,-2.6754112243652344,0.3333668112754822,-1.5706664323806763,0.13859421014785767,1.4022020101547241,0.0,1.0,0.0,0.0,0.0
test,0.9981880187988281,-3.332632541656494,-0.6779499053955078,1.4738436937332153,-1.4595264196395874,2.0614490509033203,0.0,0.0,1.0,0.0,0.0
test,-0.48013612627983093,-3.387208938598633,0.1906731128692627,-2.8767037391662598,0.06566690653562546,3.1584150791168213,0.0,0.0,0.0,1.0,0.0
test,3.7188427448272705,1.3021621704101562,1.7106376886367798,-1.385892629623413,0.31305769085884094,1.1109784841537476,0.0,0.0,0.0,0.0,1.0
test,1.2187669277191162,-1.438640832901001,0.3294341564178467,-0.05825437605381012,-0.7988973259925842,0.38834843039512634,1.0,0.0,0.0,0.0,0.0
test,1.0911508798599243,-0.6628745794296265,-0.9688549637794495,-0.9197887778282166,-1.2834045886993408,1.59333074092865,0.0,1.0,0.0,0.0,0.0
test,0.682307243347168,-1.056699514389038,1.4190151691436768,-1.2200627326965332,0.6881739497184753,2.566269636154175,0.0,0.0,1.0,0.0,0.0
test,0.2840813398361206,-0.9281511306762695,-0.7157071232795715,-0.027510549873113632,-0.2701677978038788,-3.1045992374420166,0.0,0.0,0.0,1.0,0.0
test,3.2146644592285156,-3.3124966621398926,-0.43699902296066284,-3.5835916996002197,-0.9753851890563965,3.2180192470550537,0.0,0.0,0.0,0.0,1.0
test,1.1618232727050781,-1.2664716243743896,0.210108682513237,-0.7517288327217102,-0.36918893456459045,0.3961760997772217,1.0,0.0,0.0,0.0,0.0
test,1.079939603805542,-1.2375339269638062,0.5910208225250244,0.8404349088668823,-1.6915405988693237,0.32916513085365295,0.0,1.0,0.0,0.0,0.0
test,-1.664259433746338,-2.207789897918701,1.0217864513397217,-1.6992592811584473,0.3152405321598053,0.5535230040550232,0.0,0.0,1.0,0.0,0.0
test,-2.298173427581787,-2.509672164916992,0.6312922835350037,0.9595290422439575,1.4275676012039185,0.5088784098625183,0.0,0.0,0.0,1.0,0.0
test,0.2877296209335327,-5.674553871154785,-1.22716224193573,1.1779568195343018,1.8695626258850098,0.9143189191818237,0.0,0.0,0.0,0.0,1.0
test,0.7718607783317566,-2.1326310634613037,0.015723619610071182,-0.9056556820869446,-1.2549437284469604,1.3009443283081055,1.0,0.0,0.0,0.0,0.0
test,0.3693585693836212,-1.9068280458450317,0.7793334722518921,1.0651758909225464,-1.4026098251342773,0.14840155839920044,0.0,1.0,0.0,0.0,0.0
test,1.9920238256454468,0.42498287558555603,0.36169561743736267,-1.6409389972686768,-0.24682632088661194,0.5231126546859741,0.0,0.0,1.0,0.0,0.0
test,1.840590000152588,-3.521848201751709,0.3503049910068512,-2.7730867862701416,-2.162525177001953,-1.433505654335022,0.0,0.0,0.0,1.0,0.0
test,0.10472128540277481,0.7600081562995911,-0.004426637664437294,-2.010988473892212,-4.572822093963623,0.28772470355033875,0.0,0.0,0.0,0.0,1.0
test,0.554669201374054,-2.7510359287261963,-0.35491594672203064,-0.6151974201202393,-0.8030028939247131,0.2390310913324356,1.0,0.0,0.0,0.0,0.0
test,0.13257408142089844,-2.594975709915161,-0.10764119029045105,0.44524243474006653,-0.575605034828186,-0.891476571559906,0.0,1.0,0.0,0.0,0.0
test,-1.0738204717636108,-1.7852133512496948,-0.07190077006816864,-2.9255754947662354,-0.7875308990478516,0.2607416808605194,0.0,0.0,1.0,0.0,0.0
test,-0.009234125725924969,0.8391255140304565,-1.0351139307022095,1.7156060934066772,0.0948871374130249,-0.6264421939849854,0.0,0.0,0.0,1.0,0.0
test,2.1547605991363525,0.6921842694282532,-0.18070048093795776,1.8311177492141724,2.199148416519165,2.1438443660736084,0.0,0.0,0.0,0.0,1.0
test,1.0605143308639526,-2.4549834728240967,-0.3070674240589142,-0.6841042041778564,-0.14045456051826477,1.019219160079956,1.0,0.0,0.0,0.0,0.0
test,-0.20887048542499542,-1.7831528186798096,1.231985092163086,-0.9032403826713562,-1.7711292505264282,0.182783842086792,0.0,1.0,0.0,0.0,0.0
test,-0.346799373626709,-1.2014200687408447,1.5507067441940308,1.1202341318130493,-1.8305004835128784,1.6457912921905518,0.0,0.0,1.0,0.0,0.0
test,1.0428824424743652,1.6286077499389648,-1.8215796947479248,-0.06230095773935318,-0.9237356781959534,0.768090546131134,0.0,0.0,0.0,1.0,0.0
test,1.6225019693374634,-3.39919114112854,2.811203718185425,0.5572800636291504,-2.650664806365967,-2.260941505432129,0.0,0.0,0.0,0.0,1.0
test,0.28757917881011963,-2.654999256134033,0.46630221605300903,-0.3440164029598236,-0.6631073355674744,0.5399522185325623,1.0,0.0,0.0,0.0,0.0
test,1.2948274612426758,-1.4340471029281616,-0.6639729142189026,-1.7327991724014282,-1.863154411315918,0.8606258630752563,0.0,1.0,0.0,0.0,0.0
test,-1.0050257444381714,-3.089874505996704,-1.5641745328903198,0.6740015149116516,-0.2351064831018448,-0.41258564591407776,0.0,0.0,1.0,0.0,0.0
test,-0.1975712925195694,-4.228240966796875,1.2945307493209839,0.8174276947975159,1.2076454162597656,2.3232920169830322,0.0,0.0,0.0,1.0,0.0
test,-1.5433210134506226,-3.0749189853668213,-3.878650426864624,-0.50579434633255,1.3177202939987183,1.305166482925415,0.0,0.0,0.0,0.0,1.0
test,0.8813742399215698,-1.846384882926941,0.07838378101587296,-1.1475540399551392,-0.18769390881061554,1.146126389503479,1.0,0.0,0.0,0.0,0.0
test,0.7954738736152649,-2.985461473464966,-0.4012984037399292,-1.9917082786560059,-0.013936273753643036,0.7798811197280884,0.0,1.0,0.0,0.0,0.0
test,1.203739047050476,-2.26460862159729,2.211862325668335,0.8993628025054932,-1.2157342433929443,1.7044907808303833,0.0,0.0,1.0,0.0,0.0
test,-1.9963215589523315,-1.4473873376846313,-2.674025774002075,-0.7704055905342102,-2.102457284927368,0.7182455062866211,0.0,0.0,0.0,1.0,0.0
test,0.9648284912109375,-1.7892014980316162,-0.8188848495483398,-2.0248067378997803,2.5777649879455566,4.02482795715332,0.0,0.0,0.0,0.0,1.0
test,0.32259052991867065,-2.231566905975342,0.007538342382758856,-0.5620439052581787,-0.8744088411331177,1.5196726322174072,1.0,0.0,0.0,0.0,0.0
test,-0.06608060002326965,-1.9590821266174316,-0.2917421758174896,-0.7923448085784912,1.139923334121704,0.3922407031059265,0.0,1.0,0.0,0.0,0.0
test,1.026483416557312,-1.674570918083191,-1.8868449926376343,-2.2422542572021484,0.869900107383728,0.4642719328403473,0.0,0.0,1.0,0.0,0.0
test,1.734113097190857,-3.342740774154663,-0.6643128395080566,1.8193864822387695,1.887171745300293,1.3149967193603516,0.0,0.0,0.0,1.0,0.0
test,1.2414213418960571,-4.54921817779541,2.85491681098938,-0.2178906798362732,2.3238611221313477,0.6142064332962036,0.0,0.0,0.0,0.0,1.0
test,0.9451032280921936,-1.580698013305664,-0.501878559589386,-0.38444021344184875,-1.1849539279937744,0.0704667717218399,1.0,0.0,0.0,0.0,0.0
test,1.9558358192443848,-1.0130913257598877,0.0766836479306221,-1.5780259370803833,-0.49501776695251465,1.1144028902053833,0.0,1.0,0.0,0.0,0.0
test,0.6749022006988525,-1.8200290203094482,-1.9577571153640747,-0.2737668752670288,-0.8250536918640137,2.968031883239746,0.0,0.0,1.0,0.0,0.0
test,-0.15998080372810364,-2.556913375854492,3.5979397296905518,-0.19340172410011292,-1.569105863571167,1.4354554414749146,0.0,0.0,0.0,1.0,0.0
test,2.5020864009857178,-2.919640064239502,-2.0711300373077393,-3.0220744609832764,0.1307537704706192,-2.4166228771209717,0.0,0.0,0.0,0.0,1.0
test,0.1697445958852768,-2.0004706382751465,0.09613204002380371,-1.282374382019043,-0.31885507702827454,0.6489371061325073,1.0,0.0,0.0,0.0,0.0
test,-0.8126762509346008,-1.2091318368911743,0.26597291231155396,0.5303568840026855,-0.2174685001373291,0.887616753578186,0.0,1.0,0.0,0.0,0.0
test,3.263256072998047,-0.9403802156448364,0.35796311497688293,-0.619513988494873,-0.7100203037261963,-0.312980592250824,0.0,0.0,1.0,0.0,0.0
test,0.9457048773765564,-2.3643441200256348,-2.731945037841797,-2.4395556449890137,0.3217425048351288,2.608226776123047,0.0,0.0,0.0,1.0,0.0
test,3.496025800704956,-2.176893711090088,-0.1129155084490776,3.3226778507232666,-0.814304769039154,2.1132113933563232,0.0,0.0,0.0,0.0,1.0
test,-0.06992768496274948,-1.856027603149414,-0.4500061571598053,-0.410044401884079,-0.7942061424255371,0.06822159886360168,1.0,0.0,0.0,0.0,0.0
test,1.8262125253677368,-2.437993288040161,0.7178893089294434,-1.1731934547424316,-0.9679713845252991,-0.40606099367141724,0.0,1.0,0.0,0.0,0.0
test,1.600662350654602,-2.2704076766967773,0.23359906673431396,0.43386006355285645,-3.091278314590454,-0.4200633764266968,0.0,0.0,1.0,0.0,0.0
test,-2.207977056503296,-3.9154226779937744,0.5004942417144775,-1.8380681276321411,-0.7972660660743713,-0.6747176051139832,0.0,0.0,0.0,1.0,0.0
test,-0.5997949838638306,-4.36311149597168,0.9212142825126648,-4.108919143676758,-0.9079051613807678,2.483461380004883,0.0,0.0,0.0,0.0,1.0
test,0.12271450459957123,-2.654604196548462,0.2539959251880646,-0.44691500067710876,-0.9429121613502502,0.7329699397087097,1.0,0.0,0.0,0.0,0.0
test,1.2510488033294678,-2.1492228507995605,0.008224733173847198,1.3079073429107666,-0.28580594062805176,1.0412793159484863,0.0,1.0,0.0,0.0,0.0
test,1.602073073387146,0.4601929485797882,0.814481794834137,0.13921615481376648,0.30984511971473694,0.11452052742242813,0.0,0.0,1.0,0.0,0.0
test,1.8398267030715942,-3.7526755332946777,-2.905402183532715,-0.41350334882736206,0.9594320058822632,0.01434602215886116,0.0,0.0,0.0,1.0,0.0
test,2.446683168411255,-3.883906841278076,-3.3690195083618164,-1.4897639751434326,-2.4204883575439453,2.3525404930114746,0.0,0.0,0.0,0.0,1.0
test,0.5522076487541199,-1.1548588275909424,-0.3845498859882355,-1.0251096487045288,-0.8918942809104919,0.6793579459190369,1.0,0.0,0.0,0.0,0.0
test,-0.5181934237480164,-1.6282093524932861,-0.5017233490943909,-0.06833136826753616,-1.7756949663162231,-0.3622271418571472,0.0,1.0,0.0,0.0,0.0
test,0.4235053062438965,-0.4204261898994446,0.5116031169891357,-1.8620842695236206,-2.8023695945739746,0.8030076026916504,0.0,0.0,1.0,0.0,0.0
