split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-1.8992396593093872,0.8825798034667969,0.8577974438667297,4.902579307556152,0.05237074941396713,-6.236250400543213,-0.5020556449890137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8274154663085938,-4.125912666320801,4.529538154602051,-0.862849235534668,-2.6765592098236084,-4.703219890594482,-4.694681167602539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1513350009918213,-0.35961392521858215,-4.488731861114502,-0.06112572178244591,-1.1082316637039185,-1.3136281967163086,8.555553436279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.036319613456726,0.04823945090174675,0.2682785987854004,-0.8656038641929626,-0.9833387732505798,-0.843619167804718,-0.544880747795105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.932692289352417,-0.4118548035621643,0.15555322170257568,-1.1917197704315186,-1.6361769437789917,-0.44757068157196045,-1.1860315799713135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12502819299697876,0.9221661686897278,0.1310591995716095,-2.1316041946411133,-0.442815899848938,-1.3544554710388184,-2.12054181098938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9912605285644531,1.1165066957473755,-0.34784525632858276,0.02380995824933052,-2.256286859512329,-1.319593071937561,3.4658002853393555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.134945273399353,-2.9744160175323486,0.12460754811763763,1.030388355255127,-3.193758010864258,-2.9535350799560547,1.7285157442092896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.5474042892456055,2.3485474586486816,2.0912177562713623,1.8169933557510376,-1.7950462102890015,-3.172415256500244,-0.12500712275505066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.217635154724121,1.8883506059646606,-0.17685872316360474,-2.7978708744049072,-5.726166725158691,-3.186372756958008,0.5516077280044556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.68281888961792,1.1323400735855103,0.6154019832611084,2.7997701168060303,-2.1055564880371094,2.9769513607025146,-3.9350500106811523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.109255790710449,-4.478259086608887,1.472775936126709,1.8360137939453125,-1.7798959016799927,-1.4634456634521484,5.943149566650391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.05919185280799866,-3.9921884536743164,1.7721763849258423,-7.173940658569336,-1.418953776359558,4.081450939178467,2.751286506652832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.39554059505462646,-0.2447190284729004,-0.10949502140283585,0.08898728340864182,-0.9960759878158569,-0.12410403043031693,0.05389592796564102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6006627082824707,-0.0809178426861763,-0.5830742120742798,-0.6672273874282837,-1.4578144550323486,-0.8110218048095703,1.342854380607605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.46397528052330017,-0.498844712972641,-0.24600879848003387,-2.368983507156372,-0.825512170791626,-2.4851112365722656,0.4128293991088867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.09671248495578766,-1.944770336151123,1.7520734071731567,1.665890097618103,-0.457566499710083,-0.8504247665405273,1.3258942365646362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.083159923553467,2.6062064170837402,1.2758132219314575,0.5323618650436401,-0.34225842356681824,-2.473930835723877,-0.5897246599197388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7713286280632019,1.080086350440979,-3.0304696559906006,-3.526553153991699,-0.5482574701309204,-0.0941215306520462,-4.179446697235107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6189520359039307,-1.3368242979049683,4.769152641296387,1.5389410257339478,1.600310206413269,-0.9228556156158447,-1.1320034265518188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2964061498641968,-2.534198522567749,3.576368570327759,-4.6449971199035645,-2.469794273376465,2.300452470779419,-3.5079026222229004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.103188991546631,-2.2302706241607666,3.664552927017212,3.225027561187744,4.813055515289307,0.12851490080356598,-1.7118792533874512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6430864334106445,3.2663066387176514,-4.321158409118652,-3.8352835178375244,5.144152641296387,-3.1218554973602295,-2.9604313373565674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5285893678665161,0.9500169157981873,0.29535698890686035,-0.4207604229450226,-1.78254234790802,-0.5889027714729309,-0.6989911794662476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2601823806762695,1.0377048254013062,1.0836988687515259,-0.8648459911346436,-0.6950821280479431,-0.0789080485701561,-0.8634323477745056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7875570058822632,-0.028828991577029228,0.8143299221992493,1.0223206281661987,-1.0247976779937744,1.081408977508545,1.51521635055542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.110971450805664,-0.39695602655410767,-0.7555014491081238,0.6752060055732727,0.9597609043121338,0.06290040910243988,2.142106294631958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.167269229888916,-0.6376882791519165,-0.3293004631996155,3.636404514312744,-1.0779169797897339,-1.018839716911316,0.47451189160346985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3200366497039795,-2.8111729621887207,-1.4904708862304688,3.734685182571411,-0.07109709829092026,1.7072895765304565,-0.02761918678879738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.540197491645813,4.123411178588867,2.920628070831299,-1.7285457849502563,-4.600551128387451,-1.8544821739196777,2.9820191860198975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8177508115768433,-0.7201138138771057,-2.315842390060425,-3.337722063064575,-0.2909596562385559,-1.1618602275848389,-6.994120121002197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5032578110694885,-0.1129475086927414,1.4574159383773804,1.0233345031738281,-2.3894288539886475,-9.061522483825684,1.6002521514892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.333144187927246,5.011269569396973,3.3829007148742676,-1.7216612100601196,-5.1923980712890625,-6.977015495300293,-0.6598137617111206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2161141633987427,0.7719523906707764,-0.4004322588443756,-0.31743186712265015,-1.3992270231246948,-0.912501335144043,-0.6869586706161499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7741757035255432,0.45015469193458557,0.5663000345230103,0.1528133749961853,-0.6016010642051697,-1.4659109115600586,-0.22883717715740204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2366838455200195,-1.0496665239334106,1.575684666633606,-1.2649035453796387,-1.7844702005386353,0.13635997474193573,-0.6556012630462646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5141081213951111,-1.2677973508834839,1.3432990312576294,-0.49208447337150574,1.597739815711975,0.41042959690093994,-0.44286486506462097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5342531204223633,0.6893410682678223,-0.5024771690368652,-1.2926695346832275,1.0698450803756714,-3.3338429927825928,-0.8469347357749939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7821985483169556,-4.378813743591309,0.2874634265899658,-2.8339827060699463,-1.2400299310684204,-2.0185201168060303,0.42132502794265747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.641355037689209,2.3278698921203613,2.5287909507751465,-3.9706828594207764,-2.2839460372924805,2.2542450428009033,1.9531327486038208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.169036626815796,-3.9955410957336426,0.23421356081962585,2.857621669769287,-3.305710792541504,2.535120964050293,2.5634498596191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4902503490448,-2.4670584201812744,-2.2352020740509033,-3.613652229309082,4.871184825897217,-1.9948043823242188,-0.14236263930797577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.568058729171753,3.5743002891540527,0.7460470795631409,0.3711656332015991,2.5975918769836426,4.619071006774902,-6.174492835998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6840587854385376,-0.40450319647789,0.22000710666179657,-0.10833918303251266,-1.9104551076889038,-1.0265380144119263,-0.359231173992157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.16468346118927002,0.0702299103140831,0.6546281576156616,-0.6929553151130676,-1.8726856708526611,-1.076589822769165,1.3840129375457764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3248165547847748,-1.445278286933899,1.6351935863494873,-0.8618239760398865,-1.0000720024108887,-1.933349847793579,-0.06579077988862991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9390323162078857,2.373159646987915,1.819003701210022,-0.23045966029167175,0.2376362532377243,-0.12595389783382416,-2.3942196369171143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5587630867958069,2.6119563579559326,2.01861572265625,-0.39959511160850525,1.4097273349761963,1.16426420211792,-2.142289161682129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4614195823669434,0.8603928089141846,1.1495862007141113,-1.5057295560836792,-2.2628724575042725,-0.014137370511889458,4.46378755569458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.421635150909424,-1.040576457977295,1.742368221282959,0.38681554794311523,-3.7809669971466064,-1.120579481124878,0.897993266582489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.1754002571105957,-1.2767373323440552,2.3203024864196777,2.977555751800537,-5.179253101348877,1.910268783569336,4.422882080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.090363025665283,2.4675216674804688,1.1430498361587524,-3.9189159870147705,-1.3345743417739868,-4.841414451599121,1.0977823734283447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.493664026260376,3.5602874755859375,1.008797287940979,5.373030185699463,-3.8639581203460693,1.690285563468933,6.112034320831299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3746626675128937,-0.33113759756088257,0.14937838912010193,-0.4128877520561218,-2.069711923599243,-0.5762896537780762,0.09055684506893158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.38370075821876526,1.5520257949829102,0.045989278703927994,-1.176853060722351,-1.6568018198013306,-0.9260591864585876,-0.921117901802063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1047072410583496,0.8804236650466919,1.0915848016738892,0.9605220556259155,-2.9926726818084717,1.003336787223816,-0.5857083797454834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9136885404586792,-0.4820038974285126,-2.4304039478302,0.17876867949962616,-0.987061619758606,-1.038739800453186,1.5301578044891357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5764666199684143,3.480341911315918,1.1920157670974731,-0.663731038570404,-3.565985918045044,1.5720018148422241,-2.0708611011505127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0718138217926025,-1.8313285112380981,-4.086503505706787,-1.4545246362686157,1.0257962942123413,-1.8290783166885376,-0.2790336608886719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1886491775512695,3.6035754680633545,-2.3830907344818115,-1.79944908618927,-3.0321080684661865,-1.2361658811569214,-5.459237098693848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.11512663960456848,5.8200507164001465,-3.374533176422119,-0.07877970486879349,-4.741245746612549,2.656812906265259,-0.14033983647823334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9454346895217896,0.5351353883743286,6.101730823516846,4.611734390258789,-1.9508192539215088,3.1567981243133545,0.6818247437477112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0259037017822266,2.6597282886505127,-2.657677173614502,1.025926113128662,-10.323633193969727,1.8514173030853271,0.40740448236465454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.03475471958518028,0.7840059995651245,-0.22853408753871918,-0.0514080673456192,-1.3007227182388306,-0.2692963182926178,0.030855856835842133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7379500865936279,0.32152074575424194,-0.20265954732894897,1.2480539083480835,-0.453619122505188,-0.25457480549812317,-0.8768672943115234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.78233003616333,0.19799186289310455,0.7255893349647522,-0.9494608044624329,-1.484456181526184,-2.129225730895996,0.7088798880577087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3556249141693115,0.3938796818256378,-2.8858530521392822,1.1972676515579224,-1.5370160341262817,-1.283849835395813,1.9859199523925781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6808247566223145,-2.339407444000244,-1.3646870851516724,1.2395654916763306,-4.116329669952393,-1.316144347190857,-2.8063912391662598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.443312406539917,2.812512159347534,0.4918513298034668,-0.5868799090385437,-6.040581226348877,-0.09295417368412018,1.5618337392807007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4968420267105103,1.375418782234192,-5.211757659912109,1.0097901821136475,-2.1642675399780273,0.22963625192642212,3.533989667892456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.617319107055664,-2.929121732711792,0.11985837668180466,-1.9251998662948608,-2.202181816101074,-3.4479262828826904,4.913541316986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.5811312198638916,7.131291389465332,-2.5933756828308105,-1.5344133377075195,-2.9268810749053955,-5.418252468109131,-0.14748336374759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.311854362487793,-0.6046726703643799,-0.5450229644775391,-0.16320140659809113,4.328937530517578,-4.784686088562012,-1.1831775903701782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.19104710221290588,0.8843828439712524,-0.14393192529678345,0.06848447024822235,-1.9404406547546387,-0.6994643211364746,-0.14211492240428925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8616834878921509,1.1606794595718384,-0.1844642162322998,-1.3052023649215698,-2.188072681427002,-1.620166301727295,0.5273969769477844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4407442808151245,0.9248887896537781,-2.6471519470214844,-1.7161015272140503,-1.2318823337554932,-0.30753636360168457,-0.42535272240638733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3824136257171631,-0.44693073630332947,-0.7713480591773987,-0.5155385732650757,-1.7668135166168213,-4.121715545654297,-1.5844285488128662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6883276104927063,-1.554027795791626,1.3330389261245728,1.3233779668807983,0.6991870403289795,-1.6167782545089722,3.133584499359131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.846956491470337,2.5697686672210693,-2.134678363800049,0.49948957562446594,2.3637001514434814,0.16833417117595673,0.3277801275253296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.3277227878570557,-1.9115397930145264,2.6238605976104736,0.5401129722595215,-5.521828651428223,-4.079351902008057,-0.2723539173603058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9831531047821045,-1.3581979274749756,-3.2325432300567627,1.8368784189224243,-3.904660701751709,-1.2926586866378784,-6.452103137969971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3928787112236023,2.6720120906829834,1.1343342065811157,7.3707146644592285,-4.2019195556640625,1.227723479270935,1.2397485971450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.6115529537200928,6.404493808746338,3.177375316619873,0.057119376957416534,-3.2578887939453125,2.4708855152130127,-5.6440348625183105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6537514328956604,-0.3548705577850342,-0.08330424129962921,-0.8248697519302368,-1.0170533657073975,-0.19647663831710815,-0.11912696808576584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.512847363948822,-0.03185539320111275,-1.019364356994629,0.24068693816661835,0.22743019461631775,-0.7840408086776733,-0.15568439662456512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9218724966049194,-0.01923980750143528,1.6202807426452637,-2.125622510910034,-2.2203352451324463,-1.0559359788894653,-0.6043323874473572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1558302789926529,-2.8119089603424072,0.052314095199108124,-0.04826639965176582,-3.6357574462890625,-1.6369953155517578,0.3972576856613159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.003619210096076131,-0.2079785317182541,-2.882610321044922,0.44205376505851746,-3.3333442211151123,2.1824140548706055,1.9001834392547607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.522231936454773,-0.7049658894538879,4.681223392486572,-0.25798729062080383,1.7440199851989746,-1.4698506593704224,-0.475029319524765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.5922908782958984,-2.81317400932312,-0.5108432769775391,-2.5457117557525635,-4.186155796051025,-4.926432132720947,-2.369546413421631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.655070781707764,-0.0927024707198143,-1.431382656097412,-2.2843663692474365,-0.6054432988166809,0.29853859543800354,-5.642101287841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.228330612182617,-4.461255073547363,1.8098952770233154,-6.299544811248779,-1.0162116289138794,-2.7430026531219482,-0.5377455949783325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.8338470458984375,0.8745279908180237,-2.2083170413970947,0.9068105816841125,-3.719322681427002,3.71622633934021,6.078069686889648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5764116048812866,1.0762381553649902,-0.3073888421058655,-0.09831619262695312,-1.039455533027649,-0.3504381477832794,-0.1851634830236435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3694818317890167,0.6630443334579468,-0.516235888004303,0.06100039556622505,-1.8946365118026733,-0.8572906255722046,-1.7652324438095093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0046485662460327,1.4078030586242676,-1.681983470916748,0.5941890478134155,-0.6740734577178955,-1.2367641925811768,0.6783002614974976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0188522338867188,1.60439932346344,0.4143731892108917,-0.9712622165679932,-3.210282325744629,-0.9028866291046143,2.512253522872925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8648886680603027,0.186869814991951,1.7472896575927734,2.898502826690674,-2.9706666469573975,0.3314373195171356,1.0712651014328003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.1155485212802887,1.5279713869094849,1.2359758615493774,1.1384727954864502,-4.687872409820557,1.9759063720703125,3.3229761123657227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5100852251052856,-1.284720778465271,-1.5551711320877075,-2.644866704940796,-3.9856927394866943,4.785210132598877,-1.8078829050064087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5757304430007935,-0.5413814783096313,-4.654983997344971,-4.077045917510986,3.288861036300659,-0.7176319360733032,-2.489959478378296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.3672895431518555,1.6033943891525269,0.9449954628944397,4.90349817276001,-2.4821951389312744,0.34224510192871094,0.02488410659134388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6436693668365479,4.430868148803711,-1.4556363821029663,-0.8363787531852722,-8.122336387634277,3.594475507736206,3.3262884616851807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.0957229733467102,0.44458431005477905,0.20079408586025238,0.021986158564686775,-1.3653537034988403,-1.0195666551589966,-0.8236416578292847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7392392754554749,0.9643210768699646,0.3590959906578064,0.8513850569725037,-1.5803929567337036,-0.9028773307800293,-1.5762567520141602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5449736714363098,0.09408485889434814,-0.7845178246498108,-2.392395257949829,-2.133028745651245,-0.16078422963619232,-2.1242284774780273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2793827056884766,-3.0467944145202637,-0.13808080554008484,-0.7679760456085205,-2.5788137912750244,-1.2968980073928833,0.3282383680343628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5384154319763184,-2.8236000537872314,0.9262933731079102,-0.43943408131599426,-3.104179859161377,-1.7376070022583008,0.48869678378105164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.2522735595703125,-0.6443381905555725,0.47044798731803894,-3.9640610218048096,-4.2871551513671875,-0.8064316511154175,-0.5366226434707642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.450974464416504,-2.4133365154266357,-3.5276870727539062,-1.7951620817184448,3.335672378540039,0.409379780292511,1.6453348398208618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.646975517272949,4.6759138107299805,-2.9542784690856934,3.412510633468628,0.6086040139198303,0.536777138710022,-0.974407434463501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3095623254776001,-4.479582786560059,6.467587471008301,0.05241282284259796,-1.2641606330871582,3.0489983558654785,0.590649425983429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6643751859664917,-0.6728929281234741,5.97227668762207,-4.374894142150879,-0.6393738985061646,0.06484761834144592,-6.526191234588623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3452973365783691,0.36756765842437744,-0.4855581521987915,-0.24488258361816406,-0.9969062209129333,-0.8564978241920471,-0.4810223877429962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11084847152233124,1.2437427043914795,0.06045364588499069,0.48096275329589844,-0.11678530275821686,-0.6143842339515686,-0.5800167322158813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.06624381244182587,-1.953474760055542,-1.3213391304016113,-0.1529274433851242,-1.3117287158966064,0.7484914660453796,0.4078783392906189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.362725257873535,2.265842914581299,-0.44788631796836853,-1.053604006767273,-1.3279751539230347,0.8313902020454407,-0.8496332764625549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3825554847717285,0.6735504865646362,-2.579038381576538,1.8485395908355713,-3.8601231575012207,-1.7771027088165283,-2.1505348682403564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.996321439743042,3.1245241165161133,-1.4617244005203247,-3.253574848175049,0.142995685338974,-0.8131576776504517,-2.077301025390625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1701350212097168,3.8398404121398926,3.273993492126465,-0.6169927716255188,1.8422359228134155,2.3395843505859375,1.1333434581756592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.486828327178955,-2.632375955581665,1.845689296722412,0.12898743152618408,-0.9086252450942993,2.95078444480896,5.247832298278809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7199490070343018,-4.12385892868042,-1.033823847770691,-1.5198237895965576,-5.389252185821533,-5.228227138519287,1.7748448848724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.803217887878418,5.089229106903076,4.417224884033203,-4.330913543701172,-0.4206210970878601,0.06329534947872162,-0.5509430766105652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3434790372848511,-0.3595428466796875,-0.12684054672718048,-0.8314661979675293,-0.9073092937469482,-0.4825303256511688,-0.16457930207252502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8690652251243591,-0.14842653274536133,-0.45206761360168457,-1.255664348602295,-2.1305999755859375,-1.0732066631317139,-0.15498797595500946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.24515679478645325,-1.2068392038345337,-0.43228965997695923,-2.0636560916900635,-0.45600807666778564,-2.134530782699585,-0.894138753414154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.15370409190654755,0.6218019127845764,2.628467082977295,0.42556270956993103,-0.9391525983810425,-1.0360112190246582,-2.8539111614227295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.207465648651123,2.0384156703948975,-2.2076539993286133,-1.1285260915756226,-1.847349762916565,-0.7226781249046326,1.6545875072479248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.794504702091217,1.3097888231277466,2.23230242729187,-0.4338095784187317,-0.8155341744422913,4.524422645568848,-1.7764534950256348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
