split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3
test,1.5197720527648926,2.5491302013397217,0.9235773682594299,-2.624617576599121,3.088498830795288,0.0,0.0,0.0,1.0
test,0.9436612129211426,0.2689886689186096,0.20266294479370117,-0.7205281257629395,1.3200161457061768,1.0,0.0,0.0,0.0
test,-0.5290111899375916,0.9338417649269104,0.3633071482181549,0.15924830734729767,2.2098217010498047,0.0,1.0,0.0,0.0
test,0.8568080067634583,-0.432524710893631,1.2229827642440796,-3.5841479301452637,1.192681908607483,0.0,0.0,1.0,0.0
test,-2.939497947692871,-1.485860824584961,1.119165062904358,-1.1179479360580444,2.710853338241577,0.0,0.0,0.0,1.0
test,-0.3654745817184448,0.41560450196266174,0.056313127279281616,-1.275328278541565,1.6559182405471802,1.0,0.0,0.0,0.0
test,-0.4384166896343231,1.1825968027114868,-1.179075002670288,-0.9938321709632874,1.7330031394958496,0.0,1.0,0.0,0.0
test,1.7345314025878906,-0.4455002248287201,-1.594680905342102,-2.16334867477417,-0.200125589966774,0.0,0.0,1.0,0.0
test,-2.306472063064575,0.22077016532421112,3.3713605403900146,-0.6982662677764893,1.3842546939849854,0.0,0.0,0.0,1.0
origin,0.08215820191765356,0.1503289247333115,0.21306140040330182,-0.9489933369116853,0.8824912996357015,,,,
