split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5
test,0.3079316318035126,-0.6534550189971924,-2.0100321769714355,2.0119593143463135,2.9814696311950684,-0.3652465343475342,0.0,0.0,0.0,1.0,0.0,0.0
test,0.14977231621742249,-4.040555000305176,-5.150374412536621,2.8655552864074707,-1.8674501180648804,0.7785505652427673,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0918068885803223,-0.36483123898506165,0.1396331638097763,0.6501326560974121,-4.72942590713501,-2.7165493965148926,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3410390019416809,-1.3069168329238892,-2.9154458045959473,0.3074754774570465,-0.6173980832099915,-0.22461697459220886,1.0,0.0,0.0,0.0,0.0,0.0
test,0.25403067469596863,-0.25305524468421936,-1.7010315656661987,0.2802189588546753,0.46802401542663574,-0.7906498908996582,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0338314771652222,-2.1292238235473633,-1.5772725343704224,-0.7814938426017761,0.6129778623580933,1.0130590200424194,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.1877119541168213,-2.0997846126556396,-3.223292112350464,0.5039370656013489,-1.3956578969955444,2.121979236602783,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2103137969970703,-0.6001226902008057,0.421197772026062,1.7972609996795654,-1.5001598596572876,3.1731417179107666,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2490296363830566,-5.168870449066162,-5.9249186515808105,1.4219942092895508,-0.31315597891807556,1.4616401195526123,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7461843490600586,-1.1898008584976196,-2.4630050659179688,0.9848685264587402,-0.35704827308654785,0.5384427309036255,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2414432764053345,-0.8135707378387451,-2.050194501876831,0.0526757575571537,-0.24756090342998505,-1.5742815732955933,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6086052656173706,-2.6100380420684814,-4.7600603103637695,1.4155360460281372,-0.34105876088142395,0.09577205777168274,0.0,0.0,1.0,0.0,0.0,0.0
test,1.886481523513794,0.10965204983949661,-4.004510402679443,0.8798995614051819,2.7060749530792236,-0.7445423603057861,0.0,0.0,0.0,1.0,0.0,0.0
test,1.915363073348999,1.4883627891540527,-3.054344654083252,4.058773517608643,0.26035362482070923,1.996983289718628,0.0,0.0,0.0,0.0,1.0,0.0
test,2.060049533843994,-4.150677680969238,-4.798620700836182,3.987574577331543,-2.65647554397583,1.8091447353363037,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2371257543563843,-0.31567609310150146,-2.1313467025756836,0.6398528218269348,-0.14544136822223663,0.17199482023715973,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9693363904953003,0.5853636860847473,-3.185061454772949,0.20271849632263184,-1.2260937690734863,0.4368685781955719,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1633710414171219,-0.9276940226554871,-2.4405617713928223,1.7719541788101196,0.6349239945411682,-1.9310524463653564,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8327658176422119,2.6529641151428223,-2.1148202419281006,0.9281999468803406,0.2963884770870209,-0.5673552751541138,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6057050228118896,-0.32336026430130005,-5.184053897857666,2.4152073860168457,-2.8779702186584473,0.030688580125570297,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8290897607803345,-1.152818202972412,-0.22160004079341888,2.9510838985443115,-4.847561359405518,1.5390180349349976,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6507446765899658,-0.869153618812561,-2.9025323390960693,0.7693068981170654,-0.6153073906898499,-0.09698143601417542,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6178359389305115,-1.2542387247085571,-3.5633583068847656,1.2423290014266968,-0.7619912028312683,1.6338567733764648,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6707615852355957,-1.135901689529419,-3.690469980239868,2.3259084224700928,-0.07882308214902878,2.1425342559814453,0.0,0.0,1.0,0.0,0.0,0.0
test,0.44119101762771606,-3.3120453357696533,-3.022179126739502,1.535217046737671,-3.2678749561309814,-0.8102934956550598,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3742144107818604,2.7571182250976562,-1.1829386949539185,0.3754329979419708,1.961211919784546,-0.502793550491333,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4599610567092896,-1.0420417785644531,-6.281702041625977,-3.2398083209991455,-0.9949221611022949,1.7880737781524658,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5428849458694458,-1.0409843921661377,-3.069276809692383,0.3385428488254547,-0.26579877734184265,-0.2668931484222412,1.0,0.0,0.0,0.0,0.0,0.0
test,2.015401601791382,-0.5616658329963684,-1.2519423961639404,-0.29940804839134216,-0.4469859302043915,1.1911680698394775,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7882964611053467,-0.9949018955230713,-2.4637882709503174,1.2800724506378174,0.05462820455431938,0.7412349581718445,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1348717212677,0.056135229766368866,-4.683650016784668,-1.80728280544281,1.230354905128479,-0.6893502473831177,0.0,0.0,0.0,1.0,0.0,0.0
test,5.287564277648926,-0.6044982671737671,-2.7154183387756348,-1.0149750709533691,-1.5172908306121826,-1.557456374168396,0.0,0.0,0.0,0.0,1.0,0.0
test,4.607644557952881,-2.1489319801330566,0.6164147257804871,-0.8189524412155151,-2.7914888858795166,2.690066337585449,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3961290121078491,-1.5760096311569214,-2.1984305381774902,0.058088354766368866,-0.6452869176864624,-0.35695818066596985,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.41833430528640747,-1.1124770641326904,-1.404258131980896,-0.33437156677246094,-1.0203683376312256,0.3428890109062195,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2587462663650513,-3.3402769565582275,-3.3874385356903076,0.08423564583063126,-1.2798576354980469,1.857358694076538,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9217259883880615,-3.0471622943878174,-2.9505112171173096,-1.7959035634994507,-1.7906527519226074,1.7302874326705933,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5927658081054688,0.25490421056747437,-0.5509524345397949,-1.9758912324905396,0.0500827431678772,1.1456164121627808,0.0,0.0,0.0,0.0,1.0,0.0
test,5.014339923858643,-1.580754041671753,-6.514444351196289,2.1176774501800537,-0.6568940877914429,0.907204270362854,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4246671199798584,-1.329016923904419,-2.273991346359253,-0.38458487391471863,-0.34298843145370483,0.28472909331321716,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4687659442424774,0.22009700536727905,-2.4841127395629883,-0.17251214385032654,0.44200533628463745,-0.6053717136383057,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8053918480873108,-0.4486774802207947,-1.5897492170333862,-1.4767608642578125,-1.7366516590118408,1.969687819480896,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2854020595550537,-1.0372816324234009,0.5860418677330017,-0.991157591342926,-0.7733649611473083,2.070391893386841,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.137152075767517,-2.2379252910614014,-4.177840709686279,4.082708835601807,-1.6692832708358765,1.2120823860168457,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5921777486801147,-3.3839006423950195,1.0045899152755737,3.056798219680786,0.33303317427635193,3.1659421920776367,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7713755965232849,-0.8432807326316833,-1.635138988494873,0.1482822448015213,-0.6644893884658813,0.03212382271885872,1.0,0.0,0.0,0.0,0.0,0.0
test,0.941838264465332,-2.103661298751831,-2.6808242797851562,0.5268412828445435,-0.9930839538574219,1.9372071027755737,0.0,1.0,0.0,0.0,0.0,0.0
test,1.243535041809082,-2.267033815383911,-2.9535372257232666,-0.5341442227363586,-1.5633511543273926,-2.0124197006225586,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1770802736282349,-3.651684522628784,-2.111748695373535,3.1536638736724854,-1.625261902809143,0.7352849841117859,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8276258707046509,-0.7610469460487366,-3.62150239944458,-3.648677349090576,-1.0164324045181274,-2.378028154373169,0.0,0.0,0.0,0.0,1.0,0.0
test,4.624770164489746,-0.004607427399605513,-1.828563928604126,4.291566371917725,0.8347015380859375,-1.7297112941741943,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3826002776622772,-0.917064905166626,-2.5542795658111572,0.06844300776720047,-0.9917424321174622,-0.12933850288391113,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7450461387634277,-0.755681037902832,-3.866298198699951,0.09512068331241608,-1.1468687057495117,1.2476201057434082,0.0,1.0,0.0,0.0,0.0,0.0
test,3.265791177749634,-0.14000800251960754,-3.4900224208831787,-0.4696415960788727,-1.356354832649231,1.0213125944137573,0.0,0.0,1.0,0.0,0.0,0.0
test,2.231168031692505,-4.447997570037842,-4.2672271728515625,0.6769952774047852,-0.21898449957370758,0.44444942474365234,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8506371974945068,-3.903672218322754,-5.33193826675415,1.1615432500839233,-3.084280252456665,1.5284662246704102,0.0,0.0,0.0,0.0,1.0,0.0
test,3.861923933029175,-1.7406678199768066,-5.040258884429932,3.058955669403076,-1.373038411140442,-3.2685258388519287,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3427900075912476,-1.017867922782898,-3.061009645462036,0.5455576777458191,-1.147140622138977,0.10979831963777542,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7502391338348389,0.11739484965801239,-3.892242670059204,0.5775113105773926,0.1371183544397354,0.21470129489898682,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2566506564617157,-1.6023437976837158,-3.354400157928467,-2.3358116149902344,-0.887520968914032,0.31962814927101135,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4052575826644897,-0.5357338190078735,-3.339600086212158,1.5879162549972534,1.1572790145874023,-2.951582908630371,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6122838258743286,-0.8718857169151306,-5.975008010864258,2.2023847103118896,0.17171180248260498,-1.0924713611602783,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8546185493469238,-5.839594841003418,-3.975044012069702,-0.3194970488548279,-1.866180658340454,1.1509953737258911,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6856770515441895,-0.7549315094947815,-2.4068706035614014,0.6315698623657227,0.12476076185703278,-0.2708304822444916,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7039987444877625,0.5822461247444153,-3.229356527328491,-0.06390993297100067,-1.006821632385254,0.2664690613746643,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5460931658744812,-1.1961897611618042,-4.717700481414795,0.39774829149246216,-1.288724660873413,-0.6078968644142151,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4931941032409668,0.008261079899966717,-3.8812427520751953,0.8395524621009827,0.9926648139953613,2.3366549015045166,0.0,0.0,0.0,1.0,0.0,0.0
test,4.152158737182617,-1.9699842929840088,-2.8290302753448486,-2.3216283321380615,-3.118856191635132,-0.023853911086916924,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6340614557266235,2.7110743522644043,-0.4946870803833008,-0.2896173596382141,-4.500629901885986,0.9176018834114075,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2650290727615356,-0.39577969908714294,-2.6908204555511475,0.9558899998664856,-0.6013984680175781,0.30663979053497314,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8170072436332703,-1.6350401639938354,-1.1925591230392456,-0.07310353219509125,-1.5382578372955322,-0.5254466533660889,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1085599660873413,-3.0801708698272705,-3.8121590614318848,0.6979813575744629,-1.9453665018081665,1.313146948814392,0.0,0.0,1.0,0.0,0.0,0.0
test,2.106776237487793,-3.6024551391601562,-3.633080244064331,-2.0654404163360596,-1.1576464176177979,-0.6602075099945068,0.0,0.0,0.0,1.0,0.0,0.0
test,4.989903926849365,0.19531376659870148,-1.397481083869934,-1.246896743774414,0.5333641171455383,1.9845017194747925,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7570581436157227,-3.0431766510009766,-1.9132637977600098,-1.1252449750900269,1.014070987701416,5.264014720916748,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5482968688011169,-1.607445240020752,-2.788177013397217,0.15466471016407013,-0.8705350756645203,-0.17023473978042603,1.0,0.0,0.0,0.0,0.0,0.0
test,0.434959352016449,-1.2598915100097656,-3.4638476371765137,0.5251712799072266,-1.3726038932800293,1.6518484354019165,0.0,1.0,0.0,0.0,0.0,0.0
test,2.167102575302124,-0.2017451524734497,-3.3803517818450928,0.8672803640365601,-1.213194489479065,-1.9745608568191528,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1429352760314941,1.04570472240448,-1.3762964010238647,0.47355517745018005,-3.4094290733337402,-0.885933518409729,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6165060997009277,-0.10909756273031235,0.18029563128948212,-1.3002814054489136,0.2422090619802475,1.011327862739563,0.0,0.0,0.0,0.0,1.0,0.0
test,4.217927932739258,-2.2698793411254883,1.3178106546401978,1.3125255107879639,1.781069278717041,2.323793649673462,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1131354570388794,-0.3410017192363739,-1.8705129623413086,0.21046769618988037,-0.5522335171699524,0.3671654164791107,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3365230858325958,-2.2877681255340576,-2.861523389816284,-0.31772521138191223,-0.10746465623378754,0.5400121212005615,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9526464939117432,-1.895613193511963,-2.0168230533599854,-1.2287156581878662,0.07491128891706467,-0.914956271648407,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7420973777770996,-0.6682295203208923,-4.703821659088135,0.36889126896858215,2.2981536388397217,0.8132771849632263,0.0,0.0,0.0,1.0,0.0,0.0
test,0.40428608655929565,-1.0155322551727295,-2.012148141860962,5.266798973083496,0.0019394860137254,0.4838932752609253,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.151947259902954,-2.6885056495666504,-2.999915361404419,-3.841900110244751,-1.9584486484527588,3.2567667961120605,0.0,0.0,0.0,0.0,0.0,1.0
test,0.41118907928466797,-0.9025153517723083,-2.258375644683838,0.3755955100059509,-0.048350926488637924,0.9150411486625671,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4057494401931763,-1.4550220966339111,-1.9322270154953003,1.3448383808135986,0.16300752758979797,1.7429107427597046,0.0,1.0,0.0,0.0,0.0,0.0
test,1.081269383430481,0.7579658031463623,-3.5956814289093018,2.3435940742492676,-0.2618167996406555,0.8088836073875427,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6435420513153076,-0.39035865664482117,-1.0134862661361694,-1.248709797859192,-2.874180555343628,-1.8869309425354004,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5911953449249268,0.7780148386955261,-0.5127959251403809,0.4728410243988037,-3.7593953609466553,0.5805085897445679,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.41899263858795166,-1.1751078367233276,-6.393618583679199,3.531665325164795,1.7203164100646973,-1.6199743747711182,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3394165635108948,-0.6855973601341248,-2.2345218658447266,0.24317651987075806,-0.9628545045852661,0.11495628207921982,1.0,0.0,0.0,0.0,0.0,0.0
test,0.31381621956825256,-0.49702370166778564,-2.680870532989502,1.3788045644760132,0.24410833418369293,1.5465906858444214,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8952397704124451,0.9859395623207092,-1.8064773082733154,0.9635453820228577,0.3530193269252777,-1.4533655643463135,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4423153400421143,0.280208557844162,-1.9796303510665894,0.17064416408538818,2.81211519241333,-0.7099786400794983,0.0,0.0,0.0,1.0,0.0,0.0
test,1.655094861984253,-0.6198493838310242,-6.7818074226379395,-0.5322211980819702,1.7812448740005493,0.22112496197223663,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5368224382400513,0.5609365105628967,-5.782474517822266,2.3878800868988037,3.5287866592407227,1.7145379781723022,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8952609896659851,-1.0415432453155518,-3.1825954914093018,0.11355648934841156,-0.08020128309726715,0.8367458581924438,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7847122550010681,-0.147263765335083,-1.6108746528625488,0.37932801246643066,0.6444717645645142,-0.7124652862548828,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6447814702987671,-0.9373956918716431,-1.8468644618988037,-0.5269519090652466,-1.3710451126098633,2.3594746589660645,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8816683292388916,-2.083198070526123,-3.762620210647583,-1.6391265392303467,1.0501255989074707,2.225388288497925,0.0,0.0,0.0,1.0,0.0,0.0
test,2.806509494781494,-4.927810192108154,-0.5000069737434387,1.4452022314071655,-1.7646080255508423,0.9633304476737976,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1627399921417236,-0.1376587599515915,-3.19610595703125,1.76320219039917,-2.54730224609375,5.494025230407715,0.0,0.0,0.0,0.0,0.0,1.0
test,0.12467791885137558,-1.2528828382492065,-2.843871593475342,0.4276156723499298,-0.5597025156021118,0.13251927495002747,1.0,0.0,0.0,0.0,0.0,0.0
test,1.573932409286499,-0.8116439580917358,-2.029869794845581,0.2543954849243164,-2.195655345916748,-0.3153339922428131,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6738321185112,0.1776469647884369,-0.6822751760482788,0.8269474506378174,-0.3097630739212036,-0.6954852342605591,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6448168158531189,-1.133643388748169,-0.33822330832481384,2.023357391357422,2.1041672229766846,-1.0719987154006958,0.0,0.0,0.0,1.0,0.0,0.0
test,2.147611618041992,-5.349433898925781,-2.3977601528167725,0.016444548964500427,-2.7562415599823,-0.3016534149646759,0.0,0.0,0.0,0.0,1.0,0.0
test,3.4508159160614014,-5.505579948425293,-0.2144305408000946,-1.540822148323059,0.9390729665756226,0.6162384748458862,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4359627664089203,-1.5427007675170898,-2.9820103645324707,0.699507474899292,-0.19315578043460846,0.14877837896347046,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.24107594788074493,-1.2442671060562134,-3.8718950748443604,0.2864556610584259,-0.3166205585002899,-0.3430287837982178,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2954175472259521,-0.8535426259040833,-0.32607758045196533,-1.1970524787902832,-1.3676897287368774,-0.6967679858207703,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4803926944732666,-0.867590606212616,-2.4324967861175537,3.191235303878784,0.2741185128688812,-0.7371425032615662,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6407732963562012,0.8645184636116028,-1.6274219751358032,2.882749557495117,2.0948925018310547,2.4723665714263916,0.0,0.0,0.0,0.0,1.0,0.0
test,2.042437791824341,1.8100303411483765,-4.547029495239258,-0.5356044769287109,-5.083272933959961,0.3036690652370453,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8732799887657166,-1.8729628324508667,-2.1848573684692383,0.5522306561470032,0.025182366371154785,0.1248202845454216,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6016970276832581,-0.8617892861366272,-2.1066815853118896,-1.0753096342086792,-1.722900629043579,0.3213045299053192,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1339664459228516,-0.10118056833744049,-1.3592088222503662,1.888702630996704,-1.5007272958755493,1.7401906251907349,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8663619160652161,2.0386698246002197,-3.244464159011841,0.8416239619255066,-1.6332191228866577,-0.2695341408252716,0.0,0.0,0.0,1.0,0.0,0.0
test,2.626166582107544,-5.016758918762207,-2.9862430095672607,-1.5034637451171875,-2.202352523803711,-0.3415561318397522,0.0,0.0,0.0,0.0,1.0,0.0
test,0.12251368910074234,-4.246584892272949,-4.1961750984191895,4.249533653259277,2.153524160385132,0.9191887378692627,0.0,0.0,0.0,0.0,0.0,1.0
test,0.32083913683891296,-1.134769320487976,-2.5714492797851562,0.39468684792518616,-0.0058499970473349094,-0.23331758379936218,1.0,0.0,0.0,0.0,0.0,0.0
test,1.92645263671875,-0.5487034320831299,-3.5223405361175537,0.30515703558921814,0.7308467030525208,0.8931648135185242,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4218335151672363,-0.07730037719011307,-3.758251428604126,-1.4735057353973389,-0.24419045448303223,-0.6619797348976135,0.0,0.0,1.0,0.0,0.0,0.0
test,0.35345974564552307,-2.0959770679473877,0.14446505904197693,-1.8234421014785767,0.3198327422142029,-1.2299655675888062,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4182907342910767,-2.915508508682251,1.488930583000183,1.4798637628555298,-2.4312679767608643,-0.5304093360900879,0.0,0.0,0.0,0.0,1.0,0.0
test,4.96073579788208,-2.726716995239258,1.2070412635803223,0.040977347642183304,1.5766880512237549,0.44071707129478455,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6077848076820374,-1.26386559009552,-2.4225149154663086,0.32790425419807434,-1.1776539087295532,-0.23250100016593933,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6341788172721863,-1.1153366565704346,-2.4345180988311768,0.2832663953304291,-2.2838246822357178,1.0350884199142456,0.0,1.0,0.0,0.0,0.0,0.0
test,0.36911171674728394,-2.254310369491577,-1.9642287492752075,-1.0948801040649414,0.6901401877403259,-1.5844440460205078,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6977019309997559,-2.005829334259033,-4.49368143081665,-0.3142111301422119,2.7134788036346436,0.6810202598571777,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7534711360931396,-2.5921056270599365,-6.9260406494140625,0.7643617391586304,1.053544282913208,0.3601992726325989,0.0,0.0,0.0,0.0,1.0,0.0
test,5.53184175491333,-1.980697512626648,-0.011907299049198627,1.9503779411315918,0.9814099669456482,-1.7305614948272705,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0961989164352417,-1.4764095544815063,-1.9654203653335571,0.4271048903465271,-0.49891701340675354,-0.4604436159133911,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.564256489276886,-1.328557014465332,-2.304896593093872,0.3441139757633209,-0.3060150146484375,1.488399863243103,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8680386543273926,-2.7738893032073975,-3.9374921321868896,0.6389169692993164,-1.213304877281189,0.48888975381851196,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5827856063842773,-0.7326304912567139,-2.666010856628418,-0.3943576514720917,-4.138174057006836,-0.889601469039917,0.0,0.0,0.0,1.0,0.0,0.0
test,3.755685329437256,-2.764819622039795,-1.370438575744629,3.1742613315582275,1.6605700254440308,-0.7286310195922852,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.004876354709267616,-6.098452091217041,-2.843623161315918,0.7936528325080872,-0.23659107089042664,3.4208731651306152,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3343576192855835,-1.346879482269287,-2.6804234981536865,-0.10186806321144104,-0.5451191663742065,-0.459574431180954,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7245179414749146,-2.33793306350708,-3.0793232917785645,1.0478274822235107,-1.4094942808151245,0.8091256022453308,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7304438352584839,-1.7484357357025146,-2.841381072998047,-1.030730962753296,-1.0208032131195068,2.701657772064209,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.769041657447815,-2.6891777515411377,-0.8195042610168457,0.20516033470630646,-0.3182927966117859,2.0244476795196533,0.0,0.0,0.0,1.0,0.0,0.0
test,4.189935684204102,-1.2089855670928955,-1.2000811100006104,-0.6578674912452698,2.1115732192993164,-2.0698418617248535,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8293547630310059,-4.797858238220215,-1.031729817390442,-1.3512516021728516,-2.9733071327209473,3.6351568698883057,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3089587986469269,-0.8984106183052063,-2.7172064781188965,0.44715553522109985,-0.3581983149051666,0.9199969172477722,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9822132587432861,-0.31515416502952576,-3.902818202972412,-0.04292205348610878,-0.0414702333509922,0.5794554352760315,0.0,1.0,0.0,0.0,0.0,0.0
test,0.12703919410705566,-1.5670863389968872,-2.2403218746185303,1.7183493375778198,1.7958089113235474,-0.678939938545227,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2558739185333252,-3.6158230304718018,-3.2213873863220215,-1.8339176177978516,-2.2889411449432373,-0.3766198456287384,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5108464360237122,-2.6272799968719482,-4.87066650390625,1.8626880645751953,-3.2275595664978027,2.9130074977874756,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7384047508239746,2.969693899154663,-0.5362525582313538,3.3677594661712646,-2.0271167755126953,-1.5706311464309692,0.0,0.0,0.0,0.0,0.0,1.0
test,0.08100792020559311,-0.9706383347511292,-2.5249805450439453,0.45921844244003296,-0.623752772808075,0.05971827358007431,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5561752319335938,-1.9329792261123657,-2.8846547603607178,1.0728230476379395,-0.5675755143165588,-0.0747859850525856,0.0,1.0,0.0,0.0,0.0,0.0
test,3.3238327503204346,-0.955535888671875,-1.9027445316314697,-1.4659018516540527,-0.5129704475402832,0.15604090690612793,0.0,0.0,1.0,0.0,0.0,0.0
test,2.323254108428955,-0.64742112159729,-1.791527509689331,0.1154036819934845,0.3265374004840851,-3.288233995437622,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3249197006225586,-3.6376819610595703,-2.077362060546875,3.5879738330841064,-1.5708892345428467,-1.9383069276809692,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5806410312652588,2.1643424034118652,-4.456409454345703,1.1152677536010742,-2.3721463680267334,-3.792459487915039,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5520461201667786,-0.805825412273407,-3.217956781387329,0.397297739982605,-0.7907560467720032,0.48491331934928894,1.0,0.0,0.0,0.0,0.0,0.0
test,1.54653799533844,-1.1667683124542236,-1.440297245979309,-0.44596996903419495,-1.7534631490707397,0.8904322981834412,0.0,1.0,0.0,0.0,0.0,0.0
test,0.072845958173275,-1.8544546365737915,-1.8938740491867065,1.1427826881408691,-2.9458167552948,0.9559563398361206,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8085383176803589,-3.306238889694214,-4.205630779266357,1.9986717700958252,-2.171015501022339,1.699581503868103,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.797528088092804,0.20522116124629974,-2.0837562084198,-0.5096134543418884,0.2168152928352356,-4.005919933319092,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7177704572677612,-1.609310507774353,-1.9159274101257324,6.064639091491699,0.966299831867218,0.8339231014251709,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6376913785934448,-0.6284375786781311,-2.4160540103912354,-0.237968310713768,-0.3642323613166809,0.1571713536977768,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6185903549194336,-1.305488109588623,-2.9193077087402344,0.7167972326278687,-0.07129018753767014,1.2028100490570068,0.0,1.0,0.0,0.0,0.0,0.0
test,2.217639207839966,-0.913945198059082,-4.414460182189941,1.6989809274673462,-0.5418790578842163,1.705133318901062,0.0,0.0,1.0,0.0,0.0,0.0
test,4.367280006408691,0.9017733335494995,-1.9738987684249878,-0.11586147546768188,-0.5486581325531006,0.8172318339347839,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3902699947357178,-0.8842875957489014,-0.738111674785614,2.8464608192443848,1.2657064199447632,3.600210428237915,0.0,0.0,0.0,0.0,1.0,0.0
