split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3
test,1.1695529222488403,0.6030176877975464,0.8978267312049866,-3.993971109390259,-2.656301259994507,-0.21536286175251007,0.0,0.0,0.0,1.0
test,0.8718470931053162,2.2676146030426025,0.17817136645317078,-0.6813531517982483,-1.8757256269454956,-0.5711491703987122,1.0,0.0,0.0,0.0
test,0.9762800335884094,1.1171672344207764,1.7135632038116455,-0.6010663509368896,-1.287156343460083,0.6128079295158386,0.0,1.0,0.0,0.0
test,-1.1288448572158813,1.244646668434143,-0.46329912543296814,-0.4968203902244568,0.22676202654838562,1.2334414720535278,0.0,0.0,1.0,0.0
test,0.7143681645393372,2.9525372982025146,-2.833637237548828,-0.21178632974624634,-1.257479190826416,1.8771262168884277,0.0,0.0,0.0,1.0
test,0.5616229176521301,1.5342278480529785,0.772580087184906,-0.17655642330646515,-0.8756113052368164,-0.5743622779846191,1.0,0.0,0.0,0.0
test,0.7067201733589172,1.3486952781677246,0.2411336898803711,-0.9836542010307312,-0.8513693809509277,-2.145364761352539,0.0,1.0,0.0,0.0
test,-0.27769139409065247,1.712113380432129,2.4037885665893555,0.36117932200431824,-1.1172733306884766,-1.8201004266738892,0.0,0.0,1.0,0.0
test,-1.0747085809707642,2.0828144550323486,2.1632769107818604,-2.28049635887146,-0.20170770585536957,1.4010651111602783,0.0,0.0,0.0,1.0
test,0.4834643006324768,1.5168005228042603,0.16378581523895264,-1.0103133916854858,-2.021462917327881,0.2199905812740326,1.0,0.0,0.0,0.0
test,0.679720938205719,1.249023199081421,0.9699874520301819,0.008149102330207825,0.19835121929645538,-0.35978665947914124,0.0,1.0,0.0,0.0
test,-1.1821845769882202,1.0494277477264404,1.12461256980896,-1.9052295684814453,-0.4290417730808258,0.6757462024688721,0.0,0.0,1.0,0.0
test,2.0107078552246094,2.102571964263916,-1.3166227340698242,0.12851238250732422,-3.6135435104370117,-3.022202253341675,0.0,0.0,0.0,1.0
test,0.36705294251441956,1.3298139572143555,0.310604453086853,-0.11438726633787155,-0.791842520236969,-0.8852480053901672,1.0,0.0,0.0,0.0
test,-0.08306615054607391,1.916786551475525,0.8896982669830322,-1.505322813987732,-0.9915152788162231,-1.4464709758758545,0.0,1.0,0.0,0.0
test,-0.7171680331230164,0.17200273275375366,0.18299806118011475,-0.8095244765281677,-3.4065051078796387,-1.7906678915023804,0.0,0.0,1.0,0.0
test,-1.6289198398590088,-0.706571102142334,-1.8192545175552368,-0.296953409910202,-0.6362988948822021,1.0379589796066284,0.0,0.0,0.0,1.0
test,0.7969954609870911,1.0431863069534302,0.32162564992904663,-0.5679088830947876,-1.9102727174758911,-1.1285830736160278,1.0,0.0,0.0,0.0
test,-0.5997053384780884,0.18855923414230347,0.22034408152103424,-0.2654363811016083,-1.6734133958816528,0.6017066240310669,0.0,1.0,0.0,0.0
test,-0.9850342273712158,1.4988670349121094,0.2776893675327301,0.9896458983421326,-3.451364040374756,0.5914756059646606,0.0,0.0,1.0,0.0
test,2.999424695968628,1.4071205854415894,1.2342725992202759,1.9027080535888672,0.2945370078086853,0.11895690858364105,0.0,0.0,0.0,1.0
test,0.2462049126625061,1.446250319480896,0.8472712635993958,-0.8366637229919434,-1.4550387859344482,-0.6912676095962524,1.0,0.0,0.0,0.0
test,-0.9898704290390015,0.9734379649162292,-0.658076822757721,0.07583564519882202,-1.0148074626922607,-0.881164014339447,0.0,1.0,0.0,0.0
test,-0.9546935558319092,1.6029174327850342,2.1619620323181152,-1.1562846899032593,-0.24150292575359344,-0.5477859973907471,0.0,0.0,1.0,0.0
test,2.057068347930908,1.0423588752746582,1.2320314645767212,-3.34100604057312,0.1238507404923439,-1.3104227781295776,0.0,0.0,0.0,1.0
test,0.4045201539993286,2.0491178035736084,0.654301106929779,-0.8485087752342224,-1.447195053100586,-0.6303912997245789,1.0,0.0,0.0,0.0
test,0.29626157879829407,0.41280943155288696,0.2882902920246124,-1.2973334789276123,-2.2608695030212402,0.8276069760322571,0.0,1.0,0.0,0.0
test,-1.3206225633621216,1.8149622678756714,1.827506184577942,-0.06550269573926926,-0.19352899491786957,0.16579394042491913,0.0,0.0,1.0,0.0
test,-1.4125683307647705,1.4740560054779053,-2.5691983699798584,-0.8387997150421143,-2.085681676864624,-2.4882540702819824,0.0,0.0,0.0,1.0
test,0.9905092120170593,0.9469640254974365,0.5003156661987305,0.04987242445349693,-1.967617392539978,-0.1874559223651886,1.0,0.0,0.0,0.0
test,1.0622179508209229,2.244205951690674,-1.1539034843444824,0.4478439390659332,-0.8713205456733704,0.2991086542606354,0.0,1.0,0.0,0.0
test,1.1797282695770264,0.8899477124214172,2.0096423625946045,-2.5011088848114014,-1.9429720640182495,-0.4372154474258423,0.0,0.0,1.0,0.0
test,4.441075325012207,2.0721192359924316,-0.6885172724723816,-0.5780928730964661,-1.3406139612197876,-0.6249198913574219,0.0,0.0,0.0,1.0
test,0.2615012228488922,1.1939387321472168,-0.19034695625305176,0.39062973856925964,-1.907327651977539,-0.4880775809288025,1.0,0.0,0.0,0.0
test,1.911538004875183,0.5413718819618225,-0.3309449851512909,0.05237458646297455,-2.540781021118164,-0.5820045471191406,0.0,1.0,0.0,0.0
test,1.7265034914016724,2.4896156787872314,1.4680063724517822,1.7758986949920654,-1.4218791723251343,-0.27905774116516113,0.0,0.0,1.0,0.0
test,2.4039995670318604,3.9678268432617188,-0.6053770780563354,-1.643317699432373,-1.0476382970809937,1.6337980031967163,0.0,0.0,0.0,1.0
test,0.6322035193443298,0.6210084557533264,0.3044974207878113,-0.08811724185943604,-1.9392423629760742,-0.49836254119873047,1.0,0.0,0.0,0.0
test,0.6911059617996216,-0.20201164484024048,-0.6678451895713806,-0.08017085492610931,-1.151174545288086,0.29416564106941223,0.0,1.0,0.0,0.0
test,1.000542402267456,2.2608296871185303,-1.1433613300323486,-1.6240992546081543,-2.0252387523651123,1.8330453634262085,0.0,0.0,1.0,0.0
test,0.5827564001083374,-1.7999037504196167,1.6996062994003296,-2.020580291748047,-1.156209945678711,-0.5597802400588989,0.0,0.0,0.0,1.0
test,0.11768093705177307,1.2747608423233032,0.5012570023536682,0.18159456551074982,-1.9905500411987305,-0.6037380695343018,1.0,0.0,0.0,0.0
test,2.0154285430908203,2.135254383087158,-0.5917892456054688,-0.7869526743888855,-0.6131882071495056,-0.4556215703487396,0.0,1.0,0.0,0.0
test,1.0451503992080688,1.6463371515274048,0.5309513211250305,-1.6383084058761597,0.9443602561950684,-1.2864840030670166,0.0,0.0,1.0,0.0
test,-0.3184400200843811,3.1293962001800537,-1.5293529033660889,-0.7286108136177063,-2.672170400619507,2.5110909938812256,0.0,0.0,0.0,1.0
test,1.1212326288223267,1.0539156198501587,-0.602158784866333,-0.2173129916191101,-1.3526842594146729,-0.5139292478561401,1.0,0.0,0.0,0.0
test,1.0858711004257202,2.1648759841918945,-0.45645591616630554,-1.6681665182113647,-0.398539662361145,-0.3262028694152832,0.0,1.0,0.0,0.0
test,-0.7286522388458252,3.316545009613037,-0.1894981414079666,-0.6636852025985718,0.3281301259994507,0.013082350604236126,0.0,0.0,1.0,0.0
test,2.9072418212890625,0.6056928038597107,-1.8055449724197388,0.6784619688987732,0.4737881124019623,0.6861151456832886,0.0,0.0,0.0,1.0
test,0.8642279505729675,1.2006291151046753,0.14061079919338226,-0.22898098826408386,-1.723130226135254,0.5155149698257446,1.0,0.0,0.0,0.0
test,-1.3155428171157837,1.1117604970932007,0.16090387105941772,-0.8179017305374146,-1.7032777070999146,-0.13549073040485382,0.0,1.0,0.0,0.0
test,-0.6100441217422485,0.9756031632423401,1.314916968345642,-1.4951106309890747,-3.525341272354126,-1.1920338869094849,0.0,0.0,1.0,0.0
test,0.9800534844398499,0.6851020455360413,-1.8385180234909058,-3.218569040298462,-2.5426082611083984,-1.9681860208511353,0.0,0.0,0.0,1.0
test,0.6294576525688171,1.0127979516983032,0.275311142206192,-0.13324876129627228,-1.7966041564941406,-1.1781885623931885,1.0,0.0,0.0,0.0
test,-0.5665565133094788,1.0300756692886353,-0.13356131315231323,-1.713838815689087,-0.8032296299934387,-0.7689644694328308,0.0,1.0,0.0,0.0
test,0.6725244522094727,-0.3452962040901184,-1.2972460985183716,-2.0556230545043945,-0.5949013829231262,0.05582087114453316,0.0,0.0,1.0,0.0
test,0.4923425316810608,0.2953137159347534,-0.09960059821605682,-3.1761176586151123,1.0296399593353271,0.1314696967601776,0.0,0.0,0.0,1.0
test,1.0610193014144897,1.349887490272522,0.8007925748825073,-0.08662844449281693,-1.88088059425354,-0.5890195965766907,1.0,0.0,0.0,0.0
test,1.3068989515304565,0.887421190738678,0.9910754561424255,-0.6591992974281311,-2.7241549491882324,0.5515213012695312,0.0,1.0,0.0,0.0
test,-0.4323558509349823,1.2240030765533447,-1.7735964059829712,-1.058497428894043,-2.894122838973999,-1.849233865737915,0.0,0.0,1.0,0.0
test,0.7316293120384216,-1.0767594575881958,-1.9141325950622559,-1.226130723953247,-2.7043817043304443,-2.257559299468994,0.0,0.0,0.0,1.0
test,0.7767117023468018,1.5669461488723755,0.6319298148155212,-0.8280696272850037,-1.9645417928695679,0.14692863821983337,1.0,0.0,0.0,0.0
test,-0.1966995894908905,1.3450576066970825,-1.3179210424423218,0.17293116450309753,-2.000439167022705,-1.3149470090866089,0.0,1.0,0.0,0.0
test,1.274469256401062,1.8652141094207764,-0.22481326758861542,-0.8846599459648132,-2.837061882019043,2.13580584526062,0.0,0.0,1.0,0.0
test,-2.3048200607299805,2.1977150440216064,-0.31470584869384766,1.4191606044769287,-2.1960227489471436,1.4203506708145142,0.0,0.0,0.0,1.0
origin,0.5843801489873626,1.4485301494024303,0.08655567703963514,-0.38746707361940674,-1.5376853510162714,-0.3776819172621943,,,,
