split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4
test,-0.24969658255577087,-0.198171928524971,-0.19994501769542694,-0.8588278889656067,1.0,0.0,0.0,0.0,0.0
test,2.1154510974884033,0.5496925711631775,0.23406516015529633,-0.40536436438560486,0.0,1.0,0.0,0.0,0.0
test,-0.9306688904762268,-0.16819274425506592,-0.336936354637146,-2.872828483581543,0.0,0.0,1.0,0.0,0.0
test,-0.7569041848182678,-3.7735164165496826,0.16239804029464722,-1.7691041231155396,0.0,0.0,0.0,1.0,0.0
test,-3.2728564739227295,-0.9191853404045105,-0.25915393233299255,3.1662063598632812,0.0,0.0,0.0,0.0,1.0
test,0.36387985944747925,0.3026646673679352,0.18403883278369904,-1.0400912761688232,1.0,0.0,0.0,0.0,0.0
test,0.026767298579216003,-2.047092914581299,-0.37344086170196533,-0.6154334545135498,0.0,1.0,0.0,0.0,0.0
test,-1.9908833503723145,0.2899206280708313,-0.5184245705604553,1.4407696723937988,0.0,0.0,1.0,0.0,0.0
test,-3.1062185764312744,-1.490793228149414,1.8457640409469604,0.5824671983718872,0.0,0.0,0.0,1.0,0.0
test,0.7245275974273682,-2.236877202987671,4.217168807983398,-2.6382126808166504,0.0,0.0,0.0,0.0,1.0
test,0.33987927436828613,0.695866048336029,0.13591642677783966,0.05041537061333656,1.0,0.0,0.0,0.0,0.0
test,-0.1724415123462677,0.6924410462379456,0.8356534838676453,1.413588285446167,0.0,1.0,0.0,0.0,0.0
test,0.11723464727401733,2.721578359603882,-0.07656090706586838,-0.3000423014163971,0.0,0.0,1.0,0.0,0.0
test,1.657405972480774,-3.4994401931762695,2.1287264823913574,-0.8093388080596924,0.0,0.0,0.0,1.0,0.0
test,0.2667035162448883,1.062591791152954,0.043631959706544876,-5.03774356842041,0.0,0.0,0.0,0.0,1.0
test,-0.43714356422424316,-0.6983774900436401,-0.1589840203523636,-0.14108556509017944,1.0,0.0,0.0,0.0,0.0
test,1.6888200044631958,-1.3853036165237427,0.3305586874485016,-1.0817185640335083,0.0,1.0,0.0,0.0,0.0
test,1.8745512962341309,-1.0641334056854248,2.6476221084594727,-0.9414553046226501,0.0,0.0,1.0,0.0,0.0
test,-1.0409303903579712,-3.4165101051330566,-1.1819703578948975,-1.56806218624115,0.0,0.0,0.0,1.0,0.0
test,1.0193699598312378,3.6887218952178955,3.157559633255005,-1.2738224267959595,0.0,0.0,0.0,0.0,1.0
test,-0.3926500976085663,0.1402270495891571,0.924566924571991,-0.44410014152526855,1.0,0.0,0.0,0.0,0.0
test,-1.0897382497787476,-0.9498439431190491,0.9981593489646912,-1.2999918460845947,0.0,1.0,0.0,0.0,0.0
test,0.26992663741111755,-1.2562336921691895,0.0761590301990509,-3.0310890674591064,0.0,0.0,1.0,0.0,0.0
test,-0.1193089559674263,3.0591282844543457,-1.1537176370620728,-1.8586491346359253,0.0,0.0,0.0,1.0,0.0
test,-1.6036453247070312,1.0029544830322266,3.4478273391723633,-3.4193837642669678,0.0,0.0,0.0,0.0,1.0
test,-0.5529636144638062,-0.14960432052612305,0.8481570482254028,-0.3795589804649353,1.0,0.0,0.0,0.0,0.0
test,0.9093711376190186,-0.07572998106479645,1.880541443824768,-1.33161461353302,0.0,1.0,0.0,0.0,0.0
test,1.7063865661621094,-1.2518960237503052,-2.08634614944458,-0.47664085030555725,0.0,0.0,1.0,0.0,0.0
test,3.176290273666382,2.3152639865875244,-0.20128677785396576,-1.1363184452056885,0.0,0.0,0.0,1.0,0.0
test,0.779658317565918,-4.803537368774414,2.2847952842712402,-0.6644420027732849,0.0,0.0,0.0,0.0,1.0
test,0.04319583997130394,0.683486819267273,0.11488600820302963,-0.05380601808428764,1.0,0.0,0.0,0.0,0.0
test,-0.11849663406610489,-1.5868823528289795,-1.0461528301239014,0.07489461451768875,0.0,1.0,0.0,0.0,0.0
test,-2.107218027114868,-1.6104825735092163,1.4977186918258667,-0.4348268508911133,0.0,0.0,1.0,0.0,0.0
test,-2.153087615966797,-2.400284767150879,2.3582253456115723,0.9263848662376404,0.0,0.0,0.0,1.0,0.0
test,0.8771697878837585,-2.3054609298706055,-2.925750970840454,2.893876552581787,0.0,0.0,0.0,0.0,1.0
test,0.5332468748092651,0.49334391951560974,-0.09069174528121948,0.23778145015239716,1.0,0.0,0.0,0.0,0.0
test,0.04784620925784111,0.3842874765396118,-1.5376131534576416,-0.18054607510566711,0.0,1.0,0.0,0.0,0.0
test,2.093830108642578,-1.0651365518569946,-1.4075688123703003,1.1943976879119873,0.0,0.0,1.0,0.0,0.0
test,-0.3100956380367279,-1.6902976036071777,1.7663639783859253,3.173936605453491,0.0,0.0,0.0,1.0,0.0
test,-3.6680195331573486,-1.4165302515029907,-2.433104991912842,0.24970589578151703,0.0,0.0,0.0,0.0,1.0
test,-0.08022552728652954,0.07215526700019836,-0.18175697326660156,0.4756465554237366,1.0,0.0,0.0,0.0,0.0
test,-0.668219268321991,0.2557162344455719,1.933409333229065,-0.7764869928359985,0.0,1.0,0.0,0.0,0.0
test,-1.676857590675354,0.4485343098640442,-0.7437429428100586,-2.080900192260742,0.0,0.0,1.0,0.0,0.0
test,2.4078288078308105,1.9053614139556885,2.8600733280181885,-0.9862385988235474,0.0,0.0,0.0,1.0,0.0
test,-4.1280694007873535,-1.49639892578125,0.22906991839408875,1.7490730285644531,0.0,0.0,0.0,0.0,1.0
test,-0.3437363803386688,-0.187599778175354,0.5556948184967041,-0.9615287780761719,1.0,0.0,0.0,0.0,0.0
test,0.6524417400360107,1.3696931600570679,-0.7798650860786438,-0.288159042596817,0.0,1.0,0.0,0.0,0.0
test,1.4881848096847534,-2.473135232925415,1.9357255697250366,-0.47248396277427673,0.0,0.0,1.0,0.0,0.0
test,0.13198553025722504,-3.8292622566223145,0.864031195640564,1.4646587371826172,0.0,0.0,0.0,1.0,0.0
test,2.2554476261138916,0.14557932317256927,0.7228360772132874,4.345714092254639,0.0,0.0,0.0,0.0,1.0
test,-0.3834950923919678,-0.26249614357948303,0.5870184898376465,-0.9172481894493103,1.0,0.0,0.0,0.0,0.0
test,0.05438448488712311,1.1514490842819214,-0.7814954519271851,0.6342658400535583,0.0,1.0,0.0,0.0,0.0
test,-1.899665117263794,1.5027308464050293,-0.4922017753124237,0.4507535994052887,0.0,0.0,1.0,0.0,0.0
test,4.131875514984131,0.43849360942840576,-0.009651357308030128,-1.0350372791290283,0.0,0.0,0.0,1.0,0.0
test,1.6193362474441528,-2.008030891418457,-3.0148186683654785,2.7506349086761475,0.0,0.0,0.0,0.0,1.0
test,0.4435381293296814,0.029650146141648293,1.2893784046173096,-0.33049315214157104,1.0,0.0,0.0,0.0,0.0
test,-1.2655502557754517,-1.0348981618881226,-0.5061312913894653,-0.6912486553192139,0.0,1.0,0.0,0.0,0.0
test,2.7382524013519287,0.17094562947750092,1.2738951444625854,1.1871737241744995,0.0,0.0,1.0,0.0,0.0
test,0.4588528275489807,-2.5178005695343018,-2.9061167240142822,0.24994610249996185,0.0,0.0,0.0,1.0,0.0
test,3.2201223373413086,-0.2216337025165558,-0.8136267066001892,3.662781238555908,0.0,0.0,0.0,0.0,1.0
test,1.0426462888717651,-0.5415729284286499,0.4026992619037628,-0.8064868450164795,1.0,0.0,0.0,0.0,0.0
test,-0.4182681739330292,0.3729020655155182,0.9128662347793579,-1.8925269842147827,0.0,1.0,0.0,0.0,0.0
test,-2.0442380905151367,-1.692615032196045,-0.7151796817779541,0.34077098965644836,0.0,0.0,1.0,0.0,0.0
test,0.6599231362342834,-3.8302106857299805,1.3002235889434814,-1.6629469394683838,0.0,0.0,0.0,1.0,0.0
test,-1.990523099899292,2.5301544666290283,-2.6262171268463135,1.5886354446411133,0.0,0.0,0.0,0.0,1.0
test,0.3146427571773529,0.25859156250953674,-0.3755118250846863,0.25756368041038513,1.0,0.0,0.0,0.0,0.0
test,1.954823613166809,0.1855948120355606,-0.42351463437080383,-0.8983937501907349,0.0,1.0,0.0,0.0,0.0
test,-1.4276723861694336,-2.638970375061035,0.15919829905033112,0.29460376501083374,0.0,0.0,1.0,0.0,0.0
test,3.6353282928466797,-0.16906549036502838,-1.7311656475067139,0.4880935847759247,0.0,0.0,0.0,1.0,0.0
test,-3.3481087684631348,2.532027006149292,2.185494899749756,-1.0384045839309692,0.0,0.0,0.0,0.0,1.0
test,0.4548279047012329,0.16892404854297638,-0.4634649455547333,-0.6075359582901001,1.0,0.0,0.0,0.0,0.0
test,-1.1580393314361572,-0.41566482186317444,0.5648376941680908,-1.5696719884872437,0.0,1.0,0.0,0.0,0.0
test,2.4292407035827637,-1.3893258571624756,1.9827494621276855,0.4389738142490387,0.0,0.0,1.0,0.0,0.0
test,0.10217282921075821,-2.369722366333008,3.415888786315918,1.1976734399795532,0.0,0.0,0.0,1.0,0.0
test,3.865124225616455,-0.17611131072044373,-0.13764935731887817,3.24251127243042,0.0,0.0,0.0,0.0,1.0
test,-0.02809521183371544,-0.5298415422439575,-0.11049384623765945,0.5586336851119995,1.0,0.0,0.0,0.0,0.0
test,-0.013154872693121433,-0.3704802989959717,-0.3615392744541168,1.6208291053771973,0.0,1.0,0.0,0.0,0.0
test,2.857329845428467,-0.43296605348587036,1.8484362363815308,-0.570597231388092,0.0,0.0,1.0,0.0,0.0
test,0.1288476288318634,0.6921473741531372,-3.4909849166870117,0.39694637060165405,0.0,0.0,0.0,1.0,0.0
test,1.522813320159912,-1.9068809747695923,2.912745714187622,-3.9786458015441895,0.0,0.0,0.0,0.0,1.0
origin,0.2917090085567902,-0.24238588157511973,0.34552523857424744,-0.22055890608315423,,,,,
