split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,0.5127198696136475,-2.345362424850464,3.976888656616211,0.31667521595954895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3220553398132324,-1.3425850868225098,5.139314651489258,-0.2051931619644165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7498403787612915,-5.548708915710449,1.0195953845977783,0.6985744833946228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.749029278755188,-5.7151780128479,-1.8850115537643433,-0.3022175133228302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.89078426361084,2.78515362739563,4.313737869262695,0.9975205659866333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.347994565963745,2.0989198684692383,3.1641595363616943,-5.046376705169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1381525993347168,-0.8573563098907471,1.0813617706298828,2.013314962387085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0780776739120483,-0.09695398062467575,2.5885798931121826,0.7195976376533508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5389193296432495,1.4041697978973389,3.061861276626587,0.8624745011329651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6690908074378967,-1.7883166074752808,5.111846923828125,-0.17336085438728333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.3496060371398926,-3.467170476913452,-0.17249511182308197,2.8780083656311035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.7675368785858154,-4.479307651519775,2.8716177940368652,4.337193965911865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.599058747291565,3.5985562801361084,3.354729413986206,5.707034587860107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.966576099395752,-5.645388603210449,-2.2076399326324463,2.233916997909546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3092840313911438,-1.3705472946166992,1.3301655054092407,2.0684006214141846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2215276956558228,-2.240011215209961,2.7637643814086914,1.5300920009613037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.32465603947639465,0.4590337872505188,-0.7176492214202881,2.3056867122650146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.20364706218242645,-1.5586892366409302,4.355019569396973,-1.6373103857040405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7684110403060913,-2.8554751873016357,3.724470376968384,-2.4121181964874268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9352268576622009,-6.120968818664551,3.6701276302337646,-0.8652272820472717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8788778185844421,-0.2356172502040863,-5.187458038330078,2.818105936050415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2461087703704834,-6.87540864944458,1.4656343460083008,-3.6918587684631348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.025365948677063,-0.9754090309143066,1.7326157093048096,1.784234881401062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1969225406646729,-1.5101243257522583,1.21999990940094,2.8321990966796875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.995017409324646,-2.626106023788452,1.7370682954788208,-1.0377877950668335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.44444406032562256,-2.7913753986358643,2.4958670139312744,4.537041664123535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.44889760017395,-5.488488674163818,2.17108416557312,1.0520106554031372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.342625617980957,-4.981989860534668,5.372561931610107,-0.5959981679916382,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.668557167053223,-4.4803900718688965,5.017918586730957,1.8743219375610352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.608051776885986,-0.003503289306536317,1.8834998607635498,-4.714425563812256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.43053746223449707,-1.3803019523620605,2.1643810272216797,0.4723365902900696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8671001195907593,-0.4227191209793091,0.7321778535842896,-0.1409197896718979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5681506395339966,-0.9759932160377502,-0.7855570316314697,1.5896538496017456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5368649959564209,0.32479584217071533,-0.7640122175216675,4.0156073570251465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6883243322372437,2.5489280223846436,-0.39988353848457336,-1.386600375175476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.062554836273193,2.912639856338501,-0.9012969136238098,1.5729221105575562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.864921808242798,-0.5557548403739929,7.846646785736084,-0.3582465946674347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.6533288955688477,-5.037073135375977,4.2180867195129395,-3.8791415691375732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9325026273727417,-0.5324685573577881,2.106323480606079,1.1626124382019043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5419889092445374,-2.624613046646118,2.7148165702819824,1.21001398563385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0324676036834717,-1.8790169954299927,0.17334286868572235,0.11198001354932785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2976434230804443,-0.2778490483760834,-0.07367456704378128,0.919575572013855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5511221885681152,-5.301446437835693,2.4242844581604004,3.5802903175354004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7921873331069946,2.260251760482788,-0.6514266729354858,-2.859978675842285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1905871629714966,3.649782419204712,4.520221710205078,-2.8539464473724365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4434394836425781,0.5561017394065857,6.581864833831787,-4.737356662750244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1701282560825348,-1.2114996910095215,1.5577278137207031,0.17444533109664917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.310334324836731,-1.9663926362991333,1.2714030742645264,1.8806591033935547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3533027768135071,-2.6090826988220215,1.976794719696045,3.584296226501465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.03012576326727867,-2.770246982574463,4.503983497619629,3.180086851119995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.5115766525268555,2.48411226272583,1.3184565305709839,-1.6067556142807007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.990311622619629,1.858872890472412,3.137352705001831,4.94844913482666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4319441318511963,-5.715903282165527,5.148226261138916,-2.4089369773864746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3691413402557373,1.4653912782669067,-5.555105209350586,0.47720226645469666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7226686477661133,-1.8374403715133667,1.825121283531189,1.4127696752548218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.741482138633728,-1.5373455286026,2.664219856262207,0.5760316848754883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.09105414152145386,-2.974689483642578,3.419029712677002,2.434842586517334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2054145336151123,-1.6409857273101807,-0.6601281762123108,4.303811073303223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.449459046125412,-0.2269006371498108,-3.232370615005493,2.404608964920044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.366491317749023,-1.1972062587738037,0.40488752722740173,-0.5311338305473328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7592535614967346,-4.155356407165527,-1.8045885562896729,6.346734046936035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6476633548736572,-0.8999150395393372,-4.695857048034668,5.2219462394714355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4293740689754486,-0.731484591960907,2.312784194946289,1.6877002716064453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3634220063686371,-0.871242105960846,3.4618327617645264,1.6673341989517212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.36006051301956177,0.8911449909210205,0.21183417737483978,3.0339694023132324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3239269256591797,-2.7946009635925293,-1.1433945894241333,-0.07738582789897919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9944767355918884,3.254518985748291,2.914138078689575,-0.6166077852249146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.443025588989258,1.3689650297164917,5.017851829528809,2.0364224910736084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.059250354766846,-2.6905994415283203,3.90398907661438,-3.5211613178253174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7708595395088196,-7.974595546722412,5.161400318145752,-0.39892932772636414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5276607871055603,-0.5637375712394714,1.5784021615982056,1.5152685642242432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9223045110702515,0.43269413709640503,1.0351659059524536,0.7433714270591736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.823668122291565,0.37245604395866394,3.36112117767334,0.003916800022125244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.32943132519721985,-2.5781168937683105,-2.068018913269043,0.6686989068984985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.614551544189453,0.8537935614585876,3.0802061557769775,0.639651894569397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1421232372522354,-6.490835189819336,3.6116104125976562,-0.154682919383049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7641210556030273,3.208965301513672,5.701889991760254,-0.9545537829399109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9995360374450684,2.148228883743286,-5.506736755371094,2.294055223464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8035820722579956,-0.5801882743835449,2.2279553413391113,1.3628038167953491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0081663131713867,-1.378557801246643,0.6209893226623535,-0.43071454763412476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0266966819763184,-1.9896057844161987,2.843594789505005,0.1197846382856369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.023681640625,-3.470214366912842,3.1208598613739014,1.1262762546539307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.710250377655029,-2.472217321395874,1.479306697845459,2.960014820098877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7796286344528198,1.3030381202697754,-3.965623378753662,1.0314393043518066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5025155544281006,2.6495704650878906,-0.017503201961517334,6.895341396331787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.182591438293457,-1.368483543395996,-1.7086751461029053,7.324073314666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.09939400106668472,-0.9447230696678162,2.514531135559082,1.0677490234375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8678613305091858,-1.7329875230789185,0.3073934018611908,-0.13031677901744843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12230860441923141,-0.08492057770490646,-0.20402926206588745,3.368083953857422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.215092897415161,1.5206974744796753,3.095811605453491,2.0744099617004395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0268309116363525,-3.2113118171691895,1.4497218132019043,-1.900444746017456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.0089597702026367,-2.6163015365600586,-0.9261903166770935,-3.3150694370269775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.548135757446289,-1.0672756433486938,-1.4898754358291626,0.4362051784992218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.0461907386779785,1.0488609075546265,-1.6320452690124512,-2.8919525146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8169668316841125,-1.8195616006851196,1.7670340538024902,1.3356832265853882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1756467819213867,-0.638326108455658,2.5120391845703125,0.2656405568122864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.662432849407196,-1.24264395236969,2.4386813640594482,-1.542588710784912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.117522120475769,0.17247408628463745,3.271714448928833,4.250283718109131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.673978090286255,-4.301560878753662,-0.7800264954566956,0.6885418891906738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1383255422115326,-4.606893539428711,-3.2771050930023193,1.2222719192504883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3867316246032715,3.4188952445983887,5.776333808898926,2.4060301780700684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.906716823577881,-2.0690414905548096,-2.3967442512512207,-3.382758140563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5604726076126099,-1.1719081401824951,2.057835102081299,1.2366822957992554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2640089988708496,-1.9137742519378662,2.049311876296997,0.38931724429130554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.851677179336548,-1.0893909931182861,2.0413663387298584,-0.30329617857933044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.19898784160614014,-4.37583065032959,2.518871545791626,3.054039716720581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2562177181243896,-2.8026137351989746,3.250613212585449,5.390697002410889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.6234242916107178,-2.808321714401245,4.705051422119141,-2.2560787200927734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2460451126098633,1.1092312335968018,3.895805597305298,-4.548480987548828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.39527779817581177,-3.1788434982299805,6.740385055541992,-4.493128776550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.24209538102149963,-1.2931725978851318,0.9862008094787598,0.5547700524330139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6520373821258545,-0.3029770851135254,2.7694144248962402,1.4072576761245728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1563773155212402,-0.1525936722755432,-0.35640469193458557,0.09755255281925201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3719875812530518,-1.063183069229126,-1.7961931228637695,0.44718649983406067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.04266756772994995,-4.302497863769531,4.826601505279541,2.9889395236968994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6426758766174316,4.143067359924316,2.2462165355682373,1.6051239967346191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.0484209060668945,-4.4509429931640625,-0.26029160618782043,5.069914817810059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9081299304962158,4.569431781768799,1.8823583126068115,6.616693019866943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12528344988822937,-1.5044567584991455,2.402928352355957,1.2130590677261353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.870074450969696,-2.6526541709899902,1.763416051864624,1.163222312927246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2545073330402374,-2.270552158355713,1.809438705444336,-1.5662212371826172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.40028390288352966,2.8828227519989014,1.834596037864685,0.7786769866943359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.784945249557495,-3.918980360031128,0.03490486741065979,-1.6960688829421997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.15494385361671448,-1.244036316871643,6.189740180969238,-2.60684871673584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.13208027184009552,5.810709476470947,0.5640954375267029,0.04274817183613777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.505898475646973,-1.4235665798187256,4.927788257598877,1.477720022201538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0747711658477783,-0.6212155818939209,1.461585283279419,0.7143922448158264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6563061475753784,-0.9117793440818787,0.4951408803462982,0.1528756469488144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3714063167572021,-2.0838894844055176,-0.8941152691841125,2.0344953536987305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5690226554870605,-1.191375732421875,4.590317726135254,2.337693452835083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.060063362121582,-1.066227912902832,-0.45688390731811523,2.6363844871520996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9057852029800415,-6.62860631942749,0.5590565800666809,2.6688055992126465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1714520454406738,-5.055426597595215,6.681606292724609,3.2112646102905273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.34018847346305847,1.6276676654815674,7.837164878845215,-3.0015015602111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.03188866004347801,-1.2895565032958984,2.049283981323242,1.93342125415802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.263893723487854,0.031331222504377365,1.7366247177124023,2.5158374309539795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.23755836486816406,-1.5611320734024048,0.909416913986206,-1.686832308769226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0398157835006714,1.20428466796875,4.577242374420166,0.06199801713228226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1136977672576904,-0.0680679902434349,4.2168097496032715,-2.1916706562042236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4929378926753998,1.8648595809936523,-1.2021251916885376,5.569515705108643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.10092077404260635,-7.691741943359375,-0.4736443758010864,1.8126368522644043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.890905857086182,-5.39724588394165,-1.9506840705871582,-2.2361183166503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5187593102455139,-1.1161938905715942,1.8084603548049927,0.6177854537963867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9921570420265198,-2.693964719772339,0.8994653224945068,1.7124898433685303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6886670589447021,1.2702113389968872,3.3713855743408203,0.7315434217453003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.999843955039978,1.5619802474975586,0.7433949708938599,3.8006765842437744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3918087482452393,1.932122826576233,-1.8441722393035889,0.5901257395744324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.7612268924713135,2.8779451847076416,-1.1584988832473755,3.8511154651641846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.380564212799072,0.3288450837135315,-3.5036237239837646,0.9599484801292419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5838192701339722,-4.815251350402832,2.2473983764648438,-5.853729724884033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6896461844444275,-1.4178543090820312,1.1160680055618286,1.8604559898376465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5176728963851929,-0.6221897006034851,2.584178924560547,2.789200782775879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.04040522128343582,-2.964463949203491,1.8681341409683228,-1.1051740646362305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8977102637290955,-0.4549581706523895,0.7303164005279541,4.844408988952637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9897297620773315,-3.8095219135284424,5.307473659515381,1.5197181701660156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1774677187204361,-4.8500776290893555,6.1269450187683105,0.7731549143791199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0968778133392334,2.3211188316345215,-3.5267882347106934,2.0057060718536377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.417579174041748,-2.904275417327881,4.6152215003967285,1.3512053489685059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.661893904209137,-1.3748555183410645,2.347252607345581,0.8714256286621094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.45407673716545105,-1.7834141254425049,1.0030460357666016,2.7678189277648926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.005645458120852709,-3.070289134979248,-0.62034672498703,1.4786237478256226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6209271550178528,2.107858180999756,1.9968146085739136,-1.1138956546783447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7132556438446045,-5.327424049377441,2.45300030708313,2.4687588214874268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.17888909578323364,-5.637785911560059,-1.7949517965316772,-0.7597916126251221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1588053703308105,-7.543870449066162,2.543344259262085,2.5747368335723877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.25538745522499084,3.3623414039611816,7.920623302459717,3.1428468227386475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2538038492202759,-0.8201536536216736,1.484400987625122,1.1580121517181396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5382121205329895,0.11781687289476395,2.863316297531128,0.6426137089729309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6398215293884277,1.7420220375061035,1.2653677463531494,2.2045860290527344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.8183932304382324,-0.8150048851966858,4.516213417053223,0.35950058698654175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.427135944366455,-0.20793764293193817,-2.5788724422454834,0.9067403078079224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6742585897445679,1.5632115602493286,5.260684967041016,4.821079730987549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.01871919631958,-7.005774021148682,-1.7641459703445435,1.9948397874832153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3774265050888062,-5.17448091506958,6.824092864990234,5.355733394622803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2129974067211151,-1.0551093816757202,1.7938491106033325,2.1160190105438232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7737225890159607,0.48754677176475525,2.3063576221466064,1.1527224779129028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.238213062286377,-3.569118022918701,2.8105509281158447,1.2633483409881592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8449926376342773,1.8010797500610352,-0.1711527556180954,0.4058552086353302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.11276912689209,-0.6598101258277893,3.5465877056121826,3.62558650970459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.032707452774048,-6.185869216918945,0.19591502845287323,0.9797137379646301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7889342904090881,-4.166297912597656,-0.8576695322990417,6.8342180252075195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.98396372795105,2.2015113830566406,-1.0690221786499023,-4.195865631103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.542736828327179,-0.7109049558639526,1.9915059804916382,1.2902239561080933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4592833518981934,-1.1153172254562378,2.0432469844818115,2.681879758834839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11257202923297882,0.5139336585998535,3.6098780632019043,-0.3211784362792969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9372869729995728,-3.013981819152832,-1.1145234107971191,1.504154086112976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0284194946289062,-1.024538516998291,-0.35594940185546875,5.163724422454834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.571981191635132,2.0136237144470215,-1.7864795923233032,2.0808160305023193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.446554660797119,-0.11945309489965439,-2.3305230140686035,0.48906439542770386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1692934036254883,5.020005702972412,6.088691711425781,-1.2747048139572144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.48663339018821716,-0.3986556828022003,1.4114230871200562,1.1804898977279663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.613978385925293,-0.8837319612503052,1.4611626863479614,1.7798278331756592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4057519435882568,-2.0481178760528564,-0.6069823503494263,1.879779577255249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.737567186355591,1.4132264852523804,0.6449585556983948,0.7776340842247009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6143272519111633,-3.167487382888794,5.7420573234558105,-0.47434985637664795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8596726655960083,-1.0360970497131348,-4.042318344116211,0.6103793382644653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.593156099319458,-0.6343867182731628,7.887765407562256,2.9296317100524902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.525674819946289,5.498939514160156,2.053342819213867,4.4002766609191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
