split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,2.1798458099365234,-1.1420574188232422,-2.835991621017456,1.1869442462921143,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6965636014938354,-1.3403407335281372,-1.3069928884506226,-2.911695718765259,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.7314224243164062,-4.525877475738525,-4.553104877471924,-0.3820810616016388,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7899174690246582,-6.262027263641357,-4.060355186462402,-1.2710094451904297,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.113131046295166,-6.965307235717773,-3.4120676517486572,1.6433069705963135,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.16685467958450317,-3.6615099906921387,-3.9663631916046143,-6.357257843017578,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1264995336532593,-2.7646288871765137,-2.283543348312378,0.3440164625644684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1635682582855225,-1.38340425491333,-1.5007355213165283,1.5930067300796509,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.178602695465088,-1.2077702283859253,-3.498222589492798,2.160844326019287,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.842573881149292,0.7561407089233398,-2.9555535316467285,0.8381021022796631,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.882871150970459,-0.8863977789878845,-0.4699762463569641,0.7518757581710815,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9800374507904053,-3.930751323699951,3.1069774627685547,-0.3913320004940033,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.3542063236236572,1.9429928064346313,-0.09326208382844925,-3.085913896560669,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5019433498382568,-1.60054612159729,-2.2936222553253174,0.22713612020015717,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.04017972946167,-2.8330464363098145,-0.34476494789123535,-0.6567802429199219,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6611244678497314,0.13460274040699005,-0.15982066094875336,1.1751669645309448,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5974245071411133,-2.2345240116119385,-5.586226463317871,0.5144387483596802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6151934266090393,-6.278529644012451,-2.2160394191741943,-2.479642152786255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5193924307823181,-3.721245765686035,3.418041229248047,-1.399505853652954,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.561302900314331,-5.931718349456787,0.22552479803562164,5.158255100250244,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0141819715499878,-1.5166640281677246,-2.2048439979553223,-0.8456481099128723,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6222403049468994,-0.6021347045898438,-1.6466187238693237,0.4656597077846527,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4163508415222168,-2.6043624877929688,-4.684314250946045,-0.8518053889274597,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.961422920227051,-1.7881062030792236,-4.810582637786865,-0.34134605526924133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3310933113098145,-1.3588324785232544,-0.021932292729616165,2.805887460708618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.26875919103622437,-1.4679772853851318,3.3937528133392334,-2.723893165588379,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.422433853149414,-0.2978520691394806,1.856438159942627,-4.802063941955566,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8158854246139526,-1.3885016441345215,-1.3957728147506714,-0.4551413059234619,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5087997317314148,-1.394385814666748,-1.9071308374404907,-0.7597471475601196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8216813206672668,-0.04280984774231911,-3.9003095626831055,-1.03743314743042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8820555210113525,-4.283422470092773,-3.1522130966186523,-2.995671272277832,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.410589218139648,-1.4871187210083008,-0.4159710109233856,3.5217034816741943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.291719913482666,-2.226391315460205,-2.4018659591674805,4.725052833557129,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.106002330780029,-1.695577621459961,2.2220799922943115,2.919863224029541,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2228957414627075,-1.311795949935913,-1.3189436197280884,-0.5826497077941895,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.04069447517395,-3.5865797996520996,-2.0230343341827393,0.8120723962783813,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.05369234085083,-2.350715160369873,1.0781135559082031,-0.4388015568256378,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.24543234705924988,-1.2623777389526367,1.7653943300247192,-0.17190434038639069,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.152376890182495,-2.541069746017456,2.4427013397216797,1.5480890274047852,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.389968752861023,-6.963875770568848,-2.073624849319458,1.9060795307159424,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6974957585334778,-3.645448684692383,-7.524406909942627,-3.7790112495422363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2845258712768555,-1.3355356454849243,-2.639711856842041,-0.02046561986207962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7334649562835693,-0.9179677367210388,-0.2566288411617279,-0.20623642206192017,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.006113323383033276,-2.3331339359283447,-4.509010314941406,-0.573811948299408,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6014662981033325,-1.1271120309829712,-0.4626031219959259,3.5742788314819336,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.565702199935913,-4.008564472198486,-0.7328904867172241,2.1266720294952393,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.282292366027832,-6.175473690032959,-1.7708780765533447,1.4281100034713745,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.383240222930908,-1.4199684858322144,-4.724104881286621,1.7335752248764038,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8646761178970337,-1.2101638317108154,-2.0062015056610107,0.185941681265831,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.18821708858013153,-2.123359203338623,-1.3068684339523315,-1.295353651046753,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3866584300994873,-4.234469890594482,-3.4376957416534424,0.32129019498825073,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1440651416778564,-1.0364270210266113,0.03650190681219101,-3.343353509902954,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.336655139923096,-1.4303354024887085,-1.3726527690887451,2.762661933898926,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.62459659576416,0.05665987730026245,-1.5175654888153076,3.5260021686553955,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.489417314529419,-3.912630558013916,-7.306816101074219,-3.820244789123535,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5626081228256226,-2.16050386428833,-2.2685182094573975,0.7846221327781677,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3146030902862549,-2.516294002532959,0.0475291945040226,0.13470043241977692,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6981950998306274,-3.582179307937622,-4.267909049987793,-0.7220375537872314,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6452877521514893,-0.5451581478118896,-1.4495192766189575,3.118706703186035,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.362481117248535,-4.599381446838379,-1.4756577014923096,2.8338911533355713,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.285097360610962,-0.5033102631568909,3.2488090991973877,1.8543508052825928,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3813146352767944,2.532407760620117,-5.08812141418457,4.222914218902588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.098900318145752,-1.0425838232040405,-2.2030436992645264,-0.026835234835743904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4843376874923706,-0.6242867112159729,-2.965336322784424,-1.0340487957000732,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.035266876220703,-3.072866678237915,-1.3215116262435913,-2.68953800201416,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7252442836761475,0.9346985220909119,-2.67240571975708,-2.6369142532348633,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.471957206726074,2.3255624771118164,-0.7284318208694458,-0.744617223739624,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.873333930969238,-1.6195929050445557,2.046438455581665,2.701738119125366,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.980464458465576,-6.055535316467285,-4.533966541290283,-1.7995998859405518,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1451780796051025,-1.3502552509307861,-2.008601665496826,-0.8256007432937622,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7356948852539062,-2.0629186630249023,-2.8942809104919434,1.5624433755874634,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9200847148895264,-1.9582589864730835,-3.7429354190826416,-1.7261114120483398,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4747202396392822,1.3933959007263184,-0.07483711838722229,-0.32915347814559937,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0333583354949951,1.4620143175125122,0.996025800704956,2.1748032569885254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.461634397506714,-2.7231130599975586,-7.696481227874756,-0.1749565452337265,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.466630458831787,-5.758547306060791,2.1622815132141113,0.8526901602745056,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5353646278381348,-2.533062219619751,-1.7512658834457397,0.28085562586784363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04467498138546944,-3.335426092147827,-2.5176079273223877,0.3664240539073944,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.13868848979473114,-2.80787992477417,-1.3097397089004517,2.3838553428649902,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9178073406219482,0.47888249158859253,-0.39741671085357666,-2.7926831245422363,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.1305911540985107,-2.4081220626831055,0.01033081952482462,3.0500009059906006,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4668828248977661,3.3238272666931152,-1.248226284980774,-0.39865779876708984,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.47226452827453613,-5.120205402374268,-6.879781246185303,-3.7031803131103516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2479889392852783,-1.7863500118255615,-2.000889539718628,-1.0359793901443481,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.353117823600769,-2.166192054748535,-1.4007431268692017,-1.995692491531372,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.11364410072565079,-4.25685977935791,-1.1166194677352905,1.295316219329834,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9251090288162231,0.8108078837394714,-2.999912977218628,2.502631902694702,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.9396378993988037,-0.6814939975738525,0.11554595828056335,-1.349845051765442,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.30859148502349854,-2.0208494663238525,-1.8047525882720947,-5.983120441436768,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5959620475769043,-3.4145777225494385,-7.236029148101807,-3.621511459350586,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9827530980110168,-1.601264238357544,-2.7444655895233154,0.02290329709649086,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9835391640663147,-3.3215620517730713,-1.9964349269866943,-1.4975303411483765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0342674255371094,-2.1892786026000977,-4.185492992401123,1.6668648719787598,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7871882915496826,-0.09285987913608551,-1.1545401811599731,-2.4451165199279785,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1063523292541504,-1.490727424621582,2.9701790809631348,-0.9027044773101807,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.001412034034729,-1.9911993741989136,1.2989147901535034,-5.152792453765869,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.5406174659729004,3.705535650253296,-1.6794739961624146,-1.5562248229980469,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6595590710639954,-1.7183233499526978,-2.4431257247924805,0.41163894534111023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.345780849456787,-2.489393472671509,-3.393684148788452,-0.5560279488563538,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8433144688606262,-1.093321442604065,-1.3719462156295776,-1.9342323541641235,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.33469489216804504,-3.578317165374756,-0.35048800706863403,3.135099172592163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.610827684402466,-2.5329809188842773,-6.218814373016357,-0.5808257460594177,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.3923652172088623,2.760380268096924,-2.31132435798645,0.00828520767390728,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4892525672912598,3.9551281929016113,-4.868278980255127,-1.918039321899414,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1180700063705444,-1.847875952720642,-2.3502116203308105,0.7896565198898315,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.290354609489441,-1.4475189447402954,-3.719858169555664,-0.6003285646438599,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8171073794364929,-0.6714721322059631,-2.97910213470459,-2.485299587249756,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.08634370565414429,-0.37089481949806213,-5.149674892425537,0.8376150727272034,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.986719846725464,-1.8368289470672607,-6.454305648803711,0.9341562986373901,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5666100382804871,2.672999858856201,-4.53570032119751,-2.677725315093994,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6373506784439087,-4.8990607261657715,-5.086744785308838,5.404764175415039,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9477369785308838,-2.0047104358673096,-2.046370029449463,0.6547845005989075,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.260483503341675,-3.169118881225586,-2.50909686088562,-1.1429871320724487,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.05850468575954437,-4.339693069458008,-2.617664098739624,-1.0719350576400757,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.459501266479492,-0.774181604385376,0.6778643131256104,1.76675546169281,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6117400527000427,2.347721815109253,-3.2727763652801514,-2.0538055896759033,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.45694974064826965,3.184265375137329,1.0748558044433594,0.3382066488265991,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.923870086669922,-2.887119770050049,-6.479419231414795,-3.742995500564575,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8268774151802063,-2.613215208053589,-2.009683132171631,0.5369837880134583,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.273874282836914,-1.0749949216842651,-2.4866831302642822,1.2879537343978882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8172131776809692,0.4945080876350403,-1.3451550006866455,1.4810878038406372,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3776015043258667,-4.851619243621826,-2.3980705738067627,-0.6537043452262878,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6152998805046082,0.7449536919593811,-1.7851382493972778,-4.21027135848999,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3556861877441406,-3.19185733795166,0.9824475049972534,-5.084533214569092,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.9557634592056274,3.7382149696350098,-2.061523199081421,3.9326467514038086,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0357978343963623,-2.484231948852539,-1.5142802000045776,0.11413434892892838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8751533031463623,-2.0469987392425537,-1.256524682044983,1.744550347328186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9999420642852783,0.039500877261161804,0.11221934854984283,-0.7995902299880981,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5481594800949097,-0.03789643943309784,-4.3795366287231445,-1.6842633485794067,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1680665016174316,0.7818078398704529,-2.911343574523926,-4.006363391876221,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1029667854309082,-0.41696736216545105,-6.887772083282471,-1.7088834047317505,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6753593683242798,1.587774634361267,2.2703447341918945,-3.3118159770965576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0341445207595825,-2.0203027725219727,-2.8333210945129395,-0.03461246192455292,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.218132257461548,-1.4267802238464355,-3.148664712905884,1.0207695960998535,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.755183696746826,-1.7469805479049683,-0.21850159764289856,0.24416963756084442,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3581315279006958,-5.438239097595215,-2.135106325149536,1.0344597101211548,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1592135429382324,1.8564411401748657,-3.8791279792785645,-1.73019540309906,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0339720249176025,-0.5750150680541992,-7.000312805175781,2.0826427936553955,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.0931172370910645,0.683803915977478,-2.3918254375457764,1.0043543577194214,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6801436543464661,-1.7679111957550049,-1.8959991931915283,0.7156645655632019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.478776216506958,-1.1443392038345337,-1.8186018466949463,-1.4314665794372559,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5194770097732544,-2.313406229019165,-1.2869164943695068,-2.369231700897217,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.392981767654419,-2.0921525955200195,-1.905383825302124,-1.6505414247512817,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6427555084228516,-1.458967685699463,-4.925731182098389,0.07604838162660599,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.788115501403809,-3.53249454498291,-2.890495538711548,-4.5519022941589355,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0579534769058228,-6.7719902992248535,-2.862880229949951,4.923949241638184,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.566663384437561,-2.627520799636841,-2.0743446350097656,-0.18866409361362457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.170034408569336,-2.021927833557129,-1.6805309057235718,1.9257644414901733,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3073482513427734,-1.2602850198745728,-3.6492278575897217,2.0002379417419434,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3607938289642334,-2.4258217811584473,2.0929269790649414,0.2807873785495758,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.449791669845581,-3.159346103668213,-3.24373197555542,4.054728031158447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4633122682571411,-4.7385687828063965,-0.7357615828514099,4.357917785644531,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3541247844696045,-7.210831165313721,-5.990172386169434,0.3328161835670471,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.2645890712738037,-1.9584218263626099,-1.9810718297958374,0.030567962676286697,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9452768564224243,-3.012024402618408,-2.675297498703003,1.4008227586746216,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.09541962295770645,-4.37122106552124,-2.0486481189727783,1.2754137516021729,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0094006061553955,-2.6075053215026855,1.5707533359527588,1.7398537397384644,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7375502586364746,-2.507253646850586,1.8130956888198853,-3.373751163482666,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9981043338775635,-1.760908842086792,2.835087299346924,-3.011404514312744,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.27815842628479,-3.4089231491088867,-8.190701484680176,1.6385689973831177,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9334654211997986,-1.0779640674591064,-2.014456272125244,-0.32947614789009094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4485911130905151,-3.4250471591949463,-2.66036057472229,1.0374499559402466,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8017475605010986,0.26814931631088257,-2.9411914348602295,-0.7834880352020264,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0509045124053955,-3.5840651988983154,-3.8234710693359375,-3.143662691116333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8976469039916992,1.0089133977890015,0.4637407958507538,-0.8720413446426392,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.27951160073280334,-0.9126488566398621,-0.8170263171195984,-5.663323402404785,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0115669965744019,4.422281742095947,-0.14662353694438934,-0.007047298364341259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9630152583122253,-1.3513575792312622,-2.5642573833465576,-0.24913924932479858,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5183596014976501,-1.6308748722076416,-1.6424611806869507,-0.8491070866584778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.204101800918579,-3.4891273975372314,-3.149733781814575,1.979414939880371,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.76026451587677,0.44145894050598145,-4.045976161956787,-2.3448915481567383,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6635252237319946,-3.8592276573181152,-2.2080652713775635,-4.660869598388672,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.1220951080322266,-3.3776795864105225,-7.603431224822998,0.5378978252410889,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5644173622131348,-8.546069145202637,-0.6220619082450867,-1.6433930397033691,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6826916933059692,-1.9780713319778442,-2.7606420516967773,0.1161487028002739,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6228039264678955,-3.630575180053711,-2.6668057441711426,0.6207364797592163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.36356520652771,-3.113140821456909,-0.8158782720565796,-2.626612663269043,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.36065202951431274,-1.1708768606185913,-0.4134579300880432,-3.3153140544891357,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5070934295654297,0.09456213563680649,-2.0210182666778564,3.9064667224884033,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5408411026000977,-1.8151878118515015,4.064695358276367,0.8024435043334961,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1994681358337402,-2.011481761932373,1.470335602760315,-6.146646976470947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.606337308883667,-2.0851094722747803,-2.492645740509033,0.6324329972267151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.19795383512973785,-0.6641186475753784,-1.4893370866775513,-1.0630972385406494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.11467643827199936,-2.396428108215332,-4.556750774383545,-0.531703770160675,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.441192865371704,-0.5386761426925659,-0.4381137490272522,3.1887502670288086,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.34556245803833,-0.2790640592575073,-3.024634599685669,3.6711177825927734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.901304721832275,-0.5377258062362671,-2.1444356441497803,-4.615868091583252,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.912909030914307,-4.027860164642334,2.886127471923828,-3.053605794906616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4842229187488556,-2.1018545627593994,-1.6404149532318115,0.489901602268219,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8669861555099487,-2.9515318870544434,-1.3290313482284546,-1.608904242515564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9481073617935181,-0.17540596425533295,-1.0159493684768677,-0.41836848855018616,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.186918020248413,0.016709210351109505,-3.227839946746826,2.4986441135406494,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1662338972091675,-4.735471248626709,-3.9451005458831787,-3.666548490524292,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.3285436630249023,-1.132137656211853,-5.800014972686768,-2.6751632690429688,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.463869571685791,2.529186248779297,-2.12263822555542,-4.370345115661621,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.610899031162262,-1.3710169792175293,-2.279721260070801,0.11563777178525925,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0493788719177246,-2.951046943664551,-3.20009446144104,0.7432739734649658,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5187532901763916,-1.588120460510254,-4.742966175079346,-0.08263988792896271,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4726486206054688,-3.0314106941223145,-0.4501124620437622,3.3188836574554443,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9226447939872742,-4.492881774902344,1.0054866075515747,-2.4167773723602295,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5580382347106934,0.23229293525218964,-6.903173923492432,-2.096208333969116,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.300319194793701,1.0752838850021362,0.9121842384338379,-1.034259557723999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8837230205535889,-1.9492132663726807,-1.1100306510925293,-0.5877789258956909,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6828685998916626,-1.281154990196228,-3.1998729705810547,1.195884108543396,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9640252590179443,-1.5313409566879272,-3.230494976043701,-2.0858819484710693,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.458305597305298,-3.94339919090271,-4.483129978179932,0.6246703267097473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.562585473060608,-4.448363304138184,1.0585440397262573,1.4334309101104736,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2231824398040771,0.2692206799983978,-3.550410747528076,-5.36863374710083,0.0,0.0,0.0,0.0,0.0,1.0,0.0
