split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-0.3490060567855835,-4.529366970062256,0.02898741513490677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.074547290802002,1.2011504173278809,-0.7900543808937073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1749486923217773,2.4841394424438477,-1.4775804281234741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2495341300964355,-1.93894362449646,-5.8585004806518555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7526565194129944,-8.917295455932617,0.622331440448761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.879115343093872,-0.4936939477920532,0.20174461603164673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.9151625633239746,-2.1373450756073,-0.3380343019962311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.490039825439453,0.4880392551422119,1.7187349796295166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.055046081542969,-2.6897385120391846,-0.9145833849906921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2571873664855957,2.770688533782959,0.8043467998504639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2160196304321289,-1.8850113153457642,6.555291175842285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.174519062042236,-1.894622802734375,-4.501163482666016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.158050537109375,-5.28911018371582,7.034355163574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4181451797485352,-1.8324240446090698,1.18777596950531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8528337478637695,-2.826582908630371,1.1260193586349487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.205909729003906,0.780311107635498,0.13164664804935455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.646529197692871,-2.629241704940796,0.8197093605995178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.611879825592041,2.182129144668579,-0.22033390402793884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7705481052398682,-6.493302345275879,-1.1046357154846191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.739139556884766,-1.5944180488586426,2.887009620666504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.839984893798828,0.3332003057003021,1.969078779220581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.434882164001465,-0.35874366760253906,0.4436163008213043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.327388048171997,0.6899548768997192,1.8308253288269043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0192556381225586,-2.9690849781036377,-1.0263588428497314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.695088863372803,1.0933724641799927,-1.0056030750274658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0375984907150269,3.0940418243408203,-1.6284377574920654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.44353723526001,1.2585233449935913,-2.2665858268737793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.043424367904663,-0.9531465172767639,7.961789608001709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6552963256835938,-3.368112802505493,8.661985397338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3048726320266724,-0.30827847123146057,1.1780794858932495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.510693907737732,-2.600804090499878,2.176253318786621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5788827538490295,0.4977804720401764,1.3370736837387085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3942235708236694,0.7381758093833923,2.2439708709716797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.22353754937648773,-3.770815849304199,-2.5022785663604736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.252503871917725,1.886319875717163,-2.015986919403076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.091521739959717,-4.765289783477783,-3.2216408252716064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.620591163635254,-5.192686080932617,-2.820002794265747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.7731677293777466,-1.8480232954025269,1.5666580200195312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3509747982025146,-0.14340920746326447,2.720120668411255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5054360628128052,1.7917150259017944,1.9554040431976318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.047093152999878,-3.1996829509735107,-0.3896585702896118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.4631848335266113,0.6280158162117004,-3.6531403064727783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.08207526057958603,4.390599250793457,2.58642840385437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.28788423538208,-7.989348888397217,1.024831771850586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.8503546714782715,0.06338777393102646,2.206857919692993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.337836265563965,-1.51089608669281,0.24074359238147736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2555947303771973,-0.825531005859375,2.891890048980713,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.640902519226074,0.03370944410562515,0.12072998285293579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.355823993682861,0.02411271072924137,4.09150505065918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.200778961181641,0.14105160534381866,5.372164726257324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.0295536518096924,-3.313056707382202,6.588280200958252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5173367261886597,-5.127437114715576,-4.045612812042236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.036487102508545,-6.950201034545898,-2.5189976692199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.508375644683838,-1.6688282489776611,1.6367390155792236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.059652090072632,0.3901345431804657,1.9654505252838135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5756292343139648,-1.412598729133606,3.9878990650177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.38424351811408997,1.6823674440383911,-0.7012494802474976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.34149670600891113,-0.2517077326774597,-3.3134961128234863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.594810485839844,-1.1596689224243164,-2.8012568950653076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.85761833190918,2.366217851638794,2.7925992012023926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.4895195960998535,3.405357599258423,-3.8695340156555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.1761369705200195,-1.995848298072815,1.1894358396530151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.250308096408844,-0.925527811050415,0.05900035426020622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.47902005910873413,-1.7869499921798706,-0.4832838177680969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.313988208770752,0.32382655143737793,4.567161560058594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.012096405029297,3.790766954421997,2.388010263442993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.30640172958374,-4.535484313964844,3.2860605716705322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6427725553512573,-3.627575397491455,6.430211544036865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0657240152359009,6.3686909675598145,0.9616116285324097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.283970594406128,-1.010541319847107,1.9974710941314697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.206407308578491,-2.6104249954223633,1.1025545597076416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.846245288848877,-2.1857316493988037,-1.0082098245620728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.8974642753601074,-1.5079110860824585,-2.4401228427886963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9162899255752563,-0.7052468657493591,-3.8310749530792236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1323862075805664,0.8514913320541382,3.541822671890259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.242795944213867,4.831637859344482,3.0715150833129883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.693878173828125,5.417547702789307,1.6463608741760254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.7936887741088867,-0.2565939724445343,1.6518524885177612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7208423614501953,-0.4657924771308899,2.8175225257873535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.8208749294281006,-3.3184382915496826,0.4227752685546875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2556445598602295,-3.077662229537964,-0.07853677868843079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0426750183105469,-4.482700347900391,4.527031421661377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8709726333618164,-0.4912387728691101,4.5196027755737305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.689730644226074,-2.648479461669922,-0.1690186709165573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.076117515563965,2.0987155437469482,-3.136078357696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0358633995056152,-0.04743927717208862,0.8346424102783203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.17648033797740936,-1.144508957862854,0.2056352198123932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.0228657722473145,-0.3314904272556305,3.7716877460479736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.566650867462158,-3.884782075881958,-0.042594972997903824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.135958194732666,0.31183797121047974,-2.6065926551818848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5303916931152344,-3.4216396808624268,4.17680025100708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8545547127723694,5.220358371734619,2.4252254962921143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.613722801208496,6.28585958480835,-2.185427188873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.7982840538024902,-1.6089580059051514,1.105093002319336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6836360692977905,-2.5266571044921875,0.8440375328063965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2249820232391357,1.5755234956741333,-0.2445853054523468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.58186149597168,-2.1032793521881104,3.8906397819519043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.197450876235962,-2.251140594482422,-1.4007800817489624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.643642902374268,-2.9567131996154785,1.5848950147628784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4623037576675415,5.620862007141113,3.1774606704711914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.55662727355957,-3.3079144954681396,-2.914773941040039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.9700143337249756,-1.0764436721801758,1.230168342590332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6344237327575684,-0.028725823387503624,0.49277082085609436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6683430671691895,-2.243772506713867,1.7134172916412354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5119738578796387,-4.346718788146973,3.207690715789795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7667938470840454,2.914421319961548,-2.0295982360839844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6787424087524414,-2.6106269359588623,5.517518520355225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.326203346252441,-2.6296517848968506,6.296952724456787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.296446800231934,2.248067855834961,1.4984086751937866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0217299461364746,-0.6117773652076721,0.13175706565380096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.9012911319732666,-0.560221254825592,1.4003909826278687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.802935242652893,-3.6337521076202393,-0.4268813133239746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2899760007858276,-4.017648696899414,-1.5178226232528687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.513139247894287,0.37813225388526917,2.6441056728363037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.248684883117676,-5.908031940460205,2.278163194656372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.749476909637451,4.501492977142334,4.33493709564209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0589170455932617,-8.790177345275879,2.963155508041382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.982600450515747,-1.0827999114990234,0.942670464515686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4714133739471436,-1.5394731760025024,2.903911590576172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1395561248064041,1.0866000652313232,0.9368962645530701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8197546005249023,1.5943113565444946,2.1603963375091553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7487940788269043,-5.317338466644287,3.490551233291626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.819504737854004,0.3821607828140259,1.212737798690796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6272817850112915,-7.863808631896973,-0.405122309923172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.178070068359375,-4.445801734924316,1.8269692659378052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2570956945419312,-0.9299818277359009,1.7165284156799316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.111970901489258,-2.902848958969116,0.3658986985683441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1115963459014893,-2.9326412677764893,-0.9827791452407837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0685776472091675,-4.552251815795898,-0.6036097407341003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3799538612365723,-5.781063556671143,-0.4491017162799835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6838910579681396,4.694632053375244,-0.6336908936500549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.350801706314087,-5.078225612640381,3.054934501647949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.830587863922119,-2.515793561935425,0.2504847049713135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0038626194000244,-1.7323644161224365,0.3356989324092865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4655909836292267,-1.3429746627807617,2.297818422317505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.354671955108643,0.6591880321502686,0.2872420847415924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.858120918273926,-0.07937002182006836,-2.3659207820892334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.908691883087158,-1.9123878479003906,1.1463960409164429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6590906381607056,3.6505794525146484,1.954330563545227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.734983444213867,-2.4733266830444336,2.2236151695251465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.5681416988372803,-7.198523998260498,-3.7942984104156494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.259110927581787,-0.4165879786014557,1.3538024425506592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7287033200263977,0.1508031040430069,2.05661678314209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.044712543487549,0.9619951248168945,1.9522265195846558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6807186603546143,0.36777302622795105,0.2721530795097351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4572885036468506,0.7519378066062927,-0.39753562211990356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.006199836730957,3.4181838035583496,1.3967002630233765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5554993152618408,-7.03707218170166,-2.243504285812378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.644213676452637,0.15302780270576477,3.1260876655578613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.6376454830169678,-1.5194544792175293,0.4634624719619751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.44099631905555725,-1.8912756443023682,0.11907240003347397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2976815700531006,-3.6353628635406494,2.487245798110962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9017648100852966,-3.782689094543457,1.2289642095565796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.287679195404053,-2.415682792663574,3.18403959274292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.972388744354248,-0.5055697560310364,-3.4341723918914795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.1198782920837402,-7.192140102386475,4.153753757476807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2498583793640137,-8.770014762878418,2.902576208114624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.699106454849243,-0.3426072299480438,1.2180441617965698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.232353687286377,-0.20790237188339233,2.3790414333343506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0049972534179688,-0.9533889293670654,-1.9571220874786377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9064948558807373,2.1113107204437256,-1.2655516862869263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9295389652252197,-1.2375261783599854,0.17010410130023956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.737428069114685,2.541396141052246,4.107213497161865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.208435297012329,-7.5465288162231445,3.575039863586426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.895869731903076,4.370567321777344,1.1056252717971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.418372869491577,-0.9126893281936646,1.9382778406143188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9583492279052734,-2.1477768421173096,2.696532964706421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.459186315536499,-0.03833658993244171,-1.7520116567611694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5848517417907715,2.946734666824341,1.29694664478302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.019458055496216,0.08702602237462997,-3.8327789306640625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2838853895664215,4.452569961547852,0.12901553511619568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.778761148452759,1.4744685888290405,-3.4324653148651123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9486958980560303,-5.67690896987915,3.7059712409973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.2362446784973145,-1.3634034395217896,1.9498469829559326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0243537425994873,-2.8931875228881836,0.3298606276512146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.027422904968262,1.1662756204605103,1.2563074827194214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.478328227996826,1.168118953704834,-1.953780174255371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.446143627166748,-4.1686506271362305,2.820977210998535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.398107528686523,-1.2592052221298218,5.104862213134766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.734916687011719,-3.620607376098633,-4.85054874420166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3966698944568634,6.384222984313965,2.890451192855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.279618263244629,-0.11052316427230835,0.758869469165802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6792919635772705,-1.8177757263183594,1.759360432624817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5424232482910156,-1.6325212717056274,3.927199125289917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5578333735466003,-3.8360626697540283,-0.2260870486497879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.1455979347229,-3.618734121322632,0.044393304735422134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.683534622192383,-6.52892541885376,2.7247703075408936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.472978115081787,-2.002007007598877,3.5488405227661133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.744553565979004,-7.356663227081299,-3.7885806560516357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.7774498462677,-1.5098084211349487,1.4205504655838013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0707498788833618,0.49165722727775574,0.11606547236442566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.588303327560425,0.3789146840572357,3.1569817066192627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.148701190948486,-2.1440975666046143,-1.1407992839813232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.523625135421753,2.3585245609283447,-0.0599249042570591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.803415536880493,-5.409946441650391,5.055197715759277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.590044975280762,3.013660430908203,-0.10847435891628265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9283246994018555,-5.495523452758789,-5.525271415710449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6361830234527588,-1.9598665237426758,1.0172511339187622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5573084354400635,0.891727864742279,1.1128044128417969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07190824300050735,-2.8135294914245605,-0.20353911817073822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.07207836210727692,1.3252733945846558,-1.4538148641586304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.3365283012390137,-2.4007914066314697,5.656199932098389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5936427116394043,-4.2391533851623535,-1.1175733804702759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.4681692123413086,5.809825897216797,0.7203004956245422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2885267734527588,-4.717741966247559,8.103836059570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0272367000579834,-1.2764630317687988,0.9366557598114014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.628875970840454,-0.5459038615226746,2.8754940032958984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.3555359840393066,-0.2823266088962555,-1.5236072540283203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.924890041351318,0.0037641318049281836,3.55684494972229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.747437953948975,0.27298682928085327,1.864133596420288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.236515045166016,-6.128008842468262,-1.1727229356765747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.875332832336426,-0.8827215433120728,-0.20769506692886353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.942333221435547,-0.1715259999036789,4.905525207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.980196237564087,-0.9580625295639038,0.925387978553772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3315680921077728,-0.23020575940608978,0.253930002450943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11965053528547287,-2.4284989833831787,-0.56474369764328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.637311935424805,-1.8732285499572754,3.9173319339752197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7263818383216858,-5.757652759552002,0.04032740369439125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.768761157989502,-5.0560526847839355,-2.4252350330352783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6495952606201172,4.57271671295166,-3.147845983505249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.603536605834961,-0.4096542000770569,-6.493746757507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0426278114318848,-0.1930004507303238,1.5948033332824707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3623476028442383,0.8208639621734619,1.7165861129760742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6412715315818787,-2.912432909011841,2.9443652629852295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7801603078842163,-0.07198663055896759,1.9822537899017334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6650543212890625,-4.587982654571533,4.28987979888916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
