split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-1.067703127861023,-0.692285418510437,-5.797013759613037,6.86763334274292,-2.967266321182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.032240629196167,1.5962258577346802,0.5742335915565491,1.8187050819396973,-0.6870900392532349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7265450358390808,1.4104609489440918,0.4757000803947449,-0.5978513360023499,-1.1162545680999756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.177647352218628,-1.4909132719039917,0.6954908967018127,0.7513024806976318,-2.1346352100372314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1633790731430054,1.269107699394226,1.321577548980713,-2.6020708084106445,-0.9151497483253479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.1875061988830566,2.375502586364746,3.213064670562744,3.633824586868286,1.2531968355178833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4799708127975464,-0.040360432118177414,3.997335433959961,5.115724086761475,-1.5167748928070068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.918564319610596,0.4555920660495758,-3.852454900741577,-2.4171524047851562,-2.375480890274048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.595316410064697,-2.7344541549682617,2.8292465209960938,1.2450056076049805,0.4610532522201538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7859069108963013,2.256817579269409,7.143732070922852,-0.6044365763664246,3.8952198028564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.544705867767334,0.13123539090156555,0.6455812454223633,1.44662344455719,-1.0815576314926147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3236937522888184,-0.2810458540916443,1.3847377300262451,1.1196765899658203,-0.8045398592948914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6968430280685425,3.0542211532592773,1.5441087484359741,-0.05602171644568443,-1.587100625038147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.828871726989746,1.3848329782485962,1.3981448411941528,-1.3351413011550903,-0.5077667832374573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6325230598449707,-0.8422174453735352,-1.0691685676574707,-2.766572952270508,-1.9936720132827759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0967029333114624,-3.0700485706329346,0.7976049780845642,0.6070508360862732,3.7805628776550293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1716298758983612,-0.7024517059326172,2.6724820137023926,4.783565044403076,-5.948755741119385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.106501579284668,4.042087078094482,4.217752933502197,4.734523296356201,-0.0036258259788155556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.19169282913208,-3.3578925132751465,-2.895092725753784,0.9954823851585388,-1.7233364582061768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0326687097549438,0.9265282154083252,0.7772551774978638,1.7455781698226929,-1.4617226123809814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1587827503681183,2.025752305984497,0.20574526488780975,2.2335093021392822,-1.6091313362121582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8760035037994385,-1.2231096029281616,-0.016923928633332253,0.8675999641418457,-1.7967720031738281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0004088878631592,-0.6749274730682373,-0.07666319608688354,-0.19329863786697388,-3.4541897773742676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7579834461212158,-2.3252604007720947,3.764055013656616,1.7419726848602295,-0.7825390100479126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3205426931381226,4.118149757385254,4.0532612800598145,2.9640309810638428,-2.410843849182129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6518545150756836,5.804769515991211,1.870052695274353,-1.579329490661621,-0.18751457333564758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.609250068664551,-3.933976650238037,1.5976784229278564,-1.1089568138122559,-5.360556125640869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7087547183036804,-3.9152822494506836,5.55089807510376,6.13850736618042,1.3998165130615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8464736938476562,0.8425963521003723,0.057350028306245804,2.183298110961914,-0.6930527091026306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3334860801696777,0.9374750256538391,1.8351086378097534,1.08413827419281,-0.6124848127365112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6651211977005005,0.6779802441596985,2.2545182704925537,2.4415664672851562,-1.7391427755355835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8257815837860107,1.2626310586929321,3.6897032260894775,-0.4833720624446869,-1.7076523303985596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1056597232818604,4.05968713760376,-3.1901352405548096,0.08270024508237839,0.07932967692613602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2226102501153946,1.641608715057373,1.0956604480743408,-2.301947832107544,-5.267002105712891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5179378986358643,0.10516902059316635,5.177405834197998,-2.259622812271118,-3.9825682640075684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.8896260261535645,-2.1293585300445557,3.868255376815796,0.8089392185211182,-3.5067338943481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.4225350618362427,-4.426701068878174,0.6573495268821716,-5.396254539489746,-3.4219448566436768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0127184391021729,0.7827305197715759,0.5253840088844299,0.25957393646240234,-0.7269117832183838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.704097270965576,0.19027118384838104,0.3689400553703308,0.771772563457489,-1.4762043952941895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.434029459953308,-0.91788250207901,2.481494426727295,2.357799530029297,-0.7974737882614136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1347920894622803,2.1965560913085938,-3.0821685791015625,2.291189670562744,-0.9090630412101746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.499207019805908,2.7963292598724365,0.7637718915939331,1.4029731750488281,-0.08389115333557129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8408401608467102,1.5877220630645752,-2.760457992553711,0.7869746685028076,3.976341962814331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.0168068408966064,-4.266717433929443,-0.8319336771965027,3.699395179748535,3.1202352046966553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9199533462524414,4.7081618309021,5.92069149017334,2.8247478008270264,2.6821446418762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.357672691345215,-1.6050711870193481,0.3232063353061676,-0.3187619149684906,-8.039900779724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.86103355884552,0.9964438676834106,-0.16983525454998016,1.2948346138000488,-0.7650913000106812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1689881831407547,0.6505702137947083,1.6333402395248413,2.3994674682617188,-1.2073876857757568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0865843296051025,0.2568087577819824,1.6704679727554321,2.369758367538452,0.3696174621582031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.470775842666626,-0.15269887447357178,-1.062988519668579,-0.04322458803653717,-3.059764862060547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.698629140853882,-1.9301351308822632,3.1277048587799072,3.866692304611206,-0.6304601430892944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0065202713012695,-3.1938087940216064,-1.8692693710327148,-0.5712597966194153,-2.33070707321167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.003971576690674,2.5292649269104004,-1.2845427989959717,-4.630420684814453,-0.5026220679283142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.1478324681520462,-2.0452442169189453,-0.9746511578559875,-6.0181074142456055,-0.8333289623260498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.5978593826293945,-3.758577823638916,-0.6022919416427612,5.2239990234375,-0.3750941753387451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.07257911562919617,0.7952724695205688,0.23445238173007965,1.2135593891143799,-1.0123951435089111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12338415533304214,-0.9218407273292542,0.72859126329422,1.1686475276947021,-0.5826641321182251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4146490693092346,-0.15849412977695465,0.9443535804748535,-0.08084877580404282,-2.6921558380126953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5374886989593506,0.26252254843711853,1.0573374032974243,-0.2960992455482483,-1.0926450490951538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2187969982624054,2.4531285762786865,4.666937351226807,0.5086345672607422,-2.279047966003418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.855708122253418,-0.7761548757553101,-0.761393129825592,0.3458319306373596,-3.5711581707000732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8555117845535278,4.252546310424805,2.069668769836426,-3.16182279586792,3.1185784339904785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.037076473236084,3.692783832550049,1.8280045986175537,5.371894836425781,-5.234394073486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.932758331298828,4.974194526672363,3.2979085445404053,-4.266148090362549,-1.4420360326766968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8018319010734558,0.30541008710861206,0.7417869567871094,1.891823410987854,-1.0547043085098267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.039853617548942566,1.1593799591064453,1.5054439306259155,0.4164125323295593,0.11983383446931839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8909618854522705,-1.5093517303466797,-1.3387473821640015,1.297958254814148,-0.8774155378341675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.44010186195373535,-1.2623039484024048,3.3198137283325195,0.24893930554389954,0.4958941340446472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.6362078189849854,-0.03696088492870331,-0.5080017447471619,3.0546786785125732,2.9419243335723877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7920204401016235,-2.9461777210235596,-1.2040601968765259,-0.7279096245765686,-4.597623348236084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.26080530881881714,-2.738105297088623,2.9413204193115234,6.619140148162842,-1.0761393308639526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.81443452835083,6.890748977661133,-0.3819514214992523,0.8701415657997131,1.1364755630493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9008485674858093,3.4583022594451904,-1.718590497970581,6.261476993560791,-7.117180824279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.11346787959337234,0.9612100720405579,0.4656696617603302,1.1000103950500488,-0.3864111304283142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.19753584265708923,-0.22834675014019012,-0.1200234517455101,1.0332458019256592,-2.129603147506714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1925328969955444,1.8468618392944336,-1.8537898063659668,2.1785356998443604,-2.2110719680786133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9806246757507324,2.422060966491699,2.318286418914795,0.21297231316566467,1.3802818059921265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.5413148403167725,-2.3982012271881104,-0.681268036365509,1.7611684799194336,-3.3752942085266113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1814210414886475,-3.3284127712249756,1.7509751319885254,3.8023526668548584,-0.8747159838676453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8623816967010498,6.2176361083984375,-3.7262892723083496,-0.5441477298736572,-0.9311580657958984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5309407114982605,-2.6685187816619873,6.501708507537842,-1.5236635208129883,1.2385318279266357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5333713889122009,3.45015811920166,1.0851271152496338,-4.01094388961792,6.033127784729004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6908970475196838,0.12098762392997742,0.3723364472389221,0.8329534530639648,-1.214897632598877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.085509777069092,2.0257949829101562,-0.8367938995361328,1.3373844623565674,-0.6362383961677551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8192992210388184,2.566906690597534,0.3370278477668762,1.6767213344573975,0.861277163028717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.224196672439575,2.4601151943206787,2.0145463943481445,3.194793462753296,1.5636991262435913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7302712202072144,2.6078591346740723,1.7307026386260986,4.541529655456543,-1.8994429111480713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9844576120376587,0.7513330578804016,-3.695605754852295,4.991695404052734,-2.8961691856384277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6422473192214966,5.528592586517334,5.155115127563477,-0.3982223570346832,0.0024162393528968096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.291731357574463,-3.8572964668273926,-0.7638578414916992,2.5697476863861084,-5.304482460021973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.86798357963562,-3.7565667629241943,3.104307174682617,5.127441883087158,-6.553248405456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6469131708145142,1.1157045364379883,0.03366560861468315,0.9790678024291992,-0.12700791656970978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04355153068900108,-0.8152916431427002,-0.0439220629632473,1.177099347114563,-0.24335499107837677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1460237503051758,2.9002597332000732,-1.5244611501693726,1.5728121995925903,0.296898752450943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1293803453445435,-0.7685486674308777,-0.1225929707288742,4.770901679992676,-1.627100944519043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0955917835235596,3.7638566493988037,0.9242809414863586,-0.7752108573913574,-4.002008438110352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.910730838775635,0.6211810111999512,-0.11147597432136536,4.615260601043701,-0.021072324365377426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4725555181503296,3.1956787109375,-4.587435722351074,4.820454120635986,-0.7235414385795593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.275437355041504,5.222416877746582,-4.172729969024658,-0.09238516539335251,-2.70685076713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.6708545684814453,4.01620626449585,3.32193922996521,6.785691738128662,-3.7395455837249756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.319327712059021,1.468056321144104,0.3294004201889038,1.4734423160552979,-0.5739603042602539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5471913814544678,1.399770736694336,-0.15381497144699097,2.954092025756836,-1.178835391998291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3263566792011261,2.5569212436676025,2.2065038681030273,0.8948094844818115,0.645516037940979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7609291076660156,-1.791787028312683,-1.2179571390151978,3.102813720703125,-1.269119381904602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8798021674156189,1.4226824045181274,-2.5232651233673096,4.726329326629639,-2.7891271114349365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.303254246711731,3.7505009174346924,-0.21048642694950104,-3.3994319438934326,-0.3818137049674988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.4163661003112793,5.577075481414795,0.05569513887166977,3.8782551288604736,2.9576575756073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.830524444580078,2.63778018951416,0.710467517375946,2.7971181869506836,-4.062129974365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.305165767669678,3.780333995819092,5.152655601501465,-2.357511043548584,-3.4994001388549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9564310312271118,0.4684126377105713,0.19211681187152863,1.8771800994873047,-0.0536346398293972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6172218322753906,1.081539273262024,1.902214765548706,1.329209566116333,0.42395448684692383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5485662221908569,3.2136754989624023,0.5506215691566467,1.9470329284667969,-1.2037591934204102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0730857849121094,0.6855056881904602,1.6915918588638306,4.183191299438477,-1.8684386014938354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.20531690120697021,0.14245088398456573,2.285573720932007,-1.7656433582305908,-3.920206069946289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5355355739593506,0.26455405354499817,6.066641330718994,1.114208698272705,-1.5088613033294678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1667312383651733,0.7920312285423279,6.942498683929443,-0.9994547367095947,-1.3395919799804688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.691617488861084,3.326589822769165,3.596482038497925,0.8721107244491577,6.095187187194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.706153392791748,-5.6178460121154785,2.4339048862457275,-1.5600823163986206,-3.0637948513031006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.570988416671753,1.2046247720718384,0.2844197154045105,0.9498916864395142,-1.4024055004119873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42872828245162964,0.11575379222631454,1.2391178607940674,1.917988657951355,-0.351229727268219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6125966310501099,-1.9838736057281494,-0.23419737815856934,0.974510133266449,-1.3735079765319824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.100854873657227,-0.34829625487327576,-0.5619245171546936,-0.6751354932785034,0.10541073977947235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0904736518859863,3.299067258834839,-1.6018112897872925,-1.081100344657898,1.5524035692214966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.008512496948242,1.3181877136230469,-0.7854811549186707,1.3404560089111328,-4.991647243499756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8916469812393188,1.3842241764068604,5.160207748413086,4.372801780700684,-4.678290843963623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.600212574005127,1.963199496269226,-2.697849988937378,-0.5219395160675049,1.9366706609725952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.683614253997803,0.5841861963272095,2.3153798580169678,8.09851360321045,2.160172700881958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.587016224861145,0.9688887596130371,-0.280357301235199,1.4878158569335938,-0.2641891837120056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1737045049667358,0.3818051815032959,0.5244534611701965,2.9868319034576416,0.1193605288863182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4854841232299805,1.4758951663970947,2.739657402038574,0.9206385612487793,0.030146652832627296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.489722967147827,2.0322654247283936,1.4749723672866821,1.5836730003356934,-1.6021558046340942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.810789585113525,0.46753764152526855,0.2777923345565796,-1.8375293016433716,-1.749503493309021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7842283248901367,-0.3027755618095398,5.026210308074951,-0.7067055106163025,0.4524654448032379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.517484188079834,5.556355953216553,-2.3784782886505127,5.258721828460693,0.14103955030441284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.778733730316162,6.982038497924805,-2.9943861961364746,1.319964051246643,-1.5761691331863403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.497919797897339,1.8252967596054077,-0.061471857130527496,9.857499122619629,-2.5721030235290527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.20135989785194397,1.0920809507369995,0.8087114095687866,1.0889462232589722,-0.6562713384628296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.33604490756988525,-0.5667700171470642,0.38568809628486633,2.2612595558166504,-1.4853966236114502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1919772624969482,-0.02998226135969162,0.8901950716972351,-0.9465627074241638,0.6288540363311768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.393969774246216,0.7474889755249023,0.9023963212966919,3.6889712810516357,-2.742955207824707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.031017189845442772,1.5902087688446045,0.5537804961204529,5.644814491271973,1.2708919048309326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.0313943587243557,5.551488876342773,-2.92463755607605,1.0692899227142334,-2.095001459121704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.9572248458862305,-1.715112566947937,-0.22514235973358154,3.3145525455474854,-2.212712049484253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.064184188842773,3.434223175048828,-0.4221254885196686,-0.3007555902004242,-6.043062686920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1966960430145264,0.18406061828136444,6.3009490966796875,6.458707332611084,-0.4840752184391022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9506306648254395,0.5434088706970215,0.09649112075567245,2.0194642543792725,-0.21773289144039154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6761201024055481,-0.05224917083978653,0.5171616077423096,0.6725719571113586,-0.6548668146133423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5920217037200928,2.5915632247924805,1.01320481300354,2.874183416366577,-2.2743916511535645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.934847831726074,-1.3138980865478516,1.520904302597046,2.9971253871917725,1.104678750038147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.626110851764679,-0.2357378900051117,0.7160286903381348,0.806694507598877,-5.290246486663818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9812833070755005,-1.9559980630874634,1.6320487260818481,-1.4883345365524292,2.4654197692871094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.19797945022583,4.549514293670654,-3.006324291229248,4.387872695922852,2.3114185333251953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8275039196014404,-5.144160270690918,1.5576567649841309,-2.0333127975463867,2.886164903640747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.4648659229278564,0.5143072009086609,7.617910385131836,2.9732506275177,-2.918856620788574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0882222652435303,1.029289722442627,1.250459909439087,0.8954885601997375,-0.6712141036987305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.241600751876831,1.9953078031539917,1.0483713150024414,1.7814984321594238,0.6045111417770386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.380042552947998,-0.11081879585981369,-2.047301769256592,2.7580225467681885,-0.8414508104324341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5667572021484375,0.5964468717575073,-1.724867820739746,3.461463212966919,-0.9416489005088806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.796282768249512,2.4038655757904053,2.8327648639678955,2.6539125442504883,-0.5276117324829102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.335981607437134,-2.520332098007202,-2.8459811210632324,2.8884353637695312,1.8570826053619385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5684313774108887,3.0738697052001953,-3.380638599395752,-2.9019901752471924,1.7556301355361938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.252732753753662,-2.8079001903533936,-3.8712992668151855,0.47565609216690063,1.5568668842315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.384634017944336,-0.6312333345413208,1.358405590057373,4.826247692108154,-3.909710645675659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2601566314697266,0.5607575178146362,1.0584044456481934,0.798063337802887,-1.1349557638168335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.37429478764533997,2.609738349914551,0.5783925652503967,1.0553680658340454,-1.2377536296844482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8733692765235901,1.1695425510406494,2.0119681358337402,3.426740884780884,0.4095861613750458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5396039485931396,3.800959348678589,-2.235489845275879,1.6499366760253906,-0.5263546109199524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
