split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2
test,0.8504546880722046,-1.9161733388900757,0.4051664173603058,0.3275192677974701,1.3366183042526245,3.1902003288269043,-0.9573661684989929,-0.9426774978637695,0.0,0.0,1.0
test,1.8065967559814453,-2.9015862941741943,0.5835800766944885,0.5343194007873535,0.1000145971775055,0.47230756282806396,-2.159730911254883,-0.7975980639457703,1.0,0.0,0.0
test,1.3579955101013184,-2.60538911819458,0.30328136682510376,0.6902911067008972,0.8130553960800171,0.00929614994674921,-1.1433550119400024,-1.1225932836532593,0.0,1.0,0.0
test,1.042785882949829,-3.6901040077209473,-0.7900397181510925,0.023087672889232635,0.6061974167823792,0.9310066103935242,-1.4626471996307373,-3.2039196491241455,0.0,0.0,1.0
test,1.3978464603424072,-2.2660553455352783,0.26851749420166016,0.06404561549425125,-0.6213691830635071,0.9809852242469788,-2.4915318489074707,-1.1584951877593994,1.0,0.0,0.0
test,1.1099495887756348,-2.0844717025756836,0.32204705476760864,1.4203128814697266,0.5055989027023315,0.027181582525372505,-2.4285058975219727,-0.3549908697605133,0.0,1.0,0.0
test,2.782684326171875,-4.3858232498168945,0.019794030115008354,1.517209768295288,-1.8238177299499512,1.9621503353118896,-1.5940577983856201,-1.690811038017273,0.0,0.0,1.0
test,1.4012846946716309,-3.229029417037964,-0.5373883247375488,0.2552248239517212,-0.4700107276439667,1.292938232421875,-2.2239255905151367,-0.9248502850532532,1.0,0.0,0.0
test,0.7982092499732971,-2.4592695236206055,-0.8746657371520996,1.4127708673477173,-0.34300369024276733,0.7732737064361572,-3.1540820598602295,-0.565304160118103,0.0,1.0,0.0
test,0.374181866645813,-1.824419379234314,0.6520475745201111,1.8047548532485962,0.5683107376098633,3.258160352706909,-1.8647584915161133,-0.8968104124069214,0.0,0.0,1.0
test,2.1866700649261475,-2.850581407546997,0.7849182486534119,0.2287200689315796,-0.13105374574661255,1.5531405210494995,-2.5934741497039795,-0.721546471118927,1.0,0.0,0.0
test,2.5585553646087646,-1.724137544631958,0.36037111282348633,0.8669743537902832,0.8474604487419128,1.440237283706665,-3.2036237716674805,-1.327864646911621,0.0,1.0,0.0
test,0.4444960057735443,-2.2238399982452393,1.0364118814468384,0.42744365334510803,-1.091883897781372,1.691988229751587,-4.386119365692139,-0.16187602281570435,0.0,0.0,1.0
test,1.7987653017044067,-2.69576358795166,0.5752654671669006,0.3588000237941742,-0.8059468269348145,1.566353440284729,-1.9444749355316162,-0.4863317012786865,1.0,0.0,0.0
test,2.2992324829101562,-3.239150047302246,-0.0030731079168617725,-0.15030327439308167,1.0045236349105835,0.6876806020736694,-3.154625415802002,-1.479227900505066,0.0,1.0,0.0
test,0.7582545876502991,-1.8202158212661743,-0.01268067304044962,2.180041790008545,-0.375068724155426,0.9189763069152832,-4.1169610023498535,-1.8335928916931152,0.0,0.0,1.0
origin,1.7254852466403605,-2.724284320322969,0.13944993509275463,0.5520637837447963,-0.16370891895641396,1.292107490439597,-2.224818695994805,-0.9338331941573023,,,
