split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2
test,1.4582322835922241,-0.8733714818954468,0.05544967204332352,0.22812584042549133,-1.9034168720245361,0.0002910143812187016,-1.1997461318969727,0.4487224519252777,-0.30515608191490173,1.0,0.0,0.0
test,1.9554824829101562,-0.006104231812059879,-1.6005423069000244,-0.47793111205101013,-1.30207359790802,0.13932855427265167,-0.39772066473960876,1.4449132680892944,0.3447389602661133,0.0,1.0,0.0
test,1.437130331993103,-0.8776992559432983,-0.27244997024536133,0.6047561764717102,-1.3063745498657227,2.29376220703125,-0.08157078176736832,1.6853524446487427,-1.6629403829574585,0.0,0.0,1.0
test,1.6283698081970215,-1.0374177694320679,-0.5085963606834412,0.19557607173919678,-1.2831149101257324,0.4086683392524719,-0.5150178074836731,0.3827197253704071,-0.904448390007019,1.0,0.0,0.0
test,1.31650710105896,-1.714287281036377,-1.1968402862548828,-0.7862579822540283,-0.6549533605575562,0.4365766644477844,-0.6328215599060059,1.6488745212554932,-0.11347899585962296,0.0,1.0,0.0
test,0.036665234714746475,-2.7666666507720947,-0.6035283803939819,0.19019103050231934,-2.709449052810669,0.7151305675506592,-2.0791919231414795,1.3942073583602905,-0.016080768778920174,0.0,0.0,1.0
test,1.5960900783538818,-0.6845941543579102,-0.9308313131332397,0.5770828723907471,-1.7402182817459106,-0.13049085438251495,-1.3393257856369019,0.8572623133659363,-0.12019460648298264,1.0,0.0,0.0
test,1.8919404745101929,-1.3012534379959106,0.5600841045379639,-1.0742324590682983,-1.297999620437622,0.32062312960624695,-0.7933276891708374,1.41907799243927,-0.3178763687610626,0.0,1.0,0.0
test,2.055152416229248,0.7498735785484314,-0.1253317892551422,1.1790392398834229,-2.4496536254882812,-0.6206349730491638,-0.9938497543334961,2.1362147331237793,-0.10335278511047363,0.0,0.0,1.0
test,1.1122151613235474,-0.7964115142822266,-0.8728212118148804,-0.16786427795886993,-1.8789955377578735,-0.407255619764328,-0.9665364027023315,0.9972504377365112,-1.0705517530441284,1.0,0.0,0.0
test,2.3934264183044434,-1.9781339168548584,-1.2294702529907227,-1.3827118873596191,-2.123292922973633,0.08572031557559967,-1.066309928894043,0.39550623297691345,-0.6500171422958374,0.0,1.0,0.0
test,0.6269955039024353,0.3329862356185913,-0.6608998775482178,1.6906373500823975,-1.6942914724349976,1.331303596496582,-0.28253573179244995,0.1716591864824295,-1.6180380582809448,0.0,0.0,1.0
test,1.4312664270401,-1.0207685232162476,-0.782581090927124,-0.5956699252128601,-1.7248011827468872,-0.19883978366851807,-1.7911531925201416,0.1857529729604721,-0.33774101734161377,1.0,0.0,0.0
test,1.9334683418273926,0.042483020573854446,-0.7138277292251587,-1.4889496564865112,-1.1487075090408325,-0.3445959985256195,-1.347784161567688,-0.12079847604036331,-0.31149616837501526,0.0,1.0,0.0
test,3.0411274433135986,-1.138871192932129,-0.08160965144634247,0.4678567349910736,-1.0165338516235352,-1.3386921882629395,0.25018370151519775,1.069489598274231,0.3311212956905365,0.0,0.0,1.0
test,1.9254202842712402,-0.7632452845573425,-0.10929958522319794,-0.15033161640167236,-1.7574207782745361,-0.26580947637557983,-1.336785912513733,0.9293205738067627,-0.6124677658081055,1.0,0.0,0.0
test,0.8430883288383484,-0.8429884910583496,-0.0859251320362091,-0.1271374374628067,-2.6212093830108643,-0.550537645816803,-2.2125279903411865,-0.11125495284795761,-0.7666475772857666,0.0,1.0,0.0
test,0.6503545641899109,-1.7309174537658691,0.06984234601259232,-0.7787335515022278,-1.5850650072097778,0.1149955615401268,-3.3079333305358887,1.4574278593063354,0.43933799862861633,0.0,0.0,1.0
test,1.288433313369751,-0.5322421789169312,-0.5595461130142212,-0.18375326693058014,-1.367326259613037,-0.1495903581380844,-1.1793078184127808,0.9028539061546326,-1.2544628381729126,1.0,0.0,0.0
test,0.14400281012058258,-1.4935033321380615,-0.3244037926197052,-0.4506566822528839,-1.647430181503296,-0.40130358934402466,-0.25391513109207153,0.4605376124382019,0.060878049582242966,0.0,1.0,0.0
test,1.754516839981079,-1.0776158571243286,-1.033196210861206,-0.7762674689292908,-2.343348979949951,0.8989095687866211,-0.28547781705856323,3.1257636547088623,-1.1149746179580688,0.0,0.0,1.0
test,1.2577145099639893,-0.651541531085968,-0.7909552454948425,-0.7102186679840088,-1.3086473941802979,0.5742770433425903,-1.0828320980072021,0.06324800103902817,-0.537010133266449,1.0,0.0,0.0
test,2.1023802757263184,0.39582207798957825,-0.4829367697238922,-0.013797219842672348,-0.8664583563804626,0.9241772890090942,-0.7953586578369141,0.659157395362854,-1.2978838682174683,0.0,1.0,0.0
test,2.8025197982788086,-2.747774362564087,0.1982153058052063,-0.8173986673355103,-0.7381681799888611,0.44501635432243347,-1.2078529596328735,0.7635601162910461,0.6320375204086304,0.0,0.0,1.0
test,1.2103800773620605,-0.8638851642608643,-1.2080113887786865,-0.16016006469726562,-1.614371418952942,0.1879766434431076,-0.8873695135116577,1.3409810066223145,-0.237211212515831,1.0,0.0,0.0
test,2.2570271492004395,-0.9334883689880371,-0.33660265803337097,-1.1699497699737549,-0.9548029899597168,-0.21096773445606232,-0.895551323890686,0.41682806611061096,-1.7466161251068115,0.0,1.0,0.0
test,2.602106809616089,0.6105541586875916,-0.7852111458778381,1.7677913904190063,-2.268632173538208,0.32556018233299255,-0.015974001958966255,0.16161328554153442,-0.7867558598518372,0.0,0.0,1.0
test,0.9742718935012817,-0.7150912880897522,-0.0654095783829689,0.15745018422603607,-1.4804387092590332,-0.010572289116680622,-1.0282610654830933,0.679158091545105,-0.44230836629867554,1.0,0.0,0.0
test,1.5143193006515503,-0.6877433657646179,-1.7373619079589844,0.2112237960100174,-1.5400980710983276,-0.03682945296168327,0.46677133440971375,0.9282355308532715,-0.9410517811775208,0.0,1.0,0.0
test,1.4843952655792236,-0.6430305242538452,1.0588343143463135,-0.9146042466163635,-2.438081979751587,-1.2087812423706055,-1.149338722229004,1.2677913904190063,-1.9881881475448608,0.0,0.0,1.0
test,1.2333205938339233,-1.028409481048584,-0.42662814259529114,-0.5227875709533691,-1.5966687202453613,0.25785475969314575,-0.710552453994751,-0.07814264297485352,-0.6374441385269165,1.0,0.0,0.0
test,1.3849338293075562,-1.0888352394104004,-0.5726847052574158,-1.8423222303390503,-0.9183962345123291,0.1115867868065834,-0.9575030207633972,0.7854597568511963,-1.1781071424484253,0.0,1.0,0.0
test,2.4613163471221924,-0.4745645523071289,-0.7061238288879395,0.6030485033988953,-1.5843030214309692,0.08295327425003052,-2.486635208129883,-1.579736351966858,0.327959269285202,0.0,0.0,1.0
test,1.2631200551986694,-1.2326388359069824,-1.1075022220611572,-0.15363386273384094,-2.0049469470977783,0.027900099754333496,-1.3558282852172852,0.7650260925292969,0.1566489189863205,1.0,0.0,0.0
test,1.9962769746780396,-0.9942461252212524,-1.640332818031311,-1.2172750234603882,-2.269122362136841,0.9012205004692078,-0.9764093160629272,0.6945480704307556,0.4102458655834198,0.0,1.0,0.0
test,1.6367543935775757,-1.55540132522583,-1.8199800252914429,0.42848294973373413,-4.226967811584473,-0.46643295884132385,-0.8330827951431274,0.8974817395210266,-0.6397630572319031,0.0,0.0,1.0
test,0.6265537142753601,-1.1022711992263794,-0.945898711681366,0.13816246390342712,-1.636875033378601,0.12513957917690277,-1.340458869934082,0.5049739480018616,-0.7429439425468445,1.0,0.0,0.0
test,0.22010377049446106,0.13242118060588837,-1.2671421766281128,-0.9993435740470886,-1.2335792779922485,0.4668501615524292,-1.1170735359191895,0.5669641494750977,-0.22796210646629333,0.0,1.0,0.0
test,0.943662703037262,-1.028810977935791,-1.5939775705337524,-1.7680344581604004,-3.3711459636688232,-0.3629034459590912,0.29476839303970337,0.9796328544616699,-0.3751407265663147,0.0,0.0,1.0
test,1.6137181520462036,-1.1967028379440308,-0.4707338213920593,0.11681853979825974,-2.0905139446258545,0.5509555339813232,-0.9996092915534973,0.1262398511171341,-0.9742417335510254,1.0,0.0,0.0
test,1.8987832069396973,-0.44605308771133423,-1.1675209999084473,-0.10560505092144012,-2.3358633518218994,0.8356747031211853,-1.9336153268814087,0.043183643370866776,0.7449195384979248,0.0,1.0,0.0
test,0.615609884262085,-1.5896687507629395,-0.9498285055160522,0.5264347791671753,-1.875314712524414,-1.942827582359314,-1.6941224336624146,-0.8801319003105164,-1.051071286201477,0.0,0.0,1.0
test,1.084591269493103,-1.259767770767212,-0.9233496189117432,0.0816621407866478,-2.1791000366210938,0.37545254826545715,-1.1358139514923096,0.9850727319717407,-0.9644137620925903,1.0,0.0,0.0
test,0.4126538336277008,-0.01618856005370617,-1.1158677339553833,-0.9623220562934875,-0.8308348059654236,0.368057519197464,-1.7022101879119873,0.2308792620897293,-0.882878303527832,0.0,1.0,0.0
test,1.1923142671585083,-0.17956317961215973,0.4065256416797638,1.8596787452697754,-0.5955249667167664,1.062760353088379,-0.9304496645927429,1.5778371095657349,-0.5214478373527527,0.0,0.0,1.0
test,0.7489714026451111,-0.6281954050064087,-0.8320333957672119,0.25820404291152954,-1.7749910354614258,0.2826111316680908,-1.2651410102844238,0.9505533576011658,-0.7716587781906128,1.0,0.0,0.0
test,1.9365880489349365,-0.5990490317344666,-0.908270537853241,1.3201401233673096,-2.1926796436309814,0.7650132775306702,-0.49223387241363525,-0.12562619149684906,-0.5598856806755066,0.0,1.0,0.0
test,3.6983423233032227,0.7075130939483643,-1.0929909944534302,-0.005478561855852604,-1.5519086122512817,0.44342848658561707,-1.3936235904693604,1.7374392747879028,-0.7110208868980408,0.0,0.0,1.0
test,1.5323082208633423,-0.9240714907646179,-0.610525369644165,-0.4255846440792084,-1.6211134195327759,0.3990364968776703,-1.2345002889633179,-0.2184041142463684,-0.9753007292747498,1.0,0.0,0.0
test,1.7524718046188354,0.6821815967559814,-0.8869358897209167,-0.35392531752586365,-1.3281234502792358,0.45411598682403564,-1.0327394008636475,1.621717929840088,-0.9586203694343567,0.0,1.0,0.0
test,1.7175748348236084,-1.887839674949646,-2.350168466567993,-0.3941710889339447,0.1944063901901245,0.8940284252166748,-2.2842023372650146,0.424976110458374,-0.6998117566108704,0.0,0.0,1.0
origin,1.4926979646214587,-0.8797336971200732,-0.7743423044522008,-0.15058834574482102,-1.6796391133413389,0.17423391111494987,-1.1387170287694446,0.5906187621159398,-0.555357478017827,,,
