split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-3.5784263610839844,0.23434126377105713,1.1009247303009033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.645826816558838,0.3839832842350006,-0.8364405035972595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.345869541168213,-0.019086943939328194,-3.999624729156494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-7.031391620635986,2.0785739421844482,-0.9184060096740723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7538158893585205,6.217767715454102,-4.231929779052734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4611237943172455,-5.308847427368164,3.421051502227783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.3653130531311035,8.903725624084473,-1.9274169206619263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.586843729019165,-7.5660200119018555,-1.5438700914382935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6897088289260864,2.1412246227264404,1.2987722158432007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.543510913848877,2.3399579524993896,-0.9622651934623718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.056112766265869,3.4481942653656006,-1.3434633016586304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.16468580067157745,-1.2089242935180664,2.523155689239502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1808969974517822,2.1166396141052246,-3.230010747909546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.25855451822280884,-2.8252012729644775,-3.0751209259033203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3569178581237793,-4.205767631530762,-2.5257158279418945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.207603931427002,1.2929513454437256,5.691216468811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.92867374420166,-3.362452268600464,-5.067458629608154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.4529333114624023,-0.1665940135717392,10.151021957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.463457465171814,1.9201743602752686,-0.5066155195236206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1313283443450928,2.373347043991089,0.2335519641637802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5833427906036377,-0.015948425978422165,-1.3496233224868774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1433357000350952,3.1240234375,3.477369785308838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0594029426574707,2.982952117919922,-4.355587482452393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3826996088027954,0.9701840281486511,-5.4103593826293945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.7542755603790283,-2.649336338043213,-3.0662648677825928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.979161739349365,-0.7406070232391357,-1.8691833019256592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.543651580810547,0.6927019953727722,-2.661450147628784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.4473237991333,-0.2825419306755066,-1.0114296674728394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8656414747238159,1.482279658317566,-0.3736196756362915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.09366102516651154,1.6431008577346802,-1.0474704504013062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.369141101837158,0.2878238558769226,-0.7890375852584839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.631030559539795,2.5028798580169678,-2.6636874675750732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-6.064395904541016,1.8839683532714844,-0.6682429909706116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.07840044051408768,-1.6882281303405762,5.066421031951904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9722808599472046,-2.768709659576416,-3.649994134902954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.898088455200195,8.5035982131958,-2.2129909992218018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.867522239685059,-2.7519607543945312,-5.641503810882568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.24668653309345245,-5.318040370941162,7.188077926635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8009270429611206,2.2106404304504395,-0.28842347860336304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3860878944396973,3.1104087829589844,-0.6368412375450134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4369603097438812,4.4535064697265625,-0.9883447289466858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6596179008483887,2.9215168952941895,-2.1691908836364746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.272010087966919,1.9029475450515747,-1.7947722673416138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.231710433959961,2.5293548107147217,4.8528289794921875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2541205883026123,8.730193138122559,1.311325192451477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.0650634765625,-5.39088249206543,1.8985668420791626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.966411113739014,7.020575523376465,-1.5149085521697998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.050938606262207,8.445392608642578,-3.860536575317383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4405670762062073,1.474353551864624,-0.015435857698321342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5065512657165527,2.167079210281372,-0.5730500221252441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8429040908813477,-0.35980626940727234,2.275581121444702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8355045914649963,4.118762969970703,-2.2119617462158203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.058478593826294,-0.6010680198669434,-0.24851371347904205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.40369322896003723,3.064413547515869,6.295591354370117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.428833961486816,7.945151329040527,2.006714344024658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.78466272354126,-1.656549334526062,-2.3093485832214355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.782342910766602,7.998717308044434,-0.44255146384239197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.381014108657837,-7.208252429962158,-3.589580535888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.41462352871894836,1.3330814838409424,0.6358211040496826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.798109531402588,2.717890739440918,-1.2820428609848022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.464514970779419,1.1707520484924316,2.259991407394409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8755927085876465,4.345883846282959,1.3352510929107666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.45455479621887207,-2.962921142578125,-0.22661200165748596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9926502704620361,5.859334945678711,3.689033031463623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.046772003173828,-2.1455516815185547,3.4202091693878174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.874552011489868,9.199446678161621,-2.442135810852051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.395078659057617,-4.741517066955566,2.736598491668701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.681671142578125,1.7665637731552124,7.716422080993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.28240346908569336,1.5825049877166748,0.6731123328208923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1845818758010864,1.965320110321045,2.4556641578674316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.9757931232452393,0.8509144186973572,0.174722358584404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6660420894622803,0.18493925034999847,2.6388299465179443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1417282819747925,-3.061833620071411,0.2845870852470398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.1108713150024414,1.0115563869476318,4.533509254455566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5879137516021729,-2.5071725845336914,5.851385593414307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.74922251701355,1.0964428186416626,-5.779033660888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.043291091918945,3.8477025032043457,-3.5075790882110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.305403232574463,7.10093879699707,6.451518535614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.0554821491241455,2.151129961013794,0.912896990776062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5069683790206909,3.1599037647247314,1.8804625272750854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7269524335861206,4.431575775146484,2.0528039932250977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.579486131668091,5.63894510269165,1.0536761283874512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5594710111618042,-0.6144474744796753,4.710264205932617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5658936500549316,-2.8636374473571777,-2.8738980293273926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.872061848640442,7.465582847595215,-2.547375202178955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2174791544675827,8.553669929504395,-3.930637836456299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.97395133972168,-4.366970539093018,-1.349158525466919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.6473517417907715,9.07459831237793,-1.0406756401062012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9074218273162842,1.756213903427124,1.132062554359436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2818973064422607,1.590826392173767,2.0976040363311768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.717310667037964,1.2367106676101685,-1.006498098373413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9783389568328857,-0.5031768083572388,0.4667469561100006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0635482519865036,6.406022548675537,2.308368682861328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.242173910140991,7.224610328674316,-1.498381495475769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.48909330368042,8.365899085998535,-1.083445429801941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5205800533294678,-4.1172194480896,-1.8148239850997925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.720692157745361,3.9357879161834717,4.2473978996276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.7809014320373535,2.845848321914673,8.423765182495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.28302013874053955,2.303309202194214,0.6478939056396484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5706226825714111,1.1136219501495361,2.2398786544799805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.205406665802002,2.546853542327881,-1.6828982830047607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9179656505584717,1.8355714082717896,-2.0568652153015137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.47276419401168823,1.4027354717254639,5.140251159667969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.5626749992370605,-2.096991777420044,-3.302595615386963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.846887230873108,1.2544652223587036,-5.812899589538574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.334146976470947,2.14839243888855,-4.165243625640869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8476671576499939,2.197652578353882,-8.305824279785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.703678131103516,-1.5409445762634277,3.417825937271118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9163284301757812,1.477034091949463,0.9722612500190735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1686418056488037,3.5934860706329346,1.0007158517837524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.10662184655666351,-0.7521765232086182,0.15412968397140503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9330134987831116,0.9826188683509827,4.332198143005371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9945282936096191,6.848188877105713,0.922081708908081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.253486633300781,3.2496912479400635,-4.534372806549072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.005943298339844,-3.333345413208008,-2.1332623958587646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.939136981964111,-3.2229528427124023,-4.377290725708008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.3150224685668945,-2.158632278442383,-4.717023849487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1382241249084473,-5.5597734451293945,6.1772685050964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4570767879486084,1.0752489566802979,0.018910307437181473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8999857902526855,3.3573739528656006,1.6710151433944702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.525240182876587,2.4617466926574707,2.2674405574798584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4745912551879883,-1.543128252029419,-1.047257423400879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.839184284210205,6.085041046142578,-0.42323407530784607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0914249420166016,1.534056305885315,-3.7256877422332764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.032419204711914,7.202044486999512,3.0082204341888428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.794367790222168,2.188283681869507,0.0777503177523613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4017832279205322,-1.3428679704666138,7.466384410858154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4616814851760864,11.67760181427002,-1.7821168899536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.636864185333252,1.0418179035186768,0.5264307856559753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.34908708930015564,2.1453797817230225,1.7123751640319824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8860360383987427,0.03317837044596672,2.755728244781494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.076401710510254,2.4680843353271484,-0.3393521308898926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.345848798751831,-0.3594035506248474,-3.8343145847320557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8373986482620239,-2.826353073120117,4.089583396911621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.977263450622559,3.525228261947632,-4.399887561798096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.3633036613464355,1.6095383167266846,-6.881745338439941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.026014804840088,7.26984167098999,1.1114211082458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.9570770263671875,-1.0207287073135376,-7.162192344665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6024386286735535,2.604886054992676,0.9062842726707458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.613517165184021,2.213421583175659,2.3912031650543213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.224241018295288,0.8027936220169067,1.8258377313613892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7559208869934082,5.605264186859131,1.9430886507034302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.899959087371826,0.2788543105125427,0.7701396346092224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.564931869506836,4.6616315841674805,3.529780626296997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6211961507797241,5.658331394195557,-5.187355995178223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8868651390075684,8.906230926513672,-3.406682014465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.790196418762207,-5.112390518188477,0.5052545070648193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.9287705421447754,11.243494033813477,2.8777225017547607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2286882400512695,1.0438436269760132,0.0035882864613085985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8081631660461426,3.3475255966186523,1.7310034036636353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3827184438705444,1.63321852684021,-2.5228183269500732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1848912239074707,2.5834851264953613,-2.951507091522217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.968789577484131,1.1112405061721802,1.6848063468933105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6692087650299072,-1.391184687614441,-2.7099311351776123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8805805444717407,8.472695350646973,2.861100912094116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.899287700653076,5.65316104888916,-3.1583759784698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.0951972007751465,-2.9125304222106934,-4.304545879364014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.245192527770996,9.267229080200195,-3.626685619354248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2976919710636139,2.064570426940918,0.8827738165855408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5500799417495728,0.10157311707735062,-0.25887182354927063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.09948422759771347,-0.3978387117385864,1.8300758600234985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2351478338241577,3.257622480392456,4.230667591094971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4226365089416504,5.069092273712158,-0.9955763816833496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5123391151428223,-2.7096381187438965,-3.1058433055877686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.201390743255615,2.2696588039398193,4.9047369956970215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.711871385574341,0.5657256841659546,-5.714227676391602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.247531890869141,4.318793773651123,-7.217126846313477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.953927755355835,8.814506530761719,-5.50040340423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.158329963684082,2.0044517517089844,0.7062703967094421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24891453981399536,0.5969297885894775,0.8184999823570251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1844937801361084,3.128551721572876,3.0233330726623535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.1788411140441895,2.579521894454956,-2.126211404800415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6500049829483032,-0.7426440715789795,4.643498420715332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.948534965515137,4.246594429016113,-2.3792569637298584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.2049174308776855,2.8791301250457764,3.135349988937378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7978917360305786,-0.370283842086792,-6.596912860870361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5916366577148438,-4.08521842956543,-4.2203803062438965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3479561805725098,9.180973052978516,-5.456735610961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5155650973320007,1.7011678218841553,-0.24184294044971466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6982481479644775,0.00014258739247452468,0.4848059415817261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5095837116241455,3.053764820098877,-0.21200023591518402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.5582070350646973,-0.4991588294506073,2.572338581085205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.758265018463135,-0.05245104432106018,0.00255630468018353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3066325187683105,6.745500564575195,1.2392749786376953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.418534994125366,-1.755448341369629,5.971919536590576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3946800231933594,9.373141288757324,1.8627556562423706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7689331769943237,-3.070671796798706,-7.011618137359619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.299195289611816,11.43384075164795,0.10808194428682327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.873075246810913,1.6143864393234253,1.1149096488952637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04117845371365547,0.8207744359970093,-0.6559237241744995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9568600058555603,3.356065511703491,1.9921382665634155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.590817451477051,1.863867163658142,-0.8402913212776184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.982958793640137,0.4020195007324219,3.3340697288513184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7202985286712646,4.9346232414245605,-1.236657738685608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.15883398056030273,-3.867929220199585,-3.3200035095214844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.9649832248687744,5.333187103271484,7.146682262420654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.618865489959717,6.057945728302002,-1.2706272602081299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9068578481674194,6.557598114013672,-8.382712364196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2030210494995117,2.899608612060547,0.7192856073379517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.459792375564575,3.014951705932617,-0.6522637009620667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.518026351928711,2.8842310905456543,-0.41069790720939636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
