split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5
test,4.331513404846191,-1.0934492349624634,-3.675264835357666,0.05991165712475777,0.8027870655059814,-3.558511972427368,0.0524614080786705,-0.8832609057426453,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8593394756317139,-0.913792610168457,0.0808047279715538,3.0775463581085205,0.4845500886440277,-1.0610672235488892,-1.2142306566238403,-0.9746249318122864,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1587047576904297,0.43201443552970886,0.04002313315868378,2.3940389156341553,-0.11637548357248306,-2.153592586517334,-2.629164695739746,-1.2134878635406494,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1456069946289062,-0.28917136788368225,-1.4396557807922363,3.898231029510498,-1.1711509227752686,-1.1629818677902222,-1.6957322359085083,-2.0611000061035156,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9148327112197876,0.8712553381919861,1.5578618049621582,1.5264625549316406,0.9527581930160522,-3.7947518825531006,-1.056363821029663,0.7667616009712219,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7272216081619263,1.392063856124878,3.4887497425079346,0.510515034198761,0.5248600840568542,-0.34433385729789734,-0.13276924192905426,-1.628132939338684,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6444027423858643,0.6723080277442932,3.8265156745910645,1.2959201335906982,1.8271880149841309,0.1889263242483139,1.8130590915679932,-0.13269922137260437,0.0,0.0,0.0,0.0,0.0,1.0
test,1.346435785293579,-0.4240322709083557,-0.11197932809591293,1.971254825592041,1.1605374813079834,-0.7055261731147766,-1.766097068786621,-1.2506115436553955,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8116917014122009,-1.6097856760025024,-0.1501636505126953,2.0092568397521973,1.6825090646743774,-0.5845418572425842,-2.5708861351013184,-0.19635720551013947,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1814635694026947,0.15988819301128387,1.5328540802001953,1.76114821434021,1.0198172330856323,-2.1270406246185303,-1.628969430923462,-2.4275963306427,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9262059926986694,-0.7224128246307373,2.2892353534698486,2.0837855339050293,-0.3755233585834503,-0.5091559886932373,-4.503945350646973,-1.0489602088928223,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.37756407260894775,1.6361606121063232,1.8281363248825073,0.7727989554405212,2.1024837493896484,-2.665308713912964,-0.566795825958252,1.3152880668640137,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6705331802368164,-1.0904327630996704,2.780477523803711,3.9067275524139404,-0.4141516387462616,1.843538761138916,-3.9022939205169678,2.341458320617676,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4321119785308838,-0.8891004323959351,0.07676374167203903,2.3508617877960205,0.6980194449424744,-1.2961094379425049,-2.595820426940918,-0.8096933364868164,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0177839994430542,-1.2269325256347656,1.46587336063385,3.048248052597046,1.3636828660964966,-0.725788414478302,-1.9497019052505493,-0.8531885147094727,0.0,1.0,0.0,0.0,0.0,0.0
test,0.25426048040390015,-0.1815798431634903,0.5754168629646301,1.3147304058074951,2.049663782119751,-0.7903389930725098,-3.074000835418701,-2.0709738731384277,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5780599117279053,-0.5072013735771179,-1.007933497428894,2.950963258743286,4.1339287757873535,-1.1172629594802856,-0.03788689523935318,-1.4708523750305176,0.0,0.0,0.0,1.0,0.0,0.0
test,3.432931661605835,-2.7732112407684326,-2.2087173461914062,2.3497474193573,2.2461891174316406,-3.7421185970306396,-0.6738993525505066,-2.2500574588775635,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9568284749984741,-2.657897710800171,5.002593517303467,3.4118075370788574,1.8073664903640747,0.3377382755279541,-0.5258316993713379,-0.9291039705276489,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0973953008651733,-0.5099382996559143,-0.2455221712589264,3.133199453353882,0.8842383623123169,-0.7412540912628174,-2.0496327877044678,-1.0565119981765747,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2495352029800415,-0.6037291288375854,-1.2713955640792847,3.503208875656128,0.5962477326393127,0.02444855123758316,-1.3121715784072876,-0.8486472964286804,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.03682404011487961,0.5457170605659485,-0.6513478755950928,0.9970706701278687,0.9654892683029175,-1.3479063510894775,-2.8914711475372314,0.3529847264289856,0.0,0.0,1.0,0.0,0.0,0.0
test,3.537839412689209,-0.35933664441108704,0.6592617630958557,4.120302677154541,-0.7205345630645752,-0.22420237958431244,-1.4970226287841797,1.446991205215454,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4560242891311646,0.35995355248451233,1.1267385482788086,4.895014762878418,-2.5467395782470703,-1.7623573541641235,-1.3056453466415405,1.5788899660110474,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.058485984802246,-1.0415737628936768,1.6208319664001465,2.824512004852295,1.351521372795105,0.26272568106651306,-2.3932557106018066,-0.6871591806411743,0.0,0.0,0.0,0.0,0.0,1.0
test,2.051638126373291,-1.0532481670379639,-0.05704764276742935,2.8846354484558105,0.8420107960700989,-1.2913992404937744,-2.015228271484375,-0.5027466416358948,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9178154468536377,-1.7369216680526733,-0.69219571352005,3.0350382328033447,0.9037050604820251,-2.006868362426758,-0.634194552898407,-0.36022433638572693,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0020580291748047,-0.13624657690525055,-1.3571439981460571,3.5042619705200195,-0.9026113748550415,-0.5731979012489319,-3.020185708999634,0.2909744083881378,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2985590100288391,-2.1509056091308594,-2.902543067932129,2.7104501724243164,2.2326295375823975,-1.9258124828338623,-0.6478407979011536,0.12373936921358109,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5898221731185913,1.168946385383606,-1.9315402507781982,3.1993632316589355,0.5895911455154419,-4.197384357452393,1.2881968021392822,-0.9957452416419983,0.0,0.0,0.0,0.0,1.0,0.0
test,0.32385993003845215,-0.7606461048126221,-2.9142932891845703,2.1025092601776123,-1.9866080284118652,1.6923201084136963,0.9976297616958618,1.2790517807006836,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8181488513946533,-0.6695253252983093,-0.43551602959632874,2.0340278148651123,0.1968579888343811,-1.4512666463851929,-1.490407943725586,-0.9637317061424255,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0107804536819458,-1.2729963064193726,-0.10967723280191422,2.879509687423706,0.5160161852836609,-0.590225875377655,-0.1995198279619217,0.11085674166679382,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6866509914398193,-1.5251723527908325,-0.9519352912902832,0.1597188413143158,1.510345220565796,-1.1856119632720947,-0.5356455445289612,-0.45594602823257446,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1991528272628784,-0.5216741561889648,0.10152237862348557,4.085054397583008,0.028597619384527206,-3.5480806827545166,-2.429548978805542,-1.1332205533981323,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1725331544876099,3.0317347049713135,-1.4223588705062866,3.1052749156951904,0.5756317973136902,-3.371260643005371,-3.730079174041748,-0.5641494989395142,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7269684672355652,2.9934377670288086,-0.41618677973747253,2.226815700531006,0.4442494213581085,0.3422103822231293,2.3059701919555664,1.160340428352356,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3469632863998413,-1.090962529182434,-0.09962022304534912,2.698550224304199,1.259214162826538,-1.2862176895141602,-1.823246955871582,-1.452393889427185,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4666669368743896,0.2973215579986572,-1.0438801050186157,1.7724539041519165,1.3583351373672485,-1.5934629440307617,-2.6523563861846924,-0.5500592589378357,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9859687089920044,-0.9652665853500366,1.4968987703323364,0.8801154494285583,0.14321374893188477,-1.9587512016296387,-0.6405305862426758,0.40238651633262634,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3853296041488647,-0.4236980378627777,-1.8817782402038574,2.263572931289673,2.1442949771881104,0.49851417541503906,-4.07437801361084,-2.1950204372406006,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1604859828948975,-3.4822475910186768,-2.203118085861206,3.5553789138793945,3.287714719772339,-1.8050111532211304,0.10671661049127579,-1.9544175863265991,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8660070896148682,-0.1506233811378479,-4.4657511711120605,3.3189868927001953,-2.2245938777923584,-2.6550838947296143,-2.60278058052063,1.2610710859298706,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3740543127059937,-0.23180121183395386,-0.3307097256183624,1.968138575553894,1.0978270769119263,-1.615668773651123,-1.9454489946365356,-1.0367658138275146,1.0,0.0,0.0,0.0,0.0,0.0
test,1.092199683189392,-0.17358694970607758,0.13049373030662537,1.7063307762145996,1.0576343536376953,-0.08500257134437561,-1.6509453058242798,0.47381165623664856,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9702900648117065,-1.1490192413330078,-1.090600609779358,1.4091449975967407,-0.5127034187316895,-1.0639495849609375,-3.8293333053588867,-1.1404062509536743,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2212780714035034,0.9671145677566528,-1.7878347635269165,2.3370893001556396,3.852325439453125,-1.2953370809555054,-2.2427425384521484,-1.1165037155151367,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.41656598448753357,1.1159706115722656,-1.5407260656356812,4.716485500335693,0.38918614387512207,-2.6202685832977295,-4.074563026428223,1.082438588142395,0.0,0.0,0.0,0.0,1.0,0.0
test,0.18900911509990692,-0.6462934017181396,3.0440547466278076,1.8402085304260254,5.012203693389893,-2.2630558013916016,-2.849414825439453,0.9085568189620972,0.0,0.0,0.0,0.0,0.0,1.0
test,1.117323875427246,0.02041693404316902,0.08264170587062836,2.7481613159179688,1.092021107673645,-0.8996257185935974,-1.6554968357086182,-1.1160846948623657,1.0,0.0,0.0,0.0,0.0,0.0
test,0.16893836855888367,0.10888396948575974,-0.10671321302652359,2.5394973754882812,1.4022603034973145,-2.237311840057373,-1.1709998846054077,-1.0663436651229858,0.0,1.0,0.0,0.0,0.0,0.0
test,2.974715232849121,-2.1559109687805176,-0.18344461917877197,2.583956241607666,1.5300670862197876,-2.296988010406494,-2.1834301948547363,-2.238372802734375,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9086549282073975,1.7092416286468506,2.7425084114074707,1.6325562000274658,1.3106118440628052,-2.0691349506378174,-1.745721697807312,-0.889589786529541,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9211018085479736,0.023280078545212746,-0.45400720834732056,6.569206237792969,1.3068625926971436,-2.3011574745178223,9.361621050629765e-05,0.2203807681798935,0.0,0.0,0.0,0.0,1.0,0.0
test,2.717163562774658,-1.6953957080841064,-1.502310037612915,5.264470100402832,-1.2749192714691162,-3.3246102333068848,-5.481701374053955,-0.10470233112573624,0.0,0.0,0.0,0.0,0.0,1.0
test,1.006596565246582,-0.34882450103759766,-0.5516311526298523,2.183382272720337,0.12130033224821091,-0.9014238715171814,-1.8850239515304565,-0.8511514663696289,1.0,0.0,0.0,0.0,0.0,0.0
test,0.43658915162086487,-0.4340820610523224,0.2163313925266266,3.5627143383026123,0.22000683844089508,-0.7582369446754456,-0.5045682787895203,-1.0312696695327759,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8409359455108643,0.5780980587005615,0.4310689866542816,3.9734690189361572,0.14859935641288757,-0.2485349178314209,-1.3835608959197998,1.0603801012039185,0.0,0.0,1.0,0.0,0.0,0.0
test,3.2736692428588867,0.3189084827899933,1.2968603372573853,4.926706314086914,-0.9227100610733032,-0.4235013425350189,-1.0963566303253174,-0.6332231760025024,0.0,0.0,0.0,1.0,0.0,0.0
test,4.344485282897949,-0.6481186151504517,-0.14306187629699707,2.7758255004882812,1.280961036682129,0.33967792987823486,1.7313555479049683,0.612282395362854,0.0,0.0,0.0,0.0,1.0,0.0
test,2.726562261581421,-4.424861907958984,-0.9941578507423401,3.217296600341797,2.243828773498535,-0.5156742930412292,-2.081876277923584,3.1664063930511475,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0356085300445557,-0.5048983097076416,0.12974005937576294,2.2134268283843994,0.4202122092247009,-1.7386701107025146,-1.6600165367126465,-1.0085630416870117,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6371052265167236,-0.6646820902824402,0.08213306963443756,3.114546775817871,0.5402447581291199,-0.06712940335273743,-2.2831943035125732,-0.23171354830265045,0.0,1.0,0.0,0.0,0.0,0.0
test,3.2504684925079346,-0.8843088150024414,-1.5101639032363892,2.4938852787017822,1.6458783149719238,-2.628175735473633,-1.1714130640029907,-0.247441828250885,0.0,0.0,1.0,0.0,0.0,0.0
test,2.272524356842041,0.15730752050876617,-3.523162603378296,3.2220702171325684,0.4854261875152588,-2.193376064300537,-0.7422758340835571,-1.4891036748886108,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9442172050476074,0.7666290402412415,-1.111093521118164,1.0522582530975342,1.8233698606491089,2.1968014240264893,-1.125808596611023,-0.27567392587661743,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1535067558288574,1.1061900854110718,-0.7529874444007874,4.488381385803223,1.7053375244140625,-5.25326681137085,0.6083883047103882,0.8228604793548584,0.0,0.0,0.0,0.0,0.0,1.0
test,1.286218285560608,-0.024666806682944298,0.46217095851898193,2.370183229446411,0.8116429448127747,-0.9562095999717712,-1.2960205078125,-0.9715693593025208,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2941274642944336,-1.0373551845550537,-0.5920855402946472,3.085721969604492,0.6533805727958679,-1.2154276371002197,-0.82200026512146,0.37566447257995605,0.0,1.0,0.0,0.0,0.0,0.0
test,0.773300051689148,-0.22125256061553955,0.2678616940975189,2.048969268798828,0.45362183451652527,-1.2495304346084595,-4.3885626792907715,-1.5460667610168457,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6875295042991638,0.8769490122795105,-0.4702310264110565,2.0803370475769043,2.6424286365509033,0.011634002439677715,-3.544142007827759,-0.3830999433994293,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4670422077178955,-1.351436734199524,1.2174192667007446,4.544616222381592,0.4417872130870819,-5.306794166564941,-2.7218539714813232,-1.4394659996032715,0.0,0.0,0.0,0.0,1.0,0.0
test,2.236952304840088,-2.8054616451263428,-0.4563082456588745,3.9325170516967773,1.458936095237732,-4.141571044921875,2.303981065750122,1.081487774848938,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9838941693305969,-0.753765344619751,-0.07668866962194443,2.153601884841919,0.5363708734512329,-1.507975459098816,-1.475060224533081,-0.056122053414583206,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0861566066741943,-1.8651307821273804,-0.06444774568080902,1.5315688848495483,1.5048747062683105,-0.8137743473052979,-1.9972591400146484,-0.3087836802005768,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4405255317687988,0.43712282180786133,-1.3338890075683594,3.6664485931396484,2.10986590385437,0.0105966255068779,-1.466685175895691,-1.9854878187179565,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.049874600023031235,0.33366480469703674,-0.3811006247997284,-0.10377030819654465,-0.42606475949287415,-0.5722692012786865,-2.552455425262451,1.1158872842788696,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0699660778045654,-2.675143003463745,2.3332629203796387,3.149451494216919,1.1625118255615234,-0.5660669803619385,-3.237511396408081,-4.120588302612305,0.0,0.0,0.0,0.0,1.0,0.0
test,0.2470148652791977,-0.9398683309555054,1.6999552249908447,-0.69359290599823,0.07675032317638397,-3.173989772796631,-3.163457155227661,-4.629222393035889,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3499640226364136,-0.38916710019111633,0.1733674854040146,2.763929605484009,0.012881808914244175,-1.4068266153335571,-1.5557388067245483,-1.3005160093307495,1.0,0.0,0.0,0.0,0.0,0.0
test,0.786057710647583,-2.002842664718628,-0.9332499504089355,2.9321439266204834,1.0590112209320068,-1.0594700574874878,-0.7398419380187988,-0.70290607213974,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8079743385314941,-1.5909221172332764,0.798253059387207,3.8455538749694824,1.8677974939346313,-0.7918983697891235,-3.510835647583008,-0.2334301471710205,0.0,0.0,1.0,0.0,0.0,0.0
test,0.17694523930549622,1.0111159086227417,0.8506295084953308,1.566375732421875,1.0479999780654907,0.3564463257789612,-3.345548152923584,1.3269970417022705,0.0,0.0,0.0,1.0,0.0,0.0
test,2.1973438262939453,0.54128098487854,0.2125072479248047,2.8874011039733887,2.8479607105255127,2.578707695007324,-1.0262479782104492,1.0252339839935303,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9727617502212524,1.6785284280776978,-2.3846304416656494,6.505255222320557,1.9886412620544434,-1.5257729291915894,-1.2449113130569458,-3.459019184112549,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4165369272232056,-0.25963085889816284,-0.6018276810646057,2.477846145629883,0.562259316444397,-0.7529777884483337,-1.0785727500915527,-1.0221073627471924,1.0,0.0,0.0,0.0,0.0,0.0
test,1.778441309928894,-0.9367528557777405,-0.9413543939590454,2.3793652057647705,0.21680015325546265,-1.0791118144989014,-2.377857208251953,0.7171823978424072,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3738822937011719,-0.8386096358299255,0.6569232940673828,2.604484796524048,-1.068291425704956,-3.4829752445220947,-1.544478416442871,-0.890636146068573,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7216579914093018,1.2016100883483887,-2.315472364425659,0.7141475081443787,0.7271077036857605,-0.2807774543762207,-1.0351876020431519,-2.020010471343994,0.0,0.0,0.0,1.0,0.0,0.0
test,0.21888871490955353,1.306168556213379,2.3647055625915527,2.776083469390869,-2.2098453044891357,-1.6866461038589478,0.267231822013855,0.26904773712158203,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.876921534538269,2.57788348197937,1.5422977209091187,3.301440954208374,2.9371142387390137,-0.27007001638412476,-3.9786856174468994,-1.117896556854248,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4735041856765747,-1.154648780822754,-0.0033388459123671055,3.0522546768188477,0.8157099485397339,-0.9765231609344482,-1.272668719291687,-1.2790772914886475,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2942118644714355,-0.5567221641540527,-0.454835444688797,1.7918256521224976,1.264185905456543,0.11085397750139236,-1.7104790210723877,-1.5331361293792725,0.0,1.0,0.0,0.0,0.0,0.0
test,3.337832450866699,-1.2104651927947998,-0.7363082766532898,3.0946974754333496,0.3631204664707184,-0.1782120019197464,-2.158809185028076,0.8567018508911133,0.0,0.0,1.0,0.0,0.0,0.0
test,0.27672964334487915,-2.1674001216888428,-0.8318068385124207,2.8953330516815186,1.0339033603668213,-3.6791698932647705,-3.504014492034912,-2.2617225646972656,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7161209583282471,-0.14087550342082977,-3.8754477500915527,1.986657977104187,-1.1072083711624146,-0.8826304078102112,-0.13203907012939453,-0.32598668336868286,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.278825521469116,-1.1098016500473022,1.6455471515655518,0.2927802801132202,1.5783970355987549,-2.780791997909546,-0.9821665287017822,-4.074563026428223,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9002100229263306,-0.5418021082878113,-0.5364736914634705,3.0686376094818115,1.0193284749984741,-1.1762632131576538,-1.3359839916229248,-0.6583378911018372,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6867898106575012,-0.7901654243469238,-1.00330650806427,3.383495330810547,1.4709094762802124,-2.111467123031616,-1.363602638244629,-0.20289522409439087,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5589463710784912,-0.13717584311962128,-1.6869858503341675,4.334832191467285,-0.8337802290916443,-0.513296902179718,-1.5714073181152344,-0.8929079174995422,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.058502063155174255,-2.6049203872680664,-0.5494330525398254,2.2767183780670166,1.359163761138916,-0.8086251020431519,-1.9598084688186646,-3.847273111343384,0.0,0.0,0.0,1.0,0.0,0.0
test,3.8666181564331055,-0.41378840804100037,-3.340359687805176,0.6246019601821899,0.11976635456085205,-0.5917313694953918,0.39177989959716797,-0.8056925535202026,0.0,0.0,0.0,0.0,1.0,0.0
test,1.943744421005249,0.3466297388076782,2.981262445449829,1.1780229806900024,3.398477792739868,-0.21372728049755096,-2.3472378253936768,3.016096353530884,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1845749616622925,-0.6227454543113708,0.11284609138965607,2.813549518585205,0.646251380443573,-1.1389278173446655,-1.6980154514312744,0.08724815398454666,1.0,0.0,0.0,0.0,0.0,0.0
test,1.893683910369873,-0.6783777475357056,0.024547144770622253,3.9007365703582764,1.6023262739181519,-1.9022690057754517,-1.3815854787826538,-0.23727069795131683,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7279664278030396,-1.6878485679626465,0.797550618648529,1.2973188161849976,1.4561467170715332,-1.3538017272949219,-3.2107670307159424,0.7989035248756409,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.10919822007417679,-0.020268473774194717,-0.3163982033729553,1.6830896139144897,-0.7423075437545776,-0.4883476495742798,-2.865975856781006,2.1332712173461914,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8864305019378662,-2.4273343086242676,1.0702769756317139,-0.19903375208377838,-1.0981926918029785,-1.668777346611023,-2.943647623062134,-3.625058650970459,0.0,0.0,0.0,0.0,1.0,0.0
test,0.34433987736701965,-0.5311464667320251,0.428337424993515,4.848467826843262,-2.5302159786224365,-1.4562515020370483,2.6183712482452393,-1.3829220533370972,0.0,0.0,0.0,0.0,0.0,1.0
test,1.407444715499878,-0.10474894195795059,0.27606791257858276,2.8992817401885986,0.31325051188468933,-1.518638014793396,-1.3261116743087769,-0.8324488997459412,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8134057521820068,-0.4554104506969452,0.42642292380332947,3.8116307258605957,1.043662190437317,-1.7167991399765015,-2.7964327335357666,-0.6310526132583618,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9656667709350586,-1.4386025667190552,-1.1573256254196167,4.112244606018066,1.5108697414398193,-1.699600100517273,0.17508642375469208,-1.0729706287384033,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6680541038513184,1.3114559650421143,0.596928060054779,1.129389762878418,-2.003208637237549,-2.466728687286377,-1.088338851928711,-0.15506403148174286,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.49501049518585205,0.6250396966934204,0.7238767743110657,2.857595205307007,2.2901530265808105,-0.6721301078796387,1.7117223739624023,-2.991398334503174,0.0,0.0,0.0,0.0,1.0,0.0
test,4.645126819610596,-3.743342399597168,1.5334078073501587,1.2534719705581665,-1.1616575717926025,-3.4221763610839844,0.06040606647729874,-1.4072139263153076,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0790984630584717,-0.4907907247543335,-0.41771167516708374,3.044905662536621,0.40235140919685364,-1.4603341817855835,-1.1635639667510986,-1.0757097005844116,1.0,0.0,0.0,0.0,0.0,0.0
test,0.88506680727005,-1.4843412637710571,0.1093907356262207,3.3136239051818848,-0.48651787638664246,-0.9660928845405579,-0.8861665725708008,-0.22477278113365173,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5477937459945679,-1.3685835599899292,0.01695673167705536,1.6303855180740356,2.0467381477355957,0.015666205435991287,-1.706013560295105,0.046307772397994995,0.0,0.0,1.0,0.0,0.0,0.0
test,2.305957555770874,-0.3041459321975708,-2.9638941287994385,2.451111316680908,-0.385919988155365,0.3743527829647064,-2.912604570388794,0.49536997079849243,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3022848963737488,-0.6441373229026794,3.373669147491455,2.2383196353912354,0.9397974610328674,1.109114646911621,-3.79514479637146,-0.8947038054466248,0.0,0.0,0.0,0.0,1.0,0.0
test,3.2187435626983643,-1.771385669708252,-1.9893583059310913,1.2110941410064697,0.5407012104988098,-5.435119152069092,-2.666088104248047,1.8808352947235107,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5777162313461304,-0.3992840051651001,0.25195378065109253,3.003196954727173,0.7790772914886475,-1.0668843984603882,-2.3101205825805664,-1.0066169500350952,1.0,0.0,0.0,0.0,0.0,0.0
test,0.07907091826200485,-0.8073399066925049,-0.8867648243904114,2.2662947177886963,1.3901125192642212,-1.9836996793746948,-0.9844345450401306,-0.5711712837219238,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3075518608093262,1.744950771331787,-1.0216706991195679,1.5305591821670532,0.32082733511924744,-0.2581096291542053,-1.0304205417633057,-0.844684898853302,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7064236998558044,-2.64198637008667,1.0419695377349854,2.1683993339538574,1.5294774770736694,-1.4520500898361206,-3.478159189224243,-3.280803680419922,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1625070571899414,-1.66213858127594,-0.33548998832702637,3.201885461807251,0.7903295159339905,-2.421001434326172,-1.346156358718872,3.1132733821868896,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0156688690185547,-0.9336708188056946,3.2970781326293945,3.83478045463562,1.4380444288253784,-0.25499334931373596,1.5945329666137695,-2.982720375061035,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2395598888397217,-0.8960567116737366,-0.17326493561267853,2.74031138420105,0.9197953939437866,-1.209656834602356,-0.8123440742492676,-1.1200109720230103,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7261929512023926,-1.0817396640777588,0.38037800788879395,3.1905152797698975,1.4508709907531738,-0.1848079115152359,-1.0769469738006592,0.22561782598495483,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3184421062469482,0.7679195404052734,-1.4507250785827637,1.2880409955978394,1.756629228591919,-2.0961763858795166,-1.0158413648605347,-0.1328984946012497,0.0,0.0,1.0,0.0,0.0,0.0
test,1.298442006111145,1.6727170944213867,-0.15364009141921997,4.714056015014648,1.040947675704956,-0.28144294023513794,-3.3292486667633057,-2.1425392627716064,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7164079546928406,0.731448769569397,0.17576712369918823,3.730271100997925,1.4821441173553467,-2.1376709938049316,1.796383261680603,-3.547489643096924,0.0,0.0,0.0,0.0,1.0,0.0
test,3.4905807971954346,0.6274779438972473,-1.469565749168396,-1.5667058229446411,2.837277412414551,-1.6864442825317383,-1.4300878047943115,-3.3879876136779785,0.0,0.0,0.0,0.0,0.0,1.0
test,1.943739652633667,-0.4726514220237732,0.05965959280729294,2.6197774410247803,1.2740005254745483,-1.499927043914795,-1.2478071451187134,-0.8395777940750122,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0557472705841064,-0.692962646484375,-0.06996023654937744,1.4119584560394287,0.28539106249809265,-0.037370484322309494,-2.760789394378662,-0.9007766246795654,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.05491805821657181,-0.05585746094584465,-1.340468406677246,1.5070600509643555,1.763510823249817,-2.067122220993042,-0.19426406919956207,-0.9173294901847839,0.0,0.0,1.0,0.0,0.0,0.0
test,2.339106559753418,0.03481054678559303,-0.7236142158508301,-0.9544782638549805,0.05104154348373413,-2.5081889629364014,-1.9013686180114746,-0.4241434633731842,0.0,0.0,0.0,1.0,0.0,0.0
test,1.932222843170166,0.7961538434028625,-0.12172065675258636,5.4055047035217285,0.8226973414421082,-2.314781665802002,0.9767518043518066,1.6112757921218872,0.0,0.0,0.0,0.0,1.0,0.0
test,3.075859546661377,-0.6816325783729553,-1.9761685132980347,4.685690402984619,0.9078797101974487,-2.7348740100860596,1.9412219524383545,-3.8839690685272217,0.0,0.0,0.0,0.0,0.0,1.0
