split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4
test,-2.3910446166992188,-2.295074701309204,0.4701117277145386,0.4154680371284485,-0.0059416466392576694,2.2100942134857178,-1.0427075624465942,0.0,1.0,0.0,0.0,0.0
test,-0.08027584850788116,-0.10937803238630295,-0.8984641432762146,-1.1350862979888916,-0.13207963109016418,-0.4393763840198517,-1.1597967147827148,0.0,0.0,1.0,0.0,0.0
test,-2.174553632736206,-2.3083083629608154,-0.5643447637557983,0.8015815615653992,0.43514180183410645,-2.098381519317627,-0.7215001583099365,0.0,0.0,0.0,1.0,0.0
test,-1.1732666492462158,-0.6536799669265747,-0.45533686876296997,2.4434683322906494,-4.564934253692627,1.760779857635498,-1.7033246755599976,0.0,0.0,0.0,0.0,1.0
test,-1.4630210399627686,-1.119816541671753,-0.11326859146356583,0.49982380867004395,-0.28427860140800476,2.296809196472168,-1.4183871746063232,1.0,0.0,0.0,0.0,0.0
test,-1.658000111579895,-0.34031033515930176,-1.472592830657959,0.7965906858444214,-0.13670961558818817,1.1742010116577148,-2.8966007232666016,0.0,1.0,0.0,0.0,0.0
test,-2.540323257446289,-2.1161375045776367,-1.7980161905288696,-0.24365095794200897,0.2942814230918884,3.2137186527252197,-2.0746119022369385,0.0,0.0,1.0,0.0,0.0
test,0.37959370017051697,-1.2017121315002441,0.15358544886112213,0.5716784596443176,-3.3566555976867676,1.3009464740753174,-0.3343621492385864,0.0,0.0,0.0,1.0,0.0
test,0.4567606449127197,0.8519009947776794,-3.2552225589752197,-1.7335200309753418,0.19332356750965118,1.0175923109054565,0.21702179312705994,0.0,0.0,0.0,0.0,1.0
test,-1.7648457288742065,-0.7262232303619385,-0.377672016620636,0.3499201834201813,-0.14636445045471191,2.0315167903900146,-2.276082992553711,1.0,0.0,0.0,0.0,0.0
test,-1.797560214996338,-0.5684104561805725,0.15162909030914307,-0.026904704049229622,0.28882095217704773,0.964793860912323,-3.4856114387512207,0.0,1.0,0.0,0.0,0.0
test,-0.734232485294342,-0.1507057100534439,-1.1534161567687988,-1.604868769645691,0.992361843585968,1.701269507408142,-0.3966318964958191,0.0,0.0,1.0,0.0,0.0
test,1.3448461294174194,-3.459049940109253,0.035027313977479935,0.32303252816200256,-0.8224464058876038,0.10989362746477127,-1.1349520683288574,0.0,0.0,0.0,1.0,0.0
test,-0.30296075344085693,-2.386539936065674,-0.5041458606719971,1.435369849205017,2.46512770652771,-1.1161837577819824,-4.497821807861328,0.0,0.0,0.0,0.0,1.0
test,-1.5323548316955566,-1.1129893064498901,-0.791743814945221,0.21251694858074188,0.6174997687339783,1.341245412826538,-1.929491639137268,1.0,0.0,0.0,0.0,0.0
test,-1.5644749402999878,-0.24095608294010162,-1.1440752744674683,1.1776658296585083,-0.15840992331504822,2.5129995346069336,-1.2002812623977661,0.0,1.0,0.0,0.0,0.0
test,0.3153158128261566,-1.2030185461044312,1.3616411685943604,2.2020692825317383,0.10951899737119675,1.3295191526412964,-1.6951265335083008,0.0,0.0,1.0,0.0,0.0
test,-0.7489810585975647,1.0994147062301636,0.6799672842025757,0.8128805756568909,3.052088499069214,1.4967066049575806,-1.7231727838516235,0.0,0.0,0.0,1.0,0.0
test,-2.3362584114074707,2.1619889736175537,1.8722492456436157,-1.2720385789871216,-0.22864988446235657,0.31425318121910095,0.7484873533248901,0.0,0.0,0.0,0.0,1.0
test,-1.2582154273986816,-1.1611640453338623,-0.34141963720321655,0.5814858078956604,0.13847006857395172,0.6460961699485779,-1.2408623695373535,1.0,0.0,0.0,0.0,0.0
test,-1.419946312904358,-0.06715244799852371,0.1620195209980011,1.6652321815490723,-0.6997692584991455,0.5822980403900146,-1.950748324394226,0.0,1.0,0.0,0.0,0.0
test,-2.951016664505005,-1.962281584739685,1.1836310625076294,-1.0423110723495483,0.26368337869644165,-0.04922517389059067,-1.4032163619995117,0.0,0.0,1.0,0.0,0.0
test,-0.39194512367248535,-1.9137752056121826,-0.5681644082069397,-0.9926027655601501,-1.2088475227355957,3.9563984870910645,-3.8495757579803467,0.0,0.0,0.0,1.0,0.0
test,-1.2657321691513062,-2.310816526412964,2.0186574459075928,2.3794610500335693,-1.4514750242233276,-0.6365906596183777,1.1857142448425293,0.0,0.0,0.0,0.0,1.0
test,-1.9868923425674438,-0.781241238117218,-0.45331010222435,0.22907423973083496,-0.7489237785339355,1.6684824228286743,-1.6144846677780151,1.0,0.0,0.0,0.0,0.0
test,-0.9518296122550964,-0.12135060131549835,1.0983928442001343,0.44813039898872375,0.46037742495536804,2.3342597484588623,-2.0753977298736572,0.0,1.0,0.0,0.0,0.0
test,0.10286075621843338,-1.7529404163360596,-0.01046595349907875,0.11045404523611069,-1.7059441804885864,2.969514846801758,-0.7066325545310974,0.0,0.0,1.0,0.0,0.0
test,1.4115407466888428,-0.15926223993301392,1.9267364740371704,1.3344058990478516,0.7199922800064087,1.3782730102539062,-2.7712316513061523,0.0,0.0,0.0,1.0,0.0
test,2.1822681427001953,-2.0305838584899902,0.31847143173217773,0.4604363441467285,0.9075086712837219,1.9140080213546753,1.354769229888916,0.0,0.0,0.0,0.0,1.0
test,-0.993742048740387,-0.7293001413345337,0.03378121927380562,0.8456307649612427,0.47420012950897217,1.5140742063522339,-1.8908733129501343,1.0,0.0,0.0,0.0,0.0
test,-2.0219619274139404,-0.5886716246604919,-0.28414392471313477,0.8731357455253601,-1.2421129941940308,2.716428756713867,-1.6229479312896729,0.0,1.0,0.0,0.0,0.0
test,-0.16403096914291382,0.5528119206428528,-1.6348707675933838,-0.11923355609178543,-0.3175406754016876,1.753026008605957,-3.2184736728668213,0.0,0.0,1.0,0.0,0.0
test,-2.8682448863983154,-1.4080493450164795,2.0352094173431396,1.7389532327651978,1.9383708238601685,2.880215644836426,-2.4992594718933105,0.0,0.0,0.0,1.0,0.0
test,-1.6381691694259644,-0.38644903898239136,3.216867685317993,-2.6337358951568604,-0.26182815432548523,-0.7026219367980957,-1.260425090789795,0.0,0.0,0.0,0.0,1.0
test,-1.2507975101470947,-1.4610307216644287,0.4269706606864929,0.40215548872947693,-0.6066320538520813,1.0570484399795532,-1.4052294492721558,1.0,0.0,0.0,0.0,0.0
test,-0.5962497591972351,-0.6968531608581543,1.3445278406143188,0.32843464612960815,0.23286573588848114,2.0574605464935303,-1.089888572692871,0.0,1.0,0.0,0.0,0.0
test,-0.4969903230667114,-1.8942419290542603,0.2632189989089966,2.363079071044922,1.073885202407837,1.2537535429000854,-0.4564625322818756,0.0,0.0,1.0,0.0,0.0
test,-2.666597604751587,-2.6920061111450195,-2.017519474029541,0.7818828821182251,0.9347457885742188,1.9169493913650513,0.863823413848877,0.0,0.0,0.0,1.0,0.0
test,-3.326537609100342,-1.822786569595337,-2.8982367515563965,-0.7402859926223755,1.5477960109710693,-1.375994324684143,-3.062290906906128,0.0,0.0,0.0,0.0,1.0
test,-1.4953221082687378,-1.7639094591140747,-0.11618858575820923,0.002624114975333214,0.1684606373310089,1.8622750043869019,-1.3930050134658813,1.0,0.0,0.0,0.0,0.0
test,-1.1718688011169434,0.16678722202777863,0.14069756865501404,-0.8203206062316895,0.8839669823646545,1.1884595155715942,-2.034514904022217,0.0,1.0,0.0,0.0,0.0
test,0.42403489351272583,-0.032028067857027054,-1.3788866996765137,-0.48201707005500793,-0.02506459690630436,-0.13865803182125092,-1.5085978507995605,0.0,0.0,1.0,0.0,0.0
test,-1.3285362720489502,-3.1363401412963867,0.7394413352012634,-1.988870620727539,-2.2705090045928955,1.5956867933273315,-2.6709463596343994,0.0,0.0,0.0,1.0,0.0
test,-1.263317584991455,-0.21423794329166412,0.03202347829937935,-1.1349235773086548,4.110622882843018,2.2877721786499023,-3.6319000720977783,0.0,0.0,0.0,0.0,1.0
test,-1.445947527885437,-1.0409287214279175,0.4356411397457123,0.7521980404853821,0.42723485827445984,0.9950515031814575,-1.5639817714691162,1.0,0.0,0.0,0.0,0.0
test,-2.3641271591186523,-1.0901765823364258,-1.218035340309143,0.17564044892787933,-0.38677117228507996,0.021945007145404816,-1.6451622247695923,0.0,1.0,0.0,0.0,0.0
test,-1.0487456321716309,-1.445457100868225,-1.468589425086975,2.7938363552093506,0.09151805937290192,1.1622262001037598,-0.9263144135475159,0.0,0.0,1.0,0.0,0.0
test,-1.9893128871917725,0.3545869290828705,1.1082563400268555,-0.4486732482910156,1.7375240325927734,4.090836524963379,-2.6659185886383057,0.0,0.0,0.0,1.0,0.0
test,-2.989715099334717,-3.437697410583496,1.0576566457748413,-2.4212546348571777,1.7714372873306274,0.49687620997428894,0.21331045031547546,0.0,0.0,0.0,0.0,1.0
test,-0.863816499710083,-0.9141951203346252,-0.3215424716472626,0.9011849164962769,0.019196467474102974,0.9566641449928284,-1.4674268960952759,1.0,0.0,0.0,0.0,0.0
test,-1.5803340673446655,-2.322206497192383,0.17702791094779968,-0.07540740817785263,0.17130698263645172,-0.04670955240726471,-1.7287170886993408,0.0,1.0,0.0,0.0,0.0
test,-1.1602840423583984,-0.5951243042945862,-2.17804217338562,1.5451343059539795,1.4168787002563477,0.5377711057662964,-1.7027748823165894,0.0,0.0,1.0,0.0,0.0
test,0.9625385999679565,-3.2419652938842773,0.3483629524707794,-0.04001676291227341,-1.1582014560699463,2.651366710662842,-3.284226894378662,0.0,0.0,0.0,1.0,0.0
test,-0.6959452033042908,0.5983249545097351,2.9577748775482178,2.0958168506622314,-2.9326722621917725,1.3155133724212646,-2.643622636795044,0.0,0.0,0.0,0.0,1.0
test,-1.9738315343856812,-1.0487360954284668,0.26061126589775085,-0.1418435275554657,-0.6008293032646179,1.6294928789138794,-1.5355337858200073,1.0,0.0,0.0,0.0,0.0
test,-1.4691818952560425,-1.2154228687286377,-1.2020343542099,1.874726414680481,0.23054446280002594,1.0781301259994507,-2.13029408454895,0.0,1.0,0.0,0.0,0.0
test,0.41705602407455444,-0.8687744736671448,-0.8831419348716736,0.6610259413719177,0.9168334603309631,2.6810624599456787,-0.2496529221534729,0.0,0.0,1.0,0.0,0.0
test,-1.5020005702972412,-2.5561063289642334,1.139329195022583,-2.8884124755859375,-0.8027127981185913,2.200485944747925,-2.6114165782928467,0.0,0.0,0.0,1.0,0.0
test,1.693719506263733,-1.0369765758514404,-0.724025309085846,2.6155595779418945,-1.605453610420227,2.4064223766326904,0.7741827368736267,0.0,0.0,0.0,0.0,1.0
test,-0.9386007785797119,-0.7812350392341614,-0.7604379057884216,-0.018271394073963165,0.12752635776996613,1.2221945524215698,-1.3720251321792603,1.0,0.0,0.0,0.0,0.0
test,-1.9069607257843018,-1.6713145971298218,-0.3597000241279602,-0.6375618577003479,-1.184397578239441,0.7938163876533508,-2.694253444671631,0.0,1.0,0.0,0.0,0.0
test,0.3448733687400818,-1.7528314590454102,-0.8096254467964172,-0.05716148391366005,1.7773138284683228,2.2070412635803223,-0.9463937282562256,0.0,0.0,1.0,0.0,0.0
test,-0.42152664065361023,-1.1044374704360962,-0.8358639478683472,0.06597714126110077,3.4040188789367676,0.032044168561697006,-2.3025193214416504,0.0,0.0,0.0,1.0,0.0
test,-2.2857916355133057,-3.1916768550872803,-0.030722571536898613,-1.0836814641952515,1.3964307308197021,4.260279178619385,0.9763172268867493,0.0,0.0,0.0,0.0,1.0
test,-1.5322208404541016,-1.6069066524505615,0.24161551892757416,0.7486569881439209,0.2102966159582138,1.5352586507797241,-2.1907856464385986,1.0,0.0,0.0,0.0,0.0
test,-0.8404040336608887,-0.6721907258033752,0.21804478764533997,-0.5209143161773682,0.6269147992134094,2.6810786724090576,-2.4336583614349365,0.0,1.0,0.0,0.0,0.0
test,-1.000234603881836,-1.6641387939453125,0.968981146812439,0.8240289092063904,-0.5253322124481201,1.8404395580291748,0.8343895673751831,0.0,0.0,1.0,0.0,0.0
test,-1.465724229812622,-1.1549253463745117,-2.1422879695892334,-0.8507950305938721,-1.0545101165771484,-1.4398128986358643,-0.39558857679367065,0.0,0.0,0.0,1.0,0.0
test,-0.9820011854171753,0.655571460723877,1.6225768327713013,0.19251219928264618,-0.28161126375198364,4.894170761108398,-4.256462097167969,0.0,0.0,0.0,0.0,1.0
test,-1.8834813833236694,-1.0345666408538818,-0.4683016836643219,0.1945163607597351,0.34623613953590393,2.072857618331909,-1.632011890411377,1.0,0.0,0.0,0.0,0.0
test,-0.22536739706993103,-1.9024536609649658,0.05789880454540253,-0.2693386375904083,-0.596664547920227,1.563812017440796,-0.6310470104217529,0.0,1.0,0.0,0.0,0.0
test,-1.3958441019058228,-1.7062065601348877,1.3492515087127686,-1.523098111152649,1.5695446729660034,1.161303997039795,-1.2890034914016724,0.0,0.0,1.0,0.0,0.0
test,-2.582822799682617,-2.4687352180480957,0.36840128898620605,0.8884444832801819,2.8531835079193115,0.2432253211736679,-3.1499581336975098,0.0,0.0,0.0,1.0,0.0
test,-1.083588719367981,-2.5012660026550293,2.8279809951782227,-1.5480761528015137,1.7450774908065796,4.043694019317627,-2.0314295291900635,0.0,0.0,0.0,0.0,1.0
test,-1.5787967443466187,-1.7420027256011963,-0.11706045269966125,-0.08622901886701584,0.07301698625087738,1.960180640220642,-1.6868313550949097,1.0,0.0,0.0,0.0,0.0
test,-2.1912002563476562,-1.512048602104187,-0.6224068999290466,-0.38590434193611145,1.3602313995361328,1.9542295932769775,-1.9707655906677246,0.0,1.0,0.0,0.0,0.0
test,-2.193593978881836,1.2877984046936035,-0.6065135598182678,-0.6021363735198975,-0.5354218482971191,1.4927390813827515,-0.42344316840171814,0.0,0.0,1.0,0.0,0.0
test,-2.1316816806793213,-0.49645617604255676,-1.617269515991211,1.818956971168518,-2.306941032409668,3.2322986125946045,-3.285815715789795,0.0,0.0,0.0,1.0,0.0
test,1.2015697956085205,-1.3136143684387207,2.083409547805786,0.9842745661735535,-0.08664780855178833,3.2217843532562256,1.3124516010284424,0.0,0.0,0.0,0.0,1.0
test,-0.8723270893096924,-0.9249488711357117,-0.3463349938392639,0.3651086091995239,-0.8068158626556396,1.291849970817566,-1.379683494567871,1.0,0.0,0.0,0.0,0.0
test,-2.0970356464385986,-0.6684451103210449,-0.6897946000099182,1.3578959703445435,0.28418686985969543,0.35272058844566345,-0.8505582213401794,0.0,1.0,0.0,0.0,0.0
test,-0.9027958512306213,-2.178395986557007,-1.912621021270752,1.418371558189392,1.0666899681091309,0.08255422860383987,-1.85848867893219,0.0,0.0,1.0,0.0,0.0
test,-3.03892183303833,-1.1500803232192993,-0.41495150327682495,3.125033140182495,0.9638855457305908,1.5187488794326782,0.3222336769104004,0.0,0.0,0.0,1.0,0.0
test,0.7426630854606628,-2.92111873626709,-3.655294895172119,1.2523858547210693,-0.4558103680610657,-0.4650134742259979,-1.8201028108596802,0.0,0.0,0.0,0.0,1.0
test,-1.5076884031295776,-0.6936556100845337,0.2667483389377594,0.11387446522712708,0.03162359073758125,1.2296576499938965,-2.5097649097442627,1.0,0.0,0.0,0.0,0.0
test,-2.030010461807251,-0.7366209626197815,-0.21332314610481262,0.16101689636707306,1.3772623538970947,2.5044169425964355,-1.4346870183944702,0.0,1.0,0.0,0.0,0.0
test,-2.090989112854004,1.5216505527496338,-0.4047709107398987,0.7417402863502502,-1.1051312685012817,2.1311192512512207,-2.019721269607544,0.0,0.0,1.0,0.0,0.0
test,-0.4531864523887634,1.8670179843902588,-0.8029198050498962,1.980505108833313,1.6513168811798096,1.7887523174285889,-1.8315398693084717,0.0,0.0,0.0,1.0,0.0
test,0.34043461084365845,-1.2005538940429688,0.6010808348655701,2.4250314235687256,-4.007815837860107,2.337291717529297,-2.4995734691619873,0.0,0.0,0.0,0.0,1.0
test,-1.625431776046753,-0.5759204030036926,-0.7088982462882996,0.37768587470054626,0.13345274329185486,1.6993513107299805,-2.2278265953063965,1.0,0.0,0.0,0.0,0.0
test,-0.6546720862388611,-0.6811152100563049,-0.161507710814476,0.38655728101730347,-0.4344885051250458,-0.3069942891597748,-1.2077866792678833,0.0,1.0,0.0,0.0,0.0
test,-0.48139309883117676,1.3120254278182983,1.2108361721038818,0.10588157922029495,0.5099552869796753,0.9078463315963745,-1.5923058986663818,0.0,0.0,1.0,0.0,0.0
test,0.0070961033925414085,-1.1734017133712769,3.091946840286255,1.082296371459961,-0.5414362549781799,3.0121212005615234,-1.6356853246688843,0.0,0.0,0.0,1.0,0.0
test,-2.1429102420806885,-0.5765078067779541,-2.630314826965332,-2.322460651397705,-2.0710179805755615,3.050051689147949,0.4106608033180237,0.0,0.0,0.0,0.0,1.0
test,-1.67702054977417,-1.2872389554977417,-0.7770928144454956,0.45483890175819397,-0.13716977834701538,1.4884451627731323,-1.0547856092453003,1.0,0.0,0.0,0.0,0.0
test,-1.3064030408859253,-0.20990139245986938,1.1399234533309937,-0.12638944387435913,-1.0985976457595825,1.8510977029800415,-2.201225519180298,0.0,1.0,0.0,0.0,0.0
test,-1.5665605068206787,-0.2840283215045929,1.7422170639038086,0.493025004863739,2.051243305206299,1.0893256664276123,-1.4553264379501343,0.0,0.0,1.0,0.0,0.0
test,-0.6618996858596802,1.8127211332321167,1.231837511062622,0.8561586737632751,1.0670876502990723,1.3725916147232056,0.17665450274944305,0.0,0.0,0.0,1.0,0.0
test,-3.1305150985717773,-1.0300569534301758,2.659623146057129,-0.5000457763671875,0.12730726599693298,4.828707218170166,-3.0340559482574463,0.0,0.0,0.0,0.0,1.0
test,-1.8435052633285522,-1.7313956022262573,0.2668464779853821,0.42751386761665344,-0.4307951331138611,1.397404670715332,-2.0030148029327393,1.0,0.0,0.0,0.0,0.0
test,-1.401139259338379,-0.5619137287139893,1.6117832660675049,0.3864074647426605,0.02875354327261448,2.1715426445007324,-1.539852499961853,0.0,1.0,0.0,0.0,0.0
test,-1.2946484088897705,-2.8931920528411865,1.2449172735214233,0.6157886981964111,-0.45120519399642944,-0.26546990871429443,-2.574096441268921,0.0,0.0,1.0,0.0,0.0
test,-1.717029333114624,-0.1954651176929474,-0.898084282875061,0.9012994766235352,-2.62400221824646,1.6560102701187134,1.068581461906433,0.0,0.0,0.0,1.0,0.0
test,0.13264316320419312,0.7447448372840881,-2.0234427452087402,-1.197967290878296,1.6788482666015625,3.3303182125091553,-4.2950358390808105,0.0,0.0,0.0,0.0,1.0
test,-1.546833872795105,-0.8269222974777222,-0.40221941471099854,-0.056626591831445694,0.5608662962913513,1.4175221920013428,-2.274611473083496,1.0,0.0,0.0,0.0,0.0
test,-2.045980930328369,-1.5338444709777832,0.11190858483314514,0.6796044111251831,0.57884281873703,-0.26074686646461487,-1.6861116886138916,0.0,1.0,0.0,0.0,0.0
test,-2.94869065284729,-1.9152846336364746,-0.6394785642623901,-1.3934047222137451,0.2028326392173767,1.3419759273529053,-3.3824145793914795,0.0,0.0,1.0,0.0,0.0
test,-0.4967821538448334,-0.47254735231399536,-0.33540046215057373,2.948882818222046,-2.647916793823242,2.4138991832733154,-1.2928014993667603,0.0,0.0,0.0,1.0,0.0
test,1.0155789852142334,-1.7669883966445923,-1.0541743040084839,2.202537775039673,1.5306591987609863,3.3283143043518066,-4.489338397979736,0.0,0.0,0.0,0.0,1.0
test,-1.6621993780136108,-1.2197391986846924,-0.02172001823782921,0.6014286279678345,0.5052679181098938,1.4165085554122925,-2.3916890621185303,1.0,0.0,0.0,0.0,0.0
test,-2.114396333694458,-2.3094537258148193,0.1928841471672058,0.48912525177001953,-0.40297892689704895,1.1294000148773193,-3.0095338821411133,0.0,1.0,0.0,0.0,0.0
test,-0.9079985022544861,0.339377224445343,0.17631316184997559,-0.8091970682144165,0.5445781350135803,-0.23423399031162262,-0.17425669729709625,0.0,0.0,1.0,0.0,0.0
test,1.0558924674987793,-2.1110520362854004,-0.9120851159095764,-0.6291506290435791,-0.17935341596603394,1.5756120681762695,0.963066816329956,0.0,0.0,0.0,1.0,0.0
test,-2.2866578102111816,-2.6480720043182373,0.6737247705459595,-2.663532018661499,-3.196056604385376,-0.25451987981796265,-1.6733478307724,0.0,0.0,0.0,0.0,1.0
test,-1.1888387203216553,-1.453393578529358,0.3080783486366272,0.8958671689033508,-0.44586417078971863,1.2091071605682373,-1.9937396049499512,1.0,0.0,0.0,0.0,0.0
test,-2.2664644718170166,-1.6906732320785522,-1.0946342945098877,-0.8498994708061218,-0.768892228603363,1.306967854499817,-2.1916918754577637,0.0,1.0,0.0,0.0,0.0
test,-1.8751213550567627,-0.2248421162366867,0.5873357057571411,2.794567108154297,-0.28204771876335144,1.6880756616592407,-2.829937696456909,0.0,0.0,1.0,0.0,0.0
test,0.24018344283103943,-2.2057223320007324,-0.2579619586467743,2.0790343284606934,2.4723687171936035,2.6799683570861816,-2.3775925636291504,0.0,0.0,0.0,1.0,0.0
test,-3.865029811859131,-0.9789779186248779,2.0850563049316406,0.2956617772579193,-1.1375536918640137,-0.014308524318039417,1.5992342233657837,0.0,0.0,0.0,0.0,1.0
test,-2.2231249809265137,-1.1188606023788452,-0.31587132811546326,-0.15362577140331268,-0.07994671911001205,1.1000174283981323,-1.9418283700942993,1.0,0.0,0.0,0.0,0.0
test,-2.368648052215576,0.03215382248163223,0.07926757633686066,0.23602618277072906,0.49553537368774414,0.37975019216537476,-2.435822010040283,0.0,1.0,0.0,0.0,0.0
test,-0.1184413731098175,-3.229402780532837,-0.1272115707397461,-0.2815241813659668,-0.7919206023216248,2.372396469116211,-2.6059725284576416,0.0,0.0,1.0,0.0,0.0
test,-2.2082772254943848,2.3811209201812744,-0.41773685812950134,0.0682186633348465,0.7338951826095581,-0.27005496621131897,-1.681605339050293,0.0,0.0,0.0,1.0,0.0
test,-4.903538703918457,0.17991581559181213,0.0775500163435936,-0.02981949970126152,1.5709692239761353,4.277682781219482,-2.036531686782837,0.0,0.0,0.0,0.0,1.0
test,-1.80351984500885,-0.5396212935447693,-0.18501269817352295,0.7543710470199585,0.3182527720928192,1.4861748218536377,-2.169973611831665,1.0,0.0,0.0,0.0,0.0
test,-0.5111048221588135,-0.15076549351215363,0.6386380791664124,-0.469221830368042,0.13199779391288757,1.1922928094863892,-2.7457969188690186,0.0,1.0,0.0,0.0,0.0
test,-1.34346604347229,-1.4715144634246826,0.4680737555027008,-1.427004337310791,0.2695956826210022,-0.8870415091514587,-1.3306621313095093,0.0,0.0,1.0,0.0,0.0
test,0.3710884749889374,-2.001271963119507,-2.4379971027374268,0.46706244349479675,1.807346224784851,1.981187105178833,-0.11567994207143784,0.0,0.0,0.0,1.0,0.0
test,0.2791571617126465,-4.284973621368408,-1.8676989078521729,-1.9516258239746094,-0.7508637309074402,0.31750205159187317,-3.1578891277313232,0.0,0.0,0.0,0.0,1.0
test,-1.7361453771591187,-0.8232851028442383,-0.14290647208690643,0.3829110860824585,-0.6904711723327637,1.0055042505264282,-1.1337611675262451,1.0,0.0,0.0,0.0,0.0
test,-1.3310272693634033,-0.57783442735672,-0.3513450026512146,-0.9868043661117554,-0.754503071308136,0.218881756067276,-2.243952989578247,0.0,1.0,0.0,0.0,0.0
test,-3.6148500442504883,-1.7051719427108765,-1.7497920989990234,1.1421540975570679,0.5150119066238403,1.0376274585723877,-1.8183724880218506,0.0,0.0,1.0,0.0,0.0
test,-0.7279220819473267,-1.9682600498199463,1.8104774951934814,3.338128089904785,-0.6602471470832825,2.4225571155548096,-2.2108094692230225,0.0,0.0,0.0,1.0,0.0
test,-0.6838124394416809,-2.6266891956329346,0.5956863760948181,-2.1777966022491455,1.9067859649658203,3.2144198417663574,1.0928689241409302,0.0,0.0,0.0,0.0,1.0
test,-1.503524899482727,-1.2385480403900146,-0.11906461417675018,0.1597786247730255,0.7239536046981812,1.1143794059753418,-1.291128396987915,1.0,0.0,0.0,0.0,0.0
test,-2.67787504196167,-1.5962440967559814,0.009908902458846569,0.09320022910833359,-0.41878408193588257,0.1450197845697403,-1.064510464668274,0.0,1.0,0.0,0.0,0.0
test,-2.499589443206787,1.1712020635604858,-0.9987516403198242,0.356133371591568,1.1664152145385742,1.590401530265808,-1.0091142654418945,0.0,0.0,1.0,0.0,0.0
test,-1.0785280466079712,-0.42337653040885925,-0.4517587423324585,0.9729853272438049,-3.889822006225586,2.036151647567749,-1.3454151153564453,0.0,0.0,0.0,1.0,0.0
test,-1.7604039907455444,-0.3693728744983673,-0.8881836533546448,-0.027774568647146225,3.5318856239318848,0.10070241987705231,1.2605830430984497,0.0,0.0,0.0,0.0,1.0
test,-0.6896519064903259,-1.5299071073532104,0.3084929287433624,0.3927040994167328,0.017167000100016594,1.3462131023406982,-1.7544364929199219,1.0,0.0,0.0,0.0,0.0
test,-0.003957198467105627,-0.28475597500801086,-1.0892693996429443,0.08360286802053452,-0.01979522965848446,1.6383731365203857,-1.1198573112487793,0.0,1.0,0.0,0.0,0.0
test,-0.727777898311615,0.10459752380847931,-1.384839415550232,1.8473988771438599,-1.3150064945220947,2.1447041034698486,-2.8076353073120117,0.0,0.0,1.0,0.0,0.0
test,0.7858805060386658,-1.9042857885360718,-0.8385965824127197,-0.42972707748413086,2.589167594909668,2.8285887241363525,-1.4842982292175293,0.0,0.0,0.0,1.0,0.0
test,2.243776559829712,-2.9996554851531982,0.3816054165363312,-1.4478156566619873,-1.8435593843460083,1.9634219408035278,-2.7438712120056152,0.0,0.0,0.0,0.0,1.0
test,-0.97365403175354,-1.1732616424560547,-0.3171764016151428,0.9753661751747131,-0.13888517022132874,1.9102281332015991,-1.5923441648483276,1.0,0.0,0.0,0.0,0.0
test,-1.0,-1.505947232246399,1.0541878938674927,-1.0800461769104004,-0.092094786465168,1.2391021251678467,-1.2190372943878174,0.0,1.0,0.0,0.0,0.0
test,-0.7601686716079712,-1.5117084980010986,1.8951929807662964,1.020532488822937,-0.5269622206687927,-0.24402493238449097,-0.8182034492492676,0.0,0.0,1.0,0.0,0.0
test,1.2387150526046753,0.002192938234657049,-0.03184543177485466,-1.2714622020721436,-1.0797398090362549,2.7686352729797363,-3.279930830001831,0.0,0.0,0.0,1.0,0.0
test,2.5850636959075928,-1.071018099784851,-2.0633418560028076,0.028595561161637306,-0.8785394430160522,-0.3088344931602478,-3.0077104568481445,0.0,0.0,0.0,0.0,1.0
test,-1.0644679069519043,-0.9068835377693176,-0.05874605476856232,-0.2364816665649414,-0.766006588935852,1.4324238300323486,-1.3995901346206665,1.0,0.0,0.0,0.0,0.0
test,-1.7956856489181519,0.6828402876853943,-0.2747093141078949,-0.47759175300598145,0.13164155185222626,0.9929155707359314,-1.6239378452301025,0.0,1.0,0.0,0.0,0.0
test,-0.9905543327331543,-0.7395532727241516,0.6553171277046204,2.10267972946167,1.8320015668869019,2.4170584678649902,-1.8788114786148071,0.0,0.0,1.0,0.0,0.0
test,-0.542503833770752,-2.1342155933380127,-0.5468466281890869,2.6842663288116455,-1.1873043775558472,1.75814688205719,-4.347599029541016,0.0,0.0,0.0,1.0,0.0
test,-2.5991287231445312,2.2519874572753906,-1.4771134853363037,-0.2331947535276413,1.43168306350708,3.500803232192993,-3.677201509475708,0.0,0.0,0.0,0.0,1.0
test,-1.4765959978103638,-0.2081626057624817,0.3061365485191345,0.34306472539901733,-0.2321043610572815,1.565696358680725,-1.8805407285690308,1.0,0.0,0.0,0.0,0.0
test,-0.42435222864151,-0.2924651503562927,-1.1769896745681763,0.007268305402249098,-0.63614821434021,1.5457395315170288,-0.7533866763114929,0.0,1.0,0.0,0.0,0.0
test,-1.9260039329528809,-1.4003158807754517,0.29023951292037964,0.3575219213962555,1.6071217060089111,-0.9150166511535645,-2.198242425918579,0.0,0.0,1.0,0.0,0.0
test,0.5204232931137085,-0.38226673007011414,1.3302594423294067,-0.7594151496887207,-2.5061755180358887,2.994129180908203,-2.0137453079223633,0.0,0.0,0.0,1.0,0.0
