split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-3.6581382751464844,-0.1222194954752922,1.7927219867706299,3.415192127227783,2.141444206237793,-2.842895746231079,-2.0826315879821777,-0.8115389347076416,2.746351957321167,0.29428476095199585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1602184772491455,3.916893720626831,2.1665496826171875,0.8246879577636719,-1.4236972332000732,0.9857656359672546,-0.6922880411148071,-0.29372382164001465,0.3731483519077301,3.703739881515503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.04636688530445099,-1.3794541358947754,1.8440921306610107,-2.0496132373809814,-3.325148820877075,-1.2940582036972046,-0.15397612750530243,5.980997562408447,1.183802604675293,-3.388251781463623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.09538937360048294,-1.8160818815231323,0.9142542481422424,-1.0884686708450317,1.6304436922073364,-0.366270512342453,0.12428420782089233,-0.05868209898471832,-0.043559882789850235,0.0700007975101471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0418801307678223,-0.7101967334747314,0.6566981673240662,0.028478847816586494,1.5718907117843628,-0.6521895527839661,-0.3572802245616913,-1.2299858331680298,-0.4588366746902466,-0.6140827536582947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.152453899383545,-1.8438748121261597,0.6202107667922974,0.1767876148223877,2.0226504802703857,-1.7499216794967651,-1.1745094060897827,0.32727184891700745,0.3184884190559387,-0.32354992628097534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4637659788131714,-2.9766173362731934,0.21110033988952637,-1.0703855752944946,1.12006676197052,-2.4064040184020996,1.6841459274291992,-2.1069610118865967,-0.5690662264823914,-2.067776918411255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.02332821860909462,-1.5751105546951294,1.7185086011886597,1.8175240755081177,0.8414374589920044,-2.722968578338623,-1.8510768413543701,-2.9193732738494873,-2.0886175632476807,0.47140243649482727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8757179379463196,-0.475324809551239,1.7357078790664673,-0.27873843908309937,-2.4068970680236816,0.33350807428359985,1.3530577421188354,-1.309084177017212,2.246699571609497,-3.470390796661377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2903711795806885,-0.695009171962738,-0.9563021659851074,-4.699880599975586,-0.6906368732452393,-2.179495096206665,-1.8671196699142456,1.9185677766799927,-2.9359219074249268,-1.004226803779602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.757096290588379,-5.215898036956787,-0.3689946234226227,-2.285590887069702,3.824409008026123,2.325113534927368,-2.575573682785034,2.7150065898895264,1.42777681350708,-2.2472779750823975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5741186141967773,-3.8544530868530273,3.9778382778167725,-3.2520017623901367,1.8200961351394653,-0.34962350130081177,-1.687361240386963,-4.224309921264648,2.8878018856048584,4.770440101623535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.06281140446662903,-1.9727805852890015,0.39117351174354553,-0.32100486755371094,1.7135738134384155,-0.6327640414237976,0.042926810681819916,-0.15388692915439606,0.0025647261645644903,0.13016082346439362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3288229703903198,-2.1240034103393555,0.6819955706596375,-0.7553740739822388,-0.23497003316879272,-1.554653525352478,0.5403720736503601,-0.6176937222480774,0.8619128465652466,-0.36885422468185425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6362158060073853,-1.483397126197815,-0.1719314604997635,-0.3923870325088501,0.7290409803390503,0.663872480392456,0.21257375180721283,-2.244255304336548,1.4102935791015625,-1.0839765071868896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6350316405296326,0.590989351272583,0.633966326713562,-1.9180964231491089,1.16032874584198,-1.8244231939315796,1.3354229927062988,-1.9255319833755493,2.0852222442626953,0.30636826157569885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9711217880249023,0.7197726368904114,0.6033833026885986,0.363848477602005,2.1623477935791016,-2.6419055461883545,-0.7322227358818054,-0.481627494096756,-0.8775045275688171,-1.7423410415649414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3299168348312378,-1.3664071559906006,4.863514423370361,-3.576051950454712,1.7923288345336914,-2.0278022289276123,1.8410968780517578,-0.14167171716690063,2.029388427734375,-0.8811172246932983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.019472122192383,-0.016381457448005676,3.1448111534118652,1.1850861310958862,5.843512535095215,-2.9341001510620117,0.7850855588912964,1.2856301069259644,0.157405823469162,-0.6648202538490295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.183832883834839,-3.550358295440674,-1.645440936088562,3.9221291542053223,-1.313797116279602,-4.702367782592773,0.4000672698020935,-1.1625354290008545,-2.2670717239379883,0.15869633853435516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.203198790550232,2.94002366065979,-3.162642240524292,1.7311488389968872,-1.251660704612732,-2.800773859024048,-2.0062263011932373,2.414062023162842,-1.1396290063858032,2.9970314502716064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5767055153846741,-2.1587436199188232,0.7685286402702332,-0.06532400846481323,1.6825764179229736,-0.5354741215705872,0.2145642191171646,-0.8889245986938477,-0.14365634322166443,0.11915528029203415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.025531819090247154,-3.0033586025238037,0.8338858485221863,-0.30636298656463623,0.7134421467781067,-1.5940425395965576,0.9199891090393066,-1.2329387664794922,0.5853679180145264,0.6838452219963074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.026790142059326,-3.0065040588378906,1.9111467599868774,-1.7577162981033325,1.623123049736023,-0.05640125647187233,0.12860065698623657,-0.7949525117874146,0.2941063940525055,-1.119084119796753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7603417634963989,-1.9584403038024902,3.3577561378479004,0.6870001554489136,-0.1731906235218048,0.03561213240027428,-0.37314292788505554,-0.091777503490448,-1.5633398294448853,-1.0270270109176636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6162832975387573,-2.9948606491088867,0.09736849367618561,-4.497035503387451,2.9229931831359863,-1.0841798782348633,0.1465950757265091,0.1773248165845871,0.510606050491333,0.8161850571632385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.060975193977356,-0.8813396096229553,1.0268996953964233,-1.0461938381195068,-0.4843987822532654,-5.46188497543335,-0.4959643483161926,-1.5191651582717896,0.03523538261651993,-2.5114784240722656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5308853387832642,0.8144903779029846,1.313610315322876,0.757392168045044,1.8757611513137817,2.9205880165100098,1.7894747257232666,0.883999764919281,-1.4427961111068726,3.9798853397369385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6399319171905518,-3.064872980117798,-4.247915267944336,1.3140246868133545,2.9812209606170654,1.1208410263061523,1.8213638067245483,-3.2862679958343506,1.0352178812026978,0.12452330440282822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3598756790161133,-5.105273246765137,0.8479116559028625,-1.5978171825408936,-3.6402342319488525,3.687682867050171,-3.2262730598449707,-0.5418226718902588,3.3148677349090576,-1.216267704963684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.07454799115657806,-2.3767998218536377,0.8802170753479004,-0.50253826379776,1.0359200239181519,-1.0054047107696533,-0.10929276794195175,-0.5560989379882812,0.5125250816345215,0.7207081317901611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.17415405809879303,-0.8527955412864685,0.929209291934967,-0.30321818590164185,1.4682968854904175,-1.997046709060669,-0.7420634031295776,-1.0713671445846558,0.3245480954647064,0.5534690022468567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4919804334640503,-0.7683684229850769,1.1344361305236816,-1.0382401943206787,3.2260303497314453,-0.9191664457321167,-0.6467140913009644,0.1290263831615448,0.8064303994178772,-0.06091582775115967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.834406852722168,-2.742408275604248,-1.5665857791900635,1.2769618034362793,2.7607219219207764,-0.10283113270998001,-0.744263768196106,0.05302538722753525,1.1029154062271118,-0.2668217718601227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4785950183868408,-2.8670248985290527,1.6435590982437134,2.825847625732422,1.3937398195266724,-0.27573782205581665,1.8550516366958618,1.504625916481018,-0.007337578572332859,0.6617802977561951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9964690208435059,-2.395824670791626,-1.7201136350631714,-1.0300867557525635,0.9786676168441772,-0.8694489598274231,2.5405633449554443,-3.2903177738189697,-2.910536289215088,2.3556854724884033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5171136260032654,-2.688526153564453,-1.4429378509521484,3.6851413249969482,3.173361301422119,3.1249167919158936,-0.7292135953903198,1.0901694297790527,-0.31320372223854065,-1.080531358718872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.8866944313049316,-2.2206883430480957,-0.03483826667070389,-0.11989281326532364,3.786841630935669,-4.833764553070068,1.223055362701416,1.3533971309661865,2.814674139022827,3.1201260089874268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.306384086608887,-3.020725965499878,-0.3348692059516907,-2.115584135055542,2.469431161880493,1.691860556602478,-2.722041130065918,-0.39053216576576233,-3.5076887607574463,-1.9072667360305786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.03962186351418495,-1.442612648010254,0.8988488912582397,-0.6050006747245789,1.272506594657898,-1.0175693035125732,0.665785551071167,-0.8590760827064514,0.6613481640815735,0.07799825817346573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21048972010612488,-1.4432402849197388,1.00734543800354,-0.3174166977405548,2.5676586627960205,-0.03603171929717064,0.2947402000427246,-0.1789252609014511,0.25208061933517456,-0.7398855686187744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3867909014225006,-3.4494082927703857,1.8175195455551147,-0.5809069275856018,2.426252603530884,0.0667538270354271,-0.05244757980108261,-1.6244838237762451,-0.33884498476982117,-1.34871244430542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.033316005021333694,-1.0173001289367676,-1.0175600051879883,-2.5063283443450928,2.5019211769104004,-0.7109575271606445,-0.8964500427246094,-0.2501886487007141,-2.0190882682800293,0.786960780620575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4548129141330719,0.724765419960022,0.009231370873749256,2.32494854927063,1.9312715530395508,-2.065551996231079,1.0184409618377686,-0.7652695178985596,-1.3460450172424316,1.7785913944244385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.286501407623291,-3.046790838241577,-0.666217029094696,3.08622145652771,-1.096300482749939,1.3502906560897827,-0.5832802057266235,-0.8517144322395325,-0.028129329904913902,-1.3591954708099365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.110393762588501,-1.8472375869750977,2.3588316440582275,-1.8446354866027832,6.34846305847168,1.4632707834243774,0.47801950573921204,-1.0456525087356567,1.145911693572998,-0.7992456555366516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4455397129058838,-6.383790969848633,3.4341354370117188,-3.5813863277435303,-0.17639461159706116,3.4433786869049072,0.9346275925636292,-0.2494049221277237,-1.6318633556365967,-1.8512988090515137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8575255870819092,-3.8926143646240234,-2.576172113418579,-2.814582586288452,-3.1470539569854736,-0.17738077044487,3.103841543197632,-0.7984147071838379,-0.9385318756103516,-5.389334678649902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2364988476037979,-2.060014247894287,1.2324917316436768,-0.5609948635101318,1.4920680522918701,-0.9324707388877869,-0.08066581189632416,-1.308497667312622,0.193899467587471,0.5443347096443176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05383981764316559,-1.1249862909317017,1.3045250177383423,-0.9712459444999695,1.1509594917297363,-0.4293172061443329,-0.8127803802490234,-0.0602390430867672,1.464495062828064,-0.08179885149002075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0196460485458374,-2.352566957473755,1.164253830909729,-0.6300499439239502,1.5162832736968994,-0.07922500371932983,0.494948148727417,-0.9958844184875488,0.35920923948287964,2.586885929107666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5214309692382812,-2.240920066833496,1.9481004476547241,-2.6221632957458496,0.7552273273468018,-0.8872995972633362,-0.9510287046432495,-1.6524326801300049,-1.4764087200164795,0.9596962332725525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.11805731803178787,-2.9520983695983887,-0.6616384983062744,0.4707469642162323,4.435708045959473,1.6312569379806519,1.7814480066299438,-0.9134625792503357,1.1172243356704712,-0.02156647853553295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.757568895816803,-1.4716733694076538,-0.2278207242488861,4.234439373016357,1.8065612316131592,-1.4707287549972534,-0.6222233176231384,-2.70711612701416,-1.6790798902511597,1.0427030324935913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4847793579101562,-5.360348701477051,-2.0523571968078613,-1.4997366666793823,-1.648376703262329,-0.05949987471103668,3.828798532485962,-0.20627886056900024,0.14484913647174835,0.5090139508247375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8489731550216675,3.8397068977355957,3.561821699142456,0.6042227149009705,2.4994781017303467,-1.6384145021438599,3.4713141918182373,-0.08073624223470688,-1.695004940032959,-0.6495296955108643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2665516138076782,-1.864075779914856,6.155568599700928,-0.12915043532848358,5.866528511047363,-1.273665428161621,3.087463140487671,2.554645538330078,0.8485395312309265,3.150209665298462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2286832630634308,-2.4504547119140625,0.8176060914993286,-0.5610173940658569,1.3491588830947876,-0.8607842922210693,-0.2213924527168274,-0.2257799208164215,-0.2764638364315033,0.41396310925483704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5664723515510559,-1.7957916259765625,0.5280905365943909,-0.023904968053102493,0.5972877144813538,-1.9338493347167969,0.8039462566375732,-1.1878198385238647,0.2312944531440735,-0.8200355768203735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.41024070978164673,-1.6045883893966675,0.7841971516609192,-0.8760056495666504,2.6722054481506348,-1.8544939756393433,-0.7179529666900635,-2.6682040691375732,-0.5737195014953613,0.05475062504410744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5771161913871765,-4.0817461013793945,1.0816559791564941,-0.11496107280254364,3.4174718856811523,-1.4793556928634644,0.5295154452323914,1.2785000801086426,0.4590578079223633,0.521986186504364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6906601190567017,-3.100968599319458,1.8787856101989746,2.7318050861358643,-0.6416980028152466,-1.530507206916809,0.6127789616584778,-1.4976738691329956,1.8874319791793823,-0.9869388937950134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.559293270111084,-1.4519000053405762,-0.04353506490588188,-1.0764081478118896,-0.24836987257003784,-1.001857876777649,1.2996933460235596,-5.116419315338135,-2.205828905105591,-0.7685561776161194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.504518747329712,-3.63973069190979,2.95794677734375,-2.101400852203369,6.022503852844238,0.9064578413963318,1.8704413175582886,-2.385388135910034,1.2478246688842773,-0.577994704246521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5146637558937073,1.518306016921997,5.9452619552612305,1.544020414352417,0.12784795463085175,-3.721930503845215,0.8759428262710571,-3.8517134189605713,0.3340322971343994,1.1754179000854492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2503721714019775,-3.2498295307159424,5.627989292144775,1.4678748846054077,-4.5561418533325195,-4.315001964569092,-0.4725049138069153,0.6639204025268555,-0.4252977967262268,1.8749712705612183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.31067419052124023,-1.5464503765106201,0.6877313852310181,-0.6406098008155823,0.7725537419319153,-0.7972275018692017,-0.4625665545463562,-0.5268968343734741,0.6913381814956665,0.39726224541664124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0072302427142858505,-1.6714140176773071,0.9414986371994019,-0.5807643532752991,1.1152957677841187,-0.6388462781906128,-0.4861723780632019,-2.398042917251587,0.8737861514091492,0.07072059065103531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8044945001602173,-1.0892316102981567,1.9427711963653564,-1.5199517011642456,2.276859998703003,-1.2669528722763062,0.13900892436504364,-2.7860465049743652,0.37159883975982666,0.2534264326095581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1073053702712059,-4.441522598266602,-0.7802335023880005,-0.8845487833023071,0.9470183849334717,0.8705241680145264,1.1987134218215942,0.7325654625892639,0.6578149795532227,-0.6329666376113892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.237326741218567,-4.1418137550354,1.6763449907302856,-3.0489115715026855,3.1307010650634766,-1.5583819150924683,0.28342580795288086,1.507069706916809,0.43844708800315857,-1.1348350048065186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5492887496948242,-2.673959255218506,3.973229169845581,-0.21464262902736664,-0.8424316048622131,0.19766129553318024,-3.193840265274048,-0.5865048766136169,-1.8776075839996338,2.376105546951294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.1486358642578125,-1.1275413036346436,0.5845687389373779,0.6928518414497375,1.262627124786377,1.4002271890640259,-4.517045497894287,-0.6724263429641724,-2.008918523788452,1.1329306364059448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.9624006748199463,-4.075533390045166,-3.6251718997955322,-1.3977904319763184,-1.837863564491272,-1.9313716888427734,3.0934555530548096,-2.390218734741211,1.57306706905365,0.5849208831787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.46094855666160583,-2.5792717933654785,4.421419143676758,0.8151386976242065,-4.8849263191223145,0.39453113079071045,-3.4375667572021484,-3.778517723083496,-1.8550729751586914,-1.1386346817016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.029482141137123108,-1.9234318733215332,1.1503407955169678,-0.2207527905702591,0.975994884967804,-0.6129670739173889,0.2054804265499115,-1.3972505331039429,0.103084996342659,0.4308519661426544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2801784873008728,-1.9481102228164673,1.5346513986587524,-0.33696213364601135,1.5953795909881592,0.504316508769989,-0.5886244773864746,-0.46875572204589844,-0.9244064092636108,-0.2512551248073578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.32604408264160156,-2.542956590652466,-0.2008681297302246,-0.8049570918083191,-0.007089531514793634,-1.3907811641693115,0.06423225998878479,0.22043941915035248,0.5904859304428101,2.2420554161071777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.558973789215088,-1.0939432382583618,-1.0180330276489258,-1.951748013496399,1.712040901184082,-1.605629324913025,1.884636640548706,-0.943128764629364,0.5545448064804077,0.621512234210968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.507460594177246,0.2984767556190491,0.2823179066181183,-1.8298746347427368,3.1119778156280518,-0.5412064790725708,-3.029463768005371,-0.2141757309436798,0.2709856629371643,-1.656817078590393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6387224197387695,-4.7052202224731445,2.9440793991088867,-1.3667690753936768,2.084963321685791,0.4768299162387848,1.5342843532562256,1.0427647829055786,-1.5376924276351929,3.420487642288208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.192429780960083,-5.330482482910156,4.446685791015625,0.9421234130859375,-2.254877805709839,-1.220455288887024,-0.6737644672393799,-0.798047661781311,0.1797516644001007,-0.6802773475646973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7100051045417786,-0.9799108505249023,4.93544864654541,0.9079403877258301,3.96515154838562,0.03212084248661995,-0.11364424973726273,-6.430628299713135,1.1476207971572876,0.8377054929733276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.9808335304260254,-1.617446780204773,0.44569793343544006,-0.613379180431366,1.185891032218933,2.692819118499756,-2.6446611881256104,-0.8372858762741089,-4.764636039733887,4.967302322387695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.10044118016958237,-1.989042043685913,0.3791077136993408,-0.6350560188293457,1.1632550954818726,-0.44050928950309753,-0.3462291955947876,-1.001105546951294,0.26431751251220703,0.6641680598258972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.592555582523346,-2.2719686031341553,1.0741122961044312,-0.35123637318611145,1.5494821071624756,-0.9785849452018738,0.44846275448799133,-0.483040452003479,1.915892481803894,0.3057304620742798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42202261090278625,-1.4706379175186157,1.4748858213424683,-0.8067082762718201,2.697453737258911,1.0927590131759644,-1.1589394807815552,-0.7415941953659058,-0.6891870498657227,0.781785249710083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.46258947253227234,-1.026202917098999,3.2021360397338867,1.4280470609664917,1.7258009910583496,-0.5846290588378906,-0.3010362684726715,-2.2814278602600098,0.9277414679527283,-1.0564255714416504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9753755331039429,-0.12772272527217865,4.383602142333984,-0.9269024133682251,0.15426328778266907,-2.471173048019409,1.3934237957000732,-1.4098697900772095,0.45882558822631836,-0.37537410855293274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8366409540176392,-3.2474260330200195,0.7847989797592163,-2.708301067352295,2.91353440284729,2.7943503856658936,3.368732213973999,-0.330892413854599,0.32271432876586914,-0.8969348669052124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.949541091918945,-1.7746853828430176,-2.4261982440948486,-0.8450772762298584,-1.075494408607483,-2.3636648654937744,-0.8559964299201965,-0.0249618086963892,2.77597975730896,0.511745035648346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7307524085044861,-1.606923222541809,1.290961503982544,2.615009069442749,3.0529274940490723,3.4617021083831787,1.83358895778656,-2.456695318222046,4.840303897857666,1.9963544607162476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.905376434326172,2.2238881587982178,-0.01665729284286499,2.8153083324432373,3.9396955966949463,-3.1305079460144043,-0.47276929020881653,0.4935254156589508,2.151439905166626,-2.267974853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.17825722694396973,-1.9193832874298096,0.8415258526802063,-1.0639671087265015,1.586517095565796,-0.2793981730937958,-0.16659124195575714,-0.3457718789577484,0.12279167026281357,0.34761011600494385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7369881272315979,-1.1888949871063232,0.4948286712169647,-2.034520149230957,0.4167070984840393,-0.4630432724952698,0.26150405406951904,-0.5564459562301636,0.9172900915145874,0.030229205265641212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8503975868225098,-1.998010516166687,0.9562159776687622,-1.450578212738037,0.21533870697021484,-1.9145978689193726,-0.1271803081035614,-1.9329525232315063,0.400359183549881,1.4206452369689941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2021921873092651,-1.2472140789031982,1.2240601778030396,0.0408766083419323,-0.6154258847236633,0.9464889764785767,-2.1524972915649414,-0.9124311208724976,0.12044050544500351,-1.6856685876846313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5063884258270264,-3.7333271503448486,-0.47871094942092896,-1.9450125694274902,1.2897725105285645,-0.18131180107593536,-1.3359439373016357,-0.3520463705062866,-3.1686441898345947,1.82279634475708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.2941110134124756,1.0314593315124512,0.7046286463737488,-3.295891523361206,0.7993001341819763,-0.7835350036621094,1.8711613416671753,2.909445285797119,0.6845033168792725,-0.17912116646766663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7459832429885864,-5.5666351318359375,0.2547238767147064,2.460881471633911,-1.7791986465454102,-0.9142458438873291,0.4497852027416229,2.710270404815674,1.3792732954025269,-1.0938642024993896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9110333323478699,-0.852098822593689,3.240171194076538,1.2051764726638794,0.7768815159797668,-2.166638135910034,-3.0258357524871826,1.3887397050857544,2.679011583328247,-5.369594097137451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.845961809158325,-0.3199763000011444,6.732358455657959,-1.7035224437713623,0.22894378006458282,3.0077521800994873,1.2444279193878174,0.31081119179725647,-1.2309255599975586,-3.280121326446533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.016289008781313896,-1.5677818059921265,0.1945871263742447,-0.7042476534843445,0.8645632266998291,-0.7129319906234741,0.4712473452091217,-0.2589486241340637,0.17703859508037567,0.02812594175338745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0772799253463745,-1.665740966796875,1.39633309841156,0.0549219585955143,0.2039836198091507,-0.3973607122898102,0.19517280161380768,-1.2870968580245972,-0.5376278758049011,-0.7414302229881287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1487809717655182,-0.9791606664657593,0.010035308077931404,-0.6506659984588623,2.931628942489624,-0.21656936407089233,-1.2997750043869019,-1.5577667951583862,1.1479434967041016,-0.2191048115491867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8869221806526184,-0.1977853924036026,1.256085753440857,-0.8542433977127075,2.9538252353668213,-0.32237422466278076,1.6904188394546509,-2.094534397125244,1.3584212064743042,-1.6774061918258667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
