split,feature_0,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.010544776916504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.989455223083496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0105446577072144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.010544538497925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.010544640012085438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.989455461502075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.989455223083496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.010544776916504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.010544776916504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-10.989455223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9894553422927856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.989455461502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.010544538497925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.989455223083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
