split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,2.2023794651031494,-2.470905065536499,-4.343487739562988,-1.148629069328308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.527186870574951,-2.4980547428131104,-1.2378230094909668,1.034049153327942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.18100038170814514,0.8888612389564514,-0.6081380844116211,5.442684650421143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.24438874423503876,-3.5533902645111084,-5.139781951904297,5.071220874786377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.573468208312988,-0.8048759698867798,-7.742978096008301,-1.9113253355026245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0470174551010132,-1.2501245737075806,-7.534705638885498,-6.18282413482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.850419998168945,-7.991477966308594,1.1683629751205444,-1.082182765007019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6210323572158813,-1.490020990371704,-0.42138195037841797,0.022063827142119408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5430498123168945,-2.1664414405822754,-0.546606183052063,-0.2749294638633728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2189029455184937,-2.0878937244415283,-2.2953951358795166,-2.5784897804260254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1599929332733154,-3.610610008239746,-1.942875623703003,-2.081325054168701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4921627044677734,1.2493568658828735,1.4404765367507935,-1.4113857746124268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3903470039367676,1.3589075803756714,-5.845932960510254,-1.6204441785812378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1995038986206055,4.092485427856445,-4.344585418701172,-1.6678485870361328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.574507713317871,-5.357805252075195,-1.859806776046753,-4.271576881408691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.127034068107605,5.731964111328125,-6.5415191650390625,0.39793962240219116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.98290491104126,4.04078483581543,-3.852074146270752,-6.0587968826293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1376973390579224,-1.5818791389465332,-1.2918444871902466,0.7929142713546753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8850917816162109,0.06569242477416992,-2.407061815261841,-0.1617981642484665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.572402834892273,1.3090715408325195,-1.4293880462646484,-0.27807754278182983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5048131942749023,1.378088116645813,-3.234778881072998,-1.4259816408157349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.814594745635986,0.755225419998169,0.8794471621513367,1.07953941822052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.798055648803711,-2.2790417671203613,3.4022231101989746,-0.2787207067012787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.1414906978607178,-2.3749542236328125,-6.237239837646484,-2.1539134979248047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.672733306884766,0.2896318733692169,4.720489978790283,-2.380617380142212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.386709213256836,1.148843765258789,-6.648609638214111,-5.496782302856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9520113468170166,-5.021265506744385,4.082361221313477,7.450313568115234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4058494567871094,-1.6276239156723022,-1.053736925125122,0.6786206960678101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3716509938240051,-1.6199311017990112,-2.504091262817383,-0.41632187366485596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2318023443222046,-0.14243289828300476,1.5423336029052734,-1.1409891843795776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7860471606254578,0.8683688640594482,2.363837480545044,0.438850075006485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3452887535095215,0.3751416504383087,2.267733097076416,1.3229650259017944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.1828925609588623,0.04903259128332138,0.894306480884552,-5.048838138580322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.440080165863037,-0.9595493078231812,1.1534805297851562,0.5365855097770691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.458925247192383,-0.03898494690656662,2.430107355117798,-6.169287204742432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.05723762512207,6.102000713348389,0.42871230840682983,2.4222464561462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2328776121139526,-4.413900375366211,2.6242713928222656,-8.836247444152832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.541329562664032,-1.3681334257125854,-0.2937431335449219,0.6542445421218872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3085882663726807,-1.3246351480484009,-2.1407649517059326,-0.6166260242462158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8001997470855713,0.925133466720581,-0.9074004888534546,-0.1901770979166031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.155106067657471,-3.3740017414093018,-1.4643006324768066,0.42041900753974915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.476036548614502,-1.2673025131225586,-4.144289016723633,3.7507264614105225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.4883856773376465,-2.6655898094177246,-3.8660521507263184,-2.7457849979400635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.804828405380249,-3.350486993789673,3.89884614944458,-0.1565694361925125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.103837013244629,-6.492073059082031,-0.7750741839408875,4.263937473297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7160223722457886,-9.24685001373291,2.33784556388855,0.8170275092124939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2955423593521118,-3.272369146347046,-3.557844638824463,-9.262002944946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8000082969665527,-2.2628421783447266,-0.7728615403175354,-0.2663257122039795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5505631566047668,-3.143153667449951,-0.31615149974823,-0.42939627170562744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5761269927024841,-4.143784523010254,-1.5067709684371948,-0.8152096271514893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.158796548843384,-0.5443746447563171,0.21983443200588226,2.2528889179229736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.281398296356201,-1.99199378490448,0.914340615272522,-3.027470350265503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.5988383293151855,-0.011744707822799683,1.2883052825927734,3.1063153743743896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.380605936050415,-0.2985266149044037,-3.9095635414123535,-5.754884719848633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.006909132003784,3.1393465995788574,0.268218457698822,-5.35714864730835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.999884128570557,4.197408676147461,1.0858304500579834,-3.63315749168396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.88579797744751,6.141651630401611,-5.673923492431641,2.325777769088745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1893209218978882,-1.1334365606307983,-1.4422913789749146,0.7217811346054077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1775102615356445,-1.3026469945907593,-0.29320597648620605,1.8046337366104126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3173556327819824,-1.9415336847305298,-0.1259543001651764,2.323519706726074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.996530771255493,0.6593258380889893,0.011208170093595982,2.481552839279175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.865596294403076,-0.4981539249420166,-4.032585620880127,-1.2507662773132324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.626893043518066,-2.0419232845306396,1.408035397529602,3.857478618621826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.541779518127441,-1.9594897031784058,3.751492500305176,-2.020157814025879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.959837555885315,-3.92621111869812,-1.6117210388183594,-7.484029769897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5682497024536133,-5.371320724487305,6.576779365539551,0.12467832863330841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.860225677490234,0.549380898475647,2.09621000289917,-6.157843112945557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8022273778915405,-0.5386675000190735,-0.9251298308372498,0.5971333980560303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8558834791183472,-1.0436828136444092,0.7198221683502197,-0.040428098291158676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9498229026794434,-3.2760250568389893,-0.14045068621635437,-1.8120603561401367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6316846609115601,1.5365242958068848,-2.772697687149048,2.1018218994140625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1211649551987648,3.446789264678955,-2.3198094367980957,-0.35589489340782166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5947141647338867,-4.115328311920166,-4.983029365539551,0.5764526128768921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.778457760810852,-1.398566722869873,-3.800320625305176,-6.364798069000244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6789166331291199,0.04719613492488861,-5.187344074249268,6.445059299468994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.6022629737854,4.779682159423828,-4.476543426513672,-2.9648547172546387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.13567574322223663,4.381237030029297,7.105218410491943,-1.52186918258667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2736047506332397,-0.7864616513252258,-1.6299307346343994,-0.28004148602485657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10901491343975067,-2.113851547241211,-0.798147439956665,-1.6225576400756836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.43502649664878845,-3.939864158630371,-2.1515707969665527,-0.7545862793922424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5065693855285645,-3.352289915084839,1.412143349647522,-2.429281234741211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8499081134796143,-2.9538352489471436,2.0334486961364746,-0.10963886976242065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3927056789398193,3.4488906860351562,-4.536328315734863,-0.535687267780304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1574747562408447,4.632556915283203,-0.1383654624223709,-3.3930304050445557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.408329963684082,0.045794080942869186,0.6586083173751831,-1.3395097255706787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.631469249725342,-2.774286985397339,-4.340068340301514,-6.682149887084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.761122226715088,6.5557451248168945,-4.33771276473999,-1.5166821479797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3094410002231598,-1.6878610849380493,-0.6071023941040039,-0.7427311539649963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5985500812530518,-0.29863807559013367,-0.2698879539966583,-1.4123352766036987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.518172562122345,-0.47085636854171753,1.6742773056030273,1.0924078226089478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0081748962402344,-4.487130165100098,-2.741468667984009,1.0719093084335327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.047183036804199,-5.214645862579346,0.9490543007850647,-2.171276330947876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5748589038848877,-0.08010219782590866,0.6186878085136414,5.561092853546143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.1656450629234314,1.0275464057922363,5.551249980926514,0.44735127687454224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9728791117668152,4.832183361053467,0.9627184271812439,4.370985984802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2790746688842773,-7.072972297668457,-7.218924045562744,-1.5954347848892212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.244516372680664,7.919951915740967,-4.2076520919799805,-2.0758581161499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3791942596435547,-1.149351716041565,-0.21882466971874237,-0.34868115186691284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9750878810882568,-0.8376249670982361,-0.2780343294143677,-1.85630202293396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2643194198608398,-1.459603190422058,-3.1280593872070312,0.03740200772881508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3268022537231445,-0.45377829670906067,-2.9234204292297363,-1.3212642669677734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.668975591659546,-0.6683884859085083,-5.43419075012207,-1.0794719457626343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.839747428894043,1.1378341913223267,-5.646223068237305,-2.881361961364746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.261901378631592,3.1740872859954834,-1.0364347696304321,-3.0467870235443115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4090731143951416,-7.6250715255737305,2.521345615386963,-1.3296890258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.699164867401123,-4.112768650054932,2.5984580516815186,5.99588680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.272391319274902,5.099743366241455,2.6221697330474854,-3.086778402328491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2890187501907349,-1.033546805381775,-1.785003662109375,-0.11158417910337448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.259800672531128,-0.24558095633983612,0.007654126733541489,1.2722958326339722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.02832293510437,0.3476735055446625,1.113418698310852,0.6381754279136658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05408543720841408,-2.167698621749878,-1.0546895265579224,3.7895236015319824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.0422043800354,-3.094064712524414,-0.7151749730110168,3.3086049556732178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.013025491498410702,4.140141010284424,0.8474452495574951,-1.5976674556732178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.859917640686035,2.5493364334106445,3.7060022354125977,2.8090806007385254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.004202842712402,-4.6504225730896,-0.7613940238952637,-0.9835851788520813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.10548210144043,-6.036260604858398,2.1617820262908936,1.0481548309326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.073760747909546,-5.443248271942139,4.178359031677246,-6.988120079040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.046647548675537,-1.9551070928573608,-0.8862580060958862,0.6727511286735535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13842231035232544,-0.6168534755706787,0.31130343675613403,0.9716743230819702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.854177474975586,-2.5921623706817627,-0.8641330003738403,-0.5804769396781921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1868185997009277,-0.24561341106891632,-1.2222177982330322,-3.6328835487365723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.443838596343994,-0.42014962434768677,1.02312171459198,1.463931679725647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3076417148113251,-3.138373613357544,0.9282528162002563,-5.413448810577393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7571946978569031,-5.490517616271973,3.089123487472534,3.8427605628967285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7062264680862427,0.39484986662864685,6.480991363525391,-1.9105658531188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.553283214569092,0.2801770567893982,-4.020763874053955,-5.403941631317139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.412009239196777,0.6383962631225586,0.3587851822376251,3.056776762008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.35274937748908997,-0.6540879607200623,-1.2889050245285034,-0.5586234927177429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3360460996627808,-2.573129892349243,-1.6343718767166138,1.241614818572998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.204817533493042,-3.6179192066192627,-2.212059497833252,-0.3783350884914398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1086738109588623,-3.05949068069458,-0.31842026114463806,3.480875253677368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.49008142948150635,-3.460604190826416,-5.405041217803955,-0.7444825172424316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,6.503816604614258,-1.0146381855010986,-0.7694061398506165,-1.8744897842407227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.35610800981521606,-0.03595815226435661,-5.864128112792969,4.645662784576416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6052266359329224,-8.769597053527832,0.09201908111572266,-2.601053476333618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.504910707473755,6.288249969482422,3.353635787963867,-1.3950772285461426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.74252462387085,-1.0358141660690308,6.131457805633545,4.307398796081543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.33704254031181335,-1.2198209762573242,-0.6797770857810974,-0.8798829913139343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5308077335357666,-1.4612150192260742,-1.14077889919281,-1.017650842666626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5405685901641846,-0.899711549282074,-1.6702157258987427,2.259172201156616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.535707414150238,-5.057297229766846,-1.3890419006347656,1.249656319618225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2944233417510986,-5.727633476257324,-2.9829440116882324,1.0089746713638306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.625441551208496,-2.6281931400299072,0.9195330739021301,-1.1751915216445923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1855721473693848,-7.0851359367370605,-4.63621711730957,-0.4421200454235077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.746899127960205,5.460855484008789,-0.6454213857650757,-3.4525299072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.848515748977661,1.0698474645614624,4.2367072105407715,5.876659870147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8329641222953796,7.697474002838135,-0.36724063754081726,4.268050193786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4693674147129059,-1.3819282054901123,-1.753379225730896,0.4597446322441101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.480361223220825,-0.7945277690887451,-0.9158799648284912,0.9133284687995911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6076996326446533,0.5067484378814697,-2.6760847568511963,-1.4972130060195923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3700590431690216,2.252546787261963,-2.212669849395752,1.213528037071228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6241862773895264,-2.216155767440796,-5.375010967254639,1.1155701875686646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.1290764808654785,-5.638071060180664,-0.14178596436977386,2.298996686935425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3898885250091553,-4.198232173919678,3.762657403945923,4.198760509490967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.08076286315918,-1.2877103090286255,0.4304335415363312,-3.0549190044403076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5775954723358154,0.9725697636604309,-3.173159122467041,8.341259956359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.469959735870361,1.5183507204055786,5.664245128631592,3.9589130878448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.07234620302915573,-0.9573574066162109,-1.2656638622283936,-0.19237269461154938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0867470502853394,-2.802877187728882,-2.1303179264068604,-0.5953705310821533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.818659245967865,-1.968132734298706,1.4672620296478271,0.18829120695590973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9772099256515503,-3.1553969383239746,-1.846516728401184,-3.2693254947662354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5240825414657593,-3.526963949203491,-2.8026537895202637,-3.399327039718628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.1994452476501465,-3.45436692237854,1.2591036558151245,-3.9051082134246826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.961333990097046,-1.6566672325134277,-1.7598271369934082,-5.8813796043396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.2000648975372314,-6.758479595184326,-3.652318239212036,4.200501918792725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.031816482543945,5.816394805908203,-3.240920066833496,1.2650383710861206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.958462238311768,-7.20186185836792,-4.645051002502441,-3.748802423477173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.368323564529419,-0.8727058172225952,-0.6672463417053223,-0.6797909140586853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9270075559616089,0.3566811680793762,0.14529980719089508,-0.07190345972776413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.03139590844511986,-1.113211989402771,1.932580590248108,-0.14899329841136932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.425462245941162,-1.7093191146850586,0.3011496961116791,-3.766160249710083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7740031480789185,-5.778848171234131,0.5392590761184692,-0.5622172951698303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.764923334121704,3.898672580718994,0.5290250778198242,-0.3847355544567108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2949984073638916,-4.074676513671875,4.356299877166748,3.5398964881896973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.713075160980225,-7.727910995483398,-1.6904019117355347,2.586421489715576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0636913776397705,-2.8578169345855713,-7.834606647491455,-5.161262035369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4560680389404297,-8.86633586883545,-0.05704321339726448,6.224562168121338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
