split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,-0.7332530617713928,0.9685063362121582,0.5651307702064514,0.8000520467758179,-0.019723443314433098,1.1444367170333862,-2.4693193435668945,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6902884244918823,0.38379839062690735,0.8233028054237366,-0.3782302141189575,-0.39047402143478394,1.0870813131332397,-3.0043325424194336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4669480323791504,0.8592725396156311,0.7991492748260498,-1.7113335132598877,-0.5866323113441467,0.2232683002948761,-0.6447950005531311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6327683925628662,1.0740779638290405,1.6436032056808472,-2.7103404998779297,0.2703673243522644,1.835616946220398,-1.9630100727081299,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.09082173556089401,2.573267936706543,-3.016530990600586,0.854705810546875,1.1909117698669434,2.637681722640991,-0.3490782678127289,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.525022268295288,-2.595471143722534,2.2687320709228516,-1.4694631099700928,1.3907595872879028,1.2490688562393188,-5.307620525360107,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5772359371185303,1.1416609287261963,-0.3288487195968628,-3.1175012588500977,-1.1542105674743652,-2.27337384223938,-5.195384502410889,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.099770188331604,1.2907373905181885,0.1347963809967041,0.5968785881996155,0.24894997477531433,0.8664166927337646,-1.60658597946167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4793923497200012,1.3052186965942383,1.0140050649642944,0.6289185881614685,1.3535823822021484,0.2977571189403534,-1.7313247919082642,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.10405275970697403,-0.8398581147193909,2.4634439945220947,1.362135887145996,0.5132524371147156,0.07910674065351486,-2.9908692836761475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.239926815032959,0.6917971968650818,2.63279128074646,1.7904002666473389,1.1407597064971924,0.03176366537809372,-1.185660481452942,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5596007108688354,1.1799993515014648,1.2480566501617432,-0.20023958384990692,-1.200732707977295,-3.09580659866333,-3.7739217281341553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9032049775123596,5.157967567443848,-0.17919191718101501,3.895202875137329,0.01939433440566063,2.6232593059539795,-3.7868688106536865,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6835637092590332,3.132909059524536,0.9561256170272827,-2.024322271347046,-5.406059265136719,1.3360575437545776,0.17157573997974396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.24999108910560608,0.7960970997810364,1.005228042602539,0.7715146541595459,0.27180302143096924,1.6713154315948486,-1.4923810958862305,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2938010096549988,0.6248511075973511,2.1951608657836914,1.8538413047790527,0.0684705451130867,1.3418796062469482,-2.5652072429656982,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3373320400714874,-0.23946815729141235,2.303988456726074,1.4765251874923706,1.941451907157898,-0.4198443293571472,-1.21024751663208,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.48504525423049927,0.4718810021877289,2.777693510055542,1.254012107849121,1.0230247974395752,-0.7033616304397583,-4.623219966888428,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2511790990829468,0.9537604451179504,-0.5419743657112122,3.021256923675537,-0.19515261054039001,4.715372562408447,0.2437100112438202,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.053411960601807,0.8235912919044495,-1.019284725189209,3.168914556503296,3.6113693714141846,2.133164644241333,-3.7569406032562256,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.46333006024360657,2.3357925415039062,5.236742973327637,-0.09269718825817108,3.2804880142211914,1.5988446474075317,-5.802659034729004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1880451440811157,0.0488586351275444,1.2644659280776978,0.8731594085693359,0.0545753575861454,1.257231593132019,-1.7703853845596313,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.785057008266449,-0.3709646165370941,0.9117571115493774,1.4653586149215698,1.5064923763275146,1.195579171180725,-1.1871706247329712,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.481273889541626,0.6084514856338501,3.4376683235168457,1.547724962234497,-0.9894332885742188,1.1597189903259277,-0.8794808983802795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6005187034606934,-0.024189533665776253,0.9352023005485535,1.5974200963974,-1.543180227279663,1.3099225759506226,-3.7725272178649902,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8218029737472534,-0.2257641851902008,3.8395795822143555,3.624295711517334,0.1611863076686859,-1.292025089263916,-0.4124257266521454,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.7049129009246826,3.5639700889587402,-2.166076898574829,2.9194889068603516,-1.0116808414459229,1.9939099550247192,-3.7665655612945557,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.45403677225112915,0.5143625140190125,0.1096470057964325,-0.17436708509922028,-4.3291730880737305,4.721579551696777,-4.868268013000488,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5185802578926086,1.7435503005981445,1.0123343467712402,0.7636629343032837,0.42273077368736267,1.3476766347885132,-1.604096531867981,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9466890692710876,1.0681722164154053,0.23752038180828094,1.3144283294677734,1.517034888267517,-0.2051379531621933,-1.5404731035232544,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7049267292022705,0.5521551370620728,1.801572322845459,0.9681538939476013,1.9359031915664673,2.5662970542907715,-1.1859160661697388,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.19077205657959,2.3925628662109375,0.2921764552593231,0.16371598839759827,-0.7422093152999878,2.049485683441162,-0.9275363683700562,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1770074367523193,-0.6655354499816895,-1.5383596420288086,2.111875534057617,1.3341094255447388,0.12742364406585693,-0.18093739449977875,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.643669128417969,1.0918681621551514,-1.7855949401855469,0.7957404255867004,2.359497547149658,0.4126867651939392,-0.41401949524879456,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.630674362182617,3.346728801727295,2.7344422340393066,-3.1135916709899902,-1.1476984024047852,0.7750332355499268,1.4218560457229614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8342529535293579,1.571370244026184,0.759996771812439,0.5500959157943726,0.05063008889555931,0.7341287732124329,-2.232630968093872,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.689159631729126,1.5829850435256958,0.848302960395813,0.46437862515449524,-0.7634371519088745,0.04962129145860672,-0.5219429731369019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5119192600250244,1.997043251991272,0.11199965327978134,2.9011361598968506,1.0954021215438843,-0.007408061530441046,-2.4191176891326904,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.028529644012451,2.0602736473083496,-1.2044239044189453,1.2788801193237305,2.7483720779418945,0.6261823177337646,-0.21543408930301666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1435885429382324,-0.5571034550666809,-0.15561543405056,-1.844651222229004,0.30791527032852173,1.540487289428711,-3.778653144836426,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.2745046615600586,-0.38608884811401367,5.551930904388428,3.9467012882232666,0.7228557467460632,2.3850784301757812,-1.931735634803772,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.5324857234954834,2.39507794380188,-2.183621406555176,2.43365216255188,4.210592746734619,1.6906613111495972,1.7015200853347778,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.830891489982605,0.95475172996521,0.8954829573631287,0.934958279132843,0.4639114439487457,1.2394514083862305,-1.2813493013381958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8180902004241943,-0.1251639872789383,1.2157323360443115,0.7490464448928833,-0.737030565738678,0.45806556940078735,-2.568056344985962,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9928951859474182,-0.44559982419013977,-0.3574918508529663,1.5435764789581299,1.3228390216827393,1.0050368309020996,0.20019397139549255,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5212334394454956,0.123386450111866,0.5583103895187378,1.211254596710205,0.5658233165740967,2.6303465366363525,-4.8444952964782715,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6200240254402161,-1.2278690338134766,0.6623600721359253,0.22782829403877258,-0.04939532279968262,0.9137017726898193,2.7556869983673096,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5236319899559021,-4.023397445678711,-0.395403653383255,1.2310527563095093,3.0933821201324463,0.24915872514247894,-2.3411760330200195,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.977428913116455,0.85907381772995,4.712739944458008,3.299159526824951,-0.777597188949585,1.7216014862060547,-5.070441722869873,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.653653085231781,0.7244636416435242,1.7180219888687134,0.5794628858566284,0.19570674002170563,1.5598325729370117,-1.4933120012283325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6685162782669067,1.7736393213272095,0.5722370147705078,0.2859821617603302,-0.21874500811100006,2.4384348392486572,-2.0360755920410156,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9994001388549805,0.35013648867607117,0.009327121078968048,0.2246737778186798,-1.642320156097412,2.535658836364746,-2.254042148590088,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.528721809387207,0.07620581984519958,1.3797776699066162,1.3849775791168213,-2.4165940284729004,-0.564477801322937,-3.3348660469055176,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5311603546142578,4.367512226104736,2.5296521186828613,1.9428954124450684,-0.41032862663269043,-1.4326019287109375,-2.5782155990600586,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6490294933319092,-0.5546920299530029,0.27895107865333557,-1.7285288572311401,2.5685970783233643,1.9822770357131958,-5.388068675994873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.288323163986206,-1.2159817218780518,1.0209687948226929,-0.7042378783226013,-3.2995026111602783,-1.773645281791687,0.1507667899131775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8682571649551392,0.7991092205047607,1.9652321338653564,0.755436897277832,-0.012582662515342236,1.0296698808670044,-1.6585580110549927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6176954507827759,0.6294243335723877,0.6769949197769165,2.0727779865264893,1.1124218702316284,0.16149771213531494,-1.1464208364486694,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6867536306381226,0.26452839374542236,2.1352503299713135,-0.2623359262943268,0.9125117063522339,0.06482512503862381,-3.7654151916503906,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4208109378814697,-0.5851798057556152,-0.5843901634216309,-1.310670256614685,-0.9972981810569763,3.2378900051116943,-1.6351317167282104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.0016416152939200401,-0.002424685750156641,-2.0304980278015137,0.5372543334960938,2.56130051612854,3.7996482849121094,-2.5925681591033936,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5943970680236816,-2.874605178833008,-0.8365223407745361,1.0752134323120117,-1.8466793298721313,4.3074212074279785,-2.002021312713623,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8524212837219238,2.822770833969116,1.1859138011932373,1.3151103258132935,-6.381792068481445,0.22915826737880707,-2.141448497772217,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6674107313156128,0.8353729844093323,0.9950041770935059,1.1609604358673096,-0.33761778473854065,1.0406028032302856,-1.581447958946228,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.617312431335449,1.5075149536132812,1.588773250579834,0.9994572401046753,0.8676182627677917,1.2283953428268433,-2.1533396244049072,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.16969633102417,1.36141836643219,1.714293122291565,0.49223196506500244,1.0974596738815308,1.458848237991333,0.7665949463844299,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.042241096496582,0.2990807890892029,2.872171401977539,1.1381701231002808,-2.4646031856536865,0.9347400069236755,0.17817479372024536,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.04098301753401756,4.965225696563721,1.8276487588882446,0.7538765072822571,0.8870606422424316,2.0062367916107178,-4.100212574005127,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2331113815307617,4.50140905380249,-2.351536512374878,1.717559814453125,-1.4466073513031006,3.6443066596984863,-0.598047137260437,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.7395408153533936,1.7667949199676514,-1.8527500629425049,3.992158889770508,1.1601788997650146,-2.9549620151519775,-4.844330310821533,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.764797568321228,1.036859393119812,1.1922862529754639,0.3990406095981598,0.2810669243335724,1.2146915197372437,-2.069274425506592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7124123573303223,1.5092241764068604,-0.09894470870494843,-0.2782818078994751,0.19054442644119263,0.5093727707862854,-1.001692771911621,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4703779220581055,0.3943455219268799,2.3124468326568604,1.0471892356872559,0.7772935628890991,-1.0547646284103394,-0.20963992178440094,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.32976704835891724,-0.9096469283103943,2.2448983192443848,3.3698058128356934,-0.5248912572860718,2.4765493869781494,-1.5653434991836548,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3547732830047607,3.021116256713867,2.5617175102233887,-0.1317683607339859,-3.075329065322876,1.6785671710968018,-1.0815987586975098,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5672720074653625,-2.8419268131256104,3.2304704189300537,3.599453926086426,-2.5401129722595215,0.8316559195518494,-2.611187219619751,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0247204303741455,-0.36655348539352417,4.4625091552734375,-1.651716947555542,2.3413145542144775,-3.7901523113250732,-0.25544682145118713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1318378448486328,0.39338168501853943,0.8787062764167786,0.619273841381073,0.41046619415283203,1.176384687423706,-0.9055638313293457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15222793817520142,2.1233716011047363,0.5143436193466187,0.17965270578861237,0.08145828545093536,0.032127413898706436,-1.1844667196273804,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4566324055194855,-0.19441771507263184,1.0407440662384033,1.0157885551452637,0.5960297584533691,3.301835060119629,-1.0964527130126953,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.12743864953517914,-0.8755590319633484,-0.3945048153400421,1.578977108001709,-2.659097909927368,0.1494181901216507,-1.5560994148254395,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3620447516441345,-0.5315167307853699,2.9319422245025635,-2.484934091567993,2.518671751022339,0.08648257702589035,-0.8149123191833496,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.060776710510254,2.2076807022094727,-0.7281447649002075,0.07162970304489136,-3.476590394973755,-2.3428690433502197,-2.783250331878662,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2198327779769897,0.5928234457969666,3.1784491539001465,4.588273048400879,-4.149688720703125,0.79158616065979,-4.863641262054443,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.114758849143982,0.396960586309433,1.3448539972305298,0.9486784338951111,0.6132525205612183,1.3794256448745728,-2.2449562549591064,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3948836624622345,1.6596850156784058,1.313233733177185,-0.0007054957677610219,0.13577401638031006,1.6064985990524292,-2.3961007595062256,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7379793524742126,1.930132508277893,1.8522542715072632,0.25834205746650696,-0.6118502020835876,-0.34226563572883606,-0.4793122708797455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7635098695755005,-0.6464737057685852,1.3539226055145264,1.4737300872802734,3.665055990219116,1.1642707586288452,-2.5557780265808105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4073399305343628,4.1136088371276855,1.5146971940994263,-0.36326101422309875,1.089321494102478,3.6299235820770264,-1.2589126825332642,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.889216423034668,3.196389675140381,-1.703394889831543,-0.8054322600364685,-2.808032989501953,3.784832715988159,-1.2688570022583008,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3720855712890625,-1.9254584312438965,-0.038885705173015594,0.6892379522323608,0.255300909280777,0.508017361164093,-6.20120906829834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.345810890197754,0.7096652388572693,1.3756465911865234,0.06171560287475586,0.10138071328401566,0.7972348928451538,-1.9541797637939453,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7978354692459106,0.11099059879779816,-0.017603354528546333,0.6944121718406677,-0.9543265700340271,0.9483830332756042,-1.9065200090408325,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5574774742126465,0.9783137440681458,-0.44968098402023315,1.3923161029815674,-0.12643498182296753,2.9813573360443115,-1.6450532674789429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2002290487289429,0.5181140899658203,1.8288501501083374,2.9684295654296875,-0.23237590491771698,2.1137425899505615,-3.7377498149871826,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.1779019832611084,0.24090853333473206,1.263256549835205,4.495248794555664,2.931722640991211,2.32393741607666,-0.9374121427536011,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6113998889923096,-1.6893362998962402,4.301571369171143,-1.4367176294326782,0.40519019961357117,0.5278775691986084,-4.91251802444458,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1348129510879517,2.8679885864257812,4.324668884277344,3.3471856117248535,4.160064220428467,1.6834430694580078,-5.17484188079834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4958727955818176,1.2163958549499512,1.1474123001098633,0.6972008347511292,0.4066867530345917,1.72444748878479,-2.072449207305908,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.45609962940216064,0.037462636828422546,1.414446234703064,1.8009274005889893,1.539072871208191,0.6641355752944946,-1.776746392250061,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5259841084480286,1.7190287113189697,1.153210997581482,1.5514932870864868,-1.904789686203003,1.7329462766647339,-1.137312650680542,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5130417346954346,1.0240085124969482,1.0023877620697021,2.4878039360046387,-0.3534589409828186,-1.875902771949768,0.32676374912261963,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.669238805770874,-2.390324115753174,-1.749150037765503,2.016009569168091,1.6056736707687378,0.7882806062698364,0.006937357131391764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7094495296478271,3.436856508255005,-1.9569967985153198,4.105348587036133,1.6539102792739868,1.2492811679840088,1.0399359464645386,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.4749228954315186,-3.2889504432678223,-0.3279619812965393,-1.828763723373413,-0.6963998675346375,5.31033182144165,-0.6936159133911133,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.26580163836479187,0.7464279532432556,0.5897261500358582,1.126517653465271,-0.10273095220327377,0.9735217094421387,-1.788463830947876,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4547635018825531,1.3578946590423584,1.6848108768463135,0.4476225674152374,-0.05826535075902939,1.835361123085022,-3.1680383682250977,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3833730220794678,2.2749030590057373,2.3048956394195557,2.1228702068328857,1.475881576538086,0.7952428460121155,-0.22099581360816956,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4548678398132324,-0.7944928407669067,1.8887628316879272,1.9931758642196655,0.3884493112564087,0.9081647992134094,1.2798062562942505,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8928418159484863,0.7186721563339233,0.3992217183113098,2.2642769813537598,1.3848756551742554,-0.9345436096191406,-3.1954407691955566,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.080303855240345,1.2721014022827148,4.157722473144531,0.2948228120803833,-2.792619228363037,4.9191365242004395,-2.073446035385132,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9474148750305176,0.06089228764176369,1.7212438583374023,2.6243879795074463,2.5317916870117188,7.1462721824646,-0.32045865058898926,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7583813667297363,0.3897593319416046,0.8945397138595581,0.2997514009475708,0.6094911694526672,1.337649941444397,-1.2436717748641968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7072314023971558,1.3599342107772827,1.0485762357711792,2.007993221282959,1.177363395690918,-0.09012684226036072,-1.2367655038833618,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3917854130268097,2.4768927097320557,0.6344250440597534,0.8689144253730774,-0.15962179005146027,0.4976799488067627,0.35299286246299744,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.2271728515625,1.563777208328247,-1.5612821578979492,1.2067569494247437,0.3969285786151886,3.5077013969421387,-0.6626518964767456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.1442253589630127,2.9285621643066406,-0.9383882284164429,2.382047653198242,-1.3372759819030762,-0.6110339164733887,0.48882585763931274,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7192165851593018,-0.46829739212989807,-2.5034291744232178,-0.11604376882314682,1.6084327697753906,3.5235259532928467,-5.16954231262207,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.04056590422987938,2.786459445953369,-0.9934560060501099,-2.5887584686279297,-1.4961637258529663,5.525165557861328,0.7414616942405701,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0233412981033325,0.27315542101860046,0.955986738204956,0.9511841535568237,0.5815390944480896,0.7746444940567017,-1.0660744905471802,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.19030864536762238,-0.13082846999168396,1.003612756729126,0.16563338041305542,-0.4321848452091217,1.374672293663025,-0.9741852283477783,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5666868090629578,0.4630356431007385,2.4669339656829834,1.1723357439041138,2.0551891326904297,2.61902117729187,-0.8622430562973022,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7520503997802734,-1.6617380380630493,-1.1427308320999146,-0.777070164680481,-0.4340486228466034,1.0549229383468628,-0.42477524280548096,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8918142318725586,-0.07096011191606522,-2.164583683013916,3.3458411693573,-1.6368639469146729,1.1602897644042969,-2.05409574508667,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9155769944190979,2.979418992996216,-3.556899070739746,3.1732637882232666,-0.8630991578102112,1.1440435647964478,-2.197455406188965,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8546786308288574,0.8460288643836975,-4.109073162078857,2.2100837230682373,0.796736478805542,3.3983116149902344,1.6747980117797852,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8287360072135925,1.0024079084396362,1.1162539720535278,0.9124453067779541,0.3406258523464203,1.493497371673584,-0.8229041695594788,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7028180360794067,0.8461048603057861,1.3799647092819214,0.24683703482151031,0.7050435543060303,0.5917091965675354,0.08915001899003983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.27082663774490356,-0.8249409198760986,-1.0086075067520142,1.521855115890503,-0.18577171862125397,1.4980782270431519,-2.2350757122039795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7520492076873779,2.7446320056915283,1.4584128856658936,2.2097344398498535,3.1243138313293457,0.11731326580047607,-0.45198288559913635,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.07673978805542,2.047583818435669,1.2077553272247314,-1.1171692609786987,-1.8137983083724976,2.099233627319336,0.6152758002281189,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.837926387786865,2.7681291103363037,-2.2164835929870605,1.7297723293304443,0.03282197192311287,1.538896918296814,0.7845464944839478,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.8503236770629883,-1.685982584953308,0.004800776019692421,-3.9986014366149902,1.2103471755981445,-0.968277096748352,0.5722901821136475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.45457202196121216,0.9824995398521423,0.43159914016723633,1.036633014678955,-0.2171245515346527,0.7566832304000854,-1.6956994533538818,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6789311170578003,0.9653009176254272,2.1122255325317383,0.10196705162525177,-0.8383880257606506,1.4260852336883545,-0.9981153011322021,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4624270796775818,2.2920327186584473,1.3209961652755737,2.9443445205688477,0.7624824643135071,1.250563621520996,-1.9187605381011963,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.3310368061065674,3.1287317276000977,0.1324004977941513,0.82159823179245,0.9653681516647339,0.730358362197876,0.3949317932128906,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.954545259475708,1.4620898962020874,4.738161087036133,2.1312999725341797,-0.8329564332962036,2.9114484786987305,0.16934938728809357,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.0167840719223022,1.05929696559906,-1.8882445096969604,-2.4048678874969482,-1.4859238862991333,-2.1669723987579346,0.3250114619731903,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.93159556388855,0.2726432979106903,4.651068687438965,-0.3395541310310364,-3.336059808731079,2.485231399536133,-5.57110595703125,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6754028797149658,0.24264919757843018,1.4926623106002808,0.7140275835990906,-0.1710677593946457,1.0608174800872803,-1.7601627111434937,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.071198582649231,0.7346092462539673,0.6063381433486938,1.538171648979187,0.8078131675720215,-0.4444054663181305,-2.5507638454437256,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7273138761520386,1.4985098838806152,1.7109500169754028,-0.4442578852176666,0.36658331751823425,2.1767971515655518,0.6239586472511292,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.23143325746059418,2.9875166416168213,-1.2729341983795166,0.6643295884132385,0.28408083319664,0.1570875644683838,-3.950742483139038,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7118810415267944,3.198350429534912,-1.3059604167938232,-0.9156922698020935,-0.19619077444076538,0.07661711424589157,-4.423361778259277,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.795595169067383,2.5970652103424072,-2.304417133331299,2.970015048980713,1.3769845962524414,0.39763888716697693,-4.479521751403809,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.247794270515442,2.4185848236083984,0.8916383981704712,-2.1692442893981934,-1.255977988243103,2.842594861984253,-7.360170841217041,0.0,0.0,0.0,0.0,0.0,0.0,1.0
