split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4
test,0.2955003082752228,-1.0003454685211182,-0.09896031767129898,-4.42752742767334,1.606234073638916,-1.8460562229156494,1.573630690574646,1.0501458644866943,0.6821687817573547,1.5135222673416138,0.0,0.0,1.0,0.0,0.0
test,-0.04712370038032532,-0.04061638563871384,-1.6857609748840332,-1.198918342590332,-1.2263485193252563,-2.660719871520996,1.341746211051941,-0.005985834635794163,-0.862594485282898,2.344583749771118,0.0,0.0,0.0,1.0,0.0
test,-0.15342830121517181,2.2476329803466797,1.5562702417373657,-3.873509645462036,2.024076461791992,1.0961335897445679,1.3905010223388672,-2.47336745262146,1.511142373085022,-0.3086979389190674,0.0,0.0,0.0,0.0,1.0
test,-0.1640809029340744,0.9418264031410217,-0.752800464630127,-2.4526689052581787,0.883857786655426,-1.3667336702346802,0.39177680015563965,-0.6419984698295593,0.3214922547340393,1.97628653049469,1.0,0.0,0.0,0.0,0.0
test,0.6318771243095398,1.5196257829666138,0.8604727387428284,-2.901085376739502,1.5529489517211914,-2.0093295574188232,1.4331709146499634,-0.9593403339385986,0.01732471212744713,2.6387455463409424,0.0,1.0,0.0,0.0,0.0
test,-1.2888402938842773,1.3884462118148804,-0.7513462901115417,-1.8426505327224731,2.0607707500457764,-1.329911708831787,1.8219448328018188,-1.2301310300827026,0.75395667552948,3.2145185470581055,0.0,0.0,1.0,0.0,0.0
test,0.9673291444778442,0.29355475306510925,-1.6142494678497314,-2.385377883911133,-0.744038462638855,-0.10714744031429291,-0.8376811742782593,-0.7968267798423767,-1.0356123447418213,0.22812554240226746,0.0,0.0,0.0,1.0,0.0
test,-1.3101420402526855,3.491623878479004,-1.3653547763824463,-2.798637628555298,-0.01723947748541832,1.9447540044784546,1.0667407512664795,-0.23192386329174042,0.22575722634792328,1.3770211935043335,0.0,0.0,0.0,0.0,1.0
test,0.37811142206192017,1.0349801778793335,-0.5341225266456604,-3.028212785720825,1.950543761253357,-1.3406310081481934,0.768556535243988,-0.6850306987762451,0.4515257477760315,2.2984936237335205,1.0,0.0,0.0,0.0,0.0
test,0.7537800669670105,1.1506545543670654,-0.2085551768541336,-3.3339040279388428,1.9054335355758667,-1.0042423009872437,-0.15726909041404724,0.5588092803955078,1.3668193817138672,1.1898726224899292,0.0,1.0,0.0,0.0,0.0
test,-0.1169685423374176,1.275626540184021,-1.6721179485321045,-2.0938751697540283,0.5708633065223694,-3.116074323654175,-0.0518944188952446,0.4023514688014984,0.28046295046806335,3.2375199794769287,0.0,0.0,1.0,0.0,0.0
test,1.248665690422058,2.588813066482544,-1.9903674125671387,-3.6785809993743896,2.2043590545654297,-1.689307451248169,1.8115315437316895,0.1598895788192749,-1.9939289093017578,1.5881515741348267,0.0,0.0,0.0,1.0,0.0
test,-1.388291358947754,1.4805538654327393,-1.052823543548584,-5.031501293182373,-0.9578813314437866,-3.878708600997925,-0.5850808620452881,0.8274866938591003,-1.4036866426467896,1.2736518383026123,0.0,0.0,0.0,0.0,1.0
test,0.37244608998298645,0.9660710692405701,-0.3365137279033661,-3.2976584434509277,1.7375423908233643,-1.3972852230072021,0.1758931428194046,-0.012773649767041206,0.7311447262763977,1.4252830743789673,1.0,0.0,0.0,0.0,0.0
test,-0.6834903955459595,1.00491464138031,-1.4038841724395752,-1.8216533660888672,1.1188161373138428,-1.1414953470230103,0.9622504115104675,-0.2360614389181137,0.7106404304504395,1.5314183235168457,0.0,1.0,0.0,0.0,0.0
test,0.19167561829090118,-0.8458237051963806,0.6881109476089478,-3.5890963077545166,0.19782105088233948,-0.647792398929596,0.7871456146240234,-0.7593685984611511,0.7986825704574585,3.427708625793457,0.0,0.0,1.0,0.0,0.0
test,1.422330617904663,3.0160200595855713,0.05381868779659271,-2.7353134155273438,2.977130889892578,0.438951700925827,1.0452080965042114,-0.0890432819724083,-0.9324663281440735,0.7701522707939148,0.0,0.0,0.0,1.0,0.0
test,1.4285306930541992,0.22203654050827026,-2.163407325744629,-2.9483768939971924,2.026639938354492,-3.5202691555023193,3.1057443618774414,-0.9965953230857849,0.8355317115783691,-0.9124242663383484,0.0,0.0,0.0,0.0,1.0
test,0.33483409881591797,1.364333152770996,-0.22829394042491913,-3.169480323791504,0.7596233487129211,-1.1324007511138916,0.34056493639945984,-0.554053544998169,0.2519432008266449,2.0949997901916504,1.0,0.0,0.0,0.0,0.0
test,-1.4014075994491577,0.8419272303581238,-0.5299157500267029,-3.378459930419922,1.4439748525619507,-1.6967613697052002,1.1364516019821167,-0.7051824927330017,-0.13924184441566467,2.416585922241211,0.0,1.0,0.0,0.0,0.0
test,-1.4783979654312134,-0.1220170110464096,0.07625750452280045,-2.738382339477539,0.6040942072868347,0.01511353999376297,-0.6033480167388916,-0.007687339559197426,0.05567191168665886,2.7215235233306885,0.0,0.0,1.0,0.0,0.0
test,1.4789170026779175,0.4915830194950104,-1.2639049291610718,-3.91390323638916,2.8136990070343018,-0.9524006247520447,-1.739651083946228,0.20125222206115723,0.1474718600511551,-0.14175984263420105,0.0,0.0,0.0,1.0,0.0
test,0.46741777658462524,1.0266509056091309,-2.6744508743286133,0.6383558511734009,1.5858615636825562,0.5885660648345947,0.7523691654205322,0.45499855279922485,-0.15775635838508606,2.8567745685577393,0.0,0.0,0.0,0.0,1.0
test,0.27382224798202515,0.5928522348403931,-0.7044093608856201,-3.158113718032837,0.817187488079071,-1.977954626083374,0.8606657385826111,-0.09160008281469345,0.4627537727355957,1.7073090076446533,1.0,0.0,0.0,0.0,0.0
test,-0.5052989721298218,0.2766643166542053,0.13436345756053925,-3.3202669620513916,0.49594900012016296,-1.3035295009613037,0.137288898229599,0.7627069354057312,1.2168552875518799,1.688994288444519,0.0,1.0,0.0,0.0,0.0
test,-0.16570383310317993,1.6437050104141235,-1.7741721868515015,-3.5129551887512207,1.48060941696167,-1.8392900228500366,2.359982490539551,-0.827439546585083,1.665578007698059,1.8314303159713745,0.0,0.0,1.0,0.0,0.0
test,2.414957284927368,2.236405849456787,-0.7018144726753235,-3.441809892654419,2.8702080249786377,-0.05058063939213753,0.3720948100090027,0.2627662420272827,-1.594106674194336,1.9770809412002563,0.0,0.0,0.0,1.0,0.0
test,-2.7001774311065674,3.398765802383423,0.34500864148139954,-1.2516000270843506,2.845484495162964,-3.054532527923584,0.7501074075698853,0.6896467208862305,1.1640698909759521,1.266158938407898,0.0,0.0,0.0,0.0,1.0
test,-0.27537640929222107,0.9399127960205078,-0.35956835746765137,-2.7497973442077637,1.6045211553573608,-1.8497427701950073,1.2120726108551025,-0.07100950926542282,0.32340478897094727,1.6995857954025269,1.0,0.0,0.0,0.0,0.0
test,0.5208336114883423,0.2540821135044098,0.6359689831733704,-3.129387140274048,0.9316819906234741,-0.28806623816490173,1.0550774335861206,-0.8632153272628784,0.34474804997444153,1.0765221118927002,0.0,1.0,0.0,0.0,0.0
test,0.5658704042434692,0.6173529624938965,0.4206141531467438,-2.1826908588409424,0.9479677081108093,-2.6304900646209717,1.8809787034988403,-1.516035556793213,-1.4191617965698242,1.3231502771377563,0.0,0.0,1.0,0.0,0.0
test,-0.4268244504928589,-0.5955287218093872,0.7475259304046631,-3.5055782794952393,2.5326740741729736,-0.3613872230052948,-1.3500502109527588,1.2868527173995972,0.5649768710136414,3.640230655670166,0.0,0.0,0.0,1.0,0.0
test,1.4240710735321045,4.380362033843994,1.7023080587387085,-3.0289416313171387,1.386935830116272,-2.186164140701294,-1.6854097843170166,0.10035719722509384,0.94044029712677,2.9093234539031982,0.0,0.0,0.0,0.0,1.0
test,-0.1457713097333908,0.6202159523963928,0.09977325797080994,-2.8809545040130615,0.9668034911155701,-1.5896992683410645,0.3363749086856842,-0.04583560302853584,0.38890382647514343,1.1774460077285767,1.0,0.0,0.0,0.0,0.0
test,0.46236109733581543,0.9984556436538696,0.8871849775314331,-2.9271903038024902,2.40169620513916,-1.9591432809829712,1.416814923286438,-0.9788366556167603,0.46955427527427673,2.206007719039917,0.0,1.0,0.0,0.0,0.0
test,0.5303298234939575,0.532128632068634,0.41757506132125854,-2.7670607566833496,2.9252846240997314,-3.694239854812622,1.1785439252853394,-1.0810538530349731,0.5700623393058777,2.005953788757324,0.0,0.0,1.0,0.0,0.0
test,1.0843944549560547,3.233874559402466,0.4162205457687378,-4.998099327087402,2.5584816932678223,-2.623997449874878,1.07050359249115,-0.4091714322566986,1.5917177200317383,1.8453701734542847,0.0,0.0,0.0,1.0,0.0
test,0.1504373401403427,1.3496519327163696,1.0598583221435547,-3.1101362705230713,0.1331876814365387,-4.0676751136779785,1.3609141111373901,-1.3218951225280762,-3.1742734909057617,0.7788256406784058,0.0,0.0,0.0,0.0,1.0
test,0.01593998819589615,1.3184200525283813,-0.5243750214576721,-3.162346601486206,1.824857473373413,-1.119259238243103,0.681455671787262,-0.5650129318237305,0.4935722053050995,1.6613013744354248,1.0,0.0,0.0,0.0,0.0
test,-0.38911324739456177,0.16985906660556793,-0.2709279954433441,-2.597994089126587,2.0362963676452637,-2.223891019821167,0.9898203015327454,-1.5067790746688843,0.9197362065315247,1.4808465242385864,0.0,1.0,0.0,0.0,0.0
test,0.4936425983905792,2.308331251144409,-0.8417317271232605,-3.542433023452759,-0.6935518980026245,-2.4007644653320312,0.8692032694816589,0.3746944069862366,-0.015838799998164177,1.2258323431015015,0.0,0.0,1.0,0.0,0.0
test,1.2538237571716309,1.922518253326416,-1.9573655128479004,-1.4620606899261475,1.8338855504989624,-0.23325306177139282,1.8652927875518799,1.670623779296875,0.8342053294181824,2.7739334106445312,0.0,0.0,0.0,1.0,0.0
test,-0.08803126960992813,2.7812325954437256,0.9854314923286438,-5.454198837280273,-1.0872470140457153,-2.2470788955688477,1.0605504512786865,1.6982922554016113,1.8614052534103394,1.4881947040557861,0.0,0.0,0.0,0.0,1.0
test,0.1920003890991211,0.9164091348648071,-0.19091971218585968,-3.23039174079895,2.0740506649017334,-1.5404417514801025,0.6444497108459473,0.0660078302025795,0.4502468407154083,1.4886515140533447,1.0,0.0,0.0,0.0,0.0
test,-0.5309584736824036,0.6236564517021179,-0.23634853959083557,-4.149876117706299,1.168743371963501,-0.6500066518783569,0.7495920658111572,0.2239774614572525,0.785239577293396,1.122145652770996,0.0,1.0,0.0,0.0,0.0
test,2.328200578689575,0.029399383813142776,1.173912763595581,-3.4688374996185303,1.579158067703247,-1.380494475364685,0.8885855078697205,0.03913871571421623,1.012903094291687,0.9319209456443787,0.0,0.0,1.0,0.0,0.0
test,-1.1428202390670776,1.6466307640075684,-0.7835291028022766,-3.039531946182251,0.666031002998352,-0.7677925229072571,-0.13135944306850433,1.8293532133102417,1.009722113609314,4.4313178062438965,0.0,0.0,0.0,1.0,0.0
test,-2.749915838241577,1.7721785306930542,1.950274109840393,-4.897236347198486,1.9134012460708618,-2.4243874549865723,2.192247152328491,0.5149714946746826,-0.762096643447876,0.9252924919128418,0.0,0.0,0.0,0.0,1.0
test,0.2209562361240387,0.8375087380409241,-0.10987728834152222,-2.495868682861328,1.9907559156417847,-1.80336332321167,0.5586203932762146,-0.24208678305149078,0.6516404747962952,1.4433948993682861,1.0,0.0,0.0,0.0,0.0
test,-0.15902486443519592,1.825758457183838,-0.5780291557312012,-3.2112510204315186,1.7939016819000244,-2.268939733505249,-0.12658460438251495,-1.2233771085739136,0.5744732022285461,2.544795036315918,0.0,1.0,0.0,0.0,0.0
test,-0.22044646739959717,0.14551688730716705,-1.0006144046783447,-2.7787575721740723,0.11217667162418365,-2.1017608642578125,-0.16124330461025238,1.6366480588912964,1.5751346349716187,2.056375026702881,0.0,0.0,1.0,0.0,0.0
test,-0.8913246989250183,1.3985555171966553,-0.38445451855659485,-2.9592068195343018,3.532684326171875,-1.8677538633346558,0.9133697748184204,-2.2984261512756348,1.4492591619491577,-0.15762314200401306,0.0,0.0,0.0,1.0,0.0
test,1.5250815153121948,-3.0848045349121094,-0.6313241124153137,-2.5654733180999756,-0.13460931181907654,0.46204206347465515,1.1019997596740723,-0.05397752672433853,1.4564366340637207,1.5215924978256226,0.0,0.0,0.0,0.0,1.0
test,0.11968721449375153,0.9293009638786316,-0.6296809911727905,-3.0999698638916016,1.4144163131713867,-1.0694423913955688,1.1316437721252441,-0.7980954051017761,0.4001811742782593,1.9669393301010132,1.0,0.0,0.0,0.0,0.0
test,-0.1365004926919937,1.012094259262085,-0.6776351928710938,-1.534622073173523,0.5721578598022461,-1.8546935319900513,0.06780123710632324,-0.11662488430738449,1.1615675687789917,2.2007739543914795,0.0,1.0,0.0,0.0,0.0
test,-1.0966975688934326,1.5201514959335327,-2.4532971382141113,-2.8921263217926025,0.48819801211357117,-2.1895763874053955,-0.02186853624880314,0.06894521415233612,0.304292231798172,1.4525307416915894,0.0,0.0,1.0,0.0,0.0
test,0.4745675027370453,-1.1759971380233765,-0.8795120120048523,-5.652182102203369,0.474363774061203,-1.5191148519515991,0.31811612844467163,1.1746695041656494,-0.6290960907936096,1.7232240438461304,0.0,0.0,0.0,1.0,0.0
test,0.1347445845603943,1.7174263000488281,-1.4482330083847046,-4.169233322143555,3.0205905437469482,-3.278339385986328,1.5523488521575928,2.965485095977783,0.33942633867263794,3.6780481338500977,0.0,0.0,0.0,0.0,1.0
test,0.7042528986930847,1.0240012407302856,-0.32329484820365906,-2.849679708480835,1.0581398010253906,-1.5393025875091553,1.0787605047225952,0.07859259843826294,0.3383994698524475,2.331986665725708,1.0,0.0,0.0,0.0,0.0
test,0.08558863401412964,-0.045318853110075,-0.42869168519973755,-2.974489212036133,1.1279195547103882,-0.5474936962127686,0.36335378885269165,-1.5292967557907104,0.8096286654472351,1.1704111099243164,0.0,1.0,0.0,0.0,0.0
test,0.06168873980641365,0.6805849671363831,0.4735395610332489,-1.2440117597579956,1.900974988937378,-3.608912944793701,-0.13104058802127838,-0.18062113225460052,1.0247492790222168,1.8284149169921875,0.0,0.0,1.0,0.0,0.0
test,0.7607259154319763,2.0442752838134766,-1.0022751092910767,-2.6544101238250732,3.414289712905884,-4.0110697746276855,1.3565294742584229,0.13669808208942413,-0.776446521282196,0.9485998153686523,0.0,0.0,0.0,1.0,0.0
test,-1.1056327819824219,-0.05974148213863373,-0.15380647778511047,-1.1820824146270752,0.6421418786048889,-0.6279926300048828,2.0468595027923584,-4.204916954040527,1.1837434768676758,2.352954387664795,0.0,0.0,0.0,0.0,1.0
test,-0.05060712993144989,0.44168367981910706,-0.5915851593017578,-2.9367763996124268,1.1358237266540527,-1.231101393699646,0.10601283609867096,-0.5128426551818848,0.6044026613235474,1.4031965732574463,1.0,0.0,0.0,0.0,0.0
test,0.9276499152183533,0.7115222215652466,-0.2676895260810852,-3.083364248275757,1.6285068988800049,-1.8874716758728027,0.16591256856918335,-1.9017152786254883,0.9709656238555908,2.2190327644348145,0.0,1.0,0.0,0.0,0.0
test,-0.6979243755340576,1.595887303352356,0.3914130926132202,-2.9979779720306396,1.1377544403076172,-4.006700038909912,0.7752835750579834,-1.0874812602996826,0.8621059060096741,1.7800427675247192,0.0,0.0,1.0,0.0,0.0
test,-2.069784164428711,1.7806411981582642,0.5482114553451538,-1.9063342809677124,-0.6674926280975342,-0.677061915397644,-0.5540052056312561,-1.2971081733703613,1.5257316827774048,1.913464069366455,0.0,0.0,0.0,1.0,0.0
test,-0.5810967087745667,-0.4658518433570862,0.1677647978067398,0.9183075428009033,1.0494353771209717,-1.6345767974853516,0.08635228127241135,-1.3278237581253052,-2.075317859649658,2.771777868270874,0.0,0.0,0.0,0.0,1.0
test,-0.22782044112682343,0.46879851818084717,-0.6102958917617798,-2.8206541538238525,1.4604823589324951,-2.103775978088379,0.22842542827129364,-0.46036821603775024,0.3570701479911804,1.9712051153182983,1.0,0.0,0.0,0.0,0.0
test,0.09037327766418457,1.4364120960235596,0.4344277083873749,-3.027590751647949,2.457037925720215,-2.012660026550293,1.4518508911132812,-0.0007384362397715449,0.41891422867774963,1.0146070718765259,0.0,1.0,0.0,0.0,0.0
test,-0.8269695043563843,1.5878946781158447,0.2647079825401306,-3.9749064445495605,2.861060857772827,-1.9185874462127686,0.7170398831367493,-1.5949199199676514,0.6484884023666382,0.5850549340248108,0.0,0.0,1.0,0.0,0.0
test,1.1471571922302246,0.12940779328346252,-2.531745195388794,-4.590275287628174,1.7204917669296265,-1.4953932762145996,-1.1771488189697266,0.4563499391078949,1.931243896484375,2.1805601119995117,0.0,0.0,0.0,1.0,0.0
test,-2.162233352661133,1.821294903755188,-1.8954678773880005,-2.356823205947876,1.2565491199493408,1.6833394765853882,1.5909204483032227,-1.2565031051635742,1.6266160011291504,3.0526154041290283,0.0,0.0,0.0,0.0,1.0
test,0.47754570841789246,1.158819556236267,-0.1621638834476471,-3.1553308963775635,1.026301383972168,-1.6347739696502686,-0.07337693870067596,0.08663740009069443,0.24360157549381256,2.1310207843780518,1.0,0.0,0.0,0.0,0.0
test,0.713433563709259,0.9228613376617432,1.0964910984039307,-2.2196896076202393,1.3199559450149536,-1.2411439418792725,0.3869844675064087,-1.211919903755188,-0.39145898818969727,1.5227335691452026,0.0,1.0,0.0,0.0,0.0
test,0.6398029327392578,-0.09598845988512039,-0.6524074673652649,-2.686558723449707,-0.17381933331489563,-3.411482810974121,1.457575798034668,-1.102573037147522,-0.3775312602519989,1.9060375690460205,0.0,0.0,1.0,0.0,0.0
test,-0.7465680241584778,-1.3039716482162476,0.5358148813247681,-2.732339382171631,2.245072364807129,-2.344637155532837,-1.7137339115142822,1.2779481410980225,-0.15283840894699097,1.2181702852249146,0.0,0.0,0.0,1.0,0.0
test,-2.244370460510254,-0.5259597897529602,-2.521303653717041,-1.7901784181594849,1.4836146831512451,-1.792622685432434,3.11095929145813,-0.0989932045340538,-1.317471981048584,0.7449193000793457,0.0,0.0,0.0,0.0,1.0
test,0.683222234249115,0.9963272213935852,-0.04141858592629433,-3.2378790378570557,1.3875492811203003,-2.1697006225585938,0.9448409676551819,-0.1644405573606491,0.36423370242118835,1.8302333354949951,1.0,0.0,0.0,0.0,0.0
test,1.036231517791748,1.2644670009613037,0.9003965854644775,-3.2119483947753906,1.662661075592041,-1.4855163097381592,0.8942217230796814,-0.8537184596061707,-0.6425674557685852,2.4206979274749756,0.0,1.0,0.0,0.0,0.0
test,-0.4005104899406433,-0.4521559774875641,-2.1601171493530273,-3.1863014698028564,2.6107213497161865,-0.4194243252277374,0.9028037786483765,-0.6585100293159485,0.36693525314331055,1.637947916984558,0.0,0.0,1.0,0.0,0.0
test,0.15881472826004028,1.3941006660461426,-2.114743947982788,-2.9846653938293457,-1.049418568611145,-1.982245683670044,-0.4182530641555786,-0.010770724155008793,2.5736026763916016,1.443037509918213,0.0,0.0,0.0,1.0,0.0
test,1.753464698791504,0.7011219263076782,-3.941234588623047,-2.5016679763793945,1.9829461574554443,0.25027304887771606,-0.054532263427972794,-0.5517363548278809,-1.6467384099960327,2.7095513343811035,0.0,0.0,0.0,0.0,1.0
test,0.35413098335266113,0.7747705578804016,0.20027264952659607,-3.276031494140625,1.6261183023452759,-1.70028817653656,0.6131923794746399,-0.043148040771484375,1.0009738206863403,1.9204849004745483,1.0,0.0,0.0,0.0,0.0
test,0.18051253259181976,-0.10114485770463943,-0.0005169126088730991,-4.101108551025391,1.2100586891174316,-1.4863566160202026,0.9454909563064575,-0.7110475301742554,1.4349795579910278,2.218226432800293,0.0,1.0,0.0,0.0,0.0
test,1.3006700277328491,0.3805667459964752,-0.905928373336792,-4.822680473327637,1.2564674615859985,0.08434385061264038,0.7060381174087524,-0.6005114912986755,1.0786985158920288,1.350823998451233,0.0,0.0,1.0,0.0,0.0
test,-2.030935525894165,1.2677494287490845,-0.9884943962097168,-2.671985387802124,-0.19368690252304077,-0.23240897059440613,-1.2141401767730713,1.3290210962295532,0.3999570608139038,2.4177258014678955,0.0,0.0,0.0,1.0,0.0
test,-0.721735954284668,-0.24170732498168945,3.6008756160736084,-3.7021398544311523,-0.9395896196365356,-2.552049160003662,0.8248448371887207,-1.36626398563385,-0.05081884562969208,2.365105628967285,0.0,0.0,0.0,0.0,1.0
test,0.039801035076379776,0.37662428617477417,-0.1917220950126648,-3.2718214988708496,1.0970447063446045,-1.6545952558517456,0.9559153914451599,-0.2696243226528168,0.14907445013523102,1.2479842901229858,1.0,0.0,0.0,0.0,0.0
test,0.40460848808288574,0.1836029589176178,-0.1801970899105072,-3.84214448928833,0.20856064558029175,-2.005120038986206,0.2431238740682602,-0.060078490525484085,1.1103681325912476,1.2098557949066162,0.0,1.0,0.0,0.0,0.0
test,1.6104753017425537,1.9956591129302979,-0.316123366355896,-4.0891432762146,1.0408494472503662,-2.441715955734253,-0.4104484021663666,-1.532719373703003,0.8414937853813171,2.6556437015533447,0.0,0.0,1.0,0.0,0.0
test,-1.5086915493011475,0.700058102607727,-1.9393950700759888,-3.4968037605285645,0.9304667115211487,-1.9620639085769653,-0.6703794598579407,0.8410264253616333,1.5180312395095825,-0.3914775550365448,0.0,0.0,0.0,1.0,0.0
test,-0.5381898880004883,-0.11860468983650208,-0.3681868016719818,-4.112405776977539,0.7371938228607178,-3.661285161972046,-0.16581779718399048,0.9172335267066956,0.2478426992893219,-2.016749143600464,0.0,0.0,0.0,0.0,1.0
test,0.22374314069747925,0.9371607303619385,-0.4314022362232208,-3.1837286949157715,1.009731650352478,-1.9845998287200928,0.3960871994495392,-0.055606674402952194,-0.08765425533056259,2.3828999996185303,1.0,0.0,0.0,0.0,0.0
test,-0.25651228427886963,0.4706006646156311,0.031162314116954803,-3.602400541305542,1.1032781600952148,-1.1674364805221558,-0.8108291029930115,-1.081175446510315,0.4740694463253021,2.5190718173980713,0.0,1.0,0.0,0.0,0.0
test,-1.693259358406067,1.168671727180481,0.6882994174957275,-4.349446773529053,1.832228183746338,-1.5675057172775269,0.13552993535995483,-1.506927251815796,0.9535029530525208,1.6360437870025635,0.0,0.0,1.0,0.0,0.0
test,1.6792927980422974,1.9347690343856812,-2.2924845218658447,-4.305824279785156,-0.05156232789158821,-1.8786078691482544,-1.504319190979004,-0.4679022431373596,0.5543679594993591,1.8348000049591064,0.0,0.0,0.0,1.0,0.0
test,0.18134474754333496,2.8388686180114746,0.8291292786598206,-4.56157922744751,-0.06406008452177048,-3.4246773719787598,2.3895890712738037,0.2555255591869354,1.9751062393188477,4.131799221038818,0.0,0.0,0.0,0.0,1.0
test,-0.1448071449995041,0.636654794216156,-0.8972797393798828,-2.8774819374084473,1.394396424293518,-1.7410849332809448,0.21081076562404633,-0.6092640161514282,0.6234027743339539,1.7146326303482056,1.0,0.0,0.0,0.0,0.0
test,0.2703794836997986,0.6545864939689636,-1.2731587886810303,-3.0581846237182617,1.0956279039382935,-1.1553106307983398,0.8929309844970703,0.16264142096042633,1.7760483026504517,2.348750352859497,0.0,1.0,0.0,0.0,0.0
test,-0.25082045793533325,-0.021451368927955627,0.8398280739784241,-2.1498119831085205,1.4737309217453003,-2.3916664123535156,2.5648462772369385,-0.054416827857494354,1.4232914447784424,2.4277877807617188,0.0,0.0,1.0,0.0,0.0
test,-0.13384796679019928,1.766992449760437,-2.841269016265869,-4.0026140213012695,1.9416784048080444,-1.4413535594940186,-0.3608434200286865,-0.20887088775634766,-1.9675811529159546,1.2656009197235107,0.0,0.0,0.0,1.0,0.0
test,-0.6704393029212952,2.783499002456665,1.0980229377746582,-4.692770004272461,-1.046447515487671,0.2536959946155548,-0.3527598977088928,-2.2543818950653076,-0.3246361017227173,0.5580078363418579,0.0,0.0,0.0,0.0,1.0
test,0.0500497967004776,0.8124955892562866,-0.12243683636188507,-2.3470823764801025,0.6660155057907104,-1.3970283269882202,0.691617488861084,-0.2898947596549988,-0.006523176562041044,2.1590871810913086,1.0,0.0,0.0,0.0,0.0
test,0.12000737339258194,0.37989452481269836,-1.0384787321090698,-2.285006523132324,2.2061548233032227,-1.7137688398361206,0.10341206938028336,0.4412652552127838,1.2750539779663086,1.3776832818984985,0.0,1.0,0.0,0.0,0.0
test,-1.7316365242004395,1.454455018043518,-0.43911874294281006,-3.188632011413574,1.9721264839172363,-0.7032065391540527,0.3284430503845215,-1.512220859527588,1.6787391901016235,1.3216097354888916,0.0,0.0,1.0,0.0,0.0
test,-1.101723551750183,0.2996026277542114,-2.5018115043640137,-3.8804931640625,0.8439277410507202,-1.0697076320648193,0.23550944030284882,-1.6727533340454102,2.2537872791290283,3.190019130706787,0.0,0.0,0.0,1.0,0.0
test,-0.44676628708839417,-0.9541690945625305,-3.3351104259490967,-2.757315158843994,1.7908995151519775,-0.37511464953422546,-0.2082332819700241,-3.0420689582824707,1.7709325551986694,2.1235032081604004,0.0,0.0,0.0,0.0,1.0
test,0.3989003598690033,1.0104970932006836,-0.1081543117761612,-2.8627617359161377,1.5439115762710571,-0.9733047485351562,0.8414412140846252,-0.391979455947876,-0.21905361115932465,1.4239788055419922,1.0,0.0,0.0,0.0,0.0
test,0.4776707589626312,-0.12297509610652924,0.17300082743167877,-3.374191999435425,1.5288861989974976,-2.413989305496216,0.5608688592910767,0.40143081545829773,-0.6930135488510132,2.3425097465515137,0.0,1.0,0.0,0.0,0.0
test,-0.17994356155395508,1.748809814453125,0.7872503995895386,-1.898160457611084,2.8898818492889404,0.26308465003967285,0.10836461186408997,-0.520348072052002,0.4126903712749481,1.5834275484085083,0.0,0.0,1.0,0.0,0.0
test,0.41243475675582886,2.081260919570923,0.4384283423423767,-3.1236791610717773,1.3519011735916138,1.075149655342102,-1.6340765953063965,-0.30730289220809937,1.2058161497116089,0.5968842506408691,0.0,0.0,0.0,1.0,0.0
test,-1.1066176891326904,-0.9642881155014038,-1.1757235527038574,-2.4580624103546143,1.890549659729004,-4.190112113952637,-0.8682759404182434,1.5981062650680542,2.6006722450256348,2.614377021789551,0.0,0.0,0.0,0.0,1.0
test,0.04740161448717117,0.3829125761985779,-0.4113072454929352,-2.925905466079712,0.5981868505477905,-1.7011160850524902,0.4802558124065399,-0.043015241622924805,0.015382309444248676,1.7727793455123901,1.0,0.0,0.0,0.0,0.0
test,1.184923768043518,0.9173838496208191,-0.7124896049499512,-2.4187886714935303,2.4948999881744385,-2.322978973388672,0.2107662856578827,-0.8842174410820007,0.4131554365158081,2.1373205184936523,0.0,1.0,0.0,0.0,0.0
test,1.3425168991088867,0.08869323134422302,-0.1686287820339203,-4.411447048187256,-0.11847292631864548,-0.6603865623474121,-0.20521953701972961,-1.0829253196716309,-0.11953914910554886,0.9977292418479919,0.0,0.0,1.0,0.0,0.0
test,-0.6383498311042786,-0.5282618403434753,0.10095475614070892,-2.674952507019043,4.293840408325195,-0.7633346319198608,-1.0789916515350342,-0.5568914413452148,-0.6508048176765442,2.219909906387329,0.0,0.0,0.0,1.0,0.0
test,2.1373891830444336,1.768903374671936,1.4370437860488892,-5.384040355682373,0.4725733697414398,-2.3152596950531006,2.802251100540161,-1.2187284231185913,-0.7477400302886963,3.640547037124634,0.0,0.0,0.0,0.0,1.0
test,0.2285027951002121,1.09307861328125,0.36015504598617554,-2.834890365600586,1.5904784202575684,-1.577236533164978,0.7626458406448364,0.02246987074613571,-0.13642437756061554,1.4976519346237183,1.0,0.0,0.0,0.0,0.0
test,-0.30899280309677124,1.711585283279419,-0.5242438912391663,-3.7112936973571777,1.2552131414413452,-0.8627028465270996,1.2069860696792603,-0.9856675863265991,0.8255670666694641,1.0486602783203125,0.0,1.0,0.0,0.0,0.0
test,0.7233150601387024,2.4471921920776367,-0.02330738492310047,-2.9719483852386475,1.36646568775177,-0.8514941930770874,0.7993564605712891,-1.8301713466644287,-1.439976453781128,2.2358715534210205,0.0,0.0,1.0,0.0,0.0
